id	super_id	orthstring	pos_string	de	de-pishoy	en	en-pishoy	fr	fr-pishoy	merged-pishoy	etym_string	etym_string-processed	ascii_orth	search_string	oref_string	greek_id	ents	orthstring-pishoy	lemma_form_id	entry_xml_id	cdo
3501	1452	"Vb.
ⲥⲗⲁⲁⲧⲉ~S^^CF8879
"	V	1@CS3971|~~~stolpern, ausgleiten, fallen;;;CD 332b-333a; KoptHWb 184; DELC 188; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3971--><tr><td id=""meaning""><span id=""quote"">stolpern, ausgleiten, fallen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=332b"">CD 332b-333a</a>
KoptHWb 184
DELC 188
ChLCS 47b</td></tr></table>"	1@CS3971|~~~stumble, slip;;;CD 332b-333a; KoptHWb 184; DELC 188; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3971--><tr><td id=""meaning""><span id=""quote"">stumble, slip</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=332b"">CD 332b-333a</a>
KoptHWb 184
DELC 188
ChLCS 47b</td></tr></table>"	1@CS3971|~~~trébucher, tomber, glisser;;;CD 332b-333a; KoptHWb 184; DELC 188; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3971--><tr><td id=""meaning""><span id=""quote"">trébucher, tomber, glisser</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=332b"">CD 332b-333a</a>
KoptHWb 184
DELC 188
ChLCS 47b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3971--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>stumble, slip</span>
<span id=""quote""><span id=""lang"">(De.) </span>stolpern, ausgleiten, fallen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>trébucher, tomber, glisser</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=332b"">CD 332b-333a</a>
KoptHWb 184
DELC 188
ChLCS 47b</td></tr></table>"			RKAASE	"
ⲥⲗⲁⲁⲧⲉ~S^^CF8879
"	ⲥⲗⲁⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲥⲗⲁⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF8878	C3489	https://coptic-dictionary.org/entry.cgi?tla=C3489
3502	1452	"Subst. m.
ⲥⲗⲁⲁⲧⲉ~S^^CF8881
"	N	1@CS3972|~~~Straucheln, Ausgleiten;;;CD 333a; KoptHWb 184; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3972--><tr><td id=""meaning""><span id=""quote"">Straucheln, Ausgleiten</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184
ChLCS 47b</td></tr></table>"	1@CS3972|~~~stumbling, falling;;;CD 333a; KoptHWb 184; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3972--><tr><td id=""meaning""><span id=""quote"">stumbling, falling</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184
ChLCS 47b</td></tr></table>"	1@CS3972|~~~trébuchement, chute, glissade;;;CD 333a; KoptHWb 184; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3972--><tr><td id=""meaning""><span id=""quote"">trébuchement, chute, glissade</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184
ChLCS 47b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3972--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>stumbling, falling</span>
<span id=""quote""><span id=""lang"">(De.) </span>Straucheln, Ausgleiten</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>trébuchement, chute, glissade</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184
ChLCS 47b</td></tr></table>"			RKAASE	"
ⲥⲗⲁⲁⲧⲉ~S^^CF8881
"	ⲥⲗⲁⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲥⲗⲁⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF8880	C3490	https://coptic-dictionary.org/entry.cgi?tla=C3490
3503	1452	"Vb. Kompositverb
ϯⲥⲗⲁⲁⲧⲉ~S^^CF8883
"	V	1@CS3973|~~~jmd. zu Fall bringen;;;CD 333a; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3973--><tr><td id=""meaning""><span id=""quote"">jmd. zu Fall bringen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
ChLCS 47b</td></tr></table>"	1@CS3973|~~~cause to stumble;;;CD 333a; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3973--><tr><td id=""meaning""><span id=""quote"">cause to stumble</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
ChLCS 47b</td></tr></table>"	1@CS3973|~~~faire tomber;;;CD 333a; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3973--><tr><td id=""meaning""><span id=""quote"">faire tomber</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
ChLCS 47b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3973--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>cause to stumble</span>
<span id=""quote""><span id=""lang"">(De.) </span>jmd. zu Fall bringen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>faire tomber</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
ChLCS 47b</td></tr></table>"	cf. #ϯ# geben, zahlen, verkaufen 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϯ"">ϯ</a> geben, zahlen, verkaufen
</span>"	SIRKAASE	"
ϯⲥⲗⲁⲁⲧⲉ~S^^CF8883
"	ϯⲥⲗⲁⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ϯⲥⲗⲁⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb. Kompositverb</td></tr></table>"	CF8882	C3491	https://coptic-dictionary.org/entry.cgi?tla=C3491
3504	1452	"Subst. m.
ⲣⲉϥⲥⲗⲁⲁⲧⲉ~S^^CF8885
"	N	1@CS3974|~~~einer, der stolpert, ausgleitet;;;CD 333a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3974--><tr><td id=""meaning""><span id=""quote"">einer, der stolpert, ausgleitet</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a></td></tr></table>"	1@CS3974|~~~one that stumbles;;;CD 333a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3974--><tr><td id=""meaning""><span id=""quote"">one that stumbles</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a></td></tr></table>"	1@CS3974|~~~qn. qui trébuche, tombe;;;CD 333a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3974--><tr><td id=""meaning""><span id=""quote"">qn. qui trébuche, tombe</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3974--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>one that stumbles</span>
<span id=""quote""><span id=""lang"">(De.) </span>einer, der stolpert, ausgleitet</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>qn. qui trébuche, tombe</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a></td></tr></table>"			QEZRKAASE	"
ⲣⲉϥⲥⲗⲁⲁⲧⲉ~S^^CF8885
"	ⲣⲉϥⲥⲗⲁⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲣⲉϥⲥⲗⲁⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF8884	C3492	https://coptic-dictionary.org/entry.cgi?tla=C3492
3505	1452	"Adj.
ⲁⲧⲥⲗⲁϯ~B^^CF8887
"	N	1@CS3975|~~~nicht stolpernd;;;CD 333a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3975--><tr><td id=""meaning""><span id=""quote"">nicht stolpernd</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a></td></tr></table>"	1@CS3975|~~~not stumbling;;;CD 333a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3975--><tr><td id=""meaning""><span id=""quote"">not stumbling</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a></td></tr></table>"	1@CS3975|~~~non trébuchant;;;CD 333a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3975--><tr><td id=""meaning""><span id=""quote"">non trébuchant</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3975--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>not stumbling</span>
<span id=""quote""><span id=""lang"">(De.) </span>nicht stolpernd</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>non trébuchant</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a></td></tr></table>"			ASRKASI	"
ⲁⲧⲥⲗⲁϯ~B^^CF8887
"	ⲁⲧⲥⲗⲁϯ			"<table id=""orths""><tr><td id=""orth"">ⲁⲧⲥⲗⲁϯ</td><td id=""geo"">B</td><td id=""gram_grp"">Adj.</td></tr></table>"	CF8886	C3493	https://coptic-dictionary.org/entry.cgi?tla=C3493
3506	1452	"Subst. m.
ⲥⲗⲁⲧⲗⲉⲧ~B^^CF8889
"	N	1@CS3976|~~~Straucheln, Ausgleiten;;;CD 333a; KoptHWb 184; DELC 188	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3976--><tr><td id=""meaning""><span id=""quote"">Straucheln, Ausgleiten</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184
DELC 188</td></tr></table>"	1@CS3976|~~~slip, stumbling;;;CD 333a; KoptHWb 184; DELC 188	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3976--><tr><td id=""meaning""><span id=""quote"">slip, stumbling</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184
DELC 188</td></tr></table>"	1@CS3976|~~~trébuchement, glissade;;;CD 333a; KoptHWb 184; DELC 188	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3976--><tr><td id=""meaning""><span id=""quote"">trébuchement, glissade</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184
DELC 188</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3976--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>slip, stumbling</span>
<span id=""quote""><span id=""lang"">(De.) </span>Straucheln, Ausgleiten</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>trébuchement, glissade</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184
DELC 188</td></tr></table>"			RKASKES	"
ⲥⲗⲁⲧⲗⲉⲧ~B^^CF8889
"	ⲥⲗⲁⲧⲗⲉⲧ			"<table id=""orths""><tr><td id=""orth"">ⲥⲗⲁⲧⲗⲉⲧ</td><td id=""geo"">B</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF8888	C3494	https://coptic-dictionary.org/entry.cgi?tla=C3494
3507	1453	"Subst. m.
ⲥⲁⲗⲁϣⲉⲓⲉ~S^^CF8891
"	N	"1@CS3977|~~~Riese (""Mann von großer Statur"");;;CD 333a; CED 151; KoptHWb 184; DELC 188; ChLCS 47b"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3977--><tr><td id=""meaning""><span id=""quote"">Riese (""Mann von großer Statur"")</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
CED 151
KoptHWb 184
DELC 188
ChLCS 47b</td></tr></table>"	1@CS3977|~~~tall man (describing Antichrist);;;CD 333a; CED 151; KoptHWb 184; DELC 188; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3977--><tr><td id=""meaning""><span id=""quote"">tall man (describing Antichrist)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
CED 151
KoptHWb 184
DELC 188
ChLCS 47b</td></tr></table>"	1@CS3977|~~~homme de grande taille, géant;;;CD 333a; CED 151; KoptHWb 184; DELC 188; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3977--><tr><td id=""meaning""><span id=""quote"">homme de grande taille, géant</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
CED 151
KoptHWb 184
DELC 188
ChLCS 47b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3977--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>tall man (describing Antichrist)</span>
<span id=""quote""><span id=""lang"">(De.) </span>Riese (""Mann von großer Statur"")</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>homme de grande taille, géant</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
CED 151
KoptHWb 184
DELC 188
ChLCS 47b</td></tr></table>"	cf. #ⲥⲁ# Mann cf. #ⲗⲁ# zugehörig (Nominalpräfix) cf. #ϣⲓⲏ# Länge cf. #ϭⲁⲗⲁϣⲓⲣⲉ# Riese 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ⲥⲁ"">ⲥⲁ</a> Mann cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ⲗⲁ"">ⲗⲁ</a> zugehörig (Nominalpräfix) cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϣⲓⲏ"">ϣⲓⲏ</a> Länge cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϭⲁⲗⲁϣⲓⲣⲉ"">ϭⲁⲗⲁϣⲓⲣⲉ</a> Riese
</span>"	RAKAYEIE	"
ⲥⲁⲗⲁϣⲉⲓⲉ~S^^CF8891
"	ⲥⲁⲗⲁϣⲉⲓⲉ			"<table id=""orths""><tr><td id=""orth"">ⲥⲁⲗⲁϣⲉⲓⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF8890	C3495	https://coptic-dictionary.org/entry.cgi?tla=C3495
3508	1454	"Subst. m.
ⲥⲟⲗϥ~S^^CF8893
"	N	1@CS3978|~~~Sieb;;;CD 333a; KoptHWb 184, 537; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3978--><tr><td id=""meaning""><span id=""quote"">Sieb</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184, 537
ChLCS 47b</td></tr></table>"	1@CS3978|~~~sieve;;;CD 333a; KoptHWb 184, 537; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3978--><tr><td id=""meaning""><span id=""quote"">sieve</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184, 537
ChLCS 47b</td></tr></table>"	1@CS3978|~~~crible, tamis;;;CD 333a; KoptHWb 184, 537; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3978--><tr><td id=""meaning""><span id=""quote"">crible, tamis</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184, 537
ChLCS 47b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3978--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>sieve</span>
<span id=""quote""><span id=""lang"">(De.) </span>Sieb</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>crible, tamis</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333a"">CD 333a</a>
KoptHWb 184, 537
ChLCS 47b</td></tr></table>"	cf. #ⲥⲱⲗ# auflösen, zerstreuen 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ⲥⲱⲗ"">ⲥⲱⲗ</a> auflösen, zerstreuen
</span>"	ROKZ	"
ⲥⲟⲗϥ~S^^CF8893
"	ⲥⲟⲗϥ			"<table id=""orths""><tr><td id=""orth"">ⲥⲟⲗϥ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF8892	C3496	https://coptic-dictionary.org/entry.cgi?tla=C3496
3509	1455	"Subst. f.
ⲥⲗⲓϥⲓ~B^^CF8895
"	N	1@CS3979|~~~Lunge;;;CD 333b; KoptHWb 184	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3979--><tr><td id=""meaning""><span id=""quote"">Lunge</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333b"">CD 333b</a>
KoptHWb 184</td></tr></table>"	1@CS3979|~~~lung;;;CD 333b; KoptHWb 184	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3979--><tr><td id=""meaning""><span id=""quote"">lung</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333b"">CD 333b</a>
KoptHWb 184</td></tr></table>"	1@CS3979|~~~poumon;;;CD 333b; KoptHWb 184	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3979--><tr><td id=""meaning""><span id=""quote"">poumon</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333b"">CD 333b</a>
KoptHWb 184</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3979--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>lung</span>
<span id=""quote""><span id=""lang"">(De.) </span>Lunge</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>poumon</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333b"">CD 333b</a>
KoptHWb 184</td></tr></table>"			RKIZI	"
ⲥⲗⲓϥⲓ~B^^CF8895
"	ⲥⲗⲓϥⲓ			"<table id=""orths""><tr><td id=""orth"">ⲥⲗⲓϥⲓ</td><td id=""geo"">B</td><td id=""gram_grp"">Subst. f.</td></tr></table>"	CF8894	C3497	https://coptic-dictionary.org/entry.cgi?tla=C3497
3510	1456	"Subst.
ⲥⲗϩⲟ~S^^CF8897
"	N	1@CS3980|~~~lauwarmes Wasser;;;CD 333b; KoptHWb 184; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3980--><tr><td id=""meaning""><span id=""quote"">lauwarmes Wasser</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333b"">CD 333b</a>
KoptHWb 184
ChLCS 47b</td></tr></table>"	1@CS3980|~~~warm water;;;CD 333b; KoptHWb 184; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3980--><tr><td id=""meaning""><span id=""quote"">warm water</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333b"">CD 333b</a>
KoptHWb 184
ChLCS 47b</td></tr></table>"	1@CS3980|~~~eau tiède;;;CD 333b; KoptHWb 184; ChLCS 47b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3980--><tr><td id=""meaning""><span id=""quote"">eau tiède</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333b"">CD 333b</a>
KoptHWb 184
ChLCS 47b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS3980--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>warm water</span>
<span id=""quote""><span id=""lang"">(De.) </span>lauwarmes Wasser</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>eau tiède</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=333b"">CD 333b</a>
KoptHWb 184
ChLCS 47b</td></tr></table>"			RKcO	"
ⲥⲗϩⲟ~S^^CF8897
"	ⲥⲗϩⲟ			"<table id=""orths""><tr><td id=""orth"">ⲥⲗϩⲟ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst.</td></tr></table>"	CF8896	C3498	https://coptic-dictionary.org/entry.cgi?tla=C3498
