id	super_id	orthstring	pos_string	de	de-pishoy	en	en-pishoy	fr	fr-pishoy	merged-pishoy	etym_string	etym_string-processed	ascii_orth	search_string	oref_string	greek_id	ents	orthstring-pishoy	lemma_form_id	entry_xml_id	cdo
7501	3129	"Subst.
ϫⲁϩⲁⲟⲩϫⲉⲓ~S^^CF17035
"	N	1@CS8292|~~~ein Gegenstand (aus Metall?);;;CD 798b; KoptHWb 441; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8292--><tr><td id=""meaning""><span id=""quote"">ein Gegenstand (aus Metall?)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr></table>"	1@CS8292|~~~a (metal?) object;;;CD 798b; KoptHWb 441; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8292--><tr><td id=""meaning""><span id=""quote"">a (metal?) object</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr></table>"	1@CS8292|~~~un ustensile (de métal?);;;CD 798b; KoptHWb 441; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8292--><tr><td id=""meaning""><span id=""quote"">un ustensile (de métal?)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8292--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>a (metal?) object</span>
<span id=""quote""><span id=""lang"">(De.) </span>ein Gegenstand (aus Metall?)</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>un ustensile (de métal?)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr></table>"			dAcAOTdEI	"
ϫⲁϩⲁⲟⲩϫⲉⲓ~S^^CF17035
"	ϫⲁϩⲁⲟⲩϫⲉⲓ			"<table id=""orths""><tr><td id=""orth"">ϫⲁϩⲁⲟⲩϫⲉⲓ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst.</td></tr></table>"	CF17034	C7488	https://coptic-dictionary.org/entry.cgi?tla=C7488
7502	3130	"Subst. m.
ϫϩⲁⲁϩ~S^^CF17037
"	N	1@CS8293|~~~Bedeutung unbekannt;;;CD 798b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8293--><tr><td id=""meaning""><span id=""quote"">Bedeutung unbekannt</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a></td></tr></table>"	1@CS8293|~~~meaning unknown;;;CD 798b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8293--><tr><td id=""meaning""><span id=""quote"">meaning unknown</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a></td></tr></table>"	1@CS8293|~~~sens inconnu;;;CD 798b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8293--><tr><td id=""meaning""><span id=""quote"">sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8293--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>meaning unknown</span>
<span id=""quote""><span id=""lang"">(De.) </span>Bedeutung unbekannt</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a></td></tr></table>"			dcAAc	"
ϫϩⲁⲁϩ~S^^CF17037
"	ϫϩⲁⲁϩ			"<table id=""orths""><tr><td id=""orth"">ϫϩⲁⲁϩ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF17036	C7489	https://coptic-dictionary.org/entry.cgi?tla=C7489
7503	3131	"Vb.
ϫⲁϩϫϩ~S^^CF17039
"	V	1@CS8294|~~~schlagen, klopfen, hämmern, (Metall) treiben;;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a |||2@CS8295|~~~(Zähne) knirschen;;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8294--><tr><td id=""meaning""><span id=""quote"">schlagen, klopfen, hämmern, (Metall) treiben</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr><!--sense_number:2, sense_id:CS8295--><tr><td id=""meaning""><span id=""quote"">(Zähne) knirschen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr></table>"	1@CS8294|~~~strike, hammer, beat (metal);;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a |||2@CS8295|~~~gnash (teeth);;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8294--><tr><td id=""meaning""><span id=""quote"">strike, hammer, beat (metal)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr><!--sense_number:2, sense_id:CS8295--><tr><td id=""meaning""><span id=""quote"">gnash (teeth)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr></table>"	1@CS8294|~~~battre, marteler, bosseler (métal);;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a |||2@CS8295|~~~grincer (dents);;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8294--><tr><td id=""meaning""><span id=""quote"">battre, marteler, bosseler (métal)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr><!--sense_number:2, sense_id:CS8295--><tr><td id=""meaning""><span id=""quote"">grincer (dents)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8294--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>strike, hammer, beat (metal)</span>
<span id=""quote""><span id=""lang"">(De.) </span>schlagen, klopfen, hämmern, (Metall) treiben</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>battre, marteler, bosseler (métal)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr><!--sense_number:2, sense_id:CS8295--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>gnash (teeth)</span>
<span id=""quote""><span id=""lang"">(De.) </span>(Zähne) knirschen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>grincer (dents)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr></table>"			dAcdc	"
ϫⲁϩϫϩ~S^^CF17039
"	ϫⲁϩϫϩ			"<table id=""orths""><tr><td id=""orth"">ϫⲁϩϫϩ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF17038	C7490	https://coptic-dictionary.org/entry.cgi?tla=C7490
7504	3131	"Subst. m.
ϫⲁϩϫϩ~S^^CF17041
"	N	1@CS8296|~~~Schlag;;;CD 798b; KoptHWb 441; ChLCS 105a |||2@CS8297|~~~(Zähne) Knirschen;;;CD 798b; KoptHWb 441; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8296--><tr><td id=""meaning""><span id=""quote"">Schlag</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr><!--sense_number:2, sense_id:CS8297--><tr><td id=""meaning""><span id=""quote"">(Zähne) Knirschen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr></table>"	1@CS8296|~~~beating;;;CD 798b; KoptHWb 441; ChLCS 105a |||2@CS8297|~~~gnashing (teeth);;;CD 798b; KoptHWb 441; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8296--><tr><td id=""meaning""><span id=""quote"">beating</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr><!--sense_number:2, sense_id:CS8297--><tr><td id=""meaning""><span id=""quote"">gnashing (teeth)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr></table>"	1@CS8296|~~~coup;;;CD 798b; KoptHWb 441; ChLCS 105a |||2@CS8297|~~~grincement (de dents);;;CD 798b; KoptHWb 441; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8296--><tr><td id=""meaning""><span id=""quote"">coup</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr><!--sense_number:2, sense_id:CS8297--><tr><td id=""meaning""><span id=""quote"">grincement (de dents)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8296--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>beating</span>
<span id=""quote""><span id=""lang"">(De.) </span>Schlag</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>coup</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr><!--sense_number:2, sense_id:CS8297--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>gnashing (teeth)</span>
<span id=""quote""><span id=""lang"">(De.) </span>(Zähne) Knirschen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>grincement (de dents)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441
ChLCS 105a</td></tr></table>"			dAcdc	"
ϫⲁϩϫϩ~S^^CF17041
"	ϫⲁϩϫϩ			"<table id=""orths""><tr><td id=""orth"">ϫⲁϩϫϩ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF17040	C7491	https://coptic-dictionary.org/entry.cgi?tla=C7491
7505	3131	"Adj.
ϫⲁϩϫϩ~S^^CF17043
"	N	1@CS8298|~~~geschlagen;;;CD 798b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8298--><tr><td id=""meaning""><span id=""quote"">geschlagen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a></td></tr></table>"	1@CS8298|~~~beaten;;;CD 798b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8298--><tr><td id=""meaning""><span id=""quote"">beaten</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a></td></tr></table>"	1@CS8298|~~~battu;;;CD 798b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8298--><tr><td id=""meaning""><span id=""quote"">battu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8298--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>beaten</span>
<span id=""quote""><span id=""lang"">(De.) </span>geschlagen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>battu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a></td></tr></table>"			dAcdc	"
ϫⲁϩϫϩ~S^^CF17043
"	ϫⲁϩϫϩ			"<table id=""orths""><tr><td id=""orth"">ϫⲁϩϫϩ</td><td id=""geo"">S</td><td id=""gram_grp"">Adj.</td></tr></table>"	CF17042	C7492	https://coptic-dictionary.org/entry.cgi?tla=C7492
7506	3132	"Subst. m.
ϫⲁϫ~S^^CF17045
"	N	1@CS8299|~~~Spatz, Sperling;;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8299--><tr><td id=""meaning""><span id=""quote"">Spatz, Sperling</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr></table>"	1@CS8299|~~~sparrow;;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8299--><tr><td id=""meaning""><span id=""quote"">sparrow</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr></table>"	1@CS8299|~~~moineau;;;CD 798b; CED 323; KoptHWb 441; DELC 333b; ChLCS 105a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8299--><tr><td id=""meaning""><span id=""quote"">moineau</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8299--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>sparrow</span>
<span id=""quote""><span id=""lang"">(De.) </span>Spatz, Sperling</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>moineau</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
CED 323
KoptHWb 441
DELC 333b
ChLCS 105a</td></tr></table>"			dAd	"
ϫⲁϫ~S^^CF17045
"	ϫⲁϫ			"<table id=""orths""><tr><td id=""orth"">ϫⲁϫ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF17044	C7493	https://coptic-dictionary.org/entry.cgi?tla=C7493
7507	3132	"Subst. m.
ϫⲁϫ ⲛⲗⲓⲗ~S^^CF17047
"	N	1@CS8300|~~~ein Vogel;;;CD 798b; KoptHWb 441	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8300--><tr><td id=""meaning""><span id=""quote"">ein Vogel</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441</td></tr></table>"	1@CS8300|~~~a bird;;;CD 798b; KoptHWb 441	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8300--><tr><td id=""meaning""><span id=""quote"">a bird</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441</td></tr></table>"	1@CS8300|~~~un oiseau;;;CD 798b; KoptHWb 441	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8300--><tr><td id=""meaning""><span id=""quote"">un oiseau</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8300--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>a bird</span>
<span id=""quote""><span id=""lang"">(De.) </span>ein Vogel</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>un oiseau</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=798b"">CD 798b</a>
KoptHWb 441</td></tr></table>"			dAd MKIK	"
ϫⲁϫ ⲛⲗⲓⲗ~S^^CF17047
"	ϫⲁϫ ⲛⲗⲓⲗ			"<table id=""orths""><tr><td id=""orth"">ϫⲁϫ ⲛⲗⲓⲗ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF17046	C7494	https://coptic-dictionary.org/entry.cgi?tla=C7494
7508	3133	"Subst. m.
ϫⲁϫ~S^^CF17049
"	N	1@CS8301|~~~Bedeutung unbekannt;;;CD 799a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8301--><tr><td id=""meaning""><span id=""quote"">Bedeutung unbekannt</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a></td></tr></table>"	1@CS8301|~~~meaning unknown;;;CD 799a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8301--><tr><td id=""meaning""><span id=""quote"">meaning unknown</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a></td></tr></table>"	1@CS8301|~~~sens inconnu;;;CD 799a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8301--><tr><td id=""meaning""><span id=""quote"">sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8301--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>meaning unknown</span>
<span id=""quote""><span id=""lang"">(De.) </span>Bedeutung unbekannt</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a></td></tr></table>"			dAd	"
ϫⲁϫ~S^^CF17049
"	ϫⲁϫ			"<table id=""orths""><tr><td id=""orth"">ϫⲁϫ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF17048	C7495	https://coptic-dictionary.org/entry.cgi?tla=C7495
7509	3134	"Vb.
ϫⲉϫ~S^^CF17051
"	V	1@CS8302|~~~Bedeutung unbekannt;;;CD 799a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8302--><tr><td id=""meaning""><span id=""quote"">Bedeutung unbekannt</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a></td></tr></table>"	1@CS8302|~~~meaning unknown;;;CD 799a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8302--><tr><td id=""meaning""><span id=""quote"">meaning unknown</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a></td></tr></table>"	1@CS8302|~~~sens inconnu;;;CD 799a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8302--><tr><td id=""meaning""><span id=""quote"">sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8302--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>meaning unknown</span>
<span id=""quote""><span id=""lang"">(De.) </span>Bedeutung unbekannt</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a></td></tr></table>"			dEd	"
ϫⲉϫ~S^^CF17051
"	ϫⲉϫ			"<table id=""orths""><tr><td id=""orth"">ϫⲉϫ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF17050	C7496	https://coptic-dictionary.org/entry.cgi?tla=C7496
7510	3135	"Subst. m.
ϫⲱϫ~S^^CF17053
"	N	1@CS8303|~~~Kopf, Haupt;;;CD 756ab, 799a; CED 310; 323; KoptHWb 442; DELC 334ab; ChLCS 105b |||2@CS8304|~~~Anführer;;;CD 799a; KoptHWb 442; DELC 334ab; ChLCS 105b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8303--><tr><td id=""meaning""><span id=""quote"">Kopf, Haupt</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=756a"">CD 756ab</a>, 799a
CED 310
323
KoptHWb 442
DELC 334ab;
              ChLCS 105b</td></tr><!--sense_number:2, sense_id:CS8304--><tr><td id=""meaning""><span id=""quote"">Anführer</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a>
KoptHWb 442
DELC 334ab
ChLCS 105b</td></tr></table>"	1@CS8303|~~~head, capital;;;CD 756ab, 799a; CED 310; 323; KoptHWb 442; DELC 334ab; ChLCS 105b |||2@CS8304|~~~leader;;;CD 799a; KoptHWb 442; DELC 334ab; ChLCS 105b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8303--><tr><td id=""meaning""><span id=""quote"">head, capital</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=756a"">CD 756ab</a>, 799a
CED 310
323
KoptHWb 442
DELC 334ab;
              ChLCS 105b</td></tr><!--sense_number:2, sense_id:CS8304--><tr><td id=""meaning""><span id=""quote"">leader</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a>
KoptHWb 442
DELC 334ab
ChLCS 105b</td></tr></table>"	1@CS8303|~~~tête;;;CD 756ab, 799a; CED 310; 323; KoptHWb 442; DELC 334ab; ChLCS 105b |||2@CS8304|~~~chef;;;CD 799a; KoptHWb 442; DELC 334ab; ChLCS 105b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8303--><tr><td id=""meaning""><span id=""quote"">tête</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=756a"">CD 756ab</a>, 799a
CED 310
323
KoptHWb 442
DELC 334ab;
              ChLCS 105b</td></tr><!--sense_number:2, sense_id:CS8304--><tr><td id=""meaning""><span id=""quote"">chef</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a>
KoptHWb 442
DELC 334ab
ChLCS 105b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8303--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>head, capital</span>
<span id=""quote""><span id=""lang"">(De.) </span>Kopf, Haupt</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>tête</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=756a"">CD 756ab</a>, 799a
CED 310
323
KoptHWb 442
DELC 334ab;
              ChLCS 105b</td></tr><!--sense_number:2, sense_id:CS8304--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>leader</span>
<span id=""quote""><span id=""lang"">(De.) </span>Anführer</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>chef</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=799a"">CD 799a</a>
KoptHWb 442
DELC 334ab
ChLCS 105b</td></tr></table>"			dXd	"
ϫⲱϫ~S^^CF17053
"	ϫⲱϫ			"<table id=""orths""><tr><td id=""orth"">ϫⲱϫ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF17052	C7497	https://coptic-dictionary.org/entry.cgi?tla=C7497
