id	super_id	orthstring	pos_string	de	de-pishoy	en	en-pishoy	fr	fr-pishoy	merged-pishoy	etym_string	etym_string-processed	ascii_orth	search_string	oref_string	greek_id	ents	orthstring-pishoy	lemma_form_id	entry_xml_id	cdo
4601	1848	"Subst.
ⲧⲥⲟⲩⲧⲥⲟⲩ~S^^CF11131
"	N	1@CS5177|~~~(das) Murmeln, Plauderei, (das) Lachen, Gespött;;;CD 437b; CED 197; KoptHWb 248; DELC 222b; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5177--><tr><td id=""meaning""><span id=""quote"">(das) Murmeln, Plauderei, (das) Lachen, Gespött</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=437b"">CD 437b</a>
CED 197
KoptHWb 248
DELC 222b
ChLCS 61b</td></tr></table>"	1@CS5177|~~~murmurs, chatting, laughter, mockery;;;CD 437b; CED 197; KoptHWb 248; DELC 222b; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5177--><tr><td id=""meaning""><span id=""quote"">murmurs, chatting, laughter, mockery</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=437b"">CD 437b</a>
CED 197
KoptHWb 248
DELC 222b
ChLCS 61b</td></tr></table>"	1@CS5177|~~~murmures, bavardages, rires, moqueries;;;CD 437b; CED 197; KoptHWb 248; DELC 222b; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5177--><tr><td id=""meaning""><span id=""quote"">murmures, bavardages, rires, moqueries</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=437b"">CD 437b</a>
CED 197
KoptHWb 248
DELC 222b
ChLCS 61b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5177--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>murmurs, chatting, laughter, mockery</span>
<span id=""quote""><span id=""lang"">(De.) </span>(das) Murmeln, Plauderei, (das) Lachen, Gespött</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>murmures, bavardages, rires, moqueries</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=437b"">CD 437b</a>
CED 197
KoptHWb 248
DELC 222b
ChLCS 61b</td></tr></table>"			SROTSROT	"
ⲧⲥⲟⲩⲧⲥⲟⲩ~S^^CF11131
"	ⲧⲥⲟⲩⲧⲥⲟⲩ			"<table id=""orths""><tr><td id=""orth"">ⲧⲥⲟⲩⲧⲥⲟⲩ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst.</td></tr></table>"	CF11130	C4587	https://coptic-dictionary.org/entry.cgi?tla=C4587
4602	1849	"Vb.
ⲧⲟⲥⲧⲥ~S^^CF11133
"	V	1@CS5178|~~~gespritzt werden? spritzen? hart werden?;;;CD 437ab; KoptHWb 248; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5178--><tr><td id=""meaning""><span id=""quote"">gespritzt werden? spritzen? hart werden?</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=437a"">CD 437ab</a>
KoptHWb 248
ChLCS 61b</td></tr></table>"	1@CS5178|~~~be sprinkled? sprinkle? grow hard?;;;CD 437ab; KoptHWb 248; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5178--><tr><td id=""meaning""><span id=""quote"">be sprinkled? sprinkle? grow hard?</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=437a"">CD 437ab</a>
KoptHWb 248
ChLCS 61b</td></tr></table>"	1@CS5178|~~~être arrosé ? arroser ? devenir dur ?;;;CD 437ab; KoptHWb 248; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5178--><tr><td id=""meaning""><span id=""quote"">être arrosé ? arroser ? devenir dur ?</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=437a"">CD 437ab</a>
KoptHWb 248
ChLCS 61b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5178--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>be sprinkled? sprinkle? grow hard?</span>
<span id=""quote""><span id=""lang"">(De.) </span>gespritzt werden? spritzen? hart werden?</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>être arrosé ? arroser ? devenir dur ?</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=437a"">CD 437ab</a>
KoptHWb 248
ChLCS 61b</td></tr></table>"			SORSR	"
ⲧⲟⲥⲧⲥ~S^^CF11133
"	ⲧⲟⲥⲧⲥ			"<table id=""orths""><tr><td id=""orth"">ⲧⲟⲥⲧⲥ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF11132	C4588	https://coptic-dictionary.org/entry.cgi?tla=C4588
4603	1850	"Vb.
*ⲧⲧⲟ~S^^CF11135
"	V	1@CS5179|~~~geben lassen, verlangen;;;CD 439b; CED 198; KoptHWb 248; DELC 222b; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5179--><tr><td id=""meaning""><span id=""quote"">geben lassen, verlangen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439b"">CD 439b</a>
CED 198
KoptHWb 248
DELC 222b
ChLCS 61b</td></tr></table>"	1@CS5179|~~~make give, require;;;CD 439b; CED 198; KoptHWb 248; DELC 222b; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5179--><tr><td id=""meaning""><span id=""quote"">make give, require</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439b"">CD 439b</a>
CED 198
KoptHWb 248
DELC 222b
ChLCS 61b</td></tr></table>"	1@CS5179|~~~faire donner, réclamer;;;CD 439b; CED 198; KoptHWb 248; DELC 222b; ChLCS 61b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5179--><tr><td id=""meaning""><span id=""quote"">faire donner, réclamer</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439b"">CD 439b</a>
CED 198
KoptHWb 248
DELC 222b
ChLCS 61b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5179--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>make give, require</span>
<span id=""quote""><span id=""lang"">(De.) </span>geben lassen, verlangen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>faire donner, réclamer</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439b"">CD 439b</a>
CED 198
KoptHWb 248
DELC 222b
ChLCS 61b</td></tr></table>"	cf. #ϯ# geben 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϯ"">ϯ</a> geben
</span>"	SSO	"
ⲧⲧⲟ~S^^CF11135
"	ⲧⲧⲟ			"<table id=""orths""><tr><td id=""orth"">*ⲧⲧⲟ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF11134	C4589	https://coptic-dictionary.org/entry.cgi?tla=C4589
4604	1851	"Subst.
ⲧⲁⲧ~K^^CF11137
"	N	1@CS5180|~~~Djed-Pfeiler;;;KoptHWb 248; DELC 222b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5180--><tr><td id=""meaning""><span id=""quote"">Djed-Pfeiler</span></td><td id=""bibl"">KoptHWb 248
DELC 222b</td></tr></table>"	1@CS5180|~~~djed pillar;;;KoptHWb 248; DELC 222b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5180--><tr><td id=""meaning""><span id=""quote"">djed pillar</span></td><td id=""bibl"">KoptHWb 248
DELC 222b</td></tr></table>"	1@CS5180|~~~pilier Djed;;;KoptHWb 248; DELC 222b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5180--><tr><td id=""meaning""><span id=""quote"">pilier Djed</span></td><td id=""bibl"">KoptHWb 248
DELC 222b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5180--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>djed pillar</span>
<span id=""quote""><span id=""lang"">(De.) </span>Djed-Pfeiler</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>pilier Djed</span></td><td id=""bibl"">KoptHWb 248
DELC 222b</td></tr></table>"			SAS	"
ⲧⲁⲧ~K^^CF11137
"	ⲧⲁⲧ			"<table id=""orths""><tr><td id=""orth"">ⲧⲁⲧ</td><td id=""geo"">K</td><td id=""gram_grp"">Subst.</td></tr></table>"	CF11136	C4590	https://coptic-dictionary.org/entry.cgi?tla=C4590
4605	1852	"Vb.
ⲧⲁⲁⲧⲉ~S^^CF11139
"	V	1@CS5181|~~~klatschen, schütteln, ausbreiten;;;CD 439a; KoptHWb 248; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5181--><tr><td id=""meaning""><span id=""quote"">klatschen, schütteln, ausbreiten</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
KoptHWb 248
ChLCS 62a</td></tr></table>"	1@CS5181|~~~clap, shake, spread;;;CD 439a; KoptHWb 248; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5181--><tr><td id=""meaning""><span id=""quote"">clap, shake, spread</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
KoptHWb 248
ChLCS 62a</td></tr></table>"	1@CS5181|~~~taper, secouer, répandre;;;CD 439a; KoptHWb 248; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5181--><tr><td id=""meaning""><span id=""quote"">taper, secouer, répandre</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
KoptHWb 248
ChLCS 62a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5181--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>clap, shake, spread</span>
<span id=""quote""><span id=""lang"">(De.) </span>klatschen, schütteln, ausbreiten</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>taper, secouer, répandre</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
KoptHWb 248
ChLCS 62a</td></tr></table>"			SAASE	"
ⲧⲁⲁⲧⲉ~S^^CF11139
"	ⲧⲁⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲧⲁⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF11138	C4591	https://coptic-dictionary.org/entry.cgi?tla=C4591
4606	1852	"Vb.
ⲧⲁⲁⲧⲉ~S^^CF11141
"	V	1@CS5182|~~~zurückwerfen, ausbreiten;;;KoptHWb 248 |||2@CS5183|~~~strahlen, scheinen;;;CD 439a; CD 68b; KoptHWb 248; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5182--><tr><td id=""meaning""><span id=""quote"">zurückwerfen, ausbreiten</span></td><td id=""bibl"">KoptHWb 248</td></tr><!--sense_number:2, sense_id:CS5183--><tr><td id=""meaning""><span id=""quote"">strahlen, scheinen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
<a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=68b"">CD 68b</a>
KoptHWb 248
ChLCS 62a</td></tr></table>"	1@CS5182|~~~throw back, spread;;;KoptHWb 248 |||2@CS5183|~~~shine;;;CD 439a; CD 68b; KoptHWb 248; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5182--><tr><td id=""meaning""><span id=""quote"">throw back, spread</span></td><td id=""bibl"">KoptHWb 248</td></tr><!--sense_number:2, sense_id:CS5183--><tr><td id=""meaning""><span id=""quote"">shine</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
<a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=68b"">CD 68b</a>
KoptHWb 248
ChLCS 62a</td></tr></table>"	1@CS5182|~~~renvoyer, répandre;;;KoptHWb 248 |||2@CS5183|~~~briller;;;CD 439a; CD 68b; KoptHWb 248; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5182--><tr><td id=""meaning""><span id=""quote"">renvoyer, répandre</span></td><td id=""bibl"">KoptHWb 248</td></tr><!--sense_number:2, sense_id:CS5183--><tr><td id=""meaning""><span id=""quote"">briller</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
<a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=68b"">CD 68b</a>
KoptHWb 248
ChLCS 62a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5182--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>throw back, spread</span>
<span id=""quote""><span id=""lang"">(De.) </span>zurückwerfen, ausbreiten</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>renvoyer, répandre</span></td><td id=""bibl"">KoptHWb 248</td></tr><!--sense_number:2, sense_id:CS5183--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>shine</span>
<span id=""quote""><span id=""lang"">(De.) </span>strahlen, scheinen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>briller</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
<a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=68b"">CD 68b</a>
KoptHWb 248
ChLCS 62a</td></tr></table>"			SAASE	"
ⲧⲁⲁⲧⲉ~S^^CF11141
"	ⲧⲁⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲧⲁⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF11140	C4592	https://coptic-dictionary.org/entry.cgi?tla=C4592
4607	1852	"Subst. m.
ⲧⲁⲁⲧⲉ~S^^CF11143
"	N	1@CS5184|~~~das (Schlagen);;;CD 439a; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5184--><tr><td id=""meaning""><span id=""quote"">das (Schlagen)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
ChLCS 62a</td></tr></table>"	1@CS5184|~~~beating;;;CD 439a; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5184--><tr><td id=""meaning""><span id=""quote"">beating</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
ChLCS 62a</td></tr></table>"	1@CS5184|~~~battement;;;CD 439a; ChLCS 62a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5184--><tr><td id=""meaning""><span id=""quote"">battement</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
ChLCS 62a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5184--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>beating</span>
<span id=""quote""><span id=""lang"">(De.) </span>das (Schlagen)</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>battement</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
ChLCS 62a</td></tr></table>"			SAASE	"
ⲧⲁⲁⲧⲉ~S^^CF11143
"	ⲧⲁⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲧⲁⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF11142	C4593	https://coptic-dictionary.org/entry.cgi?tla=C4593
4608	1852	"Vb. ⲉⲃⲟⲗ
ⲧⲁⲁⲧⲉ ⲉⲃⲟⲗ~S^^CF11145
"	V	1@CS5185|~~~leuchten;;;CD 439a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5185--><tr><td id=""meaning""><span id=""quote"">leuchten</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a></td></tr></table>"	1@CS5185|~~~glow;;;CD 439a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5185--><tr><td id=""meaning""><span id=""quote"">glow</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a></td></tr></table>"	1@CS5185|~~~rayonner;;;CD 439a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5185--><tr><td id=""meaning""><span id=""quote"">rayonner</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5185--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>glow</span>
<span id=""quote""><span id=""lang"">(De.) </span>leuchten</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>rayonner</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a></td></tr></table>"			SAASE EBOK	"
ⲧⲁⲁⲧⲉ ⲉⲃⲟⲗ~S^^CF11145
"	ⲧⲁⲁⲧⲉ ⲉⲃⲟⲗ			"<table id=""orths""><tr><td id=""orth"">ⲧⲁⲁⲧⲉ ⲉⲃⲟⲗ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb. ⲉⲃⲟⲗ</td></tr></table>"	CF11144	C4594	https://coptic-dictionary.org/entry.cgi?tla=C4594
4609	1853	"Vb.
ϯϯ~B^^CF11147
"	V	1@CS5186|~~~treten;;;CD 439a; CED 198; KoptHWb 248	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5186--><tr><td id=""meaning""><span id=""quote"">treten</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
CED 198
KoptHWb 248</td></tr></table>"	1@CS5186|~~~tread;;;CD 439a; CED 198; KoptHWb 248	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5186--><tr><td id=""meaning""><span id=""quote"">tread</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
CED 198
KoptHWb 248</td></tr></table>"	1@CS5186|~~~marcher sur;;;CD 439a; CED 198; KoptHWb 248	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5186--><tr><td id=""meaning""><span id=""quote"">marcher sur</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
CED 198
KoptHWb 248</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5186--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>tread</span>
<span id=""quote""><span id=""lang"">(De.) </span>treten</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>marcher sur</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
CED 198
KoptHWb 248</td></tr></table>"			SISI	"
ϯϯ~B^^CF11147
"	ϯϯ			"<table id=""orths""><tr><td id=""orth"">ϯϯ</td><td id=""geo"">B</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF11146	C4595	https://coptic-dictionary.org/entry.cgi?tla=C4595
4610	1853	"Subst. m.
ϯϯ~B^^CF11149
"	N	1@CS5187|~~~Walkstein;;;CD 439a; CED 198; KoptHWb 248	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5187--><tr><td id=""meaning""><span id=""quote"">Walkstein</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
CED 198
KoptHWb 248</td></tr></table>"	1@CS5187|~~~kneading-stone;;;CD 439a; CED 198; KoptHWb 248	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5187--><tr><td id=""meaning""><span id=""quote"">kneading-stone</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
CED 198
KoptHWb 248</td></tr></table>"	1@CS5187|~~~pierre à pétrir;;;CD 439a; CED 198; KoptHWb 248	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5187--><tr><td id=""meaning""><span id=""quote"">pierre à pétrir</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
CED 198
KoptHWb 248</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS5187--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>kneading-stone</span>
<span id=""quote""><span id=""lang"">(De.) </span>Walkstein</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>pierre à pétrir</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=439a"">CD 439a</a>
CED 198
KoptHWb 248</td></tr></table>"			SISI	"
ϯϯ~B^^CF11149
"	ϯϯ			"<table id=""orths""><tr><td id=""orth"">ϯϯ</td><td id=""geo"">B</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF11148	C4596	https://coptic-dictionary.org/entry.cgi?tla=C4596
