id	super_id	orthstring	pos_string	de	de-pishoy	en	en-pishoy	fr	fr-pishoy	merged-pishoy	etym_string	etym_string-processed	ascii_orth	search_string	oref_string	greek_id	ents	orthstring-pishoy	lemma_form_id	entry_xml_id	cdo
7401	3071	"Adj.
ⲙⲁⲓϭⲓⲥⲓ~B^^CF16835
"	N	1@CS8173|~~~eine hochrangige Position liebend;;;CD 790a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8173--><tr><td id=""meaning""><span id=""quote"">eine hochrangige Position liebend</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a></td></tr></table>"	1@CS8173|~~~loving high rank;;;CD 790a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8173--><tr><td id=""meaning""><span id=""quote"">loving high rank</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a></td></tr></table>"	1@CS8173|~~~amateur du un haut rang;;;CD 790a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8173--><tr><td id=""meaning""><span id=""quote"">amateur du un haut rang</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8173--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>loving high rank</span>
<span id=""quote""><span id=""lang"">(De.) </span>eine hochrangige Position liebend</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>amateur du un haut rang</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a></td></tr></table>"			LAIeIRI	"
ⲙⲁⲓϭⲓⲥⲓ~B^^CF16835
"	ⲙⲁⲓϭⲓⲥⲓ			"<table id=""orths""><tr><td id=""orth"">ⲙⲁⲓϭⲓⲥⲓ</td><td id=""geo"">B</td><td id=""gram_grp"">Adj.</td></tr></table>"	CF16834	C7388	https://coptic-dictionary.org/entry.cgi?tla=C7388
7402	3071	"Vb.
ϫⲓⲥⲉ ⲛϩⲏⲧ~S^^CF16837
"	V	1@CS8174|~~~hochmütig, eingebildet sein;;;CD 790a; KoptHWb 434; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8174--><tr><td id=""meaning""><span id=""quote"">hochmütig, eingebildet sein</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 434
ChLCS 104a</td></tr></table>"	1@CS8174|~~~be high-hearted, vain;;;CD 790a; KoptHWb 434; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8174--><tr><td id=""meaning""><span id=""quote"">be high-hearted, vain</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 434
ChLCS 104a</td></tr></table>"	1@CS8174|~~~être fier;;;CD 790a; KoptHWb 434; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8174--><tr><td id=""meaning""><span id=""quote"">être fier</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 434
ChLCS 104a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8174--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>be high-hearted, vain</span>
<span id=""quote""><span id=""lang"">(De.) </span>hochmütig, eingebildet sein</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>être fier</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 434
ChLCS 104a</td></tr></table>"	cf. #ϩⲏⲧ# Herz, Sinn 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϩⲏⲧ"">ϩⲏⲧ</a> Herz, Sinn
</span>"	dIRE McGS	"
ϫⲓⲥⲉ ⲛϩⲏⲧ~S^^CF16837
"	ϫⲓⲥⲉ ⲛϩⲏⲧ			"<table id=""orths""><tr><td id=""orth"">ϫⲓⲥⲉ ⲛϩⲏⲧ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF16836	C7389	https://coptic-dictionary.org/entry.cgi?tla=C7389
7403	3071	"Subst. m.
ϫⲓⲥⲉ ⲛϩⲏⲧ~S^^CF16839
"	N	1@CS8175|~~~Hochmut, Eitelkeit;;;CD 790a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8175--><tr><td id=""meaning""><span id=""quote"">Hochmut, Eitelkeit</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
ChLCS 104a</td></tr></table>"	1@CS8175|~~~pride;;;CD 790a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8175--><tr><td id=""meaning""><span id=""quote"">pride</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
ChLCS 104a</td></tr></table>"	1@CS8175|~~~orgueil;;;CD 790a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8175--><tr><td id=""meaning""><span id=""quote"">orgueil</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
ChLCS 104a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8175--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>pride</span>
<span id=""quote""><span id=""lang"">(De.) </span>Hochmut, Eitelkeit</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>orgueil</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
ChLCS 104a</td></tr></table>"	cf. #ϩⲏⲧ# Herz, Sinn 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϩⲏⲧ"">ϩⲏⲧ</a> Herz, Sinn
</span>"	dIRE McGS	"
ϫⲓⲥⲉ ⲛϩⲏⲧ~S^^CF16839
"	ϫⲓⲥⲉ ⲛϩⲏⲧ			"<table id=""orths""><tr><td id=""orth"">ϫⲓⲥⲉ ⲛϩⲏⲧ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF16838	C7390	https://coptic-dictionary.org/entry.cgi?tla=C7390
7404	3071	"Subst. f.
ϫⲟⲥⲉ~S^^CF16841
"	N	1@CS8176|~~~hochrangige Person, hochgelegener Ort;;;CD 790a; KoptHWb 573; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8176--><tr><td id=""meaning""><span id=""quote"">hochrangige Person, hochgelegener Ort</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 573
DELC 332a
ChLCS 104a</td></tr></table>"	1@CS8176|~~~exalted person, place;;;CD 790a; KoptHWb 573; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8176--><tr><td id=""meaning""><span id=""quote"">exalted person, place</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 573
DELC 332a
ChLCS 104a</td></tr></table>"	1@CS8176|~~~lieu elevé, personne supérieure;;;CD 790a; KoptHWb 573; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8176--><tr><td id=""meaning""><span id=""quote"">lieu elevé, personne supérieure</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 573
DELC 332a
ChLCS 104a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8176--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>exalted person, place</span>
<span id=""quote""><span id=""lang"">(De.) </span>hochrangige Person, hochgelegener Ort</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>lieu elevé, personne supérieure</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 573
DELC 332a
ChLCS 104a</td></tr></table>"	cf. #ϫⲟⲉⲓⲥ# Herr 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϫⲟⲉⲓⲥ"">ϫⲟⲉⲓⲥ</a> Herr
</span>"	dORE	"
ϫⲟⲥⲉ~S^^CF16841
"	ϫⲟⲥⲉ			"<table id=""orths""><tr><td id=""orth"">ϫⲟⲥⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. f.</td></tr></table>"	CF16840	C7391	https://coptic-dictionary.org/entry.cgi?tla=C7391
7405	3071	"Subst. m.
ϫⲟⲥⲉ~S^^CF16843
"	N	1@CS8177|~~~hochrangige Person, hochgelegener Ort;;;CD 790a; KoptHWb 573; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8177--><tr><td id=""meaning""><span id=""quote"">hochrangige Person, hochgelegener Ort</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 573
DELC 332a
ChLCS 104a</td></tr></table>"	1@CS8177|~~~exalted person, place;;;CD 790a; KoptHWb 573; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8177--><tr><td id=""meaning""><span id=""quote"">exalted person, place</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 573
DELC 332a
ChLCS 104a</td></tr></table>"	1@CS8177|~~~lieu elevé, personne supérieure;;;CD 790a; KoptHWb 573; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8177--><tr><td id=""meaning""><span id=""quote"">lieu elevé, personne supérieure</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 573
DELC 332a
ChLCS 104a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8177--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>exalted person, place</span>
<span id=""quote""><span id=""lang"">(De.) </span>hochrangige Person, hochgelegener Ort</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>lieu elevé, personne supérieure</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790a"">CD 790a</a>
KoptHWb 573
DELC 332a
ChLCS 104a</td></tr></table>"	cf. #ϫⲟⲉⲓⲥ# Herr 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϫⲟⲉⲓⲥ"">ϫⲟⲉⲓⲥ</a> Herr
</span>"	dORE	"
ϫⲟⲥⲉ~S^^CF16843
"	ϫⲟⲥⲉ			"<table id=""orths""><tr><td id=""orth"">ϫⲟⲥⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF16842	C7392	https://coptic-dictionary.org/entry.cgi?tla=C7392
7406	3072	"Subst. f.
ϫⲓⲥⲉ~S^^CF16845
"	N	1@CS8178|~~~ein Flächenmaß;;;CD 790b; KoptHWb 434; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8178--><tr><td id=""meaning""><span id=""quote"">ein Flächenmaß</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 434
ChLCS 104a</td></tr></table>"	1@CS8178|~~~a land measure;;;CD 790b; KoptHWb 434; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8178--><tr><td id=""meaning""><span id=""quote"">a land measure</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 434
ChLCS 104a</td></tr></table>"	1@CS8178|~~~une mesure de surface;;;CD 790b; KoptHWb 434; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8178--><tr><td id=""meaning""><span id=""quote"">une mesure de surface</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 434
ChLCS 104a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8178--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>a land measure</span>
<span id=""quote""><span id=""lang"">(De.) </span>ein Flächenmaß</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>une mesure de surface</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 434
ChLCS 104a</td></tr></table>"			dIRE	"
ϫⲓⲥⲉ~S^^CF16845
"	ϫⲓⲥⲉ			"<table id=""orths""><tr><td id=""orth"">ϫⲓⲥⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. f.</td></tr></table>"	CF16844	C7393	https://coptic-dictionary.org/entry.cgi?tla=C7393
7407	3073	"Subst. f.
ϫⲓⲥⲉ~S^^CF16847
"	N	1@CS8179|~~~Rücken;;;CD 790b; CED 320; KoptHWb 434; DELC 332a; ChLCS 104a |||2@CS8180|~~~Wirbelsäule, Wirbel;;;CD 790b; KoptHWb 434; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8179--><tr><td id=""meaning""><span id=""quote"">Rücken</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
CED 320
KoptHWb 434
DELC 332a
ChLCS 104a</td></tr><!--sense_number:2, sense_id:CS8180--><tr><td id=""meaning""><span id=""quote"">Wirbelsäule, Wirbel</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 434
DELC 332a
ChLCS 104a</td></tr></table>"	1@CS8179|~~~back;;;CD 790b; CED 320; KoptHWb 434; DELC 332a; ChLCS 104a |||2@CS8180|~~~spine, vertebra;;;CD 790b; KoptHWb 434; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8179--><tr><td id=""meaning""><span id=""quote"">back</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
CED 320
KoptHWb 434
DELC 332a
ChLCS 104a</td></tr><!--sense_number:2, sense_id:CS8180--><tr><td id=""meaning""><span id=""quote"">spine, vertebra</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 434
DELC 332a
ChLCS 104a</td></tr></table>"	1@CS8179|~~~dos;;;CD 790b; CED 320; KoptHWb 434; DELC 332a; ChLCS 104a |||2@CS8180|~~~colonne vertébrale;;;CD 790b; KoptHWb 434; DELC 332a; ChLCS 104a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8179--><tr><td id=""meaning""><span id=""quote"">dos</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
CED 320
KoptHWb 434
DELC 332a
ChLCS 104a</td></tr><!--sense_number:2, sense_id:CS8180--><tr><td id=""meaning""><span id=""quote"">colonne vertébrale</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 434
DELC 332a
ChLCS 104a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8179--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>back</span>
<span id=""quote""><span id=""lang"">(De.) </span>Rücken</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>dos</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
CED 320
KoptHWb 434
DELC 332a
ChLCS 104a</td></tr><!--sense_number:2, sense_id:CS8180--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>spine, vertebra</span>
<span id=""quote""><span id=""lang"">(De.) </span>Wirbelsäule, Wirbel</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>colonne vertébrale</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 434
DELC 332a
ChLCS 104a</td></tr></table>"			dIRE	"
ϫⲓⲥⲉ~S^^CF16847
"	ϫⲓⲥⲉ			"<table id=""orths""><tr><td id=""orth"">ϫⲓⲥⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. f.</td></tr></table>"	CF16846	C7394	https://coptic-dictionary.org/entry.cgi?tla=C7394
7408	3074	"Subst. f.
ϫⲁⲥϥⲉ~S^^CF16849
"	N	1@CS8181|~~~Bedeutung unbekannt;;;CD 790b; KoptHWb 435; DELC 332a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8181--><tr><td id=""meaning""><span id=""quote"">Bedeutung unbekannt</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 435
DELC 332a</td></tr></table>"	1@CS8181|~~~meaning unknown;;;CD 790b; KoptHWb 435; DELC 332a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8181--><tr><td id=""meaning""><span id=""quote"">meaning unknown</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 435
DELC 332a</td></tr></table>"	1@CS8181|~~~sens inconnu;;;CD 790b; KoptHWb 435; DELC 332a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8181--><tr><td id=""meaning""><span id=""quote"">sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 435
DELC 332a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8181--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>meaning unknown</span>
<span id=""quote""><span id=""lang"">(De.) </span>Bedeutung unbekannt</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
KoptHWb 435
DELC 332a</td></tr></table>"			dARZE	"
ϫⲁⲥϥⲉ~S^^CF16849
"	ϫⲁⲥϥⲉ			"<table id=""orths""><tr><td id=""orth"">ϫⲁⲥϥⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. f.</td></tr></table>"	CF16848	C7395	https://coptic-dictionary.org/entry.cgi?tla=C7395
7409	3074	"Vb.
ϫⲓϫⲁⲥϥⲉ~S^^CF16851
"	V	1@CS8182|~~~in Ordnung bringen, erneuern, reparieren;;;CD 790b; CED 320; KoptHWb 435; DELC 332a; ChLCS 104b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8182--><tr><td id=""meaning""><span id=""quote"">in Ordnung bringen, erneuern, reparieren</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
CED 320
KoptHWb 435
DELC 332a
ChLCS 104b</td></tr></table>"	1@CS8182|~~~set in order, repair;;;CD 790b; CED 320; KoptHWb 435; DELC 332a; ChLCS 104b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8182--><tr><td id=""meaning""><span id=""quote"">set in order, repair</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
CED 320
KoptHWb 435
DELC 332a
ChLCS 104b</td></tr></table>"	1@CS8182|~~~mettre en ordre, réparer;;;CD 790b; CED 320; KoptHWb 435; DELC 332a; ChLCS 104b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8182--><tr><td id=""meaning""><span id=""quote"">mettre en ordre, réparer</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
CED 320
KoptHWb 435
DELC 332a
ChLCS 104b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8182--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>set in order, repair</span>
<span id=""quote""><span id=""lang"">(De.) </span>in Ordnung bringen, erneuern, reparieren</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>mettre en ordre, réparer</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a>
CED 320
KoptHWb 435
DELC 332a
ChLCS 104b</td></tr></table>"	cf. #ϫⲓ# nehmen, erhalten 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϫⲓ"">ϫⲓ</a> nehmen, erhalten
</span>"	dIdARZE	"
ϫⲓϫⲁⲥϥⲉ~S^^CF16851
"	ϫⲓϫⲁⲥϥⲉ			"<table id=""orths""><tr><td id=""orth"">ϫⲓϫⲁⲥϥⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF16850	C7396	https://coptic-dictionary.org/entry.cgi?tla=C7396
7410	3075	"Subst.
ϫⲓ̣ⲥϩⲟⲙⲉ~S^^CF16853
"	N	1@CS8183|~~~Bedeutung unbekannt;;;CD 790b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8183--><tr><td id=""meaning""><span id=""quote"">Bedeutung unbekannt</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a></td></tr></table>"	1@CS8183|~~~meaning unknown;;;CD 790b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8183--><tr><td id=""meaning""><span id=""quote"">meaning unknown</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a></td></tr></table>"	1@CS8183|~~~sens inconnu;;;CD 790b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8183--><tr><td id=""meaning""><span id=""quote"">sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS8183--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>meaning unknown</span>
<span id=""quote""><span id=""lang"">(De.) </span>Bedeutung unbekannt</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=790b"">CD 790b</a></td></tr></table>"			dIRcOLE	"
ϫⲓⲥϩⲟⲙⲉ~S^^CF16853
"	ϫⲓⲥϩⲟⲙⲉ			"<table id=""orths""><tr><td id=""orth"">ϫⲓ̣ⲥϩⲟⲙⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst.</td></tr></table>"	CF16852	C7397	https://coptic-dictionary.org/entry.cgi?tla=C7397
