id	super_id	orthstring	pos_string	de	de-pishoy	en	en-pishoy	fr	fr-pishoy	merged-pishoy	etym_string	etym_string-processed	ascii_orth	search_string	oref_string	greek_id	ents	orthstring-pishoy	lemma_form_id	entry_xml_id	cdo
13164	7446	"Partikel Ausdruck der Nichtexistenz
ⲙⲙⲛ-~S^^CF5425
|||Partikel Ausdruck der Nichtexistenz
ⲙⲛ-~S^^CF5426
"	PTC	1@CS2200|~~~es ist nicht, es gibt nicht;;;CD 166b-167a; KoptHWb 93; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2200--><tr><td id=""meaning""><span id=""quote"">es ist nicht, es gibt nicht</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=166b"">CD 166b-167a</a>
KoptHWb 93
ChLCS 25b</td></tr></table>"	1@CS2200|~~~not to be;;;CD 166b-167a; KoptHWb 93; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2200--><tr><td id=""meaning""><span id=""quote"">not to be</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=166b"">CD 166b-167a</a>
KoptHWb 93
ChLCS 25b</td></tr></table>"	1@CS2200|~~~inexistence de, il n'y a pas;;;CD 166b-167a; KoptHWb 93; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2200--><tr><td id=""meaning""><span id=""quote"">inexistence de, il n'y a pas</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=166b"">CD 166b-167a</a>
KoptHWb 93
ChLCS 25b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2200--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>not to be</span>
<span id=""quote""><span id=""lang"">(De.) </span>es ist nicht, es gibt nicht</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>inexistence de, il n'y a pas</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=166b"">CD 166b-167a</a>
KoptHWb 93
ChLCS 25b</td></tr></table>"			LLM	"
ⲙⲙⲛ~S^^CF5425
ⲙⲛ~S^^CF5426
"	ⲙⲙⲛ|||ⲙⲛ			"<table id=""orths""><tr><td id=""orth"">ⲙⲙⲛ-</td><td id=""geo"">S</td><td id=""gram_grp"">Partikel Ausdruck der Nichtexistenz</td></tr><tr><td id=""orth"">ⲙⲛ-</td><td id=""geo"">S</td><td id=""gram_grp"">Partikel Ausdruck der Nichtexistenz</td></tr></table>"	CF5424	C1890	https://coptic-dictionary.org/entry.cgi?tla=C1890
13165	7446	"Partikel Ausdruck des Nicht-Habens
ⲙⲛⲧⲉ-~S^^CF5428
"	PTC	1@CS2201|~~~nicht haben;;;CD 167b; KoptHWb 93	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2201--><tr><td id=""meaning""><span id=""quote"">nicht haben</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=167b"">CD 167b</a>
KoptHWb 93</td></tr></table>"	1@CS2201|~~~not to have;;;CD 167b; KoptHWb 93	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2201--><tr><td id=""meaning""><span id=""quote"">not to have</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=167b"">CD 167b</a>
KoptHWb 93</td></tr></table>"	1@CS2201|~~~il n'y a pas à;;;CD 167b; KoptHWb 93	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2201--><tr><td id=""meaning""><span id=""quote"">il n'y a pas à</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=167b"">CD 167b</a>
KoptHWb 93</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2201--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>not to have</span>
<span id=""quote""><span id=""lang"">(De.) </span>nicht haben</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>il n'y a pas à</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=167b"">CD 167b</a>
KoptHWb 93</td></tr></table>"	cf. #ⲛⲧⲉ# prep. indicating possession, ownership 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ⲛⲧⲉ"">ⲛⲧⲉ</a> prep. indicating possession, ownership
</span>"	LMSE	"
ⲙⲛⲧⲉ~S^^CF5428
"	ⲙⲛⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲙⲛⲧⲉ-</td><td id=""geo"">S</td><td id=""gram_grp"">Partikel Ausdruck des Nicht-Habens</td></tr></table>"	CF5427	C1891	https://coptic-dictionary.org/entry.cgi?tla=C1891
13166	7446	"Partikel
ⲙⲙⲟⲛ~S^^CF5430
"	PTC	1@CS2202|~~~nein;;;CD 168a; KoptHWb 92; ChLCS 25b |||2@CS2203|~~~wenn nicht, sonst;;;CD 168a; KoptHWb 92; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2202--><tr><td id=""meaning""><span id=""quote"">nein</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
KoptHWb 92
ChLCS 25b</td></tr><!--sense_number:2, sense_id:CS2203--><tr><td id=""meaning""><span id=""quote"">wenn nicht, sonst</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
KoptHWb 92
ChLCS 25b</td></tr></table>"	1@CS2202|~~~no;;;CD 168a; KoptHWb 92; ChLCS 25b |||2@CS2203|~~~if not, else;;;CD 168a; KoptHWb 92; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2202--><tr><td id=""meaning""><span id=""quote"">no</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
KoptHWb 92
ChLCS 25b</td></tr><!--sense_number:2, sense_id:CS2203--><tr><td id=""meaning""><span id=""quote"">if not, else</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
KoptHWb 92
ChLCS 25b</td></tr></table>"	1@CS2202|~~~non;;;CD 168a; KoptHWb 92; ChLCS 25b |||2@CS2203|~~~sinon;;;CD 168a; KoptHWb 92; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2202--><tr><td id=""meaning""><span id=""quote"">non</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
KoptHWb 92
ChLCS 25b</td></tr><!--sense_number:2, sense_id:CS2203--><tr><td id=""meaning""><span id=""quote"">sinon</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
KoptHWb 92
ChLCS 25b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2202--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>no</span>
<span id=""quote""><span id=""lang"">(De.) </span>nein</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>non</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
KoptHWb 92
ChLCS 25b</td></tr><!--sense_number:2, sense_id:CS2203--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>if not, else</span>
<span id=""quote""><span id=""lang"">(De.) </span>wenn nicht, sonst</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sinon</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
KoptHWb 92
ChLCS 25b</td></tr></table>"			LLOM	"
ⲙⲙⲟⲛ~S^^CF5430
"	ⲙⲙⲟⲛ			"<table id=""orths""><tr><td id=""orth"">ⲙⲙⲟⲛ</td><td id=""geo"">S</td><td id=""gram_grp"">Partikel</td></tr></table>"	CF5429	C1892	https://coptic-dictionary.org/entry.cgi?tla=C1892
13167	7446	"Partikel
ⲉϣⲱⲡⲉ ⲙⲙⲟⲛ~S^^CF5432
"	PTC	1@CS2204|~~~wenn nicht, sonst;;;CD 168a; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2204--><tr><td id=""meaning""><span id=""quote"">wenn nicht, sonst</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
ChLCS 25b</td></tr></table>"	1@CS2204|~~~if not, else;;;CD 168a; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2204--><tr><td id=""meaning""><span id=""quote"">if not, else</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
ChLCS 25b</td></tr></table>"	1@CS2204|~~~sinon, si cela n'était;;;CD 168a; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2204--><tr><td id=""meaning""><span id=""quote"">sinon, si cela n'était</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
ChLCS 25b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2204--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>if not, else</span>
<span id=""quote""><span id=""lang"">(De.) </span>wenn nicht, sonst</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sinon, si cela n'était</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168a"">CD 168a</a>
ChLCS 25b</td></tr></table>"			EYXPE LLOM	"
ⲉϣⲱⲡⲉ ⲙⲙⲟⲛ~S^^CF5432
"	ⲉϣⲱⲡⲉ ⲙⲙⲟⲛ			"<table id=""orths""><tr><td id=""orth"">ⲉϣⲱⲡⲉ ⲙⲙⲟⲛ</td><td id=""geo"">S</td><td id=""gram_grp"">Partikel</td></tr></table>"	CF5431	C1893	https://coptic-dictionary.org/entry.cgi?tla=C1893
13168	7446	"Partikel
ⲉϣϫⲉ ⲙⲙⲟⲛ~S^^CF5434
"	PTC	1@CS2205|~~~wenn nicht, sonst;;;CD 168b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2205--><tr><td id=""meaning""><span id=""quote"">wenn nicht, sonst</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b</a></td></tr></table>"	1@CS2205|~~~if not, else;;;CD 168b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2205--><tr><td id=""meaning""><span id=""quote"">if not, else</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b</a></td></tr></table>"	1@CS2205|~~~sinon;;;CD 168b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2205--><tr><td id=""meaning""><span id=""quote"">sinon</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2205--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>if not, else</span>
<span id=""quote""><span id=""lang"">(De.) </span>wenn nicht, sonst</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sinon</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b</a></td></tr></table>"			EYdE LLOM	"
ⲉϣϫⲉ ⲙⲙⲟⲛ~S^^CF5434
"	ⲉϣϫⲉ ⲙⲙⲟⲛ			"<table id=""orths""><tr><td id=""orth"">ⲉϣϫⲉ ⲙⲙⲟⲛ</td><td id=""geo"">S</td><td id=""gram_grp"">Partikel</td></tr></table>"	CF5433	C1894	https://coptic-dictionary.org/entry.cgi?tla=C1894
13169	7446	"Partikel
ϫⲛ ⲙⲙⲟⲛ~S^^CF5436
"	PTC	1@CS2206|~~~oder nicht, oder sonst, eher;;;CD 168b; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2206--><tr><td id=""meaning""><span id=""quote"">oder nicht, oder sonst, eher</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b</a>
ChLCS 25b</td></tr></table>"	1@CS2206|~~~or not, or else, rather;;;CD 168b; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2206--><tr><td id=""meaning""><span id=""quote"">or not, or else, rather</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b</a>
ChLCS 25b</td></tr></table>"	1@CS2206|~~~ou non, ou au contraire;;;CD 168b; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2206--><tr><td id=""meaning""><span id=""quote"">ou non, ou au contraire</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b</a>
ChLCS 25b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2206--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>or not, or else, rather</span>
<span id=""quote""><span id=""lang"">(De.) </span>oder nicht, oder sonst, eher</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>ou non, ou au contraire</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b</a>
ChLCS 25b</td></tr></table>"			dM LLOM	"
ϫⲛ ⲙⲙⲟⲛ~S^^CF5436
"	ϫⲛ ⲙⲙⲟⲛ			"<table id=""orths""><tr><td id=""orth"">ϫⲛ ⲙⲙⲟⲛ</td><td id=""geo"">S</td><td id=""gram_grp"">Partikel</td></tr></table>"	CF5435	C1895	https://coptic-dictionary.org/entry.cgi?tla=C1895
13170	7447	"Partikel mit folgendem ⲙⲙⲟ⸗ bzw. ⲙⲙⲁ⸗
ⲙⲙⲓⲛ~S^^CF5438
"	PTC	1@CS2207|~~~eigen, selbst;;;CD 168b-169a; KoptHWb 92; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2207--><tr><td id=""meaning""><span id=""quote"">eigen, selbst</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b-169a</a>
KoptHWb 92
ChLCS 25b</td></tr></table>"	1@CS2207|~~~own, proper, self;;;CD 168b-169a; KoptHWb 92; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2207--><tr><td id=""meaning""><span id=""quote"">own, proper, self</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b-169a</a>
KoptHWb 92
ChLCS 25b</td></tr></table>"	1@CS2207|~~~soi-meme;;;CD 168b-169a; KoptHWb 92; ChLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2207--><tr><td id=""meaning""><span id=""quote"">soi-meme</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b-169a</a>
KoptHWb 92
ChLCS 25b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2207--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>own, proper, self</span>
<span id=""quote""><span id=""lang"">(De.) </span>eigen, selbst</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>soi-meme</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=168b"">CD 168b-169a</a>
KoptHWb 92
ChLCS 25b</td></tr></table>"			LLIM	"
ⲙⲙⲓⲛ~S^^CF5438
"	ⲙⲙⲓⲛ			"<table id=""orths""><tr><td id=""orth"">ⲙⲙⲓⲛ</td><td id=""geo"">S</td><td id=""gram_grp"">Partikel mit folgendem ⲙⲙⲟ⸗ bzw. ⲙⲙⲁ⸗</td></tr></table>"	CF5437	C1896	https://coptic-dictionary.org/entry.cgi?tla=C1896
13171	7448	"Adv.
ⲙⲙⲟⲛ~S^^CF5440
"	ADV	1@CS2208|~~~wahrlich, denn;;;CD 169a; KoptHWb 92	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2208--><tr><td id=""meaning""><span id=""quote"">wahrlich, denn</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a>
KoptHWb 92</td></tr></table>"	1@CS2208|~~~really, for;;;CD 169a; KoptHWb 92	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2208--><tr><td id=""meaning""><span id=""quote"">really, for</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a>
KoptHWb 92</td></tr></table>"	1@CS2208|~~~vraiment;;;CD 169a; KoptHWb 92	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2208--><tr><td id=""meaning""><span id=""quote"">vraiment</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a>
KoptHWb 92</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2208--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>really, for</span>
<span id=""quote""><span id=""lang"">(De.) </span>wahrlich, denn</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>vraiment</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a>
KoptHWb 92</td></tr></table>"			LLOM	"
ⲙⲙⲟⲛ~S^^CF5440
"	ⲙⲙⲟⲛ			"<table id=""orths""><tr><td id=""orth"">ⲙⲙⲟⲛ</td><td id=""geo"">S</td><td id=""gram_grp"">Adv.</td></tr></table>"	CF5439	C1897	https://coptic-dictionary.org/entry.cgi?tla=C1897
13172	7449	"Subst. pl.
ⲙⲁⲙⲣⲉϩ~B^^CF5442
"	N	1@CS2209|~~~Bedeutung unbekannt;;;CD 169a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2209--><tr><td id=""meaning""><span id=""quote"">Bedeutung unbekannt</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a></td></tr></table>"	1@CS2209|~~~meaning unknown;;;CD 169a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2209--><tr><td id=""meaning""><span id=""quote"">meaning unknown</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a></td></tr></table>"	1@CS2209|~~~sens inconnu;;;CD 169a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2209--><tr><td id=""meaning""><span id=""quote"">sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2209--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>meaning unknown</span>
<span id=""quote""><span id=""lang"">(De.) </span>Bedeutung unbekannt</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>sens inconnu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a></td></tr></table>"			LALQEc	"
ⲙⲁⲙⲣⲉϩ~B^^CF5442
"	ⲙⲁⲙⲣⲉϩ			"<table id=""orths""><tr><td id=""orth"">ⲙⲁⲙⲣⲉϩ</td><td id=""geo"">B</td><td id=""gram_grp"">Subst. pl.</td></tr></table>"	CF5441	C1898	https://coptic-dictionary.org/entry.cgi?tla=C1898
13173	7450	"Subst.
ⲙⲟⲩⲙϣ~S^^CF5444
"	N	1@CS2210|~~~Erlaubnis;;;CD 169a; KoptHWb 93; CHLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2210--><tr><td id=""meaning""><span id=""quote"">Erlaubnis</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a>
KoptHWb 93
CHLCS 25b</td></tr></table>"	1@CS2210|~~~permission;;;CD 169a; KoptHWb 93; CHLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2210--><tr><td id=""meaning""><span id=""quote"">permission</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a>
KoptHWb 93
CHLCS 25b</td></tr></table>"	1@CS2210|~~~permission;;;CD 169a; KoptHWb 93; CHLCS 25b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2210--><tr><td id=""meaning""><span id=""quote"">permission</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a>
KoptHWb 93
CHLCS 25b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2210--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>permission</span>
<span id=""quote""><span id=""lang"">(De.) </span>Erlaubnis</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>permission</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=169a"">CD 169a</a>
KoptHWb 93
CHLCS 25b</td></tr></table>"			LOTLY	"
ⲙⲟⲩⲙϣ~S^^CF5444
"	ⲙⲟⲩⲙϣ			"<table id=""orths""><tr><td id=""orth"">ⲙⲟⲩⲙϣ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst.</td></tr></table>"	CF5443	C1899	https://coptic-dictionary.org/entry.cgi?tla=C1899
