id	super_id	orthstring	pos_string	de	de-pishoy	en	en-pishoy	fr	fr-pishoy	merged-pishoy	etym_string	etym_string-processed	ascii_orth	search_string	oref_string	greek_id	ents	orthstring-pishoy	lemma_form_id	entry_xml_id	cdo
15464	8284	"Subst. m.
ϫⲓⲛⲧⲁⲕⲟ~B^^CF10321
"	N	1@CS4750|~~~Zerstörung;;;CD 406a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4750--><tr><td id=""meaning""><span id=""quote"">Zerstörung</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=406a"">CD 406a</a></td></tr></table>"	1@CS4750|~~~destruction;;;CD 406a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4750--><tr><td id=""meaning""><span id=""quote"">destruction</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=406a"">CD 406a</a></td></tr></table>"	1@CS4750|~~~destruction;;;CD 406a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4750--><tr><td id=""meaning""><span id=""quote"">destruction</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=406a"">CD 406a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4750--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>destruction</span>
<span id=""quote""><span id=""lang"">(De.) </span>Zerstörung</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>destruction</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=406a"">CD 406a</a></td></tr></table>"	cf. #ϭⲓⲛ# Präfix cf. #ⲁⲕⲱ# Verderben 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϭⲓⲛ"">ϭⲓⲛ</a> Präfix cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ⲁⲕⲱ"">ⲁⲕⲱ</a> Verderben
</span>"	dIMSAJO	"
ϫⲓⲛⲧⲁⲕⲟ~B^^CF10321
"	ϫⲓⲛⲧⲁⲕⲟ			"<table id=""orths""><tr><td id=""orth"">ϫⲓⲛⲧⲁⲕⲟ</td><td id=""geo"">B</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF10320	C4187	https://coptic-dictionary.org/entry.cgi?tla=C4187
15465	8285	"Subst. m.
ⲧⲟⲕ~S^^CF10323
"	N	1@CS4751|~~~Messer, Rasiermesser;;;CD 403a; CDC 63a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4751--><tr><td id=""meaning""><span id=""quote"">Messer, Rasiermesser</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CDC 63a
CED 184
KoptHWb 226
DELC 212b
ChLCS
            57a</td></tr></table>"	1@CS4751|~~~knife, razor;;;CD 403a; CDC 63a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4751--><tr><td id=""meaning""><span id=""quote"">knife, razor</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CDC 63a
CED 184
KoptHWb 226
DELC 212b
ChLCS
            57a</td></tr></table>"	1@CS4751|~~~couteau, rasoir;;;CD 403a; CDC 63a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4751--><tr><td id=""meaning""><span id=""quote"">couteau, rasoir</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CDC 63a
CED 184
KoptHWb 226
DELC 212b
ChLCS
            57a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4751--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>knife, razor</span>
<span id=""quote""><span id=""lang"">(De.) </span>Messer, Rasiermesser</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>couteau, rasoir</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CDC 63a
CED 184
KoptHWb 226
DELC 212b
ChLCS
            57a</td></tr></table>"			SOJ	"
ⲧⲟⲕ~S^^CF10323
"	ⲧⲟⲕ			"<table id=""orths""><tr><td id=""orth"">ⲧⲟⲕ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF10322	C4188	https://coptic-dictionary.org/entry.cgi?tla=C4188
15466	8286	"Vb.
*ⲧⲟⲩⲕⲟ~S^^CF10325
"	V	1@CS4752|~~~senden;;;CDC 69b; CED 200; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4752--><tr><td id=""meaning""><span id=""quote"">senden</span></td><td id=""bibl"">CDC 69b
CED 200
KoptHWb 226
DELC 212b
ChLCS 57a</td></tr></table>"	1@CS4752|~~~send;;;CDC 69b; CED 200; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4752--><tr><td id=""meaning""><span id=""quote"">send</span></td><td id=""bibl"">CDC 69b
CED 200
KoptHWb 226
DELC 212b
ChLCS 57a</td></tr></table>"	1@CS4752|~~~envoyer;;;CDC 69b; CED 200; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4752--><tr><td id=""meaning""><span id=""quote"">envoyer</span></td><td id=""bibl"">CDC 69b
CED 200
KoptHWb 226
DELC 212b
ChLCS 57a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4752--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>send</span>
<span id=""quote""><span id=""lang"">(De.) </span>senden</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>envoyer</span></td><td id=""bibl"">CDC 69b
CED 200
KoptHWb 226
DELC 212b
ChLCS 57a</td></tr></table>"			SOTJO	"
ⲧⲟⲩⲕⲟ~S^^CF10325
"	ⲧⲟⲩⲕⲟ			"<table id=""orths""><tr><td id=""orth"">*ⲧⲟⲩⲕⲟ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF10324	C4189	https://coptic-dictionary.org/entry.cgi?tla=C4189
15467	8287	"Vb.
ⲧⲱⲕ~S^^CF10327
"	V	1@CS4753|~~~stark sein, fest sein, dick sein;;;CD 403a; CDC 63a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a |||2@CS4754|~~~kräftigen, befestigen, fest machen;;;CD 403a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4753--><tr><td id=""meaning""><span id=""quote"">stark sein, fest sein, dick sein</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CDC 63a
CED 184
KoptHWb 226
DELC 212b
ChLCS
              57a</td></tr><!--sense_number:2, sense_id:CS4754--><tr><td id=""meaning""><span id=""quote"">kräftigen, befestigen, fest machen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CED 184
KoptHWb 226
DELC 212b
ChLCS 57a</td></tr></table>"	1@CS4753|~~~be strong, be firm, be thick;;;CD 403a; CDC 63a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a |||2@CS4754|~~~strenghten, confirm, stiffen;;;CD 403a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4753--><tr><td id=""meaning""><span id=""quote"">be strong, be firm, be thick</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CDC 63a
CED 184
KoptHWb 226
DELC 212b
ChLCS
              57a</td></tr><!--sense_number:2, sense_id:CS4754--><tr><td id=""meaning""><span id=""quote"">strenghten, confirm, stiffen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CED 184
KoptHWb 226
DELC 212b
ChLCS 57a</td></tr></table>"	1@CS4753|~~~être fort, être solide, être épais;;;CD 403a; CDC 63a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a |||2@CS4754|~~~fortifier, renforcer, raidir;;;CD 403a; CED 184; KoptHWb 226; DELC 212b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4753--><tr><td id=""meaning""><span id=""quote"">être fort, être solide, être épais</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CDC 63a
CED 184
KoptHWb 226
DELC 212b
ChLCS
              57a</td></tr><!--sense_number:2, sense_id:CS4754--><tr><td id=""meaning""><span id=""quote"">fortifier, renforcer, raidir</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CED 184
KoptHWb 226
DELC 212b
ChLCS 57a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4753--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>be strong, be firm, be thick</span>
<span id=""quote""><span id=""lang"">(De.) </span>stark sein, fest sein, dick sein</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>être fort, être solide, être épais</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CDC 63a
CED 184
KoptHWb 226
DELC 212b
ChLCS
              57a</td></tr><!--sense_number:2, sense_id:CS4754--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>strenghten, confirm, stiffen</span>
<span id=""quote""><span id=""lang"">(De.) </span>kräftigen, befestigen, fest machen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>fortifier, renforcer, raidir</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
CED 184
KoptHWb 226
DELC 212b
ChLCS 57a</td></tr></table>"			SXJ	"
ⲧⲱⲕ~S^^CF10327
"	ⲧⲱⲕ			"<table id=""orths""><tr><td id=""orth"">ⲧⲱⲕ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb.</td></tr></table>"	CF10326	C4190	https://coptic-dictionary.org/entry.cgi?tla=C4190
15468	8287	"Vb. ⲉⲣⲁⲧ⸗
ⲧⲱⲕ (ⲁⲣⲉⲧ⸗)~L^^CF10329
"	V	1@CS4755|~~~feststellen;;;CD 403a; KoptHWb 227; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4755--><tr><td id=""meaning""><span id=""quote"">feststellen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
KoptHWb 227
ChLCS 57a</td></tr></table>"	1@CS4755|~~~set up;;;CD 403a; KoptHWb 227; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4755--><tr><td id=""meaning""><span id=""quote"">set up</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
KoptHWb 227
ChLCS 57a</td></tr></table>"	1@CS4755|~~~établir, mettre sur pied;;;CD 403a; KoptHWb 227; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4755--><tr><td id=""meaning""><span id=""quote"">établir, mettre sur pied</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
KoptHWb 227
ChLCS 57a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4755--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>set up</span>
<span id=""quote""><span id=""lang"">(De.) </span>feststellen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>établir, mettre sur pied</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
KoptHWb 227
ChLCS 57a</td></tr></table>"			SXJ AQES	"
ⲧⲱⲕ ⲁⲣⲉⲧ~L^^CF10329
"	ⲧⲱⲕ ⲁⲣⲉⲧ			"<table id=""orths""><tr><td id=""orth"">ⲧⲱⲕ (ⲁⲣⲉⲧ⸗)</td><td id=""geo"">L</td><td id=""gram_grp"">Vb. ⲉⲣⲁⲧ⸗</td></tr></table>"	CF10328	C4191	https://coptic-dictionary.org/entry.cgi?tla=C4191
15469	8287	"Vb. ⲉϩⲟⲩⲛ
ⲧⲱⲕ (ⲉϩⲟⲩⲛ)~S^^CF10331
"	V	1@CS4756|~~~beharren, zuversichtlich sein;;;CD 403a; KoptHWb 226	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4756--><tr><td id=""meaning""><span id=""quote"">beharren, zuversichtlich sein</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
KoptHWb 226</td></tr></table>"	1@CS4756|~~~persist, be confident;;;CD 403a; KoptHWb 226	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4756--><tr><td id=""meaning""><span id=""quote"">persist, be confident</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
KoptHWb 226</td></tr></table>"	1@CS4756|~~~persister, être confident;;;CD 403a; KoptHWb 226	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4756--><tr><td id=""meaning""><span id=""quote"">persister, être confident</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
KoptHWb 226</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4756--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>persist, be confident</span>
<span id=""quote""><span id=""lang"">(De.) </span>beharren, zuversichtlich sein</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>persister, être confident</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403a"">CD 403a</a>
KoptHWb 226</td></tr></table>"			SXJ EcOTM	"
ⲧⲱⲕ ⲉϩⲟⲩⲛ~S^^CF10331
"	ⲧⲱⲕ ⲉϩⲟⲩⲛ			"<table id=""orths""><tr><td id=""orth"">ⲧⲱⲕ (ⲉϩⲟⲩⲛ)</td><td id=""geo"">S</td><td id=""gram_grp"">Vb. ⲉϩⲟⲩⲛ</td></tr></table>"	CF10330	C4192	https://coptic-dictionary.org/entry.cgi?tla=C4192
15470	8287	"Subst. m. ⲉϩⲟⲩⲛ
ⲧⲱⲕ (ⲉϩⲟⲩⲛ)~S^^CF10333
"	N	1@CS4757|~~~Beharrlichkeit, Zuversicht;;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4757--><tr><td id=""meaning""><span id=""quote"">Beharrlichkeit, Zuversicht</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	1@CS4757|~~~persistence, confidence;;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4757--><tr><td id=""meaning""><span id=""quote"">persistence, confidence</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	1@CS4757|~~~ténacité, confiance;;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4757--><tr><td id=""meaning""><span id=""quote"">ténacité, confiance</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4757--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>persistence, confidence</span>
<span id=""quote""><span id=""lang"">(De.) </span>Beharrlichkeit, Zuversicht</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>ténacité, confiance</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"			SXJ EcOTM	"
ⲧⲱⲕ ⲉϩⲟⲩⲛ~S^^CF10333
"	ⲧⲱⲕ ⲉϩⲟⲩⲛ			"<table id=""orths""><tr><td id=""orth"">ⲧⲱⲕ (ⲉϩⲟⲩⲛ)</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m. ⲉϩⲟⲩⲛ</td></tr></table>"	CF10332	C4193	https://coptic-dictionary.org/entry.cgi?tla=C4193
15471	8287	"Vb. Kompositverb
ϯⲧⲱⲕ~S^^CF10335
"	V	1@CS4758|~~~verstärken, befestigen;;;CD 403b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4758--><tr><td id=""meaning""><span id=""quote"">verstärken, befestigen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a>
ChLCS 57a</td></tr></table>"	1@CS4758|~~~give strength, fortify;;;CD 403b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4758--><tr><td id=""meaning""><span id=""quote"">give strength, fortify</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a>
ChLCS 57a</td></tr></table>"	1@CS4758|~~~donner de la force, fortifier;;;CD 403b; ChLCS 57a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4758--><tr><td id=""meaning""><span id=""quote"">donner de la force, fortifier</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a>
ChLCS 57a</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4758--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>give strength, fortify</span>
<span id=""quote""><span id=""lang"">(De.) </span>verstärken, befestigen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>donner de la force, fortifier</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a>
ChLCS 57a</td></tr></table>"	cf. #ϯ# geben, zahlen, verkaufen 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϯ"">ϯ</a> geben, zahlen, verkaufen
</span>"	SISXJ	"
ϯⲧⲱⲕ~S^^CF10335
"	ϯⲧⲱⲕ			"<table id=""orths""><tr><td id=""orth"">ϯⲧⲱⲕ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb. Kompositverb</td></tr></table>"	CF10334	C4194	https://coptic-dictionary.org/entry.cgi?tla=C4194
15472	8287	"Vb. Kompositverb
ϫⲓⲧⲱⲕ~S^^CF10337
"	V	1@CS4759|~~~Mut fassen;;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4759--><tr><td id=""meaning""><span id=""quote"">Mut fassen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	1@CS4759|~~~take courage;;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4759--><tr><td id=""meaning""><span id=""quote"">take courage</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	1@CS4759|~~~prendre du courage;;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4759--><tr><td id=""meaning""><span id=""quote"">prendre du courage</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4759--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>take courage</span>
<span id=""quote""><span id=""lang"">(De.) </span>Mut fassen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>prendre du courage</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	cf. #ϫⲓ# nehmen, erhalten 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϫⲓ"">ϫⲓ</a> nehmen, erhalten
</span>"	dISXJ	"
ϫⲓⲧⲱⲕ~S^^CF10337
"	ϫⲓⲧⲱⲕ			"<table id=""orths""><tr><td id=""orth"">ϫⲓⲧⲱⲕ</td><td id=""geo"">S</td><td id=""gram_grp"">Vb. Kompositverb</td></tr></table>"	CF10336	C4195	https://coptic-dictionary.org/entry.cgi?tla=C4195
15473	8287	"Subst.
ϣⲥⲛⲧⲱⲕ~S^^CF10339
"	N	1@CS4760|~~~Schlag, Klaps (?);;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4760--><tr><td id=""meaning""><span id=""quote"">Schlag, Klaps (?)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	1@CS4760|~~~blow, slap (?);;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4760--><tr><td id=""meaning""><span id=""quote"">blow, slap (?)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	1@CS4760|~~~coup, tape (?);;;CD 403b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4760--><tr><td id=""meaning""><span id=""quote"">coup, tape (?)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS4760--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>blow, slap (?)</span>
<span id=""quote""><span id=""lang"">(De.) </span>Schlag, Klaps (?)</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>coup, tape (?)</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=403b"">CD 403b</a></td></tr></table>"	cf. #ⲥⲁϣ# Schlag 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ⲥⲁϣ"">ⲥⲁϣ</a> Schlag
</span>"	YRMSXJ	"
ϣⲥⲛⲧⲱⲕ~S^^CF10339
"	ϣⲥⲛⲧⲱⲕ			"<table id=""orths""><tr><td id=""orth"">ϣⲥⲛⲧⲱⲕ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst.</td></tr></table>"	CF10338	C4196	https://coptic-dictionary.org/entry.cgi?tla=C4196
