id	super_id	orthstring	pos_string	de	de-pishoy	en	en-pishoy	fr	fr-pishoy	merged-pishoy	etym_string	etym_string-processed	ascii_orth	search_string	oref_string	greek_id	ents	orthstring-pishoy	lemma_form_id	entry_xml_id	cdo
13364	7526	"Adj.
ⲁⲧϯⲙⲁϯ~B^^CF5881
"	N	1@CS2423|~~~ablehnend;;;CD 190a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2423--><tr><td id=""meaning""><span id=""quote"">ablehnend</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190a"">CD 190a</a></td></tr></table>"	1@CS2423|~~~not agreeing;;;CD 190a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2423--><tr><td id=""meaning""><span id=""quote"">not agreeing</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190a"">CD 190a</a></td></tr></table>"	1@CS2423|~~~désapprouvant;;;CD 190a	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2423--><tr><td id=""meaning""><span id=""quote"">désapprouvant</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190a"">CD 190a</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2423--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>not agreeing</span>
<span id=""quote""><span id=""lang"">(De.) </span>ablehnend</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>désapprouvant</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190a"">CD 190a</a></td></tr></table>"	cf. #ⲁⲧ# without cf. #ϯ# give, pay, sell 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ⲁⲧ"">ⲁⲧ</a> without cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ϯ"">ϯ</a> give, pay, sell
</span>"	ASSILASI	"
ⲁⲧϯⲙⲁϯ~B^^CF5881
"	ⲁⲧϯⲙⲁϯ			"<table id=""orths""><tr><td id=""orth"">ⲁⲧϯⲙⲁϯ</td><td id=""geo"">B</td><td id=""gram_grp"">Adj.</td></tr></table>"	CF5880	C2090	https://coptic-dictionary.org/entry.cgi?tla=C2090
13365	7527	"Adv.
ⲉⲙⲁⲧⲉ~S^^CF5883
"	ADV	1@CS2424|~~~sehr, außerordentlich;;;CD 190ab; KoptHWb 103	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2424--><tr><td id=""meaning""><span id=""quote"">sehr, außerordentlich</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190a"">CD 190ab</a>
KoptHWb 103</td></tr></table>"	1@CS2424|~~~greatly, very;;;CD 190ab; KoptHWb 103	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2424--><tr><td id=""meaning""><span id=""quote"">greatly, very</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190a"">CD 190ab</a>
KoptHWb 103</td></tr></table>"	1@CS2424|~~~très, extraordinairement;;;CD 190ab; KoptHWb 103	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2424--><tr><td id=""meaning""><span id=""quote"">très, extraordinairement</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190a"">CD 190ab</a>
KoptHWb 103</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2424--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>greatly, very</span>
<span id=""quote""><span id=""lang"">(De.) </span>sehr, außerordentlich</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>très, extraordinairement</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190a"">CD 190ab</a>
KoptHWb 103</td></tr></table>"			ELASE	"
ⲉⲙⲁⲧⲉ~S^^CF5883
"	ⲉⲙⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲉⲙⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Adv.</td></tr></table>"	CF5882	C2091	https://coptic-dictionary.org/entry.cgi?tla=C2091
13366	7528	"Adv.
ⲙⲙⲁⲧⲉ~S^^CF5885
"	ADV	1@CS2425|~~~nur;;;CD 190b; KoptHWb 103	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2425--><tr><td id=""meaning""><span id=""quote"">nur</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 103</td></tr></table>"	1@CS2425|~~~only;;;CD 190b; KoptHWb 103	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2425--><tr><td id=""meaning""><span id=""quote"">only</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 103</td></tr></table>"	1@CS2425|~~~seulement;;;CD 190b; KoptHWb 103	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2425--><tr><td id=""meaning""><span id=""quote"">seulement</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 103</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2425--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>only</span>
<span id=""quote""><span id=""lang"">(De.) </span>nur</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>seulement</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 103</td></tr></table>"			LLASE	"
ⲙⲙⲁⲧⲉ~S^^CF5885
"	ⲙⲙⲁⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲙⲙⲁⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Adv.</td></tr></table>"	CF5884	C2092	https://coptic-dictionary.org/entry.cgi?tla=C2092
13367	7529	"Subst. m.
ⲙⲁⲧⲟⲓ~S^^CF5887
|||Subst. m.
ⲙⲁⲧⲟⲉⲓ~S^^CF5888
"	N	1@CS2426|~~~Soldat;;;CD 190b; KoptHWb 105; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2426--><tr><td id=""meaning""><span id=""quote"">Soldat</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 105
ChLCS 28b</td></tr></table>"	1@CS2426|~~~soldier;;;CD 190b; KoptHWb 105; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2426--><tr><td id=""meaning""><span id=""quote"">soldier</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 105
ChLCS 28b</td></tr></table>"	1@CS2426|~~~soldat;;;CD 190b; KoptHWb 105; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2426--><tr><td id=""meaning""><span id=""quote"">soldat</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 105
ChLCS 28b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2426--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>soldier</span>
<span id=""quote""><span id=""lang"">(De.) </span>Soldat</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>soldat</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 105
ChLCS 28b</td></tr></table>"			LASOI	"
ⲙⲁⲧⲟⲓ~S^^CF5887
ⲙⲁⲧⲟⲉⲓ~S^^CF5888
"	ⲙⲁⲧⲟⲓ|||ⲙⲁⲧⲟⲉⲓ			"<table id=""orths""><tr><td id=""orth"">ⲙⲁⲧⲟⲓ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr><tr><td id=""orth"">ⲙⲁⲧⲟⲉⲓ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF5886	C2093	https://coptic-dictionary.org/entry.cgi?tla=C2093
13368	7529	"Subst. f.
ⲙⲛⲧⲙⲁⲧⲟⲓ~S^^CF5890
"	N	1@CS2427|~~~Militär, Kriegsführung;;;CD 190b; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2427--><tr><td id=""meaning""><span id=""quote"">Militär, Kriegsführung</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
ChLCS 28b</td></tr></table>"	1@CS2427|~~~soldiery, warfare;;;CD 190b; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2427--><tr><td id=""meaning""><span id=""quote"">soldiery, warfare</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
ChLCS 28b</td></tr></table>"	1@CS2427|~~~expédition militaire, combat;;;CD 190b; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2427--><tr><td id=""meaning""><span id=""quote"">expédition militaire, combat</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
ChLCS 28b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2427--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>soldiery, warfare</span>
<span id=""quote""><span id=""lang"">(De.) </span>Militär, Kriegsführung</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>expédition militaire, combat</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
ChLCS 28b</td></tr></table>"			LMSLASOI	"
ⲙⲛⲧⲙⲁⲧⲟⲓ~S^^CF5890
"	ⲙⲛⲧⲙⲁⲧⲟⲓ			"<table id=""orths""><tr><td id=""orth"">ⲙⲛⲧⲙⲁⲧⲟⲓ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. f.</td></tr></table>"	CF5889	C2094	https://coptic-dictionary.org/entry.cgi?tla=C2094
13369	7529	"Subst. m.
ⲙⲁⲥⲙⲁⲧⲟⲓ~S^^CF5892
"	N	1@CS2428|~~~junger Soldat, Rekrut;;;KoptHWb 105; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2428--><tr><td id=""meaning""><span id=""quote"">junger Soldat, Rekrut</span></td><td id=""bibl"">KoptHWb 105
ChLCS 28b</td></tr></table>"	1@CS2428|~~~young soldier, recruit;;;KoptHWb 105; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2428--><tr><td id=""meaning""><span id=""quote"">young soldier, recruit</span></td><td id=""bibl"">KoptHWb 105
ChLCS 28b</td></tr></table>"	1@CS2428|~~~recrue;;;KoptHWb 105; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2428--><tr><td id=""meaning""><span id=""quote"">recrue</span></td><td id=""bibl"">KoptHWb 105
ChLCS 28b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2428--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>young soldier, recruit</span>
<span id=""quote""><span id=""lang"">(De.) </span>junger Soldat, Rekrut</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>recrue</span></td><td id=""bibl"">KoptHWb 105
ChLCS 28b</td></tr></table>"	cf. #ⲙⲁⲥ# young (mostly of animal or bird), child 	"<span id=""etym"" class=""etym"">
	cf. <a href=""https://coptic-dictionary.org/results.cgi?coptic=ⲙⲁⲥ"">ⲙⲁⲥ</a> young (mostly of animal or bird), child
</span>"	LARLASOI	"
ⲙⲁⲥⲙⲁⲧⲟⲓ~S^^CF5892
"	ⲙⲁⲥⲙⲁⲧⲟⲓ			"<table id=""orths""><tr><td id=""orth"">ⲙⲁⲥⲙⲁⲧⲟⲓ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. m.</td></tr></table>"	CF5891	C2095	https://coptic-dictionary.org/entry.cgi?tla=C2095
13370	7530	"Subst. f.
ⲙⲏⲧⲉ~S^^CF5894
|||Subst. f.
ⲙⲏⲏⲧⲉ~S^^CF5895
"	N	1@CS2429|~~~Mitte;;;CD 190b; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2429--><tr><td id=""meaning""><span id=""quote"">Mitte</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	1@CS2429|~~~middle;;;CD 190b; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2429--><tr><td id=""meaning""><span id=""quote"">middle</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	1@CS2429|~~~milieu;;;CD 190b; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2429--><tr><td id=""meaning""><span id=""quote"">milieu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2429--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>middle</span>
<span id=""quote""><span id=""lang"">(De.) </span>Mitte</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>milieu</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"			LGSE	"
ⲙⲏⲧⲉ~S^^CF5894
ⲙⲏⲏⲧⲉ~S^^CF5895
"	ⲙⲏⲧⲉ|||ⲙⲏⲏⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲙⲏⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. f.</td></tr><tr><td id=""orth"">ⲙⲏⲏⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Subst. f.</td></tr></table>"	CF5893	C2096	https://coptic-dictionary.org/entry.cgi?tla=C2096
13371	7530	"Präp.
ⲉⲧⲙⲏⲧⲉ~S^^CF5897
"	PREP	1@CS2430|~~~inmitten, zwischen;;;CD 190b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2430--><tr><td id=""meaning""><span id=""quote"">inmitten, zwischen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a></td></tr></table>"	1@CS2430|~~~to, into midst, between;;;CD 190b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2430--><tr><td id=""meaning""><span id=""quote"">to, into midst, between</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a></td></tr></table>"	1@CS2430|~~~au milieu, entre;;;CD 190b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2430--><tr><td id=""meaning""><span id=""quote"">au milieu, entre</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a></td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2430--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>to, into midst, between</span>
<span id=""quote""><span id=""lang"">(De.) </span>inmitten, zwischen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>au milieu, entre</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=190b"">CD 190b</a></td></tr></table>"			ESLGSE	"
ⲉⲧⲙⲏⲧⲉ~S^^CF5897
"	ⲉⲧⲙⲏⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲉⲧⲙⲏⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Präp.</td></tr></table>"	CF5896	C2097	https://coptic-dictionary.org/entry.cgi?tla=C2097
13372	7530	"Präp.
ⲛⲧⲙⲏⲧⲉ~S^^CF5899
"	PREP	1@CS2431|~~~inmitten, zwischen;;;CD 191a; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2431--><tr><td id=""meaning""><span id=""quote"">inmitten, zwischen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=191a"">CD 191a</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	1@CS2431|~~~in midst, between;;;CD 191a; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2431--><tr><td id=""meaning""><span id=""quote"">in midst, between</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=191a"">CD 191a</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	1@CS2431|~~~au milieu de;;;CD 191a; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2431--><tr><td id=""meaning""><span id=""quote"">au milieu de</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=191a"">CD 191a</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2431--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>in midst, between</span>
<span id=""quote""><span id=""lang"">(De.) </span>inmitten, zwischen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>au milieu de</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=191a"">CD 191a</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"			MSLGSE	"
ⲛⲧⲙⲏⲧⲉ~S^^CF5899
"	ⲛⲧⲙⲏⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ⲛⲧⲙⲏⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Präp.</td></tr></table>"	CF5898	C2098	https://coptic-dictionary.org/entry.cgi?tla=C2098
13373	7530	"Präp.
ϩⲛⲧⲙⲏⲧⲉ~S^^CF5901
"	PREP	1@CS2432|~~~inmitten, zwischen;;;CD 191a; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2432--><tr><td id=""meaning""><span id=""quote"">inmitten, zwischen</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=191a"">CD 191a</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	1@CS2432|~~~in midst, between;;;CD 191a; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2432--><tr><td id=""meaning""><span id=""quote"">in midst, between</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=191a"">CD 191a</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	1@CS2432|~~~au milieu, au centre;;;CD 191a; KoptHWb 104; ChLCS 28b	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2432--><tr><td id=""meaning""><span id=""quote"">au milieu, au centre</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=191a"">CD 191a</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"	"<table id=""senses""><colgroup><col><col></colgroup><!--sense_number:1, sense_id:CS2432--><tr><td id=""meaning""><span id=""quote""><span id=""lang"">(En.) </span>in midst, between</span>
<span id=""quote""><span id=""lang"">(De.) </span>inmitten, zwischen</span>
<span id=""quote""><span id=""lang"">(Fr.) </span>au milieu, au centre</span></td><td id=""bibl""><a href=""https://coptot.manuscriptroom.com/crum-coptic-dictionary/?docID=800000&pageID=191a"">CD 191a</a>
KoptHWb 104
ChLCS 28b</td></tr></table>"			cMSLGSE	"
ϩⲛⲧⲙⲏⲧⲉ~S^^CF5901
"	ϩⲛⲧⲙⲏⲧⲉ			"<table id=""orths""><tr><td id=""orth"">ϩⲛⲧⲙⲏⲧⲉ</td><td id=""geo"">S</td><td id=""gram_grp"">Präp.</td></tr></table>"	CF5900	C2099	https://coptic-dictionary.org/entry.cgi?tla=C2099
