Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲥⲧⲣⲁⲧⲏⲅⲟⲥ	ςτρατηγος	strɑtiːgos	stratyjos	stratïgos	اسم	مذكر	"قائد جند
مشير
جنرال
رئيس حملة
والي
حاكم
قاضي"	يوناني	ⲥⲧⲣⲁⲧⲏⲅⲟⲥ (ⲡ)	(ⲡ)
ⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ	ςτρατηλατης	strɑtiːlɑtiːs	stratylatys	stratïlatïs	اسم	مذكر	"قائد
أمير جيش
لقب الشهيد تادرس المشرقي"	يوناني	ⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ (ⲡ)	(ⲡ)
ⲥⲧⲣⲁⲧⲓⲁ	ςτρατια	strɑtiɑ	stratia	stratia	اسم	مؤنث	"جيش
جند
عساكر
حاشية الملك
نجوم السماء"	يوناني	ⲥⲧⲣⲁⲧⲓⲁ (ⲧ)	(ⲧ)
ⲥⲧⲣⲉⲃⲗⲟⲥ	ςτρεβλος	streblos	streblos	streblos	اسم	مذكر	"منحن
ملتو
أعوج
معقوف
فاسد
منحرف
مكار
خبيث
محتال
مخادع"	يوناني	ⲥⲧⲣⲉⲃⲗⲟⲥ (ⲡ)	(ⲡ)
ⲥⲧⲣⲓⲡⲛⲟⲥ	ςτριπνος	stripnos	stripnos	stripnos	اسم	مذكر	"صعب المضغ
صلد
عنيد
قوي
خشن
صارم
قاس
عنيف
شكس"	يوناني	ⲥⲧⲣⲓⲡⲛⲟⲥ (ⲡ)	(ⲡ)
ⲥⲧⲣⲟⲃⲉⲗⲗⲟⲥ	ςτροβελλος	strovellos	strovellos	strovellos	اسم	مذكر	زوبعة	يوناني	ⲥⲧⲣⲟⲃⲉⲗⲗⲟⲥ (ⲡ)	(ⲡ)
ⲥⲧⲣⲟⲩⲑⲟⲥ	ςτρουθος	stroːtʰos	strouthos	strüthos	اسم	مؤنث	نعامة	يوناني	ⲥⲧⲣⲟⲩⲑⲟⲥ (ⲧ)	(ⲧ)
ⲥⲧⲣⲱⲙⲁ	ςτρωμα	stroːmɑ	strwma	strōma	اسم	مذكر	"سجادة
إكليم
مرتبة
فراش"	يوناني	ⲥⲧⲣⲱⲙⲁ (ⲡ)	(ⲡ)
ⲥⲧⲩⲗⲏ	ςτυλη	stiliː	stuly	stilï	اسم	مؤنث	"عامود صغير
ركن من عمود"	يوناني	ⲥⲧⲩⲗⲏ (ⲧ)	(ⲧ)
ⲥⲧⲩⲗⲗⲟⲥ	ςτυλλος	stillos	stullos	stillos	اسم	مذكر	"عامود
دعامة"	يوناني	ⲥⲧⲩⲗⲗⲟⲥ (ⲡ)	(ⲡ)
ⲥⲧⲩⲗⲟⲥ	ςτυλος	stilos	stulos	stilos	اسم	مذكر	"عامود
دعامة"	يوناني	ⲥⲧⲩⲗⲟⲥ (ⲡ)	(ⲡ)
ⲥⲧⲩⲗⲟⲅⲣⲁⲫⲓⲁ	ςτυλογραφια	stilogrɑpʰ iɑ	stulojraphia	stilographia	اسم	مؤنث	"مسلة
عمود مكتوب
كتابة الأعمدة"	يوناني	ⲥⲧⲩⲗⲟⲅⲣⲁⲫⲓⲁ (ⲧ)	(ⲧ)
