Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲁⲛⲉⲥⲧⲏ	ανεςτη	ɑnestiː	anesty	anestï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقوم
ينهض
يستيقظ"	يوناني	ⲁⲛⲉⲥⲧⲏ	
ⲁⲛⲉⲭⲉⲓⲛ	ανεχειν	ɑneshein	aneqein	aneshein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحجز
يكبح
يعيق"	يوناني	ⲁⲛⲉⲭⲉⲓⲛ	
ⲁⲛⲉⲭⲉ	ανεχε	ɑneshe	aneqe	aneshe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحجز
يكبح
يعيق"	يوناني	ⲁⲛⲉⲭⲉ	
ⲁⲛⲉⲭⲉⲥⲑⲉ	ανεχεςθε	ɑnesheste	aneqesthe	aneqesthe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحتمل
يصبر
يطيل الأناة"	يوناني	ⲁⲛⲉⲭⲉⲥⲑⲉ	
ⲁⲛⲍⲏⲃ	ανζηβ	ɑnziːb	anzyb	anzïb	اسم	مؤنث	"مدرسة
مكان تدريس وتعليم"		ⲁⲛⲍⲏⲃ (ⲧ)	(ⲧ)
ⲁⲛⲏⲑⲟⲛ	ανηθον	ɑniːtʰon	anython	anïthon	اسم	مذكر	"شبت
من التوابل"	يوناني	ⲁⲛⲏⲑⲟⲛ (ⲡ)	(ⲡ)
ⲁⲛⲑⲁϣ	ανθαϣ	ɑntʰɑsh	anthash	anthash	اسم	مذكر	"عطسة
عطس"		ⲁⲛⲑⲁϣ (ⲡ)	(ⲡ)
ⲁⲛ`ⲑⲃⲁ	αν`θβα	ɑnetʰva	an`thba	anethva	رقم		"ربوات
عشرات ألوف"		ⲁⲛ`ⲑⲃⲁ (num.)	(num.)
ⲁⲛⲑⲉⲙⲓⲥ	ανθεμις	ɑntʰemis	anthemis	anthemis	اسم	مؤنث	بابونج ، زهر دواء للمعدة	يوناني	ⲁⲛⲑⲉⲙⲓⲥ (ⲧ)	(ⲧ)
ⲁⲛⲑⲏⲣ	ανθηρ	ɑntʰiːr	anthyr	anthïr	اسم	مؤنث	"مطرقة
مرزبة
دقماق خشب"		ⲁⲛⲑⲏⲣ (ⲧ)	(ⲧ)
ⲁⲛⲑⲉⲣⲁ	ανθερα	ɑntʰerɑ	anthera	anthera	اسم	مؤنث	"مطرقة
مرزبة
دقماق خشب"		ⲁⲛⲑⲉⲣⲁ (ⲧ)	(ⲧ)
ⲁⲛⲑⲉⲣⲟⲥ	ανθερος	ɑntʰeros	antheros	antheros	اسم	مذكر	"حصان
جواد
فرس"	يوناني	ⲁⲛⲑⲉⲣⲟⲥ (ⲡ)	(ⲡ)
ⲁⲛⲑⲉⲣⲟⲥ	ανθερος	ɑntʰeros	antheros	antheros	اسم	مؤنث	زرافة	يوناني	ⲁⲛⲑⲉⲣⲟⲥ (ⲧ)	(ⲧ)
ⲁⲛⲑⲉⲣⲁ	ανθερα	ɑntʰerɑ	anthera	anthera	اسم	مؤنث	"مطرقة
مرزبة
دقماق خشب"		ⲁⲛⲑⲉⲣⲁ (ⲧ)	(ⲧ)
ⲁⲛⲑⲏⲣ	ανθηρ	ɑntʰiːr	anthyr	anthïr	اسم	مؤنث	"مطرقة
مرزبة
دقماق خشب"		ⲁⲛⲑⲏⲣ (ⲧ)	(ⲧ)
ⲁⲛⲑⲟⲩⲥ	ανθους	ɑntʰoːs	anthous	anthüs	اسم	مؤنث	"ورل
سحلية
أبو بريص
حرذون
مكار
خداع
متقلب"		ⲁⲛⲑⲟⲩⲥ (ⲧ)	(ⲧ)
ⲁⲛⲑⲣⲱⲡⲟⲥ	ανθρωπος	ɑntʰroːpos	anthrwpos	anthrōpos	اسم	مذكر	"إنسان ، مفرد
رجل
زوج
ناس ، جمع
بشر
بشرية"	يوناني	ⲁⲛⲑⲣⲱⲡⲟⲥ (ⲡ)	(ⲡ)
ⲁⲛⲑⲩⲡⲁⲧⲟⲥ	ανθυπατος	ɑntʰipɑtos	anthupatos	anthipatos	اسم	مذكر	"والي
حاكم
قنصل
نائب الملك
نائب الحاكم أو الوالي"	يوناني	ⲁⲛⲑⲩⲡⲁⲧⲟⲥ (ⲡ)	(ⲡ)
ⲁⲛⲑⲱⲕ	ανθωκ	ɑntʰoːk	anthwk	anthōk	اسم	مذكر	"منخاس
مهماز
شوك
حسك"		ⲁⲛⲑⲱⲕ (ⲡ)	(ⲡ)
ⲁⲛⲑⲱⲡ	ανθωπ	ɑntʰoːp	anthwp	anthōp	اسم	مذكر	"شوكة رفيعة
دبوس
ميبر
مسلة"		ⲁⲛⲑⲱⲡ (ⲡ)	(ⲡ)
ⲁⲛⲓⲕⲁⲙ	ανικαμ	ɑnikɑm	anikam	anikam	اسم	مذكر	"زاج
شب يمني"		ⲁⲛⲓⲕⲁⲙ (ⲡ)	(ⲡ)
ⲁⲛⲓⲧ	ανιτ	ɑnit	anit	anit	فعل	أمر	"قدم
أحضر"		ⲁⲛⲓⲧ (imp.)	(imp.)
ⲁⲛⲓ	ανι	ɑni	ani	ani	فعل	أمر	"قدم
أحضر"		ⲁⲛⲓ (imp.)	(imp.)
ⲁⲛⲓⲟⲩὶ	ανιουὶ	ɑnioːwì	anioui	aniüì	فعل	أمر	"قدم
أحضر"		ⲁⲛⲓⲟⲩὶ (imp.)	(imp.)
ⲁⲛⲓⲥⲟⲛ	ανιςον	ɑnison	anison	anison	اسم	مذكر	"أنيسون
ينسون ، نبات عطري"	يوناني	ⲁⲛⲓⲥⲟⲛ (ⲡ)	(ⲡ)
ⲁⲛⲕⲉⲫⲁⲗⲟⲥ	ανκεφαλος	ɑnkepʰɑlos	ankephalos	ankephalos	اسم	مذكر	"رأس
مخ
دماغ
نافوخ"	يوناني	ⲁⲛⲕⲉⲫⲁⲗⲟⲥ (ⲡ)	(ⲡ)
ⲁⲛⲕⲟⲕⲓ	ανκοκι	ɑnkoki	ankoki	ankoki	اسم	مذكر	"بنصر
إصبع الخاتم أو الدبلة"		ⲁⲛⲕⲟⲕⲓ (ⲡ)	(ⲡ)
ⲁⲛⲙⲏⲧ	ανμητ	ɑnmiːt	anmyt	anmït	رقم		"عشرات
مجموعة عشرات"		ⲁⲛⲙⲏⲧ (num.)	(num.)
