Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲟⲩⲉϫⲟⲩⲱϫ	ουεϫουωϫ	oːwegoː-oːg	ouegouwg	üegüōg	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يمضغ
يعض
يسحق
يهرس
ينهرس
يترضض"		ⲟⲩⲉϫⲟⲩⲱϫ	
ⲟⲩⲟϫⲟⲩⲉϫ	ουοϫουεϫ	oːwogoː-eg	ouogoueg	üogüeg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمضغ
يعض
يسحق
يهرس
ينهرس
يترضض"		ⲟⲩⲟϫⲟⲩⲉϫ	
ⲟⲩⲟϫⲡ	ουοϫπ	oːogp / owogp	ouogp	üogp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يهدم
يحطم
يدمر"		ⲟⲩⲟϫⲡ	
ⲟⲩⲟϫⲡ	ουοϫπ	oːogp / owogp	ouogp	üogp	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مهدوم
متهدم
محطم
مكسر
مشقق
خرب"		ⲟⲩⲟϫⲡ	
ⲟⲩⲟϯ	ουοϯ	oːoti / owoti	ouoti	üoti	اسم	مذكر	"بقل
خضار
خضرة"		ⲟⲩⲟϯ (ⲡ)	(ⲡ)
ⲟⲩⲣⲁⲛⲓⲟⲥ	ουρανιος	oːrɑnios	ouranios	üranios	اسم	مذكر	سماوي	يوناني	ⲟⲩⲣⲁⲛⲓⲟⲥ (ⲡ)	(ⲡ)
ⲟⲩⲣⲁⲛⲟⲥ	ουρανος	oːrɑnos	ouranos	üranos	اسم	مذكر	"سماء
فلك
جلد
الطقس
الهواء
قبة
مظلة
خيمة"	يوناني	ⲟⲩⲣⲁⲛⲟⲥ (ⲡ)	(ⲡ)
ⲟⲩⲣⲁⲣⲓⲟⲛ	ουραριον	oːrɑrion	ourarion	ürarion	اسم	مذكر	"زنار
منطقة
حزام"	يوناني	ⲟⲩⲣⲁⲣⲓⲟⲛ (ⲡ)	(ⲡ)
ⲟⲩⲣⲁⲥ	ουρας	oːrɑs	ouras	üras	اسم	مذكر	"تاج الملك
إكليل
طاقية ملوكية"		ⲟⲩⲣⲁⲥ (ⲡ)	(ⲡ)
ⲟⲩⲣⲁϯ	ουραϯ	oːrɑti	ourati	ürati	اسم	مذكر	"خفراء
حراس"		ⲟⲩⲣⲁϯ (ⲡ)	(ⲡ)
ⲟⲩⲣⲉⲃ	ουρεβ	oːreb	oureb	üreb	صفة		مقرف		ⲟⲩⲣⲉⲃ (adj.)	(adj.)
ⲟⲩⲣⲓⲥ	ουρις	oːris	ouris	üris	اسم	مذكر	"مر
صمغ المر ، نبات طبي"		ⲟⲩⲣⲓⲥ (ⲡ)	(ⲡ)
ⲟⲩⲣⲓⲧ	ουριτ	oːrit	ourit	ürit	اسم	مذكر	"خفير
غفير
حارس"		ⲟⲩⲣⲓⲧ (ⲡ)	(ⲡ)
ⲟⲩⲣⲟ	ουρο	oːro	ouro	üro	اسم	مذكر	"ملك
سلطان"		ⲟⲩⲣⲟ (ⲡ)	(ⲡ)
ⲟⲩⲣⲟ	ουρο	oːro	ouro	üro	صفة		"ملكي
ملوكي
منسوب إلى الملك"		ⲟⲩⲣⲟ (adj.)	(adj.)
ⲟⲩⲣⲟⲧ	ουροτ	oːrot	ourot	ürot	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	ينشط		ⲟⲩⲣⲟⲧ	
ⲟⲩⲣⲟⲧ	ουροτ	oːrot	ourot	ürot	اسم	مذكر	نشاط		ⲟⲩⲣⲟⲧ (ⲡ)	(ⲡ)
ⲟⲩⲣⲱ	ουρω	oːroː	ourw	ürō	اسم	مؤنث	ملكة		ⲟⲩⲣⲱ (ⲧ)	(ⲧ)
ⲟⲩⲣⲱ	ουρω	oːroː	ourw	ürō	اسم	مذكر	"أفعى
صل
ملك الحيات
حية سوداء"		ⲟⲩⲣⲱ (ⲡ)	(ⲡ)
ⲟⲩⲣⲱ	ουρω	oːroː	ourw	ürō	اسم	مذكر	"فول
باقلاء ، نبات"		ⲟⲩⲣⲱ (ⲡ)	(ⲡ)
ⲟⲩⲣⲱⲟⲩ	ουρωου	oːroː	ourwou	ürōü	اسم	جمع	ملوك		ⲟⲩⲣⲱⲟⲩ (ⲛ)	(ⲛ)
ⲟⲩⲥⲁ	ουςα	oːsɑ	ousa	üsa	اسم		كفة الميزان		ⲟⲩⲥⲁ	
ⲟⲩⲥⲁⲃⲓⲛ	ουςαβιν	oːsɑvin	ousavin	üsavin	اسم	مذكر	"بقدونس
شمار
حشيش
برسيم
دريس"		ⲟⲩⲥⲁⲃⲓⲛ (ⲡ)	(ⲡ)
ⲟⲩⲥⲓⲁ	ουςια	oːsiɑ	ousia	üsia	اسم	مؤنث	"جوهر
كنة
ذات الشيء
وجود"	يوناني	ⲟⲩⲥⲓⲁ (ⲧ)	(ⲧ)
ⲟⲩⲥⲓⲣⲓ	ουςιρι	oːsiri	ousiri	üsiri	اسم		أوزوريس ، معبود مصري قديم		ⲟⲩⲥⲓⲣⲓ	
ⲟⲩⲥⲕ	ουςκ	oːsk	ousk	üsk	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يجلو		ⲟⲩⲥⲕ	
