Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲓⲉⲣϩ	ιερϩ	ierh	ierh	ierh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبصر
يلاحظ"		ⲓⲉⲣϩ	
ⲓⲉⲣϩⲉ	ιερϩε	ierhe	ierhe	ierhe	اسم	مؤنث	"شعاع ضوء
بصيص
شعاع بصر"		ⲓⲉⲣϩⲉ (ⲧ)	(ⲧ)
ⲓⲉⲃ	ιεβ	ieb	ieb	ieb	اسم	صيغة مركبة	"فن
حلية
زينة
زخرفة"		ⲓⲉⲃ	
ⲓⲉⲫ	ιεφ	iepʰ	ieph	ieph	اسم	صيغة مركبة	"فن
حلية
زينة
زخرفة"		ⲓⲉⲫ	
ⲓⲉⲫⲟⲩⲱⲓ	ιεφουωι	iepʰoː-oːi	iephouwi	iephüōi	اسم	مؤنث	"حرفة الفلاحة
مهنة الزراعة"		ⲓⲉⲫⲟⲩⲱⲓ (ⲧ)	(ⲧ)
ⲓⲏⲃ	ιηβ	iːb	iyb	iïb	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مغزول
منسوج"		ⲓⲏⲃ	
ⲓⲏⲥ	ιης	iːs	iys	iïs	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسرع
يبادر
يهرول
يعجل
ينجز
يجري
يرمح
ينشط"		ⲓⲏⲥ	
ⲓⲏⲥ	ιης	iːs	iys	iïs	اسم	مذكر	"سرعة
استعجال
نشاط"		ⲓⲏⲥ (ⲡ)	(ⲡ)
ⲓⲏⲥ	ιης	iːs	iys	iïs	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"سريع
نشيط
متعجل
مسرع
مستعجل"		ⲓⲏⲥ	
ⲓⲏⲥ `ⲛⲥⲁ	ιης `νςα	iːs ensɑ	iys `nsa	iïs ensa	فعل		"يستحث
يستعجل
يسرع في طلب"		ⲓⲏⲥ `ⲛⲥⲁ (v.)	(v.)
ⲓⲏⲥ ϧⲁ`ⲧϩⲏ	ιης ϧα`τϩη	iːs kʰɑethiː	iys kha`thy	iïs khaethï	فعل		يهرب من أمام		ⲓⲏⲥ ϧⲁ`ⲧϩⲏ (v.)	(v.)
ⲓⲏⲥ	ιης	iːs	iys	iïs	اسم		"يسوع
كلمة معناها ، مخلص"	يوناني	ⲓⲏⲥ	
ⲓⲏⲥⲟⲩⲥ	ιηςους	iːsoːs	iysous	iïsüs	اسم		"يسوع
كلمة معناها ، مخلص"	يوناني	ⲓⲏⲥⲟⲩⲥ	
ϩⲓⲕⲁⲛⲟⲥ	ϩικανος	hikɑnos	hikanos	hikanos	صفة		"مستحق
لائق
كفؤ
مناسب
أهل ل
كاف
واف
كثير
غفير
متعدد
مرضي"	يوناني	ϩⲓⲕⲁⲛⲟⲥ (adj.)	(adj.)
ⲓⲕⲁⲛⲟⲥ	ικανος	ikɑnos	ikanos	ikanos	صفة		"مستحق
لائق
كفؤ
مناسب
أهل ل
كاف
واف
كثير
غفير
متعدد
مرضي"	يوناني	ⲓⲕⲁⲛⲟⲥ (adj.)	(adj.)
ⲓⲕⲟⲛⲟⲙⲓⲁ	ικονομια	ikonomiɑ	ikonomia	ikonomia	اسم	مؤنث	"وكالة
تدبير
إدارة
مسؤولية
ترتيب
نظام
تدبير إلهي
شركة
اقتصاد"	يوناني	ⲓⲕⲟⲛⲟⲙⲓⲁ (ⲧ)	(ⲧ)
ⲉⲓⲕⲱⲛ	εικων	eikoːn	eikwn	eikōn	اسم	مؤنث	"صورة
أيقونة
شبه
مثال
شكل
رمز
نموذج"	يوناني	ⲉⲓⲕⲱⲛ (ⲧ)	(ⲧ)
ϩⲓⲕⲱⲛ	ϩικων	hikoːn	hikwn	hikōn	اسم	مؤنث	"صورة
أيقونة
شبه
مثال
شكل
رمز
نموذج"	يوناني	ϩⲓⲕⲱⲛ (ⲧ)	(ⲧ)
ⲓⲕⲱⲛ	ικων	ikoːn	ikwn	ikōn	اسم	مؤنث	"صورة
أيقونة
شبه
مثال
شكل
رمز
نموذج"	يوناني	ⲓⲕⲱⲛ (ⲧ)	(ⲧ)
ⲓⲗⲁⲥⲧⲏⲣⲓⲟⲛ	ιλαςτηριον	ilɑstiːrion	ilastyrion	ilastïrion	اسم	مذكر	"كفارة
غطاء
ستر
محل الاستغفار
غطاء التابوت"	يوناني	ⲓⲗⲁⲥⲧⲏⲣⲓⲟⲛ (ⲡ)	(ⲡ)
ⲓⲗⲉⲱⲥ	ιλεως	ileoːs	ilews	ileōs	صفة		"صفوح
رحوم
رؤوف
حاشا"	يوناني	ⲓⲗⲉⲱⲥ (adj.)	(adj.)
ⲉⲓⲙⲏϯ	ειμηϯ	eimiːti	eimyti	eimïti	أداة ربط		"ما عدا
ما لم
إذا لم يكن"	يوناني	ⲉⲓⲙⲏϯ	
ⲓⲙⲏϯ	ιμηϯ	imiːti	imyti	imïti	أداة ربط		"ما عدا
ما لم
إذا لم يكن"	يوناني	ⲓⲙⲏϯ	
ϩⲓⲛⲁ	ϩινα	hinɑ	hina	hina	أداة ربط		"لكي
كي
حتى ، أداة ربط"	يوناني	ϩⲓⲛⲁ	
ⲓⲛⲁ	ινα	inɑ	ina	ina	أداة ربط		"لكي
كي
حتى ، أداة ربط"	يوناني	ⲓⲛⲁ	
ⲉⲛ	εν	en	en	en	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحضر
يقدم
يجلب
يأتي ب"		ⲉⲛ	
ⲉⲛ	εν	en	en	en	فعل	صيغة مركبة	"يحضر
يقدم
يجلب
يأتي ب"		ⲉⲛ	
