Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲁⲟⲩὶⲁⲟⲩⲁⲛ	αουὶαουαν	ɑwì-ɑwɑn	aouiaouan	aüìaüan	صفة		"مرقط
ملون
كختلف الألوان"		ⲁⲟⲩὶⲁⲟⲩⲁⲛ (adj.)	(adj.)
ⲁⲃⲓⲛ	αβιν	ɑvin	avin	avin	اسم	مذكر	"اللون الأصفر
مرض اليرقان"		ⲁⲃⲓⲛ (ⲡ)	(ⲡ)
ⲁⲟⲩⲓⲛ	αουιν	ɑwin	aouin	aüin	اسم	مذكر	"اللون الأصفر
مرض اليرقان"		ⲁⲟⲩⲓⲛ (ⲡ)	(ⲡ)
ⲁⲃⲓⲛ	αβιν	ɑvin	avin	avin	اسم	مذكر	"حمل
حمولة
شحنة
وسق المركب
ثقل أي شيء"		ⲁⲃⲓⲛ (ⲡ)	(ⲡ)
ⲁⲟⲩⲓⲛ	αουιν	ɑwin	aouin	aüin	اسم	مذكر	"حمل
حمولة
شحنة
وسق المركب
ثقل أي شيء"		ⲁⲟⲩⲓⲛ (ⲡ)	(ⲡ)
ⲁⲃⲱ	αβω	ɑvoː	abw	avō	فعل		"يرهن
يسترهن
يأمن
يكف"		ⲁⲃⲱ (v.)	(v.)
ⲁⲟⲩⲱ	αουω	ɑwoː	aouw	aüō	فعل		"يرهن
يسترهن
يأمن
يكف"		ⲁⲟⲩⲱ (v.)	(v.)
ⲁⲃⲱ	αβω	ɑvoː	abw	avō	اسم	مؤنث	"رهن
استرهان
تأمين
استوثاق"		ⲁⲃⲱ (ⲧ)	(ⲧ)
ⲁⲟⲩⲱ	αουω	ɑwoː	aouw	aüō	اسم	مؤنث	"رهن
استرهان
تأمين
استوثاق"		ⲁⲟⲩⲱ (ⲧ)	(ⲧ)
ⲟⲩⲱⲛ	ουων	Oː-oːn	ouwn	üōn	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يفتح		ⲟⲩⲱⲛ	
