Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲫⲏⲧⲧⲉ	φηττε	pʰitte	phytte	phïtte	اسم	مؤنث	"قوس
قزح"		ⲫⲏⲧⲧⲉ (ⲧ)	(ⲧ)
ⲫⲏϣ	φηϣ	pʰish	physh	phïsh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"منقسم
مقسم
مقسوم
مكسور
مشقوق"		ⲫⲏϣ	
ⲫⲏϧ	φηϧ	pʰikʰ	phykh	phïkh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"ممزق
ممزع
مشقق
مخرق"		ⲫⲏϧ	
ⲫⲏϧⲓ	φηϧι	pʰikʰi	phykhi	phïkhi	اسم	مؤنث	"شق
مزع
كسرة
شظية
تمزق"		ⲫⲏϧⲓ (ⲧ)	(ⲧ)
ⲫⲏϫ	φηϫ	pʰig	phyg	phïg	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مشقوق
مفصول"		ⲫⲏϫ	
ⲫⲑⲁⲣⲧⲟⲛ	φθαρτον	pʰtʰɑrton	phtharton	phtharton	اسم	مذكر	"قابل للفناء
فان
هالك"	يوناني	ⲫⲑⲁⲣⲧⲟⲛ (ⲡ)	(ⲡ)
ⲫⲑⲓⲛⲟⲡⲱⲣⲟⲛ	φθινοπωρον	pʰtʰinopoːron	phthinopwron	phthinopōron	اسم	مذكر	فصل الخريف	يوناني	ⲫⲑⲓⲛⲟⲡⲱⲣⲟⲛ (ⲡ)	(ⲡ)
ⲫⲑⲟⲅⲅⲟⲥ	φθογγος	pʰtʰoggos	phthojjos	phthojjos	اسم	مذكر	"صوت
نغمة
تناغم"	يوناني	ⲫⲑⲟⲅⲅⲟⲥ (ⲡ)	(ⲡ)
ⲫⲑⲟⲛⲓⲣⲓⲁ	φθονιρια	pʰtʰoniriɑ	phthoniria	phthoniria	اسم	مؤنث	"حسد
غيرة"	يوناني	ⲫⲑⲟⲛⲓⲣⲓⲁ (ⲧ)	(ⲧ)
ⲫⲑⲟⲛⲓⲧⲏⲥ	φθονιτης	pʰtʰonitis	phthonitys	phthonitïs	اسم	مذكر	"حسود
غيور"	يوناني	ⲫⲑⲟⲛⲓⲧⲏⲥ (ⲡ)	(ⲡ)
`ⲫⲑⲟⲛⲟⲥ	`φθονος	epʰtʰonos	`phthonos	ephthonos	اسم	مذكر	"حسد
غيرة"	يوناني	`ⲫⲑⲟⲛⲟⲥ (ⲡ)	(ⲡ)
ⲫⲓ	φι	pʰi	phi	phi	اسم	مؤنث	"قبلة
لثمة"		ⲫⲓ (ⲧ)	(ⲧ)
ⲫⲩⲁⲗⲏ	φυαλη	pʰiɑli	phualy	phualï	اسم	مؤنث	"جمرة
جامة
مجمرة
شورية
تجويف مثل تجويف الملعقة
سلطانية"	يوناني	ⲫⲩⲁⲗⲏ (ⲧ)	(ⲧ)
ⲫⲓⲁⲗⲏ	φιαλη	pʰiɑli	phialy	phialï	اسم	مؤنث	"جمرة
جامة
مجمرة
شورية
تجويف مثل تجويف الملعقة
سلطانية"	يوناني	ⲫⲓⲁⲗⲏ (ⲧ)	(ⲧ)
ⲫⲓὴ	φιὴ	pʰiei	phi`y	phieï	اسم	مؤنث	"فرخ
نبت
نبتة
برعم
نطفة
زرع
بذر
علة
سبب
داع
موجب
قاعدة
مبدأ
قانون
أصل"		ⲫⲓὴ (ⲧ)	(ⲧ)
ⲫⲓⲗⲁⲇⲉⲗⲫⲓⲁ	φιλαδελφια	pʰilɑdelpʰiɑ	philadelphia	philadelphia	اسم	مؤنث	محبة الأخوة	يوناني	ⲫⲓⲗⲁⲇⲉⲗⲫⲓⲁ (ⲧ)	(ⲧ)
ⲫⲓⲗⲁⲇⲉⲗⲫⲟⲥ	φιλαδελφος	pʰilɑdelpʰos	philadelphos	philadelphos	اسم	مذكر	"محب الأخوة
ذو محبة أخوية"	يوناني	ⲫⲓⲗⲁⲇⲉⲗⲫⲟⲥ (ⲡ)	(ⲡ)
ⲫⲓⲗⲁⲛⲑⲣⲱⲡⲟⲥ	φιλανθρωπος	pʰilɑntʰroːpos	philanthrwpos	philanthrōpos	اسم	مذكر	"محب البشر
خير
كريم"	يوناني	ⲫⲓⲗⲁⲛⲑⲣⲱⲡⲟⲥ (ⲡ)	(ⲡ)
ⲫⲓⲗⲁⲣⲭⲓⲁ	φιλαρχια	pʰilɑrshiɑ	philarqia	philarqia	اسم	مؤنث	محبة الرئاسة	يوناني	ⲫⲓⲗⲁⲣⲭⲓⲁ (ⲧ)	(ⲧ)
ⲫⲓⲗⲏⲙⲁ	φιλημα	pʰilimɑ	philyma	philïma	اسم	مذكر	"قبلة
لثمة"	يوناني	ⲫⲓⲗⲏⲙⲁ (ⲡ)	(ⲡ)
ⲫⲓⲗⲓⲁ	φιλια	pʰiliɑ	philia	philia	اسم	مؤنث	"محبة
مودة
صداقة
شغف
ولوع"	يوناني	ⲫⲓⲗⲓⲁ (ⲧ)	(ⲧ)
ⲫⲓⲗⲟⲑⲉⲟⲥ	φιλοθεος	pʰilotʰeos	philotheos	philotheos	اسم	مذكر	"محب الله
تقي
ورع"	يوناني	ⲫⲓⲗⲟⲑⲉⲟⲥ (ⲡ)	(ⲡ)
ⲫⲓⲗⲟⲕⲁⲗⲓⲛ	φιλοκαλιν	pʰilokɑlin	philokalin	philokalin	اسم	مذكر	محب الجمال	يوناني	ⲫⲓⲗⲟⲕⲁⲗⲓⲛ (ⲡ)	(ⲡ)
ⲫⲓⲗⲟⲕⲟⲥⲙⲟⲥ	φιλοκοςμος	pʰilokosmos	philokosmos	philokosmos	اسم	مذكر	محب العالم	يوناني	ⲫⲓⲗⲟⲕⲟⲥⲙⲟⲥ (ⲡ)	(ⲡ)
ⲫⲓⲗⲟⲛⲉⲓⲕⲓⲁ	φιλονεικια	pʰiloneikiɑ	philoneikia	philoneikia	اسم	مؤنث	"مشاجرة
مشاحنة
مجادلة
نزاع
خلاف"	يوناني	ⲫⲓⲗⲟⲛⲉⲓⲕⲓⲁ (ⲧ)	(ⲧ)
ⲫⲓⲗⲟⲛⲓⲕⲓⲁ	φιλονικια	pʰilonikiɑ	philonikia	philonikia	اسم	مؤنث	"مشاجرة
مشاحنة
مجادلة
نزاع
خلاف"	يوناني	ⲫⲓⲗⲟⲛⲓⲕⲓⲁ (ⲧ)	(ⲧ)
ⲫⲓⲗⲟⲛⲓⲕⲟⲥ	φιλονικος	pʰilonikos	philonikos	philonikos	اسم	مذكر	"محب الشجار
مشاكس
محب للجدال أو النزاع"	يوناني	ⲫⲓⲗⲟⲛⲓⲕⲟⲥ (ⲡ)	(ⲡ)
ⲫⲓⲗⲟⲛⲉⲓⲕⲟⲥ	φιλονεικος	pʰiloneikos	philoneikos	philoneikos	اسم	مذكر	"محب الشجار
مشاكس
محب للجدال أو النزاع"	يوناني	ⲫⲓⲗⲟⲛⲉⲓⲕⲟⲥ (ⲡ)	(ⲡ)
ⲫⲓⲗⲟⲍⲉⲛⲓⲁ	φιλοζενια	pʰilozeniɑ	philozenia	philozenia	اسم	مؤنث	"محبة الغرباء
إضافة الغرباء"	يوناني	ⲫⲓⲗⲟⲍⲉⲛⲓⲁ (ⲧ)	(ⲧ)
ⲫⲓⲗⲟⲍⲉⲛⲟⲥ	φιλοζενος	pʰilozenos	philozenos	philozenos	اسم	مذكر	"محب الغرباء
مضيف للغرباء"	يوناني	ⲫⲓⲗⲟⲍⲉⲛⲟⲥ (ⲡ)	(ⲡ)
