Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲭⲉϩⲭⲟϩ	χεϩχοϩ	kehkoh	qehqoh	kehkoh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينحني
يعجز
يبطل
يرتخي"		ⲭⲉϩⲭⲟϩ	
ⲭⲉϩⲭⲟϩ	χεϩχοϩ	kehkoh	qehqoh	kehkoh	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"متحمس
غيور"		ⲭⲉϩⲭⲟϩ	
ⲭⲉϩⲭⲟϩⲧ	χεϩχοϩτ	kehkoht	qehqoht	kehkoht	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"منحوت
مصقول
مطروق
معبد"		ⲭⲉϩⲭⲟϩⲧ	
ⲭⲉϯ	χεϯ	keti	qeti	keti	اسم	مؤنث	"أخرى
غيرها
أيضا"		ⲭⲉϯ (ⲧ)	(ⲧ)
ⲭⲏ	χη	ki	qy	kï	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"موضوع
متروك
كائن
موجود
حاضر"		ⲭⲏ	
ⲕⲏⲃ	κηβ	kib	kyb	kïb	صفة		"بارد
رطب"		ⲕⲏⲃ (adj.)	(adj.)
ⲭⲏⲃ	χηβ	kib	qyb	kïb	صفة		"بارد
رطب"		ⲭⲏⲃ (adj.)	(adj.)
ⲭⲏⲕ	χηκ	kik	qyk	kïk	اسم	مذكر	كعك		ⲭⲏⲕ (ⲡ)	(ⲡ)
ⲭⲏⲙ	χημ	kim	qym	kïm	صفة		"أسود
مسود
غامق
معتم
مكفهر"		ⲭⲏⲙ (adj.)	(adj.)
ⲭⲏⲙⲓ	χημι	kimi	qymi	kïmi	اسم		"مصر
الديار المصرية"		ⲭⲏⲙⲓ	
ⲭⲏⲙⲓ	χημι	kimi	qymi	kïmi	اسم	مؤنث	"كانون
قمين
موقد
مدفأة
تنور
فرن
كور الحداد"		ⲭⲏⲙⲓ (ⲧ)	(ⲧ)
ⲭⲏⲡ	χηπ	kip	qyp	kïp	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مختبيء
مختفي
مخفي
مستتر
مخبأ"		ⲭⲏⲡ	
ⲭⲏⲡⲓ	χηπι	shipi	qypi	shïpi	اسم	مؤنث	"قبة
خيمة
مظلة
غطاء الفلك
مقبى
معقود"	يوناني	ⲭⲏⲡⲓ (ⲧ)	(ⲧ)
ⲭⲏⲣⲁ	χηρα	shirɑ	qyra	shïra	اسم	مؤنث	"أرملة
من مات زوجها
عازبة"	يوناني	ⲭⲏⲣⲁ (ⲧ)	(ⲧ)
ⲭⲏⲣⲟⲥ	χηρος	shiros	qyros	shïros	اسم	مؤنث	"أرمل
من ماتت زوجته
أعزب"	يوناني	ⲭⲏⲣⲟⲥ (ⲧ)	(ⲧ)
ⲭⲓⲁ	χια	shiɑ	qia	shia	اسم	مؤنث	"قلاية
خلوة
صومعة
موضع انفراد
جحر
شق لأختباء الزواحف"	يوناني	ⲭⲓⲁ (ⲧ)	(ⲧ)
ⲭⲓⲗⲓⲁⲣⲭⲟⲥ	χιλιαρχος	shiliɑrkʰos	qiliarqos	shiliarkos	اسم	مذكر	"رئيس ألف
قائد كتيبة
قائد
أمير"	يوناني	ⲭⲓⲗⲓⲁⲣⲭⲟⲥ (ⲡ)	(ⲡ)
ⲭⲓⲗⲓⲟⲓ	χιλιοι	kilioi	qilioi	kilioi	اسم		ألف		ⲭⲓⲗⲓⲟⲓ	
ⲭⲓⲙⲁⲣⲟⲥ	χιμαρος	shimɑros	qimaros	shimaros	اسم	مذكر	تيس	يوناني	ⲭⲓⲙⲁⲣⲟⲥ (ⲡ)	(ⲡ)
ⲭⲓⲙⲁⲣⲣⲟⲥ	χιμαρρος	shimɑrros	qimarros	shimarros	اسم	مذكر	"واد منحدر
سيل شتوي
عاصفة ممطرة"	يوناني	ⲭⲓⲙⲁⲣⲣⲟⲥ (ⲡ)	(ⲡ)
ⲭⲓⲙⲱⲛ	χιμων	shimoːn	qimwn	shimōn	اسم	مذكر	"زوبعة
عاصفة
نوء
شتاء
طقس ممطر
طقس عاصف
طقس رديء"	يوناني	ⲭⲓⲙⲱⲛ (ⲡ)	(ⲡ)
ⲭⲓⲣⲟⲅⲣⲁⲫⲟⲛ	χιρογραφον	shirogrɑpʰon	qirojraphon	shirographon	اسم	مذكر	"دفتر
صك
مخطوط
كتاب خط اليد
دين مكتوب
وثيقة دين"	يوناني	ⲭⲓⲣⲟⲅⲣⲁⲫⲟⲛ (ⲡ)	(ⲡ)
