Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲉⲝⲱⲣⲓⲍⲓⲛ	εξωριζιν	exoːrizin	exwrizin	exōrizin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينفي
يطرد
يترك
يبعد"	يوناني	ⲉⲝⲱⲣⲓⲍⲓⲛ	
ⲉⲝⲱⲣⲓⲥⲧⲓⲁ	εξωριςτια	exoːristiɑ	exwristia	exōristia	اسم	مؤنث	"نفي
طرد
إبعاد
منفى
ابتعاد"	يوناني	ⲉⲝⲱⲣⲓⲥⲧⲓⲁ (ⲧ)	(ⲧ)
ⲉⲡ	επ	ep	ep	ep	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحسب
يعد
يحصي"		ⲉⲡ	
ὲⲡⲁⲅⲅⲉⲗⲓⲁ	ὲπαγγελια	epɑngeliɑ	`epajjelia	èpangelia	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"وعد
عهد
موعد
خبر
رسم
ترتيب
نظام
بيان
توضيح"	يوناني	ὲⲡⲁⲅⲅⲉⲗⲓⲁ	
ὲⲡⲁⲅⲅⲉⲗⲗⲉⲓⲛ	ὲπαγγελλειν	epɑngellein	`epajjellein	èpangellein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعد
يتعهد
يقر ب
يصرح ب
يجاهر ب
ينذر نذرا"	يوناني	ὲⲡⲁⲅⲅⲉⲗⲗⲉⲓⲛ	
ὲⲡⲉⲛⲟⲥ	ὲπενος	epenos	`epenos	èpenos	اسم	مذكر	"مديح
ثناء
إطراء
تقريظ
حمد
تسبيح
تمجيد
تمييز
إدراك
تقدير"	يوناني	ὲⲡⲉⲛⲟⲥ (ⲡ)	(ⲡ)
ὲⲡⲁⲓⲛⲟⲥ	ὲπαινος	epɑinos	`epainos	èpainos	اسم	مذكر	"مديح
ثناء
إطراء
تقريظ
حمد
تسبيح
تمجيد
تمييز
إدراك
تقدير"	يوناني	ὲⲡⲁⲓⲛⲟⲥ (ⲡ)	(ⲡ)
ὲⲡⲁⲣⲭⲉⲓⲁ	ὲπαρχεια	epɑrsheiɑ	`eparqeia	èparsheia	اسم	مؤنث	"أبروشية
مقاطعة
منطقة
ولاية
أقليم"	يوناني	ὲⲡⲁⲣⲭⲉⲓⲁ (ⲧ)	(ⲧ)
ὲⲡⲁⲣⲭⲓⲁ	ὲπαρχια	epɑrshiɑ	`eparqia	èparshia	اسم	مؤنث	"أبروشية
مقاطعة
منطقة
ولاية
أقليم"	يوناني	ὲⲡⲁⲣⲭⲓⲁ (ⲧ)	(ⲧ)
ὲⲡⲁⲣⲭⲟⲥ	ὲπαρχος	epɑrkʰos	`eparqos	èparkhos	اسم	مذكر	"مدبر
محافظ
حاكم
عمدة
رئيس
ضابط أمن
مدير شرطة"	يوناني	ὲⲡⲁⲣⲭⲟⲥ (ⲡ)	(ⲡ)
ὲⲡⲓ	ὲπι	epi	`epi	èpi	أداة ربط		"إذ
إذ ذاك
عندما
حينما
في حين
لما
بما أن
منذ
وإلا
لأن
بسبب
لأجل
من أجل
بعد"	يوناني	ὲⲡⲓ	
ὲⲡⲉⲓ	ὲπει	epei	`epei	èpei	أداة ربط		"إذ
إذ ذاك
عندما
حينما
في حين
لما
بما أن
منذ
وإلا
لأن
بسبب
لأجل
من أجل
بعد"	يوناني	ὲⲡⲉⲓ	
ὲⲡⲓⲇⲏ	ὲπιδη	epidiː	`epidy	èpidï	أداة ربط		"إذ
لأن
بسبب
بما أن
حيث أن
نظرا ل
عندما
بعدما
حينما"	يوناني	ὲⲡⲓⲇⲏ	
ὲⲡⲉⲓⲇⲏ	ὲπειδη	epeidiː	`epeidy	èpeidï	أداة ربط		"إذ
لأن
بسبب
بما أن
حيث أن
نظرا ل
عندما
بعدما
حينما"	يوناني	ὲⲡⲉⲓⲇⲏ	
ὲⲡⲉⲓⲕⲏⲥ	ὲπεικης	epeikiːs	`epeikys	èpeikïs	اسم	مذكر	"وديع
لطيف
حليم"	يوناني	ὲⲡⲉⲓⲕⲏⲥ (ⲡ)	(ⲡ)
ὲⲡⲓⲕⲏⲥ	ὲπικης	epikiːs	`epikys	èpikïs	اسم	مذكر	"وديع
لطيف
حليم"	يوناني	ὲⲡⲓⲕⲏⲥ (ⲡ)	(ⲡ)
ὲⲡⲉⲥⲏⲧ	ὲπεςητ	epesiːt	`epesyt	èpesït	حرف جر		"إلى أسفل
تحت"		ὲⲡⲉⲥⲏⲧ	
ὲⲡⲏⲡ	ὲπηπ	epiːp	`epyp	èpïp	اسم		"أبيب
شهر أبيب ، الشهر الحدي عشر من السنة القبطية
8 july – 6 august"		ὲⲡⲏⲡ	
ὲⲡⲓ	ὲπι	epi	`epi	èpi	حرف جر		"على
فوق
عند
تجاه
ضد
بالفرب من"	يوناني	ὲⲡⲓ	
ὲⲡⲓⲃⲟⲩⲗⲉⲩⲉⲓⲛ	ὲπιβουλευειν	epivoːlevein	`epibouleuein	èpivülevein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يدبر مكيدة	يوناني	ὲⲡⲓⲃⲟⲩⲗⲉⲩⲉⲓⲛ	
ὲⲡⲓⲃⲟⲩⲗⲏ	ὲπιβουλη	epivoːliː	`epibouly	èpivülï	اسم	مؤنث	"مكيدة
حيلة
أحبولة
فخ
مكر"	يوناني	ὲⲡⲓⲃⲟⲩⲗⲏ (ⲧ)	(ⲧ)
ὲⲡⲓⲅⲣⲁⲫⲏ	ὲπιγραφη	epigrɑpʰiː	`epijraphy	èpigraphï	اسم	مؤنث	"كتابة منقوشة على
عبارة مقتبسة
عنوان السكن
بيان السكن
لقب"	يوناني	ὲⲡⲓⲅⲣⲁⲫⲏ (ⲧ)	(ⲧ)
ὲⲡⲓⲇⲏ	ὲπιδη	epidiː	`epidy	èpidï	أداة ربط		"بما أن
حيث أن
نظرا ل
بسبب"	يوناني	ὲⲡⲓⲇⲏ	
ὲⲡⲓⲑⲉⲙⲁ	ὲπιθεμα	epitʰemɑ	`epithema	èpithema	اسم	مذكر	"غطاء
ترديد
رأس عمود
علاج موضعي"	يوناني	ὲⲡⲓⲑⲉⲙⲁ (ⲡ)	(ⲡ)
ὲⲡⲓⲑⲩⲙⲉⲓⲛ	ὲπιθυμειν	epitʰimein	`epithumein	èpithimein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشتهي
يرغب
يشتاق
يعشق
يولع ب
يتوق إلى
يتلهف
يتحرق إلى"	يوناني	ὲⲡⲓⲑⲩⲙⲉⲓⲛ	
ὲⲡⲓⲑⲩⲙⲓⲁ	ὲπιθυμια	epitʰimiɑ	`epithumia	èpithumia	اسم	مؤنث	"شهوة
اشتياق
تلهف
تحرق
توقان
ولع
عشق
رغبة شديدة في"	يوناني	ὲⲡⲓⲑⲩⲙⲓⲁ (ⲧ)	(ⲧ)
ὲⲡⲓⲕⲁⲗⲉⲓⲛ	ὲπικαλειν	epikɑlein	`epikalein	èpikalein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينادي
يدعو
يلقب
يدعو ب"	يوناني	ὲⲡⲓⲕⲁⲗⲉⲓⲛ	
ὲⲡⲓⲕⲁⲗⲓⲛ	ὲπικαλιν	epikɑlin	`epikalin	èpikalin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينادي
يدعو
يلقب
يدعو ب"	يوناني	ὲⲡⲓⲕⲁⲗⲓⲛ	
ὲⲡⲓⲕⲁⲗⲓⲥⲑⲁⲓ	ὲπικαλιςθαι	epikɑlistɑi	`epikalisthai	èpikalisthai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدعو
يتوسل
يستغيث
يستنجد
يستدعي للمعونة
يستأنف الدعوى"	يوناني	ὲⲡⲓⲕⲁⲗⲓⲥⲑⲁⲓ	
