Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲙⲉⲧⲁⲧⲥⲉⲙⲛⲓ	μετατςεμνι	metɑtsemni	metatsemni	metatsemni	اسم	مؤنث	"تقلقل
قلق
عدم استقرار"		ⲙⲉⲧⲁⲧⲥⲉⲙⲛⲓ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲥⲉⲙⲛⲟⲥ	μετατςεμνος	metɑtsemnos	metatsemnos	metatsemnos	اسم	مؤنث	"تهور
عدم تروي
عدم رزانة"		ⲙⲉⲧⲁⲧⲥⲉⲙⲛⲟⲥ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲥⲉⲣϥⲓ	μετατςερϥι	metɑtserfi	metatserfi	metatserfi	اسم	مؤنث	"جد
تعب
كد
نصب
عدم تفرغ"		ⲙⲉⲧⲁⲧⲥⲉⲣϥⲓ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧ`ⲥⲑⲉⲣⲧⲉⲣ	μετατ`ςθερτερ	metɑtestʰerter	metat`stherter	metatestherter	اسم	مؤنث	"هدوء
سكون
اطمئنان"		ⲙⲉⲧⲁⲧ`ⲥⲑⲉⲣⲧⲉⲣ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲥⲓ	μετατςι	metɑtsi	metatsi	metatsi	اسم	مؤنث	"شراهة
نهم
جشع
لا شبع"		ⲙⲉⲧⲁⲧⲥⲓ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲥⲟⲩⲉⲛ	μετατςουεν	metɑtsoːwen	metatsouen	metatsüen	اسم	مؤنث	"عدم معرفة
جهل"		ⲙⲉⲧⲁⲧⲥⲟⲩⲉⲛ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲥⲟϭⲛⲓ	μετατςοϭνι	metɑtsotshni	metatsotschni	metatsotshni	اسم	مؤنث	"عدم الرأي
عدم المشورة
انفراد بالرأي
ديكتاتورية"		ⲙⲉⲧⲁⲧⲥⲟϭⲛⲓ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧ`ⲥⲣⲱϥⲧ	μετατ`ςρωϥτ	metɑtesroːft	metat`srwft	metatesrōft	اسم	مؤنث	"عدم تفرغ
انشغال
كد
عدم بطالة
جد
تعب"		ⲙⲉⲧⲁⲧ`ⲥⲣⲱϥⲧ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲥⲱⲟⲩⲛ	μετατςωουν	metɑtsoːn	metatswoun	metatsōoin	اسم	مؤنث	"جهل
عدم معرفة"		ⲙⲉⲧⲁⲧⲥⲱⲟⲩⲛ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲥⲱⲧⲉⲙ	μετατςωτεμ	metɑtsoːtem	metatswtem	metatsōtem	اسم	مؤنث	"مخالفة
عصيان
تمرد"		ⲙⲉⲧⲁⲧⲥⲱⲧⲉⲙ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧ`ⲥϩⲓⲙⲓ	μετατ`ςϩιμι	metɑtes-himi	metat`shimi	metates-himi	اسم	مؤنث	"عزوبية
عدم زواج"		ⲙⲉⲧⲁⲧ`ⲥϩⲓⲙⲓ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲧⲁⲕⲟ	μεταττακο	metɑttɑko	metattako	metattako	اسم	مؤنث	"عدم هلاك
عدم فناء
بقاء
خلود"		ⲙⲉⲧⲁⲧⲧⲁⲕⲟ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲧⲁⲙⲟ	μετατταμο	metɑttɑmo	metattamo	metattamo	اسم	مؤنث	"كتمان
إخفاء
عدم إخبار"		ⲙⲉⲧⲁⲧⲧⲁⲙⲟ (ⲧ)	(ⲧ)
ⲙⲉⲧⲁⲧⲧⲁϩⲛⲟ	μετατταϩνο	metɑttɑhno	metattahno	metattahno	اسم	مؤنث	"عدم منع
سماح
تصريح"		ⲙⲉⲧⲁⲧⲧⲁϩⲛⲟ (ⲧ)	(ⲧ)
