Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϩⲟϫⲡ	ϩοϫπ	hοgp	hogp	hogp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يغفل
يقفل
يسد
يحجب"		ϩⲟϫⲡ	
ϩⲟϫⲡ	ϩοϫπ	hοgp	hogp	hogp	صفة	صيغة وصفية – حال	"محتجب
محجوب"		ϩⲟϫⲡ	
ϩⲉϫϩⲱϫ	ϩεϫϩωϫ	heghoːg	heghwg	heghōg	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضايق
يزعج
يزحم
يزنق
يضغط على
يحزن
يغبن
يظلم
يتضايق
ينكرب
يغتم
يتزنق
يرزح تحت"		ϩⲉϫϩⲱϫ	
ϩⲉϫϩⲉϫ	ϩεϫϩεϫ	hegheg	hegheg	hegheg	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يضايق
يزعج
يزحم
يزنق
يضغط على
يحزن
يغبن
يظلم
يتضايق
ينكرب
يغتم
يتزنق
يرزح تحت"		ϩⲉϫϩⲉϫ	
ϩⲟϫϩⲉϫ	ϩοϫϩεϫ	hοgheg	hogheg	hogheg	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضايق
يزعج
يزحم
يزنق
يضغط على
يحزن
يغبن
يظلم
يتضايق
ينكرب
يغتم
يتزنق
يرزح تحت"		ϩⲟϫϩⲉϫ	
ϩⲟϫϩⲉϫ	ϩοϫϩεϫ	hοgheg	hogheg	hogheg	اسم	مذكر	"ضيق
شدة
معاناة
مشقة
مكابدة"		ϩⲟϫϩⲉϫ (ⲡ)	(ⲡ)
ϩⲟϭⲡ	ϩοϭπ	hοtshp	hotschp	hotshp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يهدم
ييبس"		ϩⲟϭⲡ	
ϩⲟϭⲡ	ϩοϭπ	hοtshp	hotschp	hotshp	صفة	صيغة وصفية – حال	"ذابل
يابس
مهدوم"		ϩⲟϭⲡ	
ϩⲟϯ	ϩοϯ	hοti	hoti	hoti	صفة		"مخيف
مرعب"		ϩⲟϯ (adj.)	(adj.)
ϩⲟϯ	ϩοϯ	hοti	hoti	hoti	اسم	مؤنث	"خوف
مخافة
مهابة
خشية
تقوى
ورع
رهبة
رعب
فزع
جزع
هول"		ϩⲟϯ (ⲧ)	(ⲧ)
