Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϩⲟⲕⲗⲉϥ	ϩοκλεϥ	hοklef	hoklef	hoklef	اسم	مذكر	"هودج الجمل
بردعة
سرج"		ϩⲟⲕⲗⲉϥ (ⲡ)	(ⲡ)
ϩⲟⲕⲥ	ϩοκς	hοks	hoks	hoks	اسم	مؤنث	"هراشة
مقشطة
سنفرة
أداة قشط أو تمشيط"		ϩⲟⲕⲥ (ⲧ)	(ⲧ)
ϩⲟⲗⲓ	ϩολι	hοli	holi	holi	اسم	مؤنث	"سوسة
سوس
عثة"		ϩⲟⲗⲓ (ⲧ)	(ⲧ)
ϩⲟⲗⲕ	ϩολκ	hοlk	holk	holk	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يضفر
يجدل
يبرم"		ϩⲟⲗⲕ	
ϩⲟⲗⲕ	ϩολκ	hοlk	holk	holk	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مضفور
مبروم
مجدول"		ϩⲟⲗⲕ	
ϩⲟⲗⲕ	ϩολκ	hοlk	holk	holk	اسم	جمع	"ضفائر
جدائل"		ϩⲟⲗⲕ (ⲛ)	(ⲛ)
ϩⲟⲗⲕⲓ	ϩολκι	hοlki	holki	holki	اسم	مذكر	"منجنيق
نبلة
ألة حربية قديمة"		ϩⲟⲗⲕⲓ (ⲡ)	(ⲡ)
ϩⲟⲗⲙ	ϩολμ	hοlm	holm	holm	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يخطف
ينهب
يسلب"		ϩⲟⲗⲙ	
ϩⲟⲗⲟⲕⲟⲧⲧⲓⲛⲟⲥ	ϩολοκοττινος	hοlοkοttinοs	holokottinos	holokottinos	اسم	مذكر	عملة رومانية قديمة		ϩⲟⲗⲟⲕⲟⲧⲧⲓⲛⲟⲥ (ⲡ)	(ⲡ)
ϩⲟⲗⲱⲥ	ϩολως	hοloːs	holws	holōs	adv.		"بالتمام
بالكمال
كلية
فعلا
حاليا
في الواقع
مطلقا
البتة"	يوناني	ϩⲟⲗⲱⲥ (adv.)	(adv.)
ϩⲟⲗϫ	ϩολϫ	hοlg	holg	holg	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"حلو
لذيذ
طيب
عذب
شجي الصوت
صالح
عزيز
محبب
مربح"		ϩⲟⲗϫ	
ϩⲟⲗϫ	ϩολϫ	hοlg	holg	holg	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"متعانق
متلاصق
متعلق ب"		ϩⲟⲗϫ	
ϩⲟⲙ	ϩομ	hοm	hom	hom	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يدوس
يطأ
يدهس"		ϩⲟⲙ	
ϩⲟⲙ	ϩομ	hοm	hom	hom	اسم	مذكر	"إسكافي
جزماتي
صانع أحذية
مصلح أحذية
مكشطة
ألة للكشط
ممسحة أحذية
شاكوش"		ϩⲟⲙ (ⲡ)	(ⲡ)
ϩⲟⲙⲃⲉ	ϩομβε	hοmve	homve	homve	اسم	مؤنث	"صنبور
حنفية"		ϩⲟⲙⲃⲉ (ⲧ)	(ⲧ)
ϩⲟⲙⲉⲗⲓⲁ	ϩομελια	hοmeliɑ	homelia	homelia	اسم	مؤنث	"مقالة
خطبة
حديث
عظة"	يوناني	ϩⲟⲙⲉⲗⲓⲁ (ⲧ)	(ⲧ)
ϩⲟⲙⲉⲥ	ϩομες	hοmes	homes	homes	اسم	مذكر	"أبريق
شفشق
إناء لصب السوائل"		ϩⲟⲙⲉⲥ (ⲡ)	(ⲡ)
ϩⲟⲙⲓ	ϩομι	hοmi	homi	homi	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	مداس		ϩⲟⲙⲓ	
ϩⲟⲙⲟⲓⲟⲥ	ϩομοιος	hοmοiοs	homoios	homoios	صفة		"شبيه
نظير
مشابه
مماثل"	يوناني	ϩⲟⲙⲟⲓⲟⲥ (adj.)	(adj.)
ϩⲟⲙⲟⲓⲱⲥ	ϩομοιως	hοmοioːs	homoiws	homoiōs	adv.		"بالمثل
بطريقة مماثلة
هكذا"	يوناني	ϩⲟⲙⲟⲓⲱⲥ (adv.)	(adv.)
ϩⲟⲙⲟⲗⲟⲅⲓⲁ	ϩομολογια	hοmοlοgiɑ	homolojia	homologia	اسم	مؤنث	"إعتراف
إقرار"	يوناني	ϩⲟⲙⲟⲗⲟⲅⲓⲁ (ⲧ)	(ⲧ)
ϩⲟⲙⲟⲗⲟⲅⲓⲛ	ϩομολογιν	hοmοlοgin	homolojin	homologin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعترف
يقر
يصرح"	يوناني	ϩⲟⲙⲟⲗⲟⲅⲓⲛ	
ϩⲟⲙⲟⲗⲟⲅⲓⲧⲏⲥ	ϩομολογιτης	hοmοlοgitiːs	homolojitys	homologitïs	اسم	مذكر	"معترف
مقر"	يوناني	ϩⲟⲙⲟⲗⲟⲅⲓⲧⲏⲥ (ⲡ)	(ⲡ)
ϩⲟⲙⲧ	ϩομτ	hοmt	homt	homt	صفة		"نحاسي
برونزي"		ϩⲟⲙⲧ (adj.)	(adj.)
ϩⲟⲙⲧ	ϩομτ	hοmt	homt	homt	اسم	مذكر	"نحاس
برونز
نقود نحاسية
نقود برونزية"		ϩⲟⲙⲧ (ⲡ)	(ⲡ)
ϩⲟⲙⲱⲥ	ϩομως	hοmoːs	homws	homōs	أداة ربط		"مع ذلك
رغم ذلك
حتى إذا
ولو أن"	يوناني	ϩⲟⲙⲱⲥ	
ϩⲉⲙϩⲱⲙ	ϩεμϩωμ	hemhoːm	hemhwm	hemhōm	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يدوس
يطأ"		ϩⲉⲙϩⲱⲙ	
ϩⲉⲙϩⲉⲙ	ϩεμϩεμ	hemhem	hemhem	hemhem	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يدوس
يطأ"		ϩⲉⲙϩⲉⲙ	
ϩⲟⲙϩⲉⲙ	ϩομϩεμ	hοmhem	homhem	homhem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدوس
يطأ"		ϩⲟⲙϩⲉⲙ	
ϩⲟⲙϩⲉⲙ	ϩομϩεμ	hοmhem	homhem	homhem	اسم	مذكر	"دوس
وطأة"		ϩⲟⲙϩⲉⲙ (ⲡ)	(ⲡ)
ϩⲟⲙϫ	ϩομϫ	hοmg	homg	homg	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"حمضي
لاذع
حامض"		ϩⲟⲙϫ	
ϩⲟ`ⲛⲟⲩϩⲟⲣ	ϩο`νουϩορ	hοenoːhοr	ho`nouhor	hoenühor	اسم	مذكر	"قرد
ميمون
حيوان له وجه كلب"		ϩⲟ`ⲛⲟⲩϩⲟⲣ (ⲡ)	(ⲡ)
ϩⲟⲛⲧ	ϩοντ	hοnt	hont	hont	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يقترب
يدنو"		ϩⲟⲛⲧ	
ϩⲟⲛⲧ	ϩοντ	hοnt	hont	hont	اسم	مذكر	كاهن وثني		ϩⲟⲛⲧ (ⲡ)	(ⲡ)
ϩⲟⲛϩⲱⲛ	ϩονϩων	hοnhoːn	honhwn	honhōn	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يأمر
يوصي"		ϩⲟⲛϩⲱⲛ	
ϩⲉⲛϩⲉⲛ	ϩενϩεν	henhen	henhen	henhen	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يأمر
يوصي"		ϩⲉⲛϩⲉⲛ	
ϩⲟⲛϩⲉⲛ	ϩονϩεν	hοnhen	honhen	honhen	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يأمر
يوصي"		ϩⲟⲛϩⲉⲛ	
ϩⲟⲛϩⲉⲛ	ϩονϩεν	hοnhen	honhen	honhen	اسم	مذكر	"أمر
وصية
حكم"		ϩⲟⲛϩⲉⲛ (ⲡ)	(ⲡ)
ϩⲟⲡ	ϩοπ	hοp	hop	hop	اسم	مذكر	"عرس
زفاف
إكليل
عقد قران
وليمة"		ϩⲟⲡ (ⲡ)	(ⲡ)
ϩⲟⲡⲓ	ϩοπι	hοpi	hopi	hopi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتفرس في
يحملق في
يحدق في
يمعن النظر في"		ϩⲟⲡⲓ	
