Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲡⲗⲩⲣⲟⲫⲟⲣⲓⲥⲑⲉ	πλυροφοριςθε	pliropʰoristʰe	plurophoristhe	plirophoristhe		صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتم
ينجز
يكمل
يحقق
ينهي
يقنع ب"	يوناني	ⲡⲗⲩⲣⲟⲫⲟⲣⲓⲥⲑⲉ	
ⲡⲗⲩⲣⲟⲫⲟⲣⲓⲛ	πλυροφοριν	pliropʰorin	plurophorin	plirophorin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتم
ينجز
يكمل
يحقق
ينهي
يقنع ب"	يوناني	ⲡⲗⲩⲣⲟⲫⲟⲣⲓⲛ	
`ⲡⲛⲉⲩⲙⲁ	`πνευμα	epnevmɑ	`pneuma	epnevma	اسم	مذكر	"روح
ريح
الروح القدس"	يوناني	`ⲡⲛⲉⲩⲙⲁ (ⲡ)	(ⲡ)
ⲡⲛⲉⲩⲙⲁϯⲕⲟⲛ	πνευμαϯκον	pnevmɑtikon	pneumatikon	pnevmatikon	صفة		"روحي
روحاني"	يوناني	ⲡⲛⲉⲩⲙⲁϯⲕⲟⲛ (adj.)	(adj.)
ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲥ	πνευματικος	pnevmɑtikos	pneumatikos	pnevmatikos	صفة		"روحي
روحاني"	يوناني	ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲥ (adj.)	(adj.)
ⲡⲛⲉⲩⲙⲁⲧⲟⲫⲟⲣⲟⲥ	πνευματοφορος	pnevmɑtopʰoros	pneumatophoros	pnevmatophoros	اسم	مذكر	"لابس الروح
حامل الروح
متسربل بالروح"	يوناني	ⲡⲛⲉⲩⲙⲁⲧⲟⲫⲟⲣⲟⲥ (ⲡ)	(ⲡ)
ⲡⲛⲟⲏ	πνοη	pnoiː	pnoy	pnoï	اسم	مؤنث	"نفس
نسمة
ريح"	يوناني	ⲡⲛⲟⲏ (ⲧ)	(ⲧ)
ⲡⲟⲇⲏⲣⲏ	ποδηρη	podiːriː	podyry	podïrï	اسم	مؤنث	"رداء
ثوب طويل إلى القدمين
رداء الراهب
قفطان
فستان طويل
تنورة"	يوناني	ⲡⲟⲇⲏⲣⲏ (ⲧ)	(ⲧ)
ⲡⲟⲇⲏⲣⲏⲥ	ποδηρης	podiːriːs	podyrys	podïrïs	اسم	مؤنث	"رداء
ثوب طويل إلى القدمين
رداء الراهب
قفطان
فستان طويل
تنورة"	يوناني	ⲡⲟⲇⲏⲣⲏⲥ (ⲧ)	(ⲧ)
ⲡⲟⲇⲟⲅⲣⲁ	ποδογρα	podogrɑ	podojra	podogra	اسم	مؤنث	نقرس	يوناني	ⲡⲟⲇⲟⲅⲣⲁ (ⲧ)	(ⲧ)
ⲡⲟⲓⲁ	ποια	poiɑ	poia	poia	اسم	مؤنث	"عشب
عشب طبي
نبات صغير"	يوناني	ⲡⲟⲓⲁ (ⲧ)	(ⲧ)
ⲡⲟⲓⲏⲧⲏⲥ	ποιητης	poiiːtiːs	poiytys	poiïtïs	اسم	مذكر	"عامل
صانع
مبدع
ممارس
مبتكر
شاعر
مؤلف
منشيء
محرر"	يوناني	ⲡⲟⲓⲏⲧⲏⲥ (ⲡ)	(ⲡ)
ⲡⲟⲓⲕⲓⲗⲧⲟⲥ	ποικιλτος	poikiltos	poikiltos	poikiltos	صفة		"مطرز
مزركش
مخيط"	يوناني	ⲡⲟⲓⲕⲓⲗⲧⲟⲥ (adj.)	(adj.)
ⲡⲟⲓⲕⲗⲓⲧⲏⲥ	ποικλιτης	poiklitiːs	poiklitys	poiklitïs	اسم	مذكر	تطريز	يوناني	ⲡⲟⲓⲕⲗⲓⲧⲏⲥ (ⲡ)	(ⲡ)
ⲡⲟⲓⲙⲏⲛ	ποιμην	poimiːn	poimyn	poimïn	اسم	مذكر	"راعي
متعهد قطيع
معتني ب"	يوناني	ⲡⲟⲓⲙⲏⲛ (ⲡ)	(ⲡ)
ⲡⲟⲓⲙⲛⲏ	ποιμνη	poimniː	poimny	poimnï	اسم	مؤنث	"رعية
قطيع"	يوناني	ⲡⲟⲓⲙⲛⲏ (ⲧ)	(ⲧ)
ⲡⲟⲓⲙⲛⲓⲟⲛ	ποιμνιον	poimnion	poimnion	poimnion	اسم	مذكر	"رعية
قطيع"	يوناني	ⲡⲟⲓⲙⲛⲓⲟⲛ (ⲡ)	(ⲡ)
ⲡⲟⲓⲧⲏⲥ	ποιτης	poitiːs	poitys	poitïs	اسم	مذكر	شاعر	يوناني	ⲡⲟⲓⲧⲏⲥ (ⲡ)	(ⲡ)
ⲡⲟⲗⲉⲙⲓⲥⲧⲏⲥ	πολεμιςτης	polemistiːs	polemistys	polemistïs	اسم	مذكر	"محارب
مقاتل"	يوناني	ⲡⲟⲗⲉⲙⲓⲥⲧⲏⲥ (ⲡ)	(ⲡ)
