Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲅⲁⲅⲉⲗⲟⲥ	γαγελος	gɑgelos	jajelos	gagelos	اسم	مذكر	"مشربية
شباك كالستار"		ⲅⲁⲅⲉⲗⲟⲥ (ⲡ)	(ⲡ)
ⲅⲁⲍⲁ	γαζα	gɑzɑ	jaza	gaza	اسم	مؤنث	"دولاب
خزنة
خزينة
خزانة"	يوناني	ⲅⲁⲍⲁ (ⲧ)	(ⲧ)
ⲅⲁⲍⲟⲫⲩⲗⲁⲕⲓⲟⲛ	γαζοφυλακιον	gɑzopʰilɑkion	jazophulakion	gazophilakion	اسم	مؤنث	"خزينة
خزانة النقود
خزينة الحكومة
خزينة الهيكل"	يوناني	ⲅⲁⲍⲟⲫⲩⲗⲁⲕⲓⲟⲛ (ⲧ)	(ⲧ)
ⲅⲁⲗⲁ	γαλα	gɑlɑ	jala	gala	اسم	مذكر	"لبن
حليب"	يوناني	ⲅⲁⲗⲁ (ⲡ)	(ⲡ)
ⲅⲁⲗⲏⲛⲏ	γαληνη	gɑliːniː	jalyny	galïnï	اسم	مؤنث	"هدوء
سكون
صفاء
صحو
هدوء البحر
صفاء الجو"	يوناني	ⲅⲁⲗⲏⲛⲏ (ⲧ)	(ⲧ)
ⲅⲁⲗⲓⲗⲉὰ	γαλιλεὰ	gɑlile`ɑ	jalile`a	galile`a	اسم	مؤنث	"الجليل
منطقة شمال إسرائيل"	عبري	ⲅⲁⲗⲓⲗⲉὰ (ⲧ)	(ⲧ)
ⲅⲁⲙⲙⲁ	γαμμα	gɑmmɑ	jamma	gamma	حرف		"جما
غما
اسم الحرف الثالث من الأبجدية ، معناه جمل أو رقبة الجمل"	يوناني	ⲅⲁⲙⲙⲁ	
ⲅⲁⲙⲟⲥ	γαμος	gɑmos	jamos	gamos	اسم	مذكر	"عرس
زواج
زفاف
إكليل
وليمة عرس"	يوناني	ⲅⲁⲙⲟⲥ (ⲡ)	(ⲡ)
ⲅⲁⲙⲟⲥⲩⲛⲏ	γαμοςυνη	gɑmosiniː	jamosuny	gamosinï	اسم	مؤنث	"عرس
زواج
تزاوج
جماع"	يوناني	ⲅⲁⲙⲟⲥⲩⲛⲏ (ⲧ)	(ⲧ)
ⲅⲁⲛⲅⲣⲁ	γανγρα	gɑngrɑ	janjra	gangra			"جاجرا
جانجرا
جزبرة نائية نفي إليها البابا ديسقوروس بعد مجمع خلقيدونية"	يوناني	ⲅⲁⲛⲅⲣⲁ	
ⲅⲁⲣ	γαρ	gɑr	jar	gar	أداة ربط		"لأن
حقا
في الواقع"	يوناني	ⲅⲁⲣ	
ⲅⲉ	γε	ge	je	ge	أداة تأكيد		"حقا
على الأقل
تماما
بالتأكيد"	يوناني	ⲅⲉ	
ⲅⲉⲉⲛⲁ	γεενα	geenɑ	jeena	geena	اسم	مؤنث	"جهنم
موضع عذاب
حالة عذاب"	يوناني	ⲅⲉⲉⲛⲁ (ⲧ)	(ⲧ)
ⲅⲉⲗⲁ	γελα	gelɑ	jela	gela	اسم	مذكر	"حر الشمس
الشوب"	يوناني	ⲅⲉⲗⲁ (ⲡ)	(ⲡ)
ⲅⲉⲗⲗⲁ	γελλα	gellɑ	jella	gella	اسم	مذكر	مرض الجدري	يوناني	ⲅⲉⲗⲗⲁ (ⲡ)	(ⲡ)
ⲅⲉⲛⲉὰ	γενεὰ	gene`ɑ	jene`a	gene`a	اسم	مؤنث	"جيل
عصر
ذرية
سلالة"	يوناني	ⲅⲉⲛⲉὰ (ⲧ)	(ⲧ)
