Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲉⲣ`ϣⲣⲱⲓⲥ	ερ`ϣρωις	ereshroːis	er`shrwis	ereshrōis	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسهر
يتيقظ
يستيقظ
يتنبه
يراقب
يحرس"		ⲉⲣ`ϣⲣⲱⲓⲥ	
ⲉⲣ`ϣⲫⲏⲣ	ερ`ϣφηρ	ereshpʰiːr	er`shphyr / ershphyr	ereshphïr	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصير صاحبا
يصادق
يصير شريكا
يشارك
يتشارك
يشترك
يترافق
يتعاشر"		ⲉⲣ`ϣⲫⲏⲣ	
ⲉⲣ`ϣⲫⲏⲣⲓ	ερ`ϣφηρι	ereshpʰiːri	er`shphyri / ershphyri	ereshphïri	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتعجب
يندهش
ينذهل
يستغرب"		ⲉⲣ`ϣⲫⲏⲣⲓ	
ⲉⲣϣⲱⲓϣ	ερϣωιϣ	ershoːish	ershwish	ershōish	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصير ترابا
يصير غبارا"		ⲉⲣϣⲱⲓϣ	
ⲉⲣϣⲱⲙ	ερϣωμ	ershoːm	ershwm	ershōm	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصاهر
يناسب"		ⲉⲣϣⲱⲙ	
ⲉⲣϣⲱⲛ	ερϣων	ershoːn	ershwn	ershōn	اسم	مذكر	"رداء
عباءة
إزار
ثوب
ستر
غطاء
جلابية
جلباب"		ⲉⲣϣⲱⲛ (ⲡ)	(ⲡ)
ⲉⲣϣⲱⲟⲩϣⲓ	ερϣωουϣι	ershoːshi	ershwoushi	ershōüshi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقدم ذبيحة
يقدم قربانا"		ⲉⲣϣⲱⲟⲩϣⲓ	
ⲉⲣϣⲱⲧ	ερϣωτ	ershoːt	ershwt	ershōt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتاجر
يشتغل بالتجارة"		ⲉⲣϣⲱⲧ	
ⲉⲣϣⲱϯ	ερϣωϯ	ershoːti	ershwti	ershōti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعجن
يصير عجينا"		ⲉⲣϣⲱϯ	
ⲉⲣ`ϣϫⲏⲓ	ερ`ϣϫηι	er-esh-giːi	er`shgyi / ershgyi	ereshgïi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتقول
يردد أقوالا"		ⲉⲣ`ϣϫⲏⲓ	
ⲉⲣϥ	ερϥ	erf	erf	erf	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يحاصر
يحوط
يسيج
يحصر
يقيد
يحجز"		ⲉⲣϥ	
ⲉⲣϥⲉⲛⲧ	ερϥεντ	erfent	erfent	erfent	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدود
يسوس
يصير دودا"		ⲉⲣϥⲉⲛⲧ	
ⲉⲣϧⲁὲ	ερϧαὲ	erkʰɑe	erkha`e / erkhae	erkhaè	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصير أخير
يتأخر
يتعوق
يتوانى
يتراخى
يتخلف
يحتاج
يعوز
يعتاز
ينقص
يفتقر
يتطلب"		ⲉⲣϧⲁὲ	
ⲉⲣϧⲁⲣⲁⲃⲁⲓ	ερϧαραβαι	erkʰɑrɑvai	erkharabai	erkharavai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرعد
يصنع رعدا"		ⲉⲣϧⲁⲣⲁⲃⲁⲓ	
ⲉⲣϧⲁϯ	ερϧαϯ	erkʰɑti	erkhati	erkhati	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يفيض
يتدفق
يتفجر"		ⲉⲣϧⲁϯ	
ⲉⲣϧⲁⲥⲣⲱ	ερϧαςρω	erkʰɑsroː	erkhasrw	erkhasrō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينفي
يبعد
يطرد
يقصي"		ⲉⲣϧⲁⲥⲣⲱ	
ⲉⲣϧⲉⲗⲗⲟ	ερϧελλο	erkʰello	erkhello	erkhello	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشيخ
يصير هرما
يشيب
يتقدم في السن"		ⲉⲣϧⲉⲗⲗⲟ	
ⲉⲣϧⲉⲗⲗⲱ	ερϧελλω	erkʰelloː	erkhellw	erkhellō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"تشيخ
تصير عجوزة
تتقدم في السن"		ⲉⲣϧⲉⲗⲗⲱ	
ⲉⲣϧⲉⲛⲓ	ερϧενι	erkʰeni	erkheni	erkheni	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتعارك
يتقاتل
يتخاصم
يتحارب
يتجادل
يضرب"		ⲉⲣϧⲉⲛⲓ	
ⲉⲣϧⲏⲓⲃⲓ	ερϧηιβι	erkʰiːivi	erkhyivi	erkhïivi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يظلل
يستر
يغطي
يخيم
يخيم
يعمل عرش
يقي
يحمي
يسقف
يحجب
يلتحف بغطاء
يتغطى
يتسربل
يرتدي
يلبس"		ⲉⲣϧⲏⲓⲃⲓ	
ⲉⲣ`ϧⲙⲟⲙ`ⲛϩⲏⲧ	ερ`ϧμομ`νϩητ	erekʰmomenhiːt	er`khmom`nhyt / erkhmomnhyt	erekhmomenhït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغضب
يغتاظ
يستشيط غضبا"		ⲉⲣ`ϧⲙⲟⲙ`ⲛϩⲏⲧ	
ⲉⲣϧⲟⲙϧⲉⲙ	ερϧομϧεμ	erkʰomkʰem	erkhomkhem	erkhomkhem	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسحق
يحطم
يكسر
يبيد
يدوس
يطأ"		ⲉⲣϧⲟⲙϧⲉⲙ	
ⲉⲣϧⲟⲧ	ερϧοτ	erkʰot	erkhot	erkhot	اسم	مذكر	"ضربة
جرح
لطمة
طعنة
لكمة
قرحة"		ⲉⲣϧⲟⲧ (ⲡ)	(ⲡ)
