Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲡⲣⲟⲝⲓⲙⲟⲥ	προξιμος	proximos	proximos	proximos	اسم	مذكر	"مقدمة
فاتحة
مدخل"	يوناني	ⲡⲣⲟⲝⲓⲙⲟⲥ (ⲡ)	(ⲡ)
ⲡⲣⲟⲟⲓⲙⲓⲟⲛ	προοιμιον	prooimion	prooimion	prooimion	اسم	مذكر	"مقدمة
فاتحة
مدخل"	يوناني	ⲡⲣⲟⲟⲓⲙⲓⲟⲛ (ⲡ)	(ⲡ)
ⲡⲣⲟⲥ	προς	pros	pros	pros	ظرف		"نحو
تجاه
إلى"	يوناني	ⲡⲣⲟⲥ (adv.)	(adv.)
ⲡⲣⲟⲥ ⲟⲩⲙⲁ	προς ουμα	pros oːmɑ	pros ouma	pros üma	ظرف		"محلي
مكاني
موضعي"	يوناني	ⲡⲣⲟⲥ ⲟⲩⲙⲁ (adv.)	(adv.)
ⲡⲣⲟⲥ ⲟⲩⲥⲏⲟⲩ	προς ουςηου	pros oːsiːoː	pros ousyou	pros üsïü	ظرف		"وقتي
زمني
مؤقت"	يوناني	ⲡⲣⲟⲥ ⲟⲩⲥⲏⲟⲩ (adv.)	(adv.)
ⲡⲣⲟⲥⲇⲟⲕⲓⲁ	προςδοκια	prosdokiɑ	prosdokia	prosdokia	اسم	مؤنث	"انتظار
توقع
ترقب"	يوناني	ⲡⲣⲟⲥⲇⲟⲕⲓⲁ (ⲧ)	(ⲧ)
ⲡⲣⲟⲥⲉⲛⲉⲅⲕⲓⲛ	προςενεγκιν	prosenenkin / prosenegon	prosenejkin	prosenenkin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقدم
يحضر إلى
يقرب
يهدي"	يوناني	ⲡⲣⲟⲥⲉⲛⲉⲅⲕⲓⲛ	
ⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ	προςευχεςθε	prosevshestʰe / prosefheste	proseuqesthe	prosevshesthe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصلي
يتضرع"	يوناني	ⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ	
ⲡⲣⲟⲥⲉⲩⲭⲏ	προςευχη	prosevshiː / prosefhiː	proseuqy	prosevshï	اسم	مؤنث	"صلاة
طلبة
تضرع
توسل
طلب
دعاء
التماس
ترجي"	يوناني	ⲡⲣⲟⲥⲉⲩⲭⲏ (ⲧ)	(ⲧ)
ⲡⲣⲟⲥⲉⲭⲉⲓⲛ	προςεχειν	proseshein	proseqein	proseshein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحترس
يتحرز
ينتبه إلى"	يوناني	ⲡⲣⲟⲥⲉⲭⲉⲓⲛ	
ⲡⲣⲟⲥⲏⲗⲓⲧⲟⲥ	προςηλιτος	prosiːlitos	prosylitos	prosïlitos	اسم	مذكر	"دخيل
مهتدي حديثا إلى معتقد جديد"	يوناني	ⲡⲣⲟⲥⲏⲗⲓⲧⲟⲥ (ⲡ)	(ⲡ)
ⲡⲣⲟⲥⲏⲗⲩⲧⲟⲥ	προςηλυτος	prosiːlitos	prosylutos	prosïlitos	اسم	مذكر	"دخيل
مهتدي حديثا إلى معتقد جديد"	يوناني	ⲡⲣⲟⲥⲏⲗⲩⲧⲟⲥ (ⲡ)	(ⲡ)
ⲡⲣⲟⲥⲑⲏⲕⲏ	προςθηκη	prostiːkiː	prosthyky	prosthïkï	اسم	مؤنث	"زيادة
إضافة"	يوناني	ⲡⲣⲟⲥⲑⲏⲕⲏ (ⲧ)	(ⲧ)
ⲡⲣⲟⲥⲕⲩⲛⲏⲥⲓⲥ	προςκυνηςις	proskiniːsis	proskunysis	proskinïsis	اسم	مؤنث	"سجود
عبادة
توسل"	يوناني	ⲡⲣⲟⲥⲕⲩⲛⲏⲥⲓⲥ (ⲧ)	(ⲧ)
ⲡⲣⲟⲥⲕⲩⲛⲏⲧⲏⲥ	προςκυνητης	proskiniːtiːs	proskunytys	proskinïtïs	اسم	مذكر	"ساجد
عابد
متوسل"	يوناني	ⲡⲣⲟⲥⲕⲩⲛⲏⲧⲏⲥ (ⲡ)	(ⲡ)
ⲡⲣⲟⲥⲱⲡⲟⲛ	προςωπον	prosoːpon	proswpon	prosōpon	اسم	مذكر	"وجه
سيماء
ملامح
مظهر
شخص
منظر
حضرة"	يوناني	ⲡⲣⲟⲥⲱⲡⲟⲛ (ⲡ)	(ⲡ)
ⲡⲣⲟⲥⲟⲡⲟⲛ	προςοπον	prosopon	prosopon	prosopon	اسم	مذكر	"وجه
سيماء
ملامح
مظهر
شخص
منظر
حضرة"	يوناني	ⲡⲣⲟⲥⲟⲡⲟⲛ (ⲡ)	(ⲡ)
ⲡⲣⲟⲥⲟⲩⲙⲁ	προςουμα	prosoːmɑ	prosouma	prosüma	صفة		"محلي
مكاني
موضعي
محصور"	يوناني	ⲡⲣⲟⲥⲟⲩⲙⲁ (adj.)	(adj.)
ⲡⲣⲟⲥⲟⲩⲥⲏⲟⲩ	προςουςηου	prosoːsiːoː	prosousyou	prosüsïü	صفة		"وقتي
زمني
مؤقت
زائل
فان"	يوناني	ⲡⲣⲟⲥⲟⲩⲥⲏⲟⲩ (adj.)	(adj.)
