Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲧⲓⲡⲧⲩⲭⲟⲥ	τιπτυχος	tiptikʰos	tiptuqos	tiptikhos	اسم	مذكر	سجل من لوحين على المذبح به أسماء أحياء ومنتقلين	يوناني	ⲧⲓⲡⲧⲩⲭⲟⲥ (ⲡ)	(ⲡ)
ⲇⲓⲡⲧⲩⲭⲟⲥ	διπτυχος	diptikʰos	diptuqos	diptikhos	اسم	مذكر	سجل من لوحين على المذبح به أسماء أحياء ومنتقلين	يوناني	ⲇⲓⲡⲧⲩⲭⲟⲥ (ⲡ)	(ⲡ)
ⲇⲓⲣⲟⲛ	διρον	diron	diron	diron	اسم	جمع	"إمدادات حربية
جند"	يوناني	ⲇⲓⲣⲟⲛ (ⲛ)	(ⲛ)
ⲇⲓⲣⲱⲛ	διρων	diroːn	dirwn	dirōn	اسم	جمع	"إمدادات حربية
جند"	يوناني	ⲇⲓⲣⲱⲛ (ⲛ)	(ⲛ)
ⲇⲓⲥⲉⲙⲃⲣⲓⲟⲥ	διςεμβριος	disembrios	disembrios	disembrios	اسم		"ديسمبر
اسم الشهر الثاني عشر من السنة الميلادية"	يوناني	ⲇⲓⲥⲉⲙⲃⲣⲓⲟⲥ	
ⲇⲓⲥⲕⲟⲥ	διςκος	diskos	diskos	diskos	اسم	مذكر	"قرص
صينية
طبق مستدير"	يوناني	ⲇⲓⲥⲕⲟⲥ (ⲡ)	(ⲡ)
ⲇⲓⲥⲧⲁⲍⲁⲓ	διςταζαι	distɑzɑi	distazai	distazai	اسم	مذكر	"شك
تردد"	يوناني	ⲇⲓⲥⲧⲁⲍⲁⲓ (ⲡ)	(ⲡ)
ⲇⲓⲥⲧⲁⲍⲉ	διςταζε	distɑze	distaze	distaze	اسم	مذكر	"شك
تردد"	يوناني	ⲇⲓⲥⲧⲁⲍⲉ (ⲡ)	(ⲡ)
ⲇⲓⲥⲧⲁⲍⲉⲓⲛ	διςταζειν	distɑzein	distazein	distazein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشك
يتردد"	يوناني	ⲇⲓⲥⲧⲁⲍⲉⲓⲛ	
ⲇⲓⲟⲅⲙⲟⲥ	διογμος	diogmos	diojmos	diogmos	اسم	مذكر	"اضطهاد
ظلم
جور
إكراه
تعقب
مطاردة
ملاحقة
تتبع"	يوناني	ⲇⲓⲟⲅⲙⲟⲥ (ⲡ)	(ⲡ)
ⲇⲓⲱⲅⲙⲟⲥ	διωγμος	dioːgmos	diwjmos	diōgmos	اسم	مذكر	"اضطهاد
ظلم
جور
إكراه
تعقب
مطاردة
ملاحقة
تتبع"	يوناني	ⲇⲓⲱⲅⲙⲟⲥ (ⲡ)	(ⲡ)
ⲇⲓⲱⲕⲉⲓⲛ `ⲛⲥⲁ	διωκειν `νςα	dioːkein ensa	diwkein `nsa	diōkein ensa	فعل		"يطارد
يتابع
يلاحق
يتعقب
يقتفي أثر"	يوناني	ⲇⲓⲱⲕⲉⲓⲛ `ⲛⲥⲁ (v.)	(v.)
ⲇⲓⲱⲕⲓⲛ `ⲛⲥⲁ	διωκιν `νςα	dioːkin ensɑ	diwkin `nsa	diōkin ensa	فعل		"يطارد
يتابع
يلاحق
يتعقب
يقتفي أثر"	يوناني	ⲇⲓⲱⲕⲓⲛ `ⲛⲥⲁ (v.)	(v.)
ⲇⲓⲱⲕⲧⲏⲥ	διωκτης	dioːktiːs	diwktys	diōktïs	اسم	مذكر	"مضطهد
مضايق
ظالم
متعقب
مطارد
مقتفي أثر"	يوناني	ⲇⲓⲱⲕⲧⲏⲥ (ⲡ)	(ⲡ)
ⲇⲟⲅⲙⲁ	δογμα	dogmɑ	dojma	dogma	اسم	مؤنث	"أمر
مرسوم
حكم
عقيدة"	يوناني	ⲇⲟⲅⲙⲁ (ⲧ)	(ⲧ)
ⲇⲟⲕⲉⲓⲛ	δοκειν	dokein	dokein	dokein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقرر
يرتأي
يعتبر
يتصور
يظن"	يوناني	ⲇⲟⲕⲉⲓⲛ	
ⲇⲟⲕⲓⲙⲁⲍⲉⲓⲛ	δοκιμαζειν	dokimɑzein	dokimazein	dokimazein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجرب
يمتحن
يختبر
يفحص
يتحقق
يبرهن
يقر
يفضل
يستحسن
يميز
يصدق على"	يوناني	ⲇⲟⲕⲓⲙⲁⲍⲉⲓⲛ	
ⲇⲟⲕⲓⲙⲏ	δοκιμη	dokimiː	dokimy	dokimï	اسم	مؤنث	"اختبار
امتحان
تجربة
محنة
تزكية
برهان
دليل
شهادة
سمعة حسنة"	يوناني	ⲇⲟⲕⲓⲙⲏ (ⲧ)	(ⲧ)
ⲇⲟⲕⲓⲙⲟⲥ	δοκιμος	dokimos	dokimos	dokimos	اسم	مذكر	"مزكى
مقبول
مرضى
مجرب
أصيل
حقيقي
مقيم
مقدر
معتبر
غير زائف"	يوناني	ⲇⲟⲕⲓⲙⲟⲥ (ⲡ)	(ⲡ)
ⲇⲟⲗⲟⲥ	δολος	dolos	dolos	dolos	اسم	مذكر	"مكر
غش
خداع
احتيال
تضليل"	يوناني	ⲇⲟⲗⲟⲥ (ⲡ)	(ⲡ)
ⲇⲟⲝⲁ	δοξα	doxɑ	doxa	doxa	اسم	مؤنث	"مجد
بهاء
تألق
فخامة
سمو"	يوناني	ⲇⲟⲝⲁ (ⲧ)	(ⲧ)
ⲇⲟⲝⲁⲍⲉⲓⲛ	δοξαζειν	doxɑzein	doxazein	doxazein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمجد
يسبح
يرفع
يعلي
يعظم
يفخم
يجل
يبجل"	يوناني	ⲇⲟⲝⲁⲍⲉⲓⲛ	
ⲇⲟⲝⲁⲥⲓⲁ	δοξαςια	doxɑsiɑ	doxasia	doxasia	اسم	مؤنث	"مجد
سمو
رأي
اعتقاد"	يوناني	ⲇⲟⲝⲁⲥⲓⲁ (ⲧ)	(ⲧ)
ⲇⲟⲝⲟⲗⲟⲅⲓⲁ	δοξολογια	doxologiɑ	doxolojia	doxologia	اسم	مؤنث	"ذكصولوجية
تمجيد
تسبيح
تعظيم
تعلية
تفخيم"	يوناني	ⲇⲟⲝⲟⲗⲟⲅⲓⲁ (ⲧ)	(ⲧ)
ⲇⲟⲡⲁⲧⲓⲟⲛ	δοπατιον	dopɑtion	dopation	dopation	اسم	مذكر	"جوهرة
حجر كريم"	يوناني	ⲇⲟⲡⲁⲧⲓⲟⲛ (ⲡ)	(ⲡ)
ⲇⲟⲣⲟⲫⲟⲣⲓⲁ	δοροφορια	doropʰoriɑ	dorophoria	dorophoria	اسم	مؤنث	تقديم الحمل	يوناني	ⲇⲟⲣⲟⲫⲟⲣⲓⲁ (ⲧ)	(ⲧ)
ⲇⲟⲩⲗⲟⲥ	δουλος	doːlos	doulos	dülos	اسم	مذكر	"عبد
خادم"	يوناني	ⲇⲟⲩⲗⲟⲥ (ⲡ)	(ⲡ)
ⲇⲟⲩⲝ	δουξ	doːx	doux	düx	اسم	مذكر	"دوق
أمير
قائد
رتبة عسكرية"	يوناني	ⲇⲟⲩⲝ (ⲡ)	(ⲡ)
ⲇⲟⲩⲡⲓⲁ	δουπια	doːpiɑ	doupia	düpia	اسم	مؤنث	نوع من النقود القديمة	يوناني	ⲇⲟⲩⲡⲓⲁ (ⲧ)	(ⲧ)
ⲇⲣⲁⲕⲟⲛ	δρακον	drɑkon	drakon	drakon	اسم	مذكر	"تنين
أفعى
ثعبان كبير"	يوناني	ⲇⲣⲁⲕⲟⲛ (ⲡ)	(ⲡ)
ⲇⲣⲁⲕⲱⲛ	δρακων	drɑkoːn	drakwn	drakōn	اسم	مذكر	"تنين
أفعى
ثعبان كبير"	يوناني	ⲇⲣⲁⲕⲱⲛ (ⲡ)	(ⲡ)
ⲇⲣⲟⲙⲉⲩⲥ	δρομευς	dromevs	dromeus	dromevs	اسم	مذكر	"عداء
سباق"	يوناني	ⲇⲣⲟⲙⲉⲩⲥ (ⲡ)	(ⲡ)
ⲇⲣⲟⲙⲟⲥ	δρομος	dromos	dromos	dromos	اسم	مذكر	"سعي
مسيرة الحياة
ركض
عدو
سباق"	يوناني	ⲇⲣⲟⲙⲟⲥ (ⲡ)	(ⲡ)
ⲇⲣⲩⲙⲟⲛⲁ	δρυμονα	drimonɑ	drumona	drimona	اسم	جمع	"غابات
غيطان
غياض"	يوناني	ⲇⲣⲩⲙⲟⲛⲁ (ⲛ)	(ⲛ)
ⲇⲣⲩⲙⲟⲥ	δρυμος	drimos	drumos	drimos	اسم	مؤنث	"غيضة صغيرة من الأشجار
غابة
مجموعة أشجار في برية"	يوناني	ⲇⲣⲩⲙⲟⲥ (ⲧ)	(ⲧ)
ⲧⲓⲙⲱⲣⲓⲁ	τιμωρια	timoːriɑ	timwria	timōria	اسم	مؤنث	"تعذيب
عقاب
عقوبة
قصاص
معاملة قاسية"	يوناني	ⲧⲓⲙⲱⲣⲓⲁ (ⲧ)	(ⲧ)
ⲇⲩⲙⲱⲣⲓⲁ	δυμωρια	dimoːriɑ	dumwria	dimōria	اسم	مؤنث	"تعذيب
عقاب
عقوبة
قصاص
معاملة قاسية"	يوناني	ⲇⲩⲙⲱⲣⲓⲁ (ⲧ)	(ⲧ)
ⲇⲩⲙⲱⲧⲏⲥ	δυμωτης	dimoːtiːs	dumwtys	dimōtïs	اسم	مذكر	"مغني
منشد
مرتل"	يوناني	ⲇⲩⲙⲱⲧⲏⲥ (ⲡ)	(ⲡ)
ⲇⲩⲛⲁⲙⲓⲥ	δυναμις	dinɑmis	dunamis	dinamis	اسم	مؤنث	"قوة
قدرة
مقدرة
اقتدار
معجزة
أعجوبة"	يوناني	ⲇⲩⲛⲁⲙⲓⲥ (ⲧ)	(ⲧ)
ⲇⲓⲛⲁⲥⲧⲏⲥ	διναςτης	dinɑstiːs	dinastys	dinastïs	اسم	مذكر	"قدير
عاهل
مهيمن
عظيم الشأن
شريف
ذو حيثية"	يوناني	ⲇⲓⲛⲁⲥⲧⲏⲥ (ⲡ)	(ⲡ)
ⲇⲩⲛⲁⲥⲧⲏⲥ	δυναςτης	dinɑstiːs	dunastys	dinastïs	اسم	مذكر	"قدير
عاهل
مهيمن
عظيم الشأن
شريف
ذو حيثية"	يوناني	ⲇⲩⲛⲁⲥⲧⲏⲥ (ⲡ)	(ⲡ)
ⲇⲩⲛⲁⲧⲟⲥ	δυνατος	dinɑtos	dunatos	dinatos	اسم	مذكر	"قوي
قادر
مستطيع
مقتدر
متمكن
شجاع
باسل"	يوناني	ⲇⲩⲛⲁⲧⲟⲥ (ⲡ)	(ⲡ)
ⲇⲩⲛⲁⲧⲱⲥ	δυνατως	dinɑtoːs	dunatws	dinatōs	ظرف		"بقوة
بمقدرة
باستطاعة
باقتدار
بتمكن"	يوناني	ⲇⲩⲛⲁⲧⲱⲥ (adv.)	(adv.)
ⲇⲩⲣⲁⲛⲛⲏ	δυραννη	dirɑnniː	duranny	dirannï	اسم	مؤنث	"ظلم
استبداد
حكم استبدادي
عمل استبدادي"	يوناني	ⲇⲩⲣⲁⲛⲛⲏ (ⲧ)	(ⲧ)
