Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲁⲧⲕⲁⲕⲓⲛ	ατκακιν	ɑtkɑkin	atkakin	atkakin	صفة		"غير ضجر
ليس مملا
بلا شر"	يوناني	ⲁⲧⲕⲁⲕⲓⲛ (adj.)	(adj.)
ⲁⲧⲕⲁⲥ	ατκας	ɑtkɑs	atkas	atkas	اسم	مذكر	"مخ
نخاع
سمن
دسم
شحم
بغير عظام"		ⲁⲧⲕⲁⲥ (ⲡ)	(ⲡ)
ⲁⲧⲕⲁϩⲓ	ατκαϩι	ɑtkɑhi	atkahi	atkahi	صفة		بدون أرضية		ⲁⲧⲕⲁϩⲓ (adj.)	(adj.)
ⲁⲧⲕⲁϯ	ατκαϯ	ɑtkɑti	atkati	atkati	صفة		"عديم الفهم
جاهل
غبي
لا عقل له
أرعن"		ⲁⲧⲕⲁϯ (adj.)	(adj.)
ⲁⲧⲕⲏⲛ	ατκην	ɑtkiːn	atkyn	atkïn	صفة		"غير منتهي
لا نهائي
مستمر
غير كاف
غير كفؤ
قاصر
غير واف
غير مؤهل"		ⲁⲧⲕⲏⲛ (adj.)	(adj.)
ⲁⲧⲕⲓⲙ	ατκιμ	ɑtkim	atkim	atkim	صفة		"ساكن
غير متحرك
راسخ
مستقر
ثابت"		ⲁⲧⲕⲓⲙ (adj.)	(adj.)
ⲁⲧⲕⲱⲃ	ατκωβ	ɑtkoːb	atkwb	atkōb	اسم	مذكر	"فطير
بدون خميرة"		ⲁⲧⲕⲱⲃ (ⲡ)	(ⲡ)
ⲁⲧⲕⲱⲗⲡ	ατκωλπ	ɑtkoːlp	atkwlp	atkōlp	صفة		"غير مسروق
مصون
محفوظ"		ⲁⲧⲕⲱⲗⲡ (adj.)	(adj.)
ⲁⲧⲕⲱⲣϥ	ατκωρϥ	ɑtkoːrf	atkwrf	atkōrf	صفة		"دائم
لا ينقطع
لا يزول
لا يبطل"		ⲁⲧⲕⲱⲣϥ (adj.)	(adj.)
ⲁⲧⲗⲱⲓϫⲓ	ατλωιϫι	ɑtloːigi	atlwigi	atlōigi	صفة		"بلا سبب
بدون علة
بلا عذر
بلا حجة"		ⲁⲧⲗⲱⲓϫⲓ (adj.)	(adj.)
ⲁⲧⲗⲱⲙ	ατλωμ	ɑtloːm	atlwm	atlōm	صفة		"غير ذابل
ناضر
زاهي
يانع
غير مضمحل"		ⲁⲧⲗⲱⲙ (adj.)	(adj.)
ⲁⲧⲗⲱⲥ	ατλως	ɑtloːs	atlws	atlōs	صفة		"سليم
غير مرضوض
غير مصاب
ثابت"		ⲁⲧⲗⲱⲥ (adj.)	(adj.)
ⲁⲧⲙⲁⲩ	ατμαυ	ɑtmɑv	atmau	atmav	صفة		"بلا أم
بغير والدة
يتيم الأم"		ⲁⲧⲙⲁⲩ (adj.)	(adj.)
ⲁⲧⲙⲁϧⲧ	ατμαϧτ	ɑtmɑkht	atmakht	atmakht	صفة		"عديم الرأفة
قاسي
صارم
بلا أحشاء"		ⲁⲧⲙⲁϧⲧ (adj.)	(adj.)
ⲁⲧⲙⲉⲑⲛⲟⲩϫ	ατμεθνουϫ	ɑtmetʰnoːg	atmethnoug	atmethnüg	صفة		"صادق
مخلص
منزه عن الكذب"		ⲁⲧⲙⲉⲑⲛⲟⲩϫ (adj.)	(adj.)
ⲁⲧⲙⲉⲑⲣⲉ	ατμεθρε	ɑtmetʰre	atmethre	atmethre	صفة		"بلا شاهد
بلا شهادة"		ⲁⲧⲙⲉⲑⲣⲉ (adj.)	(adj.)
