Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
`ϩⲑⲱⲣ	`ϩθωρ	ehtʰoːr	`hthwr	ehthōr	اسم	جمع	"أحصنة
خيل
خيول
جياد"		`ϩⲑⲱⲣ (ⲛ)	(ⲛ)
ϩⲓⲱⲥ	ϩιως	hioːs	hiws	hiōs	اسم	مذكر	"هيصة
تهريج
جلبة"		ϩⲓⲱⲥ (ⲡ)	(ⲡ)
ϩⲓⲱⲧ	ϩιωτ	hioːt	hiwt	hiōt	حرف جر	صيغة ضميرية يأتي بعدها ضمير مفعول	"في
على
ب
ناحية
من
بواسطة
بخصوص
من جراء
أو
في عصر
في عهد
في أوان
في زمان
إبان
في حضور
في وقت
في حين"		ϩⲓⲱⲧ	
ϩⲓ	ϩι	hi	hi	hi	حرف جر		"في
على
ب
ناحية
من
بواسطة
بخصوص
من جراء
أو
في عصر
في عهد
في أوان
في زمان
إبان
في حضور
في وقت
في حين"		ϩⲓ	
ϩⲓ	ϩι	hi	hi	hi	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يلقي
يرمي
يحط
يضع
يضرب
يخبط في"		ϩⲓ	
ϩⲓ	ϩι	hi	hi	hi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدرس الحنطة
يدوس
يسحق
يدك
يحك
يفرك
يصقل"		ϩⲓ	
ϩⲓ	ϩι	hi	hi	hi	اسم	مذكر	درس الحنطة		ϩⲓ (ⲡ)	(ⲡ)
ϩⲓ `ⲛⲟⲩⲃⲁⲗ	ϩι `νουβαλ	hi enoːval	hi `noubal	hi enüval	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يلقي نظرة		ϩⲓ `ⲛⲟⲩⲃⲁⲗ	
ϩⲓ ⲡⲉϥⲑⲏⲟⲩ	ϩι πεϥθηου	hi peftʰjoː	hi pefthyou	hi pefthïü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يسلم روحه		ϩⲓ ⲡⲉϥⲑⲏⲟⲩ	
ϩⲓⲁⲃⲱ	ϩιαβω	hiɑvoː	hiabw	hiavō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصطاد
يلقي الشبكة"		ϩⲓⲁⲃⲱ	
