Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲁⲧϩⲱⲡ	ατϩωπ	ɑt-hoːp	athwp	At-hōp	ظرف		"علانية
جهرا"		ⲁⲧϩⲱⲡ (adv.)	(adv.)
ⲁⲧϩⲱⲧⲡ	ατϩωτπ	ɑt-hoːtp	athwtp	At-hōtp	صفة		"لا يغيب
دائم الحضور
دائم"		ⲁⲧϩⲱⲧⲡ (adj.)	(adj.)
ⲁⲧϩⲱϭⲡ	ατϩωϭπ	ɑt-hoːtshp	athwtschp	At-hōtshp	صفة		"مرعرع
غير ذابل
غير واهن"		ⲁⲧϩⲱϭⲡ (adj.)	(adj.)
ⲁⲧϩⲱϯ	ατϩωϯ	ɑt-hoːti	athwti	At-hōti	صفة		"معفي من الضريبة
بلا ضريبة
بلا خراج"		ⲁⲧϩⲱϯ (adj.)	(adj.)
ⲁⲧϫⲉⲙ`ⲡϣⲓⲛⲓ	ατϫεμ`πϣινι	ɑtgemepshini	atgem`pshini	atgemepshini	صفة		"محروم من الافتقاد
بلا عناية"		ⲁⲧϫⲉⲙ`ⲡϣⲓⲛⲓ (adj.)	(adj.)
ⲁⲧϫⲉⲙϥ	ατϫεμϥ	ɑtgemf	atgemf	atgemf	صفة		"بعيد المنال
نادر الوجود"		ⲁⲧϫⲉⲙϥ (adj.)	(adj.)
ⲁⲧϫⲉⲙϫⲱⲙϥ	ατϫεμϫωμϥ	ɑtgemgoːmf	atgemgwmf	atgemgōmf	صفة		"لا يلمس
غير محسوس"		ⲁⲧϫⲉⲙϫⲱⲙϥ (adj.)	(adj.)
ⲁⲧϫⲓⲙⲓ	ατϫιμι	ɑtgimi	atgimi	atgimi	صفة		"مفلس
معدم"		ⲁⲧϫⲓⲙⲓ (adj.)	(adj.)
ⲁⲧϫⲟⲙ	ατϫομ	ɑtgom	atgom	atgom	صفة		"ضعيف
خائر القوى
غير مستطاع
غير ممكن
غير فعال
مستحيل"		ⲁⲧϫⲟⲙ (adj.)	(adj.)
ⲁⲧϫⲟⲥⲉⲙ	ατϫοςεμ	ɑtgosem	atgosem	atgosem	صفة		"سكينة
هاديء
خال من الزوابع"		ⲁⲧϫⲟⲥⲉⲙ (adj.)	(adj.)
ⲁⲧϫⲟⲩϣⲧ	ατϫουϣτ	ɑtgoːsht	atgousht	atgüsht	صفة		"غير مهتم
متغافل"		ⲁⲧϫⲟⲩϣⲧ (adj.)	(adj.)
ⲁⲧ`ϫⲣⲟϫ	ατ`ϫροϫ	ɑtegrog	at`grog	ategrog	صفة		"عقيم
بلا نسل
بدون ذرية
بلا زرع"		ⲁⲧ`ϫⲣⲟϫ (adj.)	(adj.)
ⲁⲧ`ϫⲫⲱϥ	ατ`ϫφωϥ	ɑtegpʰoːf	at`gphwf	ategphōf	صفة		لايمكن ولادته أو إنتاجه		ⲁⲧ`ϫⲫⲱϥ (adj.)	(adj.)
