Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲕⲁⲥⲟⲩⲗⲓ	καςουλι	kɑsoːli	kasouli	kasüli	اسم	مؤنث	"شملة
عباءة
عصابة على الرأس"		ⲕⲁⲥⲟⲩⲗⲓ (ⲧ)	(ⲧ)
ⲕⲁⲥⲣⲟ	καςρο	kɑsro	kasro	kasro	اسم	مؤنث	عظمة الفك		ⲕⲁⲥⲣⲟ (ⲧ)	(ⲧ)
ⲕⲁⲥⲧⲟⲣⲓⲟⲥ	καςτοριος	kɑstorios	kastorios	kastorios	فعل		"نوع من الزيوت
castor oil"		ⲕⲁⲥⲧⲟⲣⲓⲟⲥ (v.)	(v.)
ⲕⲁⲥⲧⲣⲟⲛ	καςτρον	kɑstron	kastron	kastron	اسم	مذكر	"قصر منيع
قلعة
موضع محصن"	يوناني	ⲕⲁⲥⲧⲣⲟⲛ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁ	κατα	kɑtɑ	kata	kata	صفة		"ك
حسب
مثل
طبقا ل
بمقتضى
تحت
منحدر من
خضوع
ضد
تضاد
توزيع"		ⲕⲁⲧⲁ (adj.)	(adj.)
ⲕⲁⲧⲁ ⲕⲟⲩϫⲓ ⲕⲟⲩϫⲓ	κατα κουϫι κουϫι	kɑtɑ koːgi koːgi	kata kougi kougi	kata kügi kügi	جملة		"قليلا قليلا
رويدا رويدا"		ⲕⲁⲧⲁ ⲕⲟⲩϫⲓ ⲕⲟⲩϫⲓ	
ⲕⲁⲧⲁ ⲙⲁ	κατα μα	kɑtɑ mɑ	kata ma	kata ma	ظرف		"في كل مكان
في كل موضع"		ⲕⲁⲧⲁ ⲙⲁ (adv.)	(adv.)
ⲕⲁⲧⲁ `ⲙ`ⲡϣⲁ	κατα `μ`πϣα	kɑtɑ emepshɑ	kata `m`psha	kata emepsha	جملة		"كما يجب
كما ينبغي"		ⲕⲁⲧⲁ `ⲙ`ⲡϣⲁ	
ⲕⲁⲧⲁ ⲥⲟⲡ	κατα ςοπ	kɑtɑ sop	kata sop	kata sop	ظرف		"كل مرة
كل دفعة"		ⲕⲁⲧⲁ ⲥⲟⲡ (adv.)	(adv.)
ⲕⲁⲧⲁ `ⲫⲣⲏϯ	κατα `φρηϯ	kɑtɑ epʰriːti	kata `phryti	kata ephrïti	حرف جر		"كما
مثلما"		ⲕⲁⲧⲁ `ⲫⲣⲏϯ	
ⲕⲁⲧⲁⲃⲁⲥⲓⲥ	καταβαςις	kɑtɑvasis	katabasis	katavasis	اسم	مؤنث	"منحدر
منزل
هبوط
سقوط
ميل
انحدار
انعطاف"	يوناني	ⲕⲁⲧⲁⲃⲁⲥⲓⲥ (ⲧ)	(ⲧ)
ⲕⲁⲧⲁⲃⲟⲗⲏ	καταβολη	kɑtɑvoliː	kataboly	katavolï	اسم	مؤنث	"تأسيس
إنشاء"	يوناني	ⲕⲁⲧⲁⲃⲟⲗⲏ (ⲧ)	(ⲧ)
ⲕⲁⲧⲁⲅⲅⲉⲗⲗⲱ	καταγγελλω	kɑtɑngelloː	katajjellw	katangellō	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبشر
يعلن
يخبر
ينادي
يكرز"	يوناني	ⲕⲁⲧⲁⲅⲅⲉⲗⲗⲱ	
ⲕⲁⲧⲁⲅⲉⲓⲟⲛ	καταγειον	kɑtɑgeion	katajeion	katageion	اسم	مذكر	"قلاية
مسكن
مخزن
مؤن
كرار
بروم ، مستوى تحت الأرض"	يوناني	ⲕⲁⲧⲁⲅⲉⲓⲟⲛ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲕⲓⲟⲛ	κατακιον	kɑtɑkion	katakion	katakion	اسم	مذكر	"قلاية
مسكن
مخزن
مؤن
كرار
بروم ، مستوى تحت الأرض"	يوناني	ⲕⲁⲧⲁⲕⲓⲟⲛ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲕⲇⲓⲕⲏ	κατακδικη	kɑtɑkdikiː	katakdiky	katakdikï	اسم	مؤنث	"حكم
قضاء
إدانة"	يوناني	ⲕⲁⲧⲁⲕⲇⲓⲕⲏ (ⲧ)	(ⲧ)
ⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ	κατακλυςμος	kɑtɑklismos	kataklusmos	kataklismos	اسم	مذكر	"طوفان
فيضان
غمر
مطر شديد"	يوناني	ⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲕⲗⲏⲥⲙⲟⲥ	κατακληςμος	kɑtɑkliːsmos	kataklysmos	kataklïsmos	اسم	مذكر	"طوفان
فيضان
غمر
مطر شديد"	يوناني	ⲕⲁⲧⲁⲕⲗⲏⲥⲙⲟⲥ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲕⲗⲏⲧⲟⲛ	κατακλητον	kɑtɑkliːton	kataklyton	kataklïton	اسم	مذكر	قميص داخلي	يوناني	ⲕⲁⲧⲁⲕⲗⲏⲧⲟⲛ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲕⲗⲩⲍⲓⲛ	κατακλυζιν	kɑtɑklizin	katakluzin	kataklizin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجرف
يغمر
يغرق"	يوناني	ⲕⲁⲧⲁⲕⲗⲩⲍⲓⲛ	
ⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ	κατακλυςμος	kɑtɑklismos	kataklusmos	kataklismos	اسم	مذكر	"طوفان
فيضان
غمر
مطر شديد"	يوناني	ⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲕⲣⲓⲙⲁ	κατακριμα	kɑtɑkrimɑ	katakrima	katakrima	اسم	مذكر	"عقوبة
قصاص"	يوناني	ⲕⲁⲧⲁⲕⲣⲓⲙⲁ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲕⲣⲓⲛⲉⲓⲛ	κατακρινειν	kɑtɑkrinein	katakrinein	katakrinein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحكم على
يدين"	يوناني	ⲕⲁⲧⲁⲕⲣⲓⲛⲉⲓⲛ	
ⲕⲁⲧⲁⲗⲁⲗⲓⲁ	καταλαλια	kɑtɑlɑliɑ	katalalia	katalalia	اسم	مؤنث	"نميمة
مذمة
اغتياب
افتراء
ثلب
تشويه سمعة
كلام ضد"	يوناني	ⲕⲁⲧⲁⲗⲁⲗⲓⲁ (ⲧ)	(ⲧ)
ⲕⲁⲧⲁⲗⲁⲗⲟⲥ	καταλαλος	kɑtɑlɑlos	katalalos	katalalos	اسم	مذكر	"نمام
مفتري
متكلم ضد
ذام
مشوه سمعة"	يوناني	ⲕⲁⲧⲁⲗⲁⲗⲟⲥ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲗⲁⲙⲃⲁⲛⲓⲛ	καταλαμβανιν	kɑtɑlɑmvanin	katalambanin	katalamvanin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينال
يربح
يبلغ
يفهم
يدرك
يوعى
يستنتج
يكتشف
يعبر عن"	يوناني	ⲕⲁⲧⲁⲗⲁⲙⲃⲁⲛⲓⲛ	
ⲕⲁⲧⲁⲗⲩⲙⲁ	καταλυμα	kɑtɑlimɑ	kataluma	katalima	اسم	مذكر	"مأوى
مقر راحة
خان
فندق صغير
إقامة مؤقتة"	يوناني	ⲕⲁⲧⲁⲗⲩⲙⲁ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲙⲉⲣⲟⲥ	καταμερος	kɑtɑmeros	katameros	katameros	اسم	مذكر	"قطمارس
كتاب فصول القراءات الكنسية
كتاب للقراءات الكنسية معناه طبقا للتقسيم"	يوناني	ⲕⲁⲧⲁⲙⲉⲣⲟⲥ (ⲡ)	(ⲡ)
ⲕⲁⲧⲁⲛⲩⲝⲓⲥ	κατανυξις	kɑtɑnixis	katanuxis	katanixis	اسم	مؤنث	"تخشع
ورع
سبات
ذهول
فقدان الحس
غيبوبة
خبل
تخدير"	يوناني	ⲕⲁⲧⲁⲛⲩⲝⲓⲥ (ⲧ)	(ⲧ)
