Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲉⲣⲥⲧⲩⲫⲓⲛ	ερςτυφιν	erstipʰin	erstuphin	erstiphin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضيق
يقصر
يقلص
ينكمش"	يوناني	ⲉⲣⲥⲧⲩⲫⲓⲛ	
ⲉⲣⲥⲩⲅⲅⲣⲁⲫⲓⲛ	ερςυγγραφιν	ersingrɑpʰin	ersujjraphin	ersingraphin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يؤلف
يرتب
ينشأ
يكتب
يدون"	يوناني	ⲉⲣⲥⲩⲅⲅⲣⲁⲫⲓⲛ	
ⲉⲣⲥⲩⲅⲕⲣⲓⲛⲓⲛ	ερςυγκρινιν	ersinkrinin	ersujkrinin	ersinkrinin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحكم
يقضي
يدين مع"	يوناني	ⲉⲣⲥⲩⲅⲕⲣⲓⲛⲓⲛ	
ⲉⲣⲥⲩⲅⲭⲱⲣⲓⲛ	ερςυγχωριν	ersinkʰoːrin	ersujqwrin	ersinkhōrin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصفح
يسامح
يعفي عن
يمنح
يتنازل عن
يخول
يتيح الفرصة ل"	يوناني	ⲉⲣⲥⲩⲅⲭⲱⲣⲓⲛ	
ⲉⲣⲥⲩⲙⲃⲟⲩⲗⲉⲩⲓⲛ	ερςυμβουλευιν	ersimvoːlevin	ersumbouleuin	ersimvülevin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينصح
يشير ب
يقدم نصيحة أو مشورة"	يوناني	ⲉⲣⲥⲩⲙⲃⲟⲩⲗⲉⲩⲓⲛ	
ⲉⲣⲥⲩⲙⲙⲉⲛⲓⲛ	ερςυμμενιν	ersimmenin	ersummenin	ersimmenin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدل على
يشير إلى
يبين
يوضح"	يوناني	ⲉⲣⲥⲩⲙⲙⲉⲛⲓⲛ	
ⲉⲣⲥⲩⲙⲫⲱⲛⲓⲛ	ερςυμφωνιν	ersimpʰoːnin	ersumphwnin	ersimphōnin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتفق
يتوافق مع
ينسجم
يتناغم مع
يتلاءم مع"	يوناني	ⲉⲣⲥⲩⲙⲫⲱⲛⲓⲛ	
ⲉⲣⲥⲩⲛⲉⲭⲉⲥⲑⲉ	ερςυνεχεςθε	ersinesheste	ersuneqesthe	ersinesheste	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينحصر
يعاني من"	يوناني	ⲉⲣⲥⲩⲛⲉⲭⲉⲥⲑⲉ	
ⲉⲣⲥⲩⲛⲭⲱⲣⲓⲛ	ερςυνχωριν	ersinkʰoːrin	ersunqwrin	ersinkhōrin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصفح
يسامح
يعفي عن
يمنح
يتنازل عن
يخول
يتيح الفرصة ل"	يوناني	ⲉⲣⲥⲩⲛⲭⲱⲣⲓⲛ	
ⲉⲣ`ⲥⲫⲣⲁⲅⲓⲍⲓⲛ	ερ`ςφραγιζιν	erespʰrɑgizin	er`sphrajizin	eresphragizin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يختم
يبصم
يطبع
يرشم الصليب
يبرهن
يشهد على
يصدق على
يعلن صحة
يظهر سلامة"	يوناني	ⲉⲣ`ⲥⲫⲣⲁⲅⲓⲍⲓⲛ	
ⲉⲣ`ⲥⲭⲓⲙ	ερ`ςχιμ	ereskim	er`sqim	ereskim	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشيب
يبيض شعر رأسه
يصير شعره أبيض"		ⲉⲣ`ⲥⲭⲓⲙ	
ⲉⲣⲥⲱ	ερςω	ersoː	ersw	ersō	اسم	مؤنث	"مسكن
منزل
مأوى
مقر
دار
مقام
مثوى
زريبة
حظيرة"		ⲉⲣⲥⲱ (ⲧ)	(ⲧ)
