Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲡⲉⲙϩⲓⲧ	πεμϩιτ	pemhit	pemhit	pemhit	ظرف		"شمال
بحري
جهة الشمال الجغرافي"		ⲡⲉⲙϩⲓⲧ (adv.)	(adv.)
ⲡⲉⲙϫⲉ	πεμϫε	pemge	pemge	pemge	اسم		"البهنسا
مدينة بصعيد مصر ، بني مزار ، المنيا"		ⲡⲉⲙϫⲉ	
ⲡⲉⲛ	πεν	pen	pen	pen	ضمير ملكية		"يخصنا
ضمير ملكية المتكلمين للمفرد المذكر
هو يكون ملكنا
ملكنا"		ⲡⲉⲛ	
ⲡⲉⲛⲧⲏⲕⲟⲥⲧⲏ	πεντηκοςτη	pentiːkostiː	pentykosty	pentïkostï	اسم	مؤنث	"يوم الخمسين
عيد العنصرة
عيد حلول الروح القدس"	يوناني	ⲡⲉⲛⲧⲏⲕⲟⲥⲧⲏ (ⲧ)	(ⲧ)
ⲡⲉⲣⲓⲇⲉⲝⲓⲟⲛ	περιδεξιον	peridexion	peridexion	peridexion	اسم	مذكر	قرط	يوناني	ⲡⲉⲣⲓⲇⲉⲝⲓⲟⲛ (ⲡ)	(ⲡ)
ⲡⲉⲣⲓⲉⲣⲅⲟⲥ	περιεργος	periergos	perierjos	periergos	صفة		"فضولي
متطفل"	يوناني	ⲡⲉⲣⲓⲉⲣⲅⲟⲥ (adj.)	(adj.)
ⲡⲉⲣⲓⲕⲁⲑⲉⲣⲙⲁ	περικαθερμα	perikɑtʰermɑ	perikatherma	perikatherma	اسم	مذكر	"نفاية
قذارة"	يوناني	ⲡⲉⲣⲓⲕⲁⲑⲉⲣⲙⲁ (ⲡ)	(ⲡ)
ⲡⲉⲣⲓⲕⲉⲫⲁⲗⲁⲓⲁ	περικεφαλαια	perikepʰɑlɑiɑ	perikephalaia	perikephalaia	اسم	مؤنث	"خوذة
غطاء الرأس"	يوناني	ⲡⲉⲣⲓⲕⲉⲫⲁⲗⲁⲓⲁ (ⲧ)	(ⲧ)
ⲡⲉⲣⲓⲕⲉⲫⲁⲗⲉⲁ	περικεφαλεα	perikepʰɑleɑ	perikephalea	perikephalea	اسم	مؤنث	"خوذة
غطاء الرأس"	يوناني	ⲡⲉⲣⲓⲕⲉⲫⲁⲗⲉⲁ (ⲧ)	(ⲧ)
ⲡⲉⲣⲓⲗⲁⲙⲃⲁⲛⲉⲓⲛ	περιλαμβανειν	perilɑmvanein	perilambanein	perilamvanein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحتضن
يعانق
يتوسع في الكلام"	يوناني	ⲡⲉⲣⲓⲗⲁⲙⲃⲁⲛⲉⲓⲛ	
ⲡⲉⲣⲓⲗⲁⲙⲃⲁⲛⲓⲛ	περιλαμβανιν	perilɑmvanin	perilambanin	perilamvanin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحتضن
يعانق
يتوسع في الكلام"	يوناني	ⲡⲉⲣⲓⲗⲁⲙⲃⲁⲛⲓⲛ	
ⲡⲉⲣⲓⲟⲇⲟⲥ	περιοδος	periodos	periodos	periodos	اسم	مؤنث	"مدة من الزمن
حقبة
وقت
زمان
نوبة
طريق حول
سير أو دوران النجوم"	يوناني	ⲡⲉⲣⲓⲟⲇⲟⲥ (ⲧ)	(ⲧ)
ⲡⲉⲣⲓⲡⲁⲧⲟⲥ	περιπατος	peripɑtos	peripatos	peripatos	اسم	مذكر	"ممشى
طرقة"	يوناني	ⲡⲉⲣⲓⲡⲁⲧⲟⲥ (ⲡ)	(ⲡ)
