Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲙⲓⲕⲣⲟⲛ	μικρον	mikron	mikron	mikron	صفة		"قليل
صغير
ضيل"		ⲙⲓⲕⲣⲟⲛ (adj.)	(adj.)
ⲙⲓⲕⲣⲟⲥ	μικρος	mikros	mikros	mikros	صفة		"قليل
صغير
ضيل"		ⲙⲓⲕⲣⲟⲥ (adj.)	(adj.)
ⲙⲓⲗⲓⲟⲛ	μιλιον	milion	milion	milion	اسم	مذكر	ميل ، وحدة طول	يوناني	ⲙⲓⲗⲓⲟⲛ (ⲡ)	(ⲡ)
ⲙⲓⲗⲧⲟⲥ	μιλτος	miltos	miltos	miltos	اسم	مؤنث	"زنجفر
مغرة
أو صبغة حمراء"	يوناني	ⲙⲓⲗⲧⲟⲥ (ⲧ)	(ⲧ)
ⲙⲓⲙⲁⲣⲓⲟⲛ	μιμαριον	mimɑrion	mimarion	mimarion	اسم	مذكر	"لاعب سيرك
ممثل"	يوناني	ⲙⲓⲙⲁⲣⲓⲟⲛ (ⲡ)	(ⲡ)
ⲙⲓⲙⲟⲥ	μιμος	mimos	mimos	mimos	اسم	مذكر	"ممثل
مقلد
محاكي
متشبه ب"	يوناني	ⲙⲓⲙⲟⲥ (ⲡ)	(ⲡ)
ⲙⲓⲛⲓ	μινι	mini	mini	mini	اسم	مؤنث	"نوع
نوعية
صنف
شكل
نموذج
طبع
أسلوب
طريقة
كيفية
صياغة
بيان"		ⲙⲓⲛⲓ (ⲧ)	(ⲧ)
ⲙⲓⲛⲓ	μινι	mini	mini	mini	اسم	مذكر	"مؤانسة
معاشرة
مؤالفة
دالة
أنس"		ⲙⲓⲛⲓ (ⲡ)	(ⲡ)
ⲙⲓⲟ	μιο	mio	mio	mio	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"برافو
أحسنت ، أحسنتم ، مع ضمائر المخاطب
أهلا ب"		ⲙⲓⲟ	
ⲙⲓⲱⲧⲉⲛ	μιωτεν	mioːten	miwten	miōten	فعل		أحسنتم		ⲙⲓⲱⲧⲉⲛ (v.)	(v.)
ⲙⲓⲟ	μιο	mio	mio	mio	فعل		أحسنت ، للمؤنث		ⲙⲓⲟ (v.)	(v.)
ⲙⲓⲟⲕ	μιοκ	miok	miok	miok	فعل		أحسنت		ⲙⲓⲟⲕ (v.)	(v.)
ⲙⲓⲟⲕ	μιοκ	miok	miok	miok	اسم	مذكر	"شرف
مجد
فخر
شهرة"		ⲙⲓⲟⲕ (ⲡ)	(ⲡ)
ⲙⲓⲟⲗⲱⲛ	μιολων	mioloːn	miolwn	miolōn	اسم	مذكر	"مومياء
جثة محنطة"		ⲙⲓⲟⲗⲱⲛ (ⲡ)	(ⲡ)
ⲙⲓⲥⲑⲟⲥ	μιςθος	mistos	misthos	misthos	اسم	مذكر	"أجر
أجرة
جزاء
راتب"	يوناني	ⲙⲓⲥⲑⲟⲥ (ⲡ)	(ⲡ)
ⲙⲓⲥⲑⲱⲥⲓⲥ	μιςθωςις	mistoːsis	misthwsis	misthōsis	اسم	مؤنث	"أجر
أجرة
ثمن"	يوناني	ⲙⲓⲥⲑⲱⲥⲓⲥ (ⲧ)	(ⲧ)
ⲙⲓⲥⲑⲱⲧⲏⲥ	μιςθωτης	mistoːtiːs	misthwtys	misthōtïs	اسم	مذكر	"أجير
عامل بالأجرة
عامل مستأجر"	يوناني	ⲙⲓⲥⲑⲱⲧⲏⲥ (ⲡ)	(ⲡ)
ⲙⲁⲥ	μας	mɑs	mas	mas	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"تلد
تضع مولودا
ينجب
يخلف
يصير له نسل
يبيض ، الطائر
ينتج
يثمر"		ⲙⲁⲥ	
ⲙⲉⲥ	μες	mes	mes	mes	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"تلد
تضع مولودا
ينجب
يخلف
يصير له نسل
يبيض ، الطائر
ينتج
يثمر"		ⲙⲉⲥ	
ⲙⲓⲥⲓ	μιςι	misi	misi	misi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"تلد
تضع مولودا
ينجب
يخلف
يصير له نسل
يبيض ، الطائر
ينتج
يثمر"		ⲙⲓⲥⲓ	
ⲙⲓⲥⲓ	μιςι	misi	misi	misi	اسم	مذكر	"مولود
ولد
ابن
ذرية
نسل
ميلاد
ولادة
ثمر
نتاج ، محصول"		ⲙⲓⲥⲓ (ⲡ)	(ⲡ)
ⲙⲓⲥⲓⲧⲟⲡⲟⲥ	μιςιτοπος	misitopos	misitopos	misitopos	اسم	مؤنث	"مصطبة
مقعد
وسط المحل"		ⲙⲓⲥⲓⲧⲟⲡⲟⲥ (ⲧ)	(ⲧ)
ⲙⲓⲥⲧⲓⲕⲟⲛ	μιςτικον	mistikon	mistikon	mistikon	اسم	مذكر	"مستكة
عنبر"		ⲙⲓⲥⲧⲓⲕⲟⲛ (ⲡ)	(ⲡ)
ⲙⲓⲧ	μιτ	mit	mit	mit	اسم	مؤنث	"كرفس
نوع من النباتات"		ⲙⲓⲧ (ⲧ)	(ⲧ)
ⲙⲓⲧⲣⲁ	μιτρα	mitrɑ	mitra	mitra	اسم	مؤنث	"عمامة
عصابة الرأس
شبكة شعر
قبعة نسائية ضيقة"	يوناني	ⲙⲓⲧⲣⲁ (ⲧ)	(ⲧ)
ⲙⲓⲧⲱⲟⲩὶ	μιτωουὶ	mitoːwi	mitwoui	mitōoiì	اسم	جمع	"طرق
سبل"		ⲙⲓⲧⲱⲟⲩὶ (ⲛ)	(ⲛ)
ⲙⲓⲭⲁⲏⲗ	μιχαηλ	mikʰɑiːl	miqayl	mikhaïl	اسم		ميخائيل	يوناني ، عبري	ⲙⲓⲭⲁⲏⲗ	
ⲙⲓⲭⲉⲟⲥ	μιχεος	mikʰeos	miqeos	mikheos	اسم		"ميخا
نبوة ميخا"	يوناني ، عبري	ⲙⲓⲭⲉⲟⲥ	
ⲙⲓⲟ	μιο	mio	mio	mio	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"حسن
جيد
عظيم جدا
أحسنت"		ⲙⲓⲟ	
