Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲥⲟϩⲓ	ςοϩι	sohi	sohi	sohi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يوبخ
يلوم
يبكت
يؤنب
يعنف
يؤدب
يقوم
يعاتب
يحكم
يقضي
يجادل
يناقش
يحاجج
يفحم
ينصف بين"		ⲥⲟϩⲓ	
ⲥⲟϫ	ςοϫ	sog	sog	sog	صفة		"أحمق
غبي
جاهل
سفيه
سخيف
أبله
بليد"		ⲥⲟϫ (adj.)	(adj.)
ⲥⲟϫ	ςοϫ	sog	sog	sog	اسم	مذكر	"صنم
وثن"		ⲥⲟϫ (ⲡ)	(ⲡ)
ⲥⲟϫⲉⲛ	ςοϫεν	sogen	sogen	sogen	اسم	مذكر	"طيب
عطر"		ⲥⲟϫⲉⲛ (ⲡ)	(ⲡ)
ⲥⲟϫⲡ	ςοϫπ	sogp	sogp	sogp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يبقى
يترك وراءه"		ⲥⲟϫⲡ	
ⲥⲟϫⲡ	ςοϫπ	sogp	sogp	sogp	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"متبق
متروك
فاضل
باق"		ⲥⲟϫⲡ	
ⲥⲟϭⲛⲓ	ςοϭνι	sotshni	sotschni	sotshni	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتشاور
يشير بالرأي
ينصح
يتفكر
يتبصر
يرتأي
يعطي رأيا
يجمع على رأي
يتروى
يتدبر
يدبر
يتأمر"		ⲥⲟϭⲛⲓ	
ⲥⲟϭⲛⲓ	ςοϭνι	sotshni	sotschni	sotshni	اسم	مذكر	"مشورة
استشارة
فكر
رأي
بصيرة
تدبر
تبصر
نصيحة
نصح
مؤامرة
مكيدة
فتنة
تأمر
مشير
صاحب رأي"		ⲥⲟϭⲛⲓ (ⲡ)	(ⲡ)
`ⲥⲡⲁⲑⲁⲣⲓⲟⲥ	`ςπαθαριος	espɑtʰɑrios	`spatharios	espatharios	اسم	مذكر	"حارس
حافظ
أمير ، رتبة عسكرية
نبيل ، من أسرة مالكة"	يوناني	`ⲥⲡⲁⲑⲁⲣⲓⲟⲥ (ⲡ)	(ⲡ)
ⲥⲡⲁⲧⲁⲗⲁⲛ	ςπαταλαν	spɑtɑlɑn	spatalan	spatalan	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتنعم
يترفه
يعيش في ترف
ينغمس بالملذات"	يوناني	ⲥⲡⲁⲧⲁⲗⲁⲛ	
