Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲉⲣⲁⲡⲟⲗⲁⲩⲓⲛ	εραπολαυιν	erɑpolɑvin	erapolauin	erapolavin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتجمل
يتمتع"	يوناني	ⲉⲣⲁⲡⲟⲗⲁⲩⲓⲛ	
ⲉⲣⲁⲡⲟⲗⲟⲅⲓⲥⲑⲉ	εραπολογιςθε	erɑpologiste	erapolojisthe	erapologisthe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعتذر
يحتج
يفند
يفحم
يدافع"	يوناني	ⲉⲣⲁⲡⲟⲗⲟⲅⲓⲥⲑⲉ	
ⲉⲣⲁⲡⲟⲣⲓⲛ	εραποριν	erɑporin	eraporin	eraporin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يغتم
يعاني بسبب نقص ما"	يوناني	ⲉⲣⲁⲡⲟⲣⲓⲛ	
ⲉⲣⲁⲡⲟⲣⲓⲥⲑⲉ	εραποριςθε	erɑporiste	eraporisthe	eraporisthe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يحتار	يوناني	ⲉⲣⲁⲡⲟⲣⲓⲥⲑⲉ	
ⲉⲣⲁⲡⲟⲥⲧⲏⲑⲏⲧⲏⲥ	εραποςτηθητης	erɑpostiːtʰiːtiːs	erapostythytys	erapostïthïtïs	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يتأمل بقلبه	يوناني	ⲉⲣⲁⲡⲟⲥⲧⲏⲑⲏⲧⲏⲥ	
ⲉⲣⲁⲡⲟⲧⲁⲍⲉⲥⲑⲉ	εραποταζεςθε	erɑpotɑzeste	erapotazesthe	erapotazesthe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يترك
يفارق
ينبذ
يودع
يتنكر ل"	يوناني	ⲉⲣⲁⲡⲟⲧⲁⲍⲉⲥⲑⲉ	
ⲉⲣⲁⲣⲅⲟⲥ	εραργος	erɑrgos	erarjos	erargos	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتنعم
يصير بلا عمل"	يوناني	ⲉⲣⲁⲣⲅⲟⲥ	
ⲉⲣⲁⲣⲓⲥⲧⲟⲛ	εραριςτον	erɑriston	erariston	erariston	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعمل وليمة
يصتع غذاء
يولم
يعزم"	يوناني	ⲉⲣⲁⲣⲓⲥⲧⲟⲛ	
ⲉⲣⲁⲣⲭⲉⲥⲑⲉ	εραρχεςθε	erɑrkʰeste	erarqesthe	erarshesthe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يبتدأ
يشرع
يستهل"	يوناني	ⲉⲣⲁⲣⲭⲉⲥⲑⲉ	
ⲉⲣⲁⲥⲕⲓⲛ	εραςκιν	erɑskin	eraskin	eraskin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتنسك
يزهد
يزاول
يتمرس في"	يوناني	ⲉⲣⲁⲥⲕⲓⲛ	
