Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲉⲣⲉⲩⲅⲉⲛⲏⲥ	ερευγενης	erevgeniːs	ereujenys	erevgenïs	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتشرف
يشرف
يعز
يصير سامي المنزلة
يصير نبيلا"	يوناني	ⲉⲣⲉⲩⲅⲉⲛⲏⲥ	
ⲉⲣⲉⲩⲇⲟⲝⲁⲍⲓⲛ	ερευδοξαζιν	erevdoxɑzin	ereudoxazin	erevdoxazin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمجد
يعظم
يبجل"	يوناني	ⲉⲣⲉⲩⲇⲟⲝⲁⲍⲓⲛ	
ⲉⲏⲑⲉⲛⲓⲛ	εηθενιν	eiːtʰenin	eythenin	eïthenin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخصب
يزيد المحصول
يزدهر
يفلح
يصير حيويا وفعالا"	يوناني	ⲉⲏⲑⲉⲛⲓⲛ	
ⲉⲣⲉⲩⲑⲉⲛⲓⲛ	ερευθενιν	erevtʰenin	ereuthenin	erevthenin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يخصب
يزيد المحصول
يزدهر
يفلح
يصير حيويا وفعالا"	يوناني	ⲉⲣⲉⲩⲑⲉⲛⲓⲛ	
ⲉⲣⲉⲩⲥ	ερευς	erevs	ereus	erevs	اسم	مذكر	كاهن	يوناني	ⲉⲣⲉⲩⲥ (ⲡ)	(ⲡ)
ⲉⲣⲉⲩⲫⲟⲙⲓⲛ	ερευφομιν	erevpʰomin	ereuphomin	erevphomin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمدح
يثني على
يطري"		ⲉⲣⲉⲩⲫⲟⲙⲓⲛ	
ⲉⲣⲉⲫⲗⲏⲟⲩ	ερεφληου	erepʰliːoː	erephlyou	erephlïü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتعب باطلا
يتعب عبثا
يضيع تعبه سدى"		ⲉⲣⲉⲫⲗⲏⲟⲩ	
ⲉⲣⲉⲭⲙⲁⲗⲱⲧⲉⲩⲓⲛ	ερεχμαλωτευιν	erekʰmɑloːtevin	ereqmalwteuin	erekhmalōtevin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يأسر
يسبي
يعتقل
يسجن"	يوناني	ⲉⲣⲉⲭⲙⲁⲗⲱⲧⲉⲩⲓⲛ	
ⲉⲣὲϣⲱⲧ	ερὲϣωτ	er-eshoːt	er`eshwt	erèshōt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتاجر
يصير تاجرا"		ⲉⲣὲϣⲱⲧ	
ⲉⲣὲϧⲟⲩⲛ	ερὲϧουν	er-ekʰoːn	er`ekhoun	erèkhün	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يدخل في
يتعمق في"		ⲉⲣὲϧⲟⲩⲛ	
ⲉⲣⲏⲓ	ερηι	eriːi	eryi	erïi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسكن
يقطن
يقيم
ينزل
يعد
يهيأ
يصير مسكنا"		ⲉⲣⲏⲓ	
ⲉⲣⲏⲙⲟⲥ	ερημος	eriːmos	erymos	erïmos	اسم	مؤنث	"صحراء
خلاء
قفر
برية"	يوناني	ⲉⲣⲏⲙⲟⲥ (ⲧ)	(ⲧ)
ὲⲣⲏⲟⲩ	ὲρηου	eriːoː	`eryou	èrïü	اسم	مذكر	"صاحب
زميل
شريك
رفيق
بعض …. بعضا"		ὲⲣⲏⲟⲩ (ⲡ)	(ⲡ)
ⲉⲣⲏⲣⲡ	ερηρπ	eriːrp	eryrp	erïrp	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتخمر
يصير خمرا"		ⲉⲣⲏⲣⲡ	
ὲⲣⲏⲥ	ὲρης	eriːs	`erys	èrïs	ظرف	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"نحو الجنوب
جنوبا
جهة الجنوب
جهة قبلي"		ὲⲣⲏⲥ	
ⲉⲣⲏⲥⲩⲭⲁⲍⲓⲛ	ερηςυχαζιν	eriːsikʰɑzin	erysuqazin	erïsikhazin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يهدأ
يسكن
يتوحد
يعتكف
يصمت
يسكت
ينفرد
ينعزل
يتوقف عن العمل"	يوناني	ⲉⲣⲏⲥⲩⲭⲁⲍⲓⲛ	
ⲉⲣⲏⲧ	ερητ	eriːt	eryt	erït	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعد
ينذر
يتعهد"		ⲉⲣⲏⲧ	
ⲉⲣⲏⲧ	ερητ	eriːt	eryt	erït	اسم	مذكر	"وعد
نذر
تعهد"		ⲉⲣⲏⲧ (ⲡ)	(ⲡ)
ⲉⲣⲑⲁⲗ	ερθαλ	ertʰɑl	erthal	erthal	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصير كوما
يتكوم
يتراكم"		ⲉⲣⲑⲁⲗ	
ⲉⲣⲑⲁⲗⲡⲓⲛ	ερθαλπιν	ertʰɑlpin	erthalpin	erthalpin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعز
يربي
يطعم
يعتني ب"	يوناني	ⲉⲣⲑⲁⲗⲡⲓⲛ	
ⲉⲣⲑⲁⲣⲓⲛ	ερθαριν	ertʰɑrin	ertharin	ertharin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتجرأ
يتجاسر
يوثق
يتأكد
يتشجع"		ⲉⲣⲑⲁⲣⲓⲛ	
ⲉⲣⲑⲁⲩⲙⲁⲥⲧⲟⲛ	ερθαυμαςτον	ertʰɑvmɑston	erthaumaston	erthavmaston	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتعجب
يندهش"	يوناني	ⲉⲣⲑⲁⲩⲙⲁⲥⲧⲟⲛ	
ⲉⲣⲑⲉⲟⲗⲟⲅⲓⲛ	ερθεολογιν	ertʰeologin	ertheolojin	ertheologin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	ينطق بالإلهيات	يوناني	ⲉⲣⲑⲉⲟⲗⲟⲅⲓⲛ	
ⲉⲣⲑⲉⲣⲁⲡⲉⲩⲓⲛ	ερθεραπευιν	ertʰerɑpevin	ertherapeuin	ertherapevin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يداوي
يعالج
يشفي"	يوناني	ⲉⲣⲑⲉⲣⲁⲡⲉⲩⲓⲛ	
ⲉⲣⲑⲉⲱⲣⲓⲛ	ερθεωριν	ertʰeoːrin	erthewrin	ertheōrin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يرى
يشاهد
يتأمل
يطالع
يحقق
يتحقق"	يوناني	ⲉⲣⲑⲉⲱⲣⲓⲛ	
ⲉⲣⲑⲉϣⲉ	ερθεϣε	ertʰeshe	ertheshe	ertheshe	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجاور
يتقارب
يصير مجاورا
يصير قريبا"		ⲉⲣⲑⲉϣⲉ	
ⲉⲣⲑⲏⲟⲩ	ερθηου	ertʰiːoː	erthyou	erthïü	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يهب ، الهواء والريح		ⲉⲣⲑⲏⲟⲩ	
ⲉⲣⲑⲟⲓ	ερθοι	ertʰoi	erthoi	erthoi	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتبقع
يصير مبقعا
يمتليء بقعا"		ⲉⲣⲑⲟⲓ	
ⲉⲣⲑⲩⲥⲓⲁ	ερθυςια	ertʰisiɑ	erthusia	erthisia	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يقدم ذبيحة
يقدم قربان"		ⲉⲣⲑⲩⲥⲓⲁ	
ⲉⲣⲑⲱϣ	ερθωϣ	ertʰoːsh	erthwsh	erthōsh	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يؤدي خدمة
يؤدي مأمورية
يتمم عملا
يتمم أمرا"		ⲉⲣⲑⲱϣ	
ⲉⲣⲓⲏⲃ	εριηβ	eriiːb	eriyb	eriïb	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينسج
يحيك
يغزل
يحبك
يعقد
يبرم
يجدل
يضفر"		ⲉⲣⲓⲏⲃ	
ⲉⲣⲓⲉⲃ	εριεβ	erieb	erieb	erieb	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينسج
يحيك
يغزل
يحبك
يعقد
يبرم
يجدل
يضفر"		ⲉⲣⲓⲉⲃ	
ⲉⲣⲓⲉⲃϣⲱⲧ	εριεβϣωτ	eriebshoːt	eriebshwt	eriebshōt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يتاجر
يتجر
يتبضع
يساوم
يبيع ويشتري
يحترف التجارة
يجلب بضاعة للتجارة"		ⲉⲣⲓⲉⲃϣⲱⲧ	
ⲉⲣⲓⲉⲣⲃⲟⲛⲓ	εριερβονι	eriervoni	erierboni	eriervoni	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحسد
يبخل على
يطمع"		ⲉⲣⲓⲉⲣⲃⲟⲛⲓ	
ⲉⲣⲓⲟⲡⲏ	εριοπη	eriopiː	eriopy	eriopï	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعمل
يشتغل
يتعب
يجتهد
يجد
ينسج
يغزل"		ⲉⲣⲓⲟⲡⲏ	
ⲉⲣⲓⲱⲧ	εριωτ	erioːt	eriwt	eriōt	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصير أبا
يصير والدا"		ⲉⲣⲓⲱⲧ	
ⲉⲣⲕⲁⲑⲁⲣⲓⲍⲓⲛ	ερκαθαριζιν	erkɑtʰɑrizin	erkatharizin	erkatharizin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطهر
ينظف
ينقي"	يوناني	ⲉⲣⲕⲁⲑⲁⲣⲓⲍⲓⲛ	
ⲉⲣⲕⲁⲑⲏⲕⲓⲛ	ερκαθηκιν	erkɑtʰiːkin	erkathykin	erkathïkin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يلائم
يناسب
يتوافق مع"	يوناني	ⲉⲣⲕⲁⲑⲏⲕⲓⲛ	
ⲉⲣⲕⲁⲑⲓⲭⲓⲛ	ερκαθιχιν	erkɑtʰishin	erkathiqin	erkathishin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعظ
يرشد
يعلم
يخبر"	يوناني	ⲉⲣⲕⲁⲑⲓⲭⲓⲛ	
ⲉⲣⲕⲁⲕⲓⲛ	ερκακιν	erkɑkin	erkakin	erkakin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يمل
يضجر
يسئم"	يوناني	ⲉⲣⲕⲁⲕⲓⲛ	
ⲉⲣⲕⲁⲥ	ερκας	erkɑs	erkas	erkas	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصير عظما
يعضم
يصير نحيفا
ينحف"		ⲉⲣⲕⲁⲥ	
ⲉⲣⲕⲁⲧⲏⲭⲓⲛ	ερκατηχιν	erkati:shin	erkatyqin	erkatïshin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يعلم
يعطي تعليما
يقوم بالتعليم"	يوناني	ⲉⲣⲕⲁⲧⲏⲭⲓⲛ	
ⲉⲣⲕⲁⲧⲁⲕⲣⲓⲛⲉⲓⲛ	ερκατακρινειν	erkɑtɑkrinein	erkatakrinein	erkatakrinein	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحكم على
يدين
يقضي ب
يشجب"	يوناني	ⲉⲣⲕⲁⲧⲁⲕⲣⲓⲛⲉⲓⲛ	
ⲉⲣⲕⲁⲧⲁⲗⲁⲗⲓⲛ	ερκαταλαλιν	erkɑtɑlɑlin	erkatalalin	erkatalalin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"ينم
يغتاب
يذم"	يوناني	ⲉⲣⲕⲁⲧⲁⲗⲁⲗⲓⲛ	
ⲉⲣⲕⲁⲧⲁⲛⲧⲁⲛ	ερκατανταν	erkɑtɑntɑn	erkatantan	erkatantan	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصل إلى
يبلغ
يحرز
ينال
يحقق
ينتهي إلى"	يوناني	ⲉⲣⲕⲁⲧⲁⲛⲧⲁⲛ	
ⲉⲣⲕⲁⲧⲁⲝⲓⲟⲓⲛ	ερκαταξιοιν	erkɑtɑxioin	erkataxioin	erkataxioin	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشرف
يتفضل
يصير أهلا ل
يصبح مستحقا"	يوناني	ⲉⲣⲕⲁⲧⲁⲝⲓⲟⲓⲛ	
