Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲇⲉⲥⲡⲟⲧⲏⲥ	δεςποτης	despotiːs	despotys	despotïs	اسم	مذكر	"سيد
رب
متسلط
أمير
قائد
زعيم
مالك"	يوناني	ⲇⲉⲥⲡⲟⲧⲏⲥ (ⲡ)	(ⲡ)
ⲇⲉⲥⲡⲟⲧⲓⲕⲟⲛ	δεςποτικον	despotikon	despotikon	despotikon	اسم	مذكر	إسباديقون ، الجزء الأوسط من القربانة المستخدمة في التناول ، الجسد	يوناني	ⲇⲉⲥⲡⲟⲧⲓⲕⲟⲛ (ⲡ)	(ⲡ)
ⲇⲉⲩⲧⲉ	δευτε	devte	deute	devte	فعل		"تعالوا
تعال"	يوناني	ⲇⲉⲩⲧⲉ (v.)	(v.)
ⲇⲉⲩⲧⲉⲣⲟⲛⲟⲙⲓⲟⲛ	δευτερονομιον	devteronomion	deuteronomion	devteronomion	اسم		سفر التثنية	يوناني	ⲇⲉⲩⲧⲉⲣⲟⲛⲟⲙⲓⲟⲛ	
ⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ	δημιουργος	diːmioirgos	dymiourjos	dïmiürgos	اسم	مذكر	"خالق
باريء
منشيء
مبدع
حرفي
محدث"	يوناني	ⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ (ⲡ)	(ⲡ)
ⲇⲏⲙⲟⲕⲣⲁⲧⲓⲁ	δημοκρατια	diːmokrɑtiɑ	dymokratia	dïmokratia	اسم	مؤنث	ديموقراطية	يوناني	ⲇⲏⲙⲟⲕⲣⲁⲧⲓⲁ (ⲧ)	(ⲧ)
ⲇⲏⲙⲟⲥ	δημος	diːmos	dymos	dïmos	اسم	مذكر	"شعب
جمهور
حشد
العامة"	يوناني	ⲇⲏⲙⲟⲥ (ⲡ)	(ⲡ)
ⲇⲏⲙⲟⲥⲓⲁ	δημοςια	diːmosiɑ	dymosia	dïmosia	اسم	مؤنث	"علانية
علنا
جهرا"	يوناني	ⲇⲏⲙⲟⲥⲓⲁ (ⲧ)	(ⲧ)
ⲇⲏⲙⲟⲥⲓⲟⲛ	δημοςιον	diːmosion	dymosion	dïmosion	اسم	مذكر	"شعبي
عمومي
جمهوري
جزية
خراج
ضريبة"	يوناني	ⲇⲏⲙⲟⲥⲓⲟⲛ (ⲡ)	(ⲡ)
ⲇⲏⲙⲟⲥⲓⲟⲥ	δημοςιος	diːmosios	dymosios	dïmosios	اسم	مذكر	"شعبي
عمومي
جمهوري
جزية
خراج
ضريبة"	يوناني	ⲇⲏⲙⲟⲥⲓⲟⲥ (ⲡ)	(ⲡ)
ⲇⲏⲙⲟⲥⲓⲱⲛ	δημοςιων	diːmosioːn	dymosiwn	dïmosiōn	ظرف		"عامة
عموما"	يوناني	ⲇⲏⲙⲟⲥⲓⲱⲛ (adv.)	(adv.)
ⲇⲏⲙⲟⲥⲓⲱⲥ	δημοςιως	diːmosioːs	dymosiws	dïmosiōs	ظرف		"عامة
عموما"	يوناني	ⲇⲏⲙⲟⲥⲓⲱⲥ (adv.)	(adv.)
ⲧⲓⲙⲱⲣⲓⲁ	τιμωρια	timoːriɑ	timwria	timōria	اسم	مؤنث	"عذاب
عقوبة
قصاص
معاملة قاسية"	يوناني	ⲧⲓⲙⲱⲣⲓⲁ (ⲧ)	(ⲧ)
ⲇⲏⲙⲱⲣⲓⲁ	δημωρια	diːmoːriɑ	dymwria	dïmōria	اسم	مؤنث	"عذاب
عقوبة
قصاص
معاملة قاسية"	يوناني	ⲇⲏⲙⲱⲣⲓⲁ (ⲧ)	(ⲧ)
ⲇⲏⲛⲁⲣⲓⲟⲛ	δηναριον	diːnɑrion	dynarion	dïnarion	اسم	مذكر	دينار ، عملة لاتينية رومانية	يوناني	ⲇⲏⲛⲁⲣⲓⲟⲛ (ⲡ)	(ⲡ)
ⲇⲓⲁ	δια	diɑ	dia	dia	أداة ربط		"من أجل
بسبب
بواسطة
خلال
عن طريق"	يوناني	ⲇⲓⲁ	
ⲇⲓⲁⲃⲁⲑⲣⲁ	διαβαθρα	diɑvɑtʰrɑ	diabathra	diavathra	اسم	مؤنث	"غدير
ترعة"	يوناني	ⲇⲓⲁⲃⲁⲑⲣⲁ (ⲧ)	(ⲧ)
