Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲁⲅⲣⲁⲙⲙⲁⲧⲟⲥ	αγραμματος	ɑgrɑmmɑtos	ajrammatos	agrammatos	اسم	مذكر	"أمي
جاهل
غير متعلم
قليل المعرفة
أحد العامة"	يوناني	ⲁⲅⲣⲁⲙⲙⲁⲧⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲣⲓⲁ	αγρια	ɑgriɑ	ajria	agria	اسم	مؤنث	"متوحشة
همجية
غير أليفة"	يوناني	ⲁⲅⲣⲓⲁ (ⲧ)	(ⲧ)
ⲁⲅⲣⲓⲟⲗⲁⲕⲟⲛⲟⲛ	αγριολακονον	ɑgriolɑkonon	ajriolakonon	agriolakonon	اسم	مذكر	"اليقطين البري
عشب بري
عشب جبلي"	يوناني	ⲁⲅⲣⲓⲟⲗⲁⲕⲟⲛⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲣⲓⲟⲛ	αγριον	ɑgrion	ajrion	agrion	اسم	مذكر	"بري
جبلي
متوحش
وحشي
كاسر
ضاري
مفترس
غير أليف"	يوناني	ⲁⲅⲣⲓⲟⲛ (ⲡ)	(ⲡ)
ⲁⲅⲣⲓⲟⲥ	αγριος	ɑgrios	ajrios	agrios	اسم	مذكر	"بري
جبلي
متوحش
وحشي
كاسر
ضاري
مفترس
غير أليف"	يوناني	ⲁⲅⲣⲓⲟⲥ (ⲡ)	(ⲡ)
ⲁⲅⲣⲟⲥ	αγρος	ɑgros	ajros	agros	اسم	مذكر	"حقل
غيط
ريف
مزرعة
ضيعة"	يوناني	ⲁⲅⲣⲟⲥ (ⲡ)	(ⲡ)
ⲁⲕⲱ	ακω	ɑkoː	akw	akō	اسم	مذكر	"هلاك
فقد
ضياع"	يوناني	ⲁⲕⲱ (ⲡ)	(ⲡ)
ⲁⲅⲱ	αγω	ɑgoː	ajw	agō	اسم	مذكر	"هلاك
فقد
ضياع"	يوناني	ⲁⲅⲱ (ⲡ)	(ⲡ)
ⲁⲅⲱⲛ	αγων	ɑgoːn	ajwn	agōn	اسم	مذكر	"جهاد
نضال
ركض
كفاح
صراع"	يوناني	ⲁⲅⲱⲛ (ⲡ)	(ⲡ)
ⲁⲅⲱⲛⲓⲁ	αγωνια	ɑgoːniɑ	ajwnia	agōnia	اسم	مؤنث	"جهاد شديد
قتال عنيف
نزاع نفسي
صراع قاسي"	يوناني	ⲁⲅⲱⲛⲓⲁ (ⲧ)	(ⲧ)
ⲁⲅⲱⲛⲓⲍⲉⲥⲑⲁⲓ	αγωνιζεςθαι	ɑgoːnizestɑi	ajwnizesthai	agōnizesthai	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يجاهد
يناضل
يحارب
يركض
يكافح
يصارع
يجتهد"	يوناني	ⲁⲅⲱⲛⲓⲍⲉⲥⲑⲁⲓ	
ⲁⲅⲱⲛⲟⲑⲉⲧⲏⲥ	αγωνοθετης	ɑgoːnotʰetiːs	ajwnothetys	agōnothetïs	اسم	مذكر	"واضع الجهاد
مشرع الجهاد
واضع الكفاح
مشرع الكفاح"	يوناني	ⲁⲅⲱⲛⲟⲑⲉⲧⲏⲥ (ⲡ)	(ⲡ)
ⲁⲅⲟⲣⲁ	αγορα	ɑgorɑ	ajora	agora	اسم	مؤنث	"سوق
ساحة عامة"	يوناني	ⲁⲅⲟⲣⲁ (ⲧ)	(ⲧ)
ⲁⲅⲱⲣⲁ	αγωρα	ɑgoːrɑ	ajwra	agōra	اسم	مؤنث	"سوق
ساحة عامة"	يوناني	ⲁⲅⲱⲣⲁ (ⲧ)	(ⲧ)
ⲁⲅⲱⲣⲉⲩⲥ	αγωρευς	ɑgoːrevs	ajwreus	agōrevs	اسم	مذكر	"تاجر
بائع"	يوناني	ⲁⲅⲱⲣⲉⲩⲥ (ⲡ)	(ⲡ)
ⲁⲇⲁⲙ	αδαμ	ɑdɑm	adam	adam	اسم		"أدم
تراب أحمر
رجل
لحن أدم"	عبري	ⲁⲇⲁⲙ	
ⲁⲇⲁⲙⲁⲥ	αδαμας	ɑdɑmɑs	adamas	adamas	اسم	مؤنث	"ماس
حجر كريم"	يوناني	ⲁⲇⲁⲙⲁⲥ (ⲧ)	(ⲧ)
ⲁⲇⲁⲡⲛⲟⲥ	αδαπνος	ɑdɑpnos	adlapnos	adlapnos	ظرف		"مجانا
بدون مقابل
بلا تكلفة
بدون نفقة"	يوناني	ⲁⲇⲁⲡⲛⲟⲥ (adv.)	(adv.)
ⲁⲇⲁⲡⲛⲟⲛ	αδαπνον	ɑdɑpnon	adlapnon	adlapnon	ظرف		"مجانا
بدون مقابل
بلا تكلفة
بدون نفقة"	يوناني	ⲁⲇⲁⲡⲛⲟⲛ (adv.)	(adv.)
ⲁⲇⲉⲗⲫⲏ	αδελφη	ɑdelpʰiː	adelphy	adelphï	اسم	مؤنث	"أخت
أخت في الإيمان"	يوناني	ⲁⲇⲉⲗⲫⲏ (ⲧ)	(ⲧ)
ⲁⲇⲉⲗⲫⲟⲥ	αδελφος	ɑdelpʰos	adelphos	adelphos	اسم	مذكر	"أخ
أخ في الإيمان"	يوناني	ⲁⲇⲉⲗⲫⲟⲥ (ⲡ)	(ⲡ)
ⲁⲇⲏⲥ	αδης	ɑdiːs	adys	adïs	اسم	مذكر	"هاوية
جحيم
عالم الموتى"	يوناني	ⲁⲇⲏⲥ (ⲡ)	(ⲡ)
ⲁⲇⲓⲕⲓⲁ	αδικια	ɑdikiɑ	adikia	adikia	اسم	مؤنث	"إثم
جور
ظلم
شرر"	يوناني	ⲁⲇⲓⲕⲓⲁ (ⲧ)	(ⲧ)
ⲁⲇⲓⲕⲟⲥ	αδικος	ɑdikos	adikos	adikos	اسم	مذكر	"ظالم
أثيم
جائر
مؤذ
ضار"	يوناني	ⲁⲇⲓⲕⲟⲥ (ⲡ)	(ⲡ)
ⲁⲇⲓⲕⲱⲥ	αδικως	ɑdikoːs	adikws	adikōs	ظرف		"بظلم
بجور
بغير حق
بدون عدل"	يوناني	ⲁⲇⲓⲕⲱⲥ (adv.)	(adv.)
ⲁⲇⲓⲛⲁⲧⲟⲥ	αδινατος	ɑdinɑtos	adinatos	adinatos	صفة		"غير قادر
ضعيف
واهن"	يوناني	ⲁⲇⲓⲛⲁⲧⲟⲥ (adj.)	(adj.)
ⲁⲇⲟⲕⲓⲙⲟⲥ	αδοκιμος	ɑdokimos	adokimos	adokimos	اسم	مذكر	"لا نفع منه
وضيع
عديم القيمة
تافه
حقير
باطل
مرفوض
لا جدوى منه"	يوناني	ⲁⲇⲟⲕⲓⲙⲟⲥ (ⲡ)	(ⲡ)
ⲁⲇⲟⲗⲟⲥ	αδολος	ɑdolos	adolos	adolos	صفة		"غير غاش
غير خادع
غير مضل
غير محتال
نقي
صاف
حليم"	يوناني	ⲁⲇⲟⲗⲟⲥ (adj.)	(adj.)
ⲁⲇⲱⲛⲁⲓ	αδωναι	ɑdoːnɑi	adwnai	adōnai	اسم		"السيد
الرب
كلمة عبري"	عبري	ⲁⲇⲱⲛⲁⲓ	
ⲁὶ	αὶ	ɑì	ai	aì	ظرف		"دائما
باستمرار
بديمومة
كل حين"	يوناني	ⲁὶ (adv.)	(adv.)
ⲁⲉⲓ	αει	ɑei	aei	aei	ظرف		"دائما
باستمرار
بديمومة
كل حين"	يوناني	ⲁⲉⲓ (adv.)	(adv.)
ⲁⲉⲓⲟ	αειο	ɑeio	aeio	aeio	أداة		"نعم
حقا
بلى
أيوه"		ⲁⲉⲓⲟ	
ⲁ`ⲏⲧⲟⲥ	α`ητος	ɑeiːtos	a`ytos	aeïtos	اسم	مذكر	"نسر
باشق
عقاب ، طائر جارح"	يوناني	ⲁ`ⲏⲧⲟⲥ (ⲡ)	(ⲡ)
ⲁⲉⲓⲧⲟⲥ	αειτος	ɑeitos	aeitos	aeitos	اسم	مذكر	"نسر
باشق
عقاب ، طائر جارح"	يوناني	ⲁⲉⲓⲧⲟⲥ (ⲡ)	(ⲡ)
ⲁⲉⲧⲟⲥ	αετος	ɑetos	aetos	aetos	اسم	مذكر	"نسر
باشق
عقاب ، طائر جارح"	يوناني	ⲁⲉⲧⲟⲥ (ⲡ)	(ⲡ)
ⲁⲍⲁⲣⲓⲁⲥ	αζαριας	ɑzɑriɑs	azarias	azarias	اسم		"عزريا
اسم عبري معناه يهوة يعين"	يوناني ، عبري	ⲁⲍⲁⲣⲓⲁⲥ	
ⲁⲏⲣ	αηρ	ɑiːr	ayr	aïr	اسم	مذكر	"هواء
جو
غلاف جوي
فضاء"	يوناني	ⲁⲏⲣ (ⲡ)	(ⲡ)
ⲁⲏⲧⲟⲥ	αητος	ɑiːtos	aytos	aïtos	اسم	مذكر	"نسر
باشق
عقاب ، طائر جارح"	يوناني	ⲁⲏⲧⲟⲥ (ⲡ)	(ⲡ)
ⲁⲧ	ατ	ɑt	at	at	prefix بادئة		"بدون
بغير
بلا"		ⲁⲧ	
ⲁⲑ	αθ	ɑtʰ	ath	ath	prefix بادئة		"بدون
بغير
بلا"		ⲁⲑ	
ⲁⲑⲁⲛⲁⲥⲓⲁ	αθαναςια	ɑtʰɑnɑsiɑ	athanasia	athanasia	اسم	مؤنث	"عدم موت
خلود"	يوناني	ⲁⲑⲁⲛⲁⲥⲓⲁ (ⲧ)	(ⲧ)
ⲁⲑⲁⲛⲁⲧⲟⲥ	αθανατος	ɑtʰɑnɑtos	athanatos	athanatos	صفة		"غير مائت
حي
خالد
باق
لا يموت"	يوناني	ⲁⲑⲁⲛⲁⲧⲟⲥ (adj.)	(adj.)
ⲁⲑⲁⲩϩ	αθαυϩ	ɑtʰɑvh	athauh	athavh	اسم	جمع	"أحمال
أثقال"		ⲁⲑⲁⲩϩ (ⲛ)	(ⲛ)
ⲁⲑⲁϩ	αθαϩ	ɑtʰɑh	athah	athah	اسم	مذكر	"حمل
ثقل
وسق
حمولة
شيلة"		ⲁⲑⲁϩ (ⲡ)	(ⲡ)
ⲁⲑⲃⲱⲗ	αθβωλ	ɑtʰvoːl	athbwl	athvōl	صفة		"غير منحل
غير مفكوك"		ⲁⲑⲃⲱⲗ (adj.)	(adj.)
ⲁⲑⲉⲟⲥ	αθεος	ɑtʰeos	atheos	atheos	اسم	مذكر	"بدون إله
ملحد
كافر"	يوناني	ⲁⲑⲉⲟⲥ (ⲡ)	(ⲡ)
ⲁⲑⲉⲣ	αθερ	ɑtʰer	ather	ather	اسم	مذكر	"ألة
مرزبة
مطرقة
مدقة
دقماق خشب"		ⲁⲑⲉⲣ (ⲡ)	(ⲡ)
