key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
7835	232	3464	^^^ oube-	0	against, over	against, over		682a	21	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7835.html	<i><b>c</b></i> ⲟⲩⲃⲉ-	<i><b>c</b></i> ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	-		against, over	against, over	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=682a	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	1
7836	232	3464	^^^ HiJn-	0	(as [eJn-])	(as [eJn-])		682a	22	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7836.html	<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	-		<i>as ⲉϫⲛ-</i>	<i>as ⲉϫⲛ-</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=682a	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	1
3465	232	0	(S,A,B) Gn H.,Jem H.	0	find grace	find grace		682a	23	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3465.html	(S, A, B) ϭⲛ ϩ., ϫⲉⲙ ϩ.	(S, A, B) ϭⲛ ϩ., ϫⲉⲙ ϩ.	ϭⲛ ϩ., ϫⲉⲙ ϩ.	(S, A, B) ϭⲛ ϩ., ϫⲉⲙ ϩ.	-		find grace	find grace	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=682a	ϭⲛ ϩ., ϫⲉⲙ ϩ.			ϭⲛ ϩ., ϫⲉⲙ ϩ.		ϭⲛ ϩ., ϫⲉⲙ ϩ.					0
2151	233	0	(S,sA,B) ^^,sJraH,$^s^$GreHt	1	quiet, rest /$gk: [[hsuxia, sigh]]$/	quiet, rest /$gk: [[hsuxia, sigh]]$/	hsuxia, sigh	389b	1	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2151.html	(S, sA, B) ―, ⲥϫⲣⲁϩ, (ⲥ)ϭⲣⲉϩⲧ	(S, sA, B) ―, ⲥϫⲣⲁϩ, (ⲥ)ϭⲣⲉϩⲧ	―, ⲥϫⲣⲁϩ, ϭⲣⲉϩⲧ, ⲥϭⲣⲉϩⲧ	(S, sA, B) ―, ⲥϫⲣⲁϩ, ϭⲣⲉϩⲧ, ⲥϭⲣⲉϩⲧ (ⲡ)	noun male	ησυχια, σιγη	quiet, rest [ησυχια, σιγη]	quiet, rest	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389b	―, ⲥϫⲣⲁϩ, ϭⲣⲉϩⲧ, ⲥϭⲣⲉϩⲧ (ⲡ)				―, ⲥϫⲣⲁϩ, ϭⲣⲉϩⲧ, ⲥϭⲣⲉϩⲧ (ⲡ)	―, ⲥϫⲣⲁϩ, ϭⲣⲉϩⲧ, ⲥϭⲣⲉϩⲧ (ⲡ)					0
2152	233	2151	(S) Hnous.	0	(as advb), quietly, at rest	(as advb), quietly, at rest		389b	2	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2152.html	(S) ϩⲛⲟⲩⲥ.	(S) ϩⲛⲟⲩⲥ.	ϩⲛⲟⲩⲥ.	(S) ϩⲛⲟⲩⲥ.	-		<i>as advb</i>, quietly, at rest	<i>as advb</i>, quietly, at rest	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389b	ϩⲛⲟⲩⲥ.										1
2153	233	0	(S) Ji s.	0	be quieted, silenced	be quieted, silenced		389b	3	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2153.html	(S) ϫⲓ ⲥ.	(S) ϫⲓ ⲥ.	ϫⲓ ⲥ.	(S) ϫⲓ ⲥ.	-		be quieted, silenced	be quieted, silenced	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=389b	ϫⲓ ⲥ.										0
4397	234	0		99	intr :	intr :		193b	1	2010-04-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/4397.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=193b											0
5630	234	4397	^^^ e-	0	(as dat commodi)	(as dat commodi)		193b	2	2010-06-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/5630.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-		<i>as dat commodi</i>	<i>as dat commodi</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=193b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
5626	234	4397		99	qual :	qual :		193b	3	2010-06-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/5626.html					HEADER		qual :	qual :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=193b											1
5627	234	5626	^^^ e-	0	easy to, to be  /$gk: [[eu-]]$/	easy to, to be  /$gk: [[eu-]]$/	eu-	194a	4	2010-06-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/5627.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-	ευ-	easy to, to be [ευ-]	easy to, to be [ευ-]	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=194a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
