key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
1055	138	0	(S,B) moeit mm.,mwit mm.	0	road, journey /$gk: [[odoiporia]]$/	road, journey /$gk: [[odoiporia]]$/	odoiporia	205b	35	2010-02-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/1055.html	(S, B) ⲙⲟⲉⲓⲧ ⲙⲙ., ⲙⲱⲓⲧ ⲙⲙ.	(S, B) ⲙⲟⲉⲓⲧ ⲙⲙ., ⲙⲱⲓⲧ ⲙⲙ.	ⲙⲟⲉⲓⲧ ⲙⲙ., ⲙⲱⲓⲧ ⲙⲙ.	(S, B) ⲙⲟⲉⲓⲧ ⲙⲙ., ⲙⲱⲓⲧ ⲙⲙ.	-	οδοιπορια	road, journey [οδοιπορια]	road, journey	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=205b	ⲙⲟⲉⲓⲧ ⲙⲙ., ⲙⲱⲓⲧ ⲙⲙ.					ⲙⲟⲉⲓⲧ ⲙⲙ., ⲙⲱⲓⲧ ⲙⲙ.					0
1056	138	0	(S,A,F) Hih mm.,Qo mm.,Hia mm.	0	road, path /$gk: [[tribos, odos, diabhma]]$/	road, path /$gk: [[tribos, odos, diabhma]]$/	tribos, odos, diabhma	205b	36	2010-02-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/1056.html	(S, A, F) ϩⲓⲏ ⲙⲙ., ⳉⲟ ⲙⲙ., ϩⲓⲁ ⲙⲙ.	(S, A, F) ϩⲓⲏ ⲙⲙ., ⳉⲟ ⲙⲙ., ϩⲓⲁ ⲙⲙ.	ϩⲓⲏ ⲙⲙ., ⳉⲟ ⲙⲙ., ϩⲓⲁ ⲙⲙ.	(S, A, F) ϩⲓⲏ ⲙⲙ., ⳉⲟ ⲙⲙ., ϩⲓⲁ ⲙⲙ.	-	τριβοσ, οδοσ, διαβημα	road, path [τριβοσ, οδοσ, διαβημα]	road, path	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=205b	ϩⲓⲏ ⲙⲙ., ⳉⲟ ⲙⲙ., ϩⲓⲁ ⲙⲙ.			ϩⲓⲏ ⲙⲙ., ⳉⲟ ⲙⲙ., ϩⲓⲁ ⲙⲙ.			ϩⲓⲏ ⲙⲙ., ⳉⲟ ⲙⲙ., ϩⲓⲁ ⲙⲙ.				0
1057	138	1056	(S) r ..Hih mm.,r ..Hia mm.	0	go, walk	go, walk		205b	37	2010-02-04	2010-02-11	vagrant	vagrant	https://pishoyg.github.io/crum/1057.html	(S) ⲣ ϩⲓⲏ ⲙⲙ., ⲣ ϩⲓⲁ ⲙⲙ.	(S) ⲣ ϩⲓⲏ ⲙⲙ., ⲣ ϩⲓⲁ ⲙⲙ.	ⲣ ϩⲓⲏ ⲙⲙ., ⲣ ϩⲓⲁ ⲙⲙ.	(S) ⲣ ϩⲓⲏ ⲙⲙ., ⲣ ϩⲓⲁ ⲙⲙ.	-		go, walk	go, walk	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=205b	ⲣ ϩⲓⲏ ⲙⲙ., ⲣ ϩⲓⲁ ⲙⲙ.										1
1058	138	0	(S,A,B) Hoou mm.,eHoou mm.	0	day's journey	day's journey		206a	38	2010-02-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/1058.html	(S, A, B) ϩⲟⲟⲩ ⲙⲙ., ⲉϩⲟⲟⲩ ⲙⲙ.	(S, A, B) ϩⲟⲟⲩ ⲙⲙ., ⲉϩⲟⲟⲩ ⲙⲙ.	ϩⲟⲟⲩ ⲙⲙ., ⲉϩⲟⲟⲩ ⲙⲙ.	(S, A, B) ϩⲟⲟⲩ ⲙⲙ., ⲉϩⲟⲟⲩ ⲙⲙ.	-		day's journey	day's journey	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=206a	ϩⲟⲟⲩ ⲙⲙ., ⲉϩⲟⲟⲩ ⲙⲙ.			ϩⲟⲟⲩ ⲙⲙ., ⲉϩⲟⲟⲩ ⲙⲙ.		ϩⲟⲟⲩ ⲙⲙ., ⲉϩⲟⲟⲩ ⲙⲙ.					0
1059	138	0	(B) Sfhr mm.	0	fellow-traveller /$gk: [[sunodoiporos]]$/	fellow-traveller /$gk: [[sunodoiporos]]$/	sunodoiporos	206a	39	2010-02-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/1059.html	(B) ϣⲫⲏⲣ ⲙⲙ.	(B) ϣⲫⲏⲣ ⲙⲙ.	ϣⲫⲏⲣ ⲙⲙ.	(B) ϣⲫⲏⲣ ⲙⲙ.	-	συνοδοιποροσ	fellow-traveller [συνοδοιποροσ]	fellow-traveller	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=206a						ϣⲫⲏⲣ ⲙⲙ.					0
1060	138	0	(S) reFm.	0	goer (/*on foot*/), walker	goer (/*on foot*/), walker		206a	40	2010-02-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/1060.html	(S) ⲣⲉϥⲙ.	(S) ⲣⲉϥⲙ.	ⲣⲉϥⲙ.	(S) ⲣⲉϥⲙ.	-		goer <i>(on foot)</i>, walker	goer <i>(on foot)</i>, walker	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=206a	ⲣⲉϥⲙ.										0
1061	138	0	(S,B,F) Ginm.,Jinm.	0	going, gait, conduct /$gk: [[bhma, poreia]]$/	going, gait, conduct /$gk: [[bhma, poreia]]$/	bhma, poreia	206a	41	2010-02-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/1061.html	(S, B, F) ϭⲓⲛⲙ., ϫⲓⲛⲙ.	(S, B, F) ϭⲓⲛⲙ., ϫⲓⲛⲙ.	ϭⲓⲛⲙ., ϫⲓⲛⲙ.	(S, B, F) ϭⲓⲛⲙ., ϫⲓⲛⲙ.	-	βημα, πορεια	going, gait, conduct [βημα, πορεια]	going, gait, conduct	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=206a	ϭⲓⲛⲙ., ϫⲓⲛⲙ.					ϭⲓⲛⲙ., ϫⲓⲛⲙ.	ϭⲓⲛⲙ., ϫⲓⲛⲙ.				0
439	139	0	ma nka-,ma nxa-	0	place for putting /$gk: [[belostasis]]$/	place for putting /$gk: [[belostasis]]$/	belostasis	95b	1	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/439.html	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	-	βελοστασισ	place for putting [βελοστασισ]	place for putting	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=95b	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	ⲙⲁ ⲛⲕⲁ-, ⲙⲁ ⲛⲭⲁ-	0
440	139	0	Ginkw,Jinxw	3	(m B, f S), placing, laying down	(m B, f S), placing, laying down		95b	2	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/440.html	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	noun		<i>m B, f S</i>, placing, laying down	<i>m B, f S</i>, placing, laying down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=95b	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	ϭⲓⲛⲕⲱ, ϫⲓⲛⲭⲱ (noun)	0
441	139	0	(S,B) ^^	1	loosening, slackness	loosening, slackness		95b	3	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/441.html	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male		loosening, slackness	loosening, slackness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=95b	― (ⲡ)					― (ⲡ)					0
