key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
1081	1153	0	(S) ^^	1	burning, inflammation	burning, inflammation		210b	7	2010-02-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/1081.html	(S) ―	(S) ―	―	(S) ― (ⲡ)	noun male		burning, inflammation	burning, inflammation	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=210b	― (ⲡ)										0
1082	1156	0	(S) eFra m.	0	linseed /$gk: [[linospermon]]$/	linseed /$gk: [[linospermon]]$/	linospermon	211a	1	2010-02-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/1082.html	(S) ⲉϥⲣⲁ ⲙ.	(S) ⲉϥⲣⲁ ⲙ.	ⲉϥⲣⲁ ⲙ.	(S) ⲉϥⲣⲁ ⲙ.	-	λινοσπερμον	linseed [λινοσπερμον]	linseed	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=211a	ⲉϥⲣⲁ ⲙ.										0
1083	1156	0	(B) reFT m.	0	flaxseller	flaxseller		211a	2	2010-02-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/1083.html	(B) ⲣⲉϥϯ ⲙ.	(B) ⲣⲉϥϯ ⲙ.	ⲣⲉϥϯ ⲙ.	(B) ⲣⲉϥϯ ⲙ.	-		flaxseller	flaxseller	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=211a						ⲣⲉϥϯ ⲙ.					0
1084	1158	0	(S,A,sA,F) r m.	0	wonder, be astonished /$gk: [[qaumazein]]$/ |$ (no object) |$ (+ [Je]-)	wonder, be astonished /$gk: [[qaumazein]]$/ |$ (no object) |$ (+ [Je]-)	qaumazein	211b	1	2010-02-05	2010-06-20	vagrant	vagrant	https://pishoyg.github.io/crum/1084.html	(S, A, sA, F) ⲣ ⲙ.	(S, A, sA, F) ⲣ ⲙ.	ⲣ ⲙ.	(S, A, sA, F) ⲣ ⲙ.	-	θαυμαζειν	"wonder, be astonished [θαυμαζειν]
― <i>no object</i>
― <i>+ ϫⲉ -</i>"	"wonder, be astonished 
― <i>no object</i>
― <i>+ ϫⲉ -</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=211b	ⲣ ⲙ.			ⲣ ⲙ.	ⲣ ⲙ.		ⲣ ⲙ.				0
5663	1158	1084	^^^ n-	0	wonder at	wonder at		211b	2	2010-06-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/5663.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-		wonder at	wonder at	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=211b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
5664	1158	1084	^^^ eJn-	0				211b	3	2010-06-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/5664.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=211b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
5665	1158	1084	^^^ Hn-	0				211b	4	2010-06-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/5665.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=211b	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
1091	1161	0	mnem. n-	0	on north of	on north of		212a	1	2010-02-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/1091.html	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	-		on north of	on north of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=212a	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	ⲙⲛⲉⲙ. ⲛ-	0
1092	1161	0	(S,A) thu nm.,toum.	0	north wind	north wind		212a	2	2010-02-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/1092.html	(S, A) ⲧⲏⲩ ⲛⲙ., ⲧⲟⲩⲙ.	(S, A) ⲧⲏⲩ ⲛⲙ., ⲧⲟⲩⲙ.	ⲧⲏⲩ ⲛⲙ., ⲧⲟⲩⲙ.	(S, A) ⲧⲏⲩ ⲛⲙ., ⲧⲟⲩⲙ.	-		north wind	north wind	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=212a	ⲧⲏⲩ ⲛⲙ., ⲧⲟⲩⲙ.			ⲧⲏⲩ ⲛⲙ., ⲧⲟⲩⲙ.							0
1128	1170	0	er n.	0	make, reach time	make, reach time		219a	1	2010-02-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/1128.html	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	-		make, reach time	make, reach time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=219a	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	ⲉⲣ ⲛ.	0
