key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
3288	227	0	(S,A,sA) Hht=	0	(c vb go, come,look &c) forward, (fear &c) before	(c vb go, come,look &c) forward, (fear &c) before		640b	1	2010-03-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/3288.html	(S, A, sA) ϩⲏⲧ=	(S, A, sA) ϩⲏⲧ=	(S, A, sA) ϩⲏⲧ=	(S, A, sA) ϩⲏⲧ=	(S, A, sA) ϩⲏⲧ=	-		<i>c vb go, come,look &c</i> forward, <i>fear &c</i> before	c vb go, come,look &c forward, fear &c before	<i>c vb go, come,look &c</i> forward, <i>fear &c</i> before	<i>c vb go, come,look &c</i> forward, <i>fear &c</i> before	<i>c vb go, come,look &c</i> forward, <i>fear &c</i> before	c vb go, come,look &c forward, fear &c before	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=640b	640	b	ϩⲏⲧ=	ϩⲏⲧ=					ϩⲏⲧ=	ϩⲏⲧ=	ϩⲏⲧ=	ϩⲏⲧ=												0
8805	227	3288	..Hht.= n-	0				640b	2	2011-01-10	2011-01-10	vagrant	vagrant	https://pishoyg.github.io/crum/8805.html	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=640b	640	b	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ.= ⲛ-	ϩⲏⲧ	1
8806	227	3288	(S,O) eHht=	0				640b	3	2011-01-10	2011-01-10	vagrant	vagrant	https://pishoyg.github.io/crum/8806.html	(S, O) ⲉϩⲏⲧ=	(S, O) ⲉϩⲏⲧ=	(S, O) ⲉϩⲏⲧ=	(S, O) ⲉϩⲏⲧ=	(S, O) ⲉϩⲏⲧ=	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=640b	640	b	ⲉϩⲏⲧ=	ⲉϩⲏⲧ=															ⲉϩⲏⲧ=	ⲉϩⲏⲧ=				1
8807	227	3288	(A) nHht=	0				640b	4	2011-01-10	2011-01-10	vagrant	vagrant	https://pishoyg.github.io/crum/8807.html	(A) ⲛϩⲏⲧ=	(A) ⲛϩⲏⲧ=	(A) ⲛϩⲏⲧ=	(A) ⲛϩⲏⲧ=	(A) ⲛϩⲏⲧ=	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=640b	640	b							ⲛϩⲏⲧ=	ⲛϩⲏⲧ=														1
3289	227	0	(B) er Hhts	0	make beginning /$gk: [[arxein]]$/	make beginning /$gk: [[arxein]]$/	arxein	640b	5	2010-03-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/3289.html	(B) ⲉⲣ ϩⲏⲧⲥ	(B) ⲉⲣ ϩⲏⲧⲥ	(B) ⲉⲣ ϩⲏⲧⲥ	(B) ⲉⲣ ϩⲏⲧⲥ	(B) ⲉⲣ ϩⲏⲧⲥ	-	αρχειν	make beginning [αρχειν]	make beginning [αρχειν]	make beginning	"make beginning <span style=""opacity:0.7"">[αρχειν]</span>"	"make beginning <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%81%CF%87%CE%B5%CE%B9%CE%BD"">αρχειν</a>]</span>"	make beginning	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=640b	640	b											ⲉⲣ ϩⲏⲧⲥ	ⲉⲣ ϩⲏⲧⲥ									ⲉⲣ	0
8808	227	3289	^^^ e-	0				641a	6	2011-01-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/8808.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=641a	641	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	1
8809	227	3289	^^^ KaJen-	0				641a	7	2011-01-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/8809.html	<i><b>c</b></i> ϧⲁϫⲉⲛ-	<i><b>c</b></i> ϧⲁϫⲉⲛ-	c ϧⲁϫⲉⲛ-	c ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=641a	641	a	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ- (c)	ϧⲁϫⲉⲛ-	ϧⲁϫⲉⲛ	1
8810	227	3289	^^^ n-	0				641a	8	2011-01-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/8810.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=641a	641	a	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ	1
3290	227	0	(S,B,F) eqh	0	to the front, forwards	to the front, forwards		641a	9	2010-03-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/3290.html	(S, B, F) ⲉⲑⲏ	(S, B, F) ⲉⲑⲏ	(S, B, F) ⲉⲑⲏ	(S, B, F) ⲉⲑⲏ	(S, B, F) ⲉⲑⲏ	-		to the front, forwards	to the front, forwards	to the front, forwards	to the front, forwards	to the front, forwards	to the front, forwards	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=641a	641	a	ⲉⲑⲏ	ⲉⲑⲏ									ⲉⲑⲏ	ⲉⲑⲏ	ⲉⲑⲏ	ⲉⲑⲏ							ⲉⲑⲏ	0
8803	227	3290	(S) Jinmpoou eqh,Jinepoou eqh	0	from to-day forward	from to-day forward		641a	10	2011-01-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/8803.html	(S) ϫⲓⲛⲙⲡⲟⲟⲩ ⲉⲑⲏ, ϫⲓⲛⲉⲡⲟⲟⲩ ⲉⲑⲏ	(S) ϫⲓⲛⲙⲡⲟⲟⲩ ⲉⲑⲏ, ϫⲓⲛⲉⲡⲟⲟⲩ ⲉⲑⲏ	(S) ϫⲓⲛⲙⲡⲟⲟⲩ ⲉⲑⲏ, ϫⲓⲛⲉⲡⲟⲟⲩ ⲉⲑⲏ	(S) ϫⲓⲛⲙⲡⲟⲟⲩ ⲉⲑⲏ, ϫⲓⲛⲉⲡⲟⲟⲩ ⲉⲑⲏ	(S) ϫⲓⲛⲙⲡⲟⲟⲩ ⲉⲑⲏ, ϫⲓⲛⲉⲡⲟⲟⲩ ⲉⲑⲏ	-		from to-day forward	from to-day forward	from to-day forward	from to-day forward	from to-day forward	from to-day forward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=641a	641	a	ϫⲓⲛⲙⲡⲟⲟⲩ ⲉⲑⲏ, ϫⲓⲛⲉⲡⲟⲟⲩ ⲉⲑⲏ	ϫⲓⲛⲙⲡⲟⲟⲩ ⲉⲑⲏ																				1
