key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
1235	1216	0	(S) noSsF	1	striker /$gk: [[plhkths]]$/	striker /$gk: [[plhkths]]$/	plhkths	237a	1	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1235.html	(S) ⲛⲟϣⲥϥ	(S) ⲛⲟϣⲥϥ	(S) ⲛⲟϣⲥϥ	(S) ⲛⲟϣⲥϥ	(S) ⲛⲟϣⲥϥ (ⲡ)	noun male	πληκτησ	striker [πληκτησ]	striker [πληκτησ]	striker	"striker <span style=""opacity:0.7"">[πληκτησ]</span>"	"striker <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BB%CE%B7%CE%BA%CF%84%CE%B7%CF%83"">πληκτησ</a>]</span>"	striker	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237a	237	a	ⲛⲟϣⲥϥ (ⲡ)	ⲛⲟϣⲥϥ																				0
5702	1218	0		99	With following preposition:	With following preposition:		237b	1	2010-06-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/5702.html						HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b																						0
5703	1218	5702	^^^ e-	0	$ |$ (dat commodi)	$ |$ (dat commodi)		237b	2	2010-06-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/5703.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		"―
― <i>dat commodi</i>"	"―
― dat commodi"	"―
― <i>dat commodi</i>"	"―
― <i>dat commodi</i>"	"―
― <i>dat commodi</i>"	"―
― dat commodi"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ	1
5704	1218	5702	^^^ eJn-	0				237b	3	2010-06-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/5704.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ	1
5705	1218	5702	^^^ nten-	0				237b	4	2010-06-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/5705.html	<i><b>c</b></i> ⲛⲧⲉⲛ-	<i><b>c</b></i> ⲛⲧⲉⲛ-	c ⲛⲧⲉⲛ-	c ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ	1
1236	1218	0	naSteime,naStmme	0	presumptuous	presumptuous		237b	5	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1236.html	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	-		presumptuous	presumptuous	presumptuous	presumptuous	presumptuous	presumptuous	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ, ⲛⲁϣⲧⲙⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ	ⲛⲁϣⲧⲉⲓⲙⲉ,ⲛⲁϣⲧⲙⲙⲉ	0
1237	1218	0	naStmakH	0	stiff-necked	stiff-necked		237b	6	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1237.html	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	-		stiff-necked	stiff-necked	stiff-necked	stiff-necked	stiff-necked	stiff-necked	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	ⲛⲁϣⲧⲙⲁⲕϩ	0
1238	1218	0	naStnaHbi	0	(sim)	(sim)		237b	7	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1238.html	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	ⲛⲁϣⲧⲛⲁϩⲃⲓ	0
1239	1218	0	(S) naStHra= *^[Ho]^*	0	hard of face, impudent /$gk: [[anaidhs proswpw]]$/	hard of face, impudent /$gk: [[anaidhs proswpw]]$/	anaidhs proswpw	237b	8	2010-02-06	2010-06-21	vagrant	vagrant	https://pishoyg.github.io/crum/1239.html	(S) ⲛⲁϣⲧϩⲣⲁ= {ϩⲟ}	(S) ⲛⲁϣⲧϩⲣⲁ= {ϩⲟ}	(S) ⲛⲁϣⲧϩⲣⲁ= {ϩⲟ}	(S) ⲛⲁϣⲧϩⲣⲁ= {ϩⲟ}	(S) ⲛⲁϣⲧϩⲣⲁ= {ϩⲟ}	-	αναιδησ προσωπω	hard of face, impudent [αναιδησ προσωπω]	hard of face, impudent [αναιδησ προσωπω]	hard of face, impudent	"hard of face, impudent <span style=""opacity:0.7"">[αναιδησ προσωπω]</span>"	"hard of face, impudent <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CE%B1%CE%B9%CE%B4%CE%B7%CF%83"">αναιδησ</a> <a href=""https://logeion.uchicago.edu/%CF%80%CF%81%CE%BF%CF%83%CF%89%CF%80%CF%89"">προσωπω</a>]</span>"	hard of face, impudent	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b	ⲛⲁϣⲧϩⲣⲁ= {ϩⲟ}	ⲛⲁϣⲧϩⲣⲁ= {ϩⲟ}																				0
1240	1218	0	(S) mntn. Hroou	0	impudence	impudence		237b	9	2010-02-06	2010-02-06	vagrant	vagrant	https://pishoyg.github.io/crum/1240.html	(S) ⲙⲛⲧⲛ. ϩⲣⲟⲟⲩ	(S) ⲙⲛⲧⲛ. ϩⲣⲟⲟⲩ	(S) ⲙⲛⲧⲛ. ϩⲣⲟⲟⲩ	(S) ⲙⲛⲧⲛ. ϩⲣⲟⲟⲩ	(S) ⲙⲛⲧⲛ. ϩⲣⲟⲟⲩ	-		impudence	impudence	impudence	impudence	impudence	impudence	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=237b	237	b	ⲙⲛⲧⲛ. ϩⲣⲟⲟⲩ	ⲙⲛⲧⲛ. ϩⲣⲟⲟⲩ																				0
