key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
2116	143	0	(B) ats.	0	wifeless /$gk: [[agunaios]]$/	wifeless /$gk: [[agunaios]]$/	agunaios	385a	1	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2116.html	(B) ⲁⲧⲥ.	(B) ⲁⲧⲥ.	ⲁⲧⲥ.	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲁⲧⲥ.</span></span>"	-	αγυναιοσ	wifeless [αγυναιοσ]	wifeless	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=385a						ⲁⲧⲥ.					0
2117	143	0	(B) ma ns.	0	women's place	women's place		385a	2	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2117.html	(B) ⲙⲁ ⲛⲥ.	(B) ⲙⲁ ⲛⲥ.	ⲙⲁ ⲛⲥ.	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲙⲁ ⲛⲥ.</span></span>"	-		women's place	women's place	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=385a						ⲙⲁ ⲛⲥ.					0
2118	143	0	(S) mnts.	0	womanhood	womanhood		385a	3	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2118.html	(S) ⲙⲛⲧⲥ.	(S) ⲙⲛⲧⲥ.	ⲙⲛⲧⲥ.	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲙⲛⲧⲥ.</span></span>"	-		womanhood	womanhood	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=385a	ⲙⲛⲧⲥ.										0
2119	143	0	(S,B) r s.	0	become, be wife | deflower /$gk: [[apoparqenoun]]$/	become, be wife | deflower /$gk: [[apoparqenoun]]$/	apoparqenoun	385a	4	2010-02-19	2012-03-31	vagrant	vagrant	https://pishoyg.github.io/crum/2119.html	(S, B) ⲣ ⲥ.	(S, B) ⲣ ⲥ.	ⲣ ⲥ.	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ⲣ ⲥ.</span></span>"	-	αποπαρθενουν	"become, be wife
deflower [αποπαρθενουν]"	"become, be wife
deflower"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=385a	ⲣ ⲥ.					ⲣ ⲥ.					0
2120	143	0	(S,B) Ji s.,Gi s.	0	take wife /$gk: [[gamein]]$/ | (as nn), marriage	take wife /$gk: [[gamein]]$/ | (as nn), marriage	gamein	385b	5	2010-02-19	2010-02-19	vagrant	vagrant	https://pishoyg.github.io/crum/2120.html	(S, B) ϫⲓ ⲥ., ϭⲓ ⲥ.	(S, B) ϫⲓ ⲥ., ϭⲓ ⲥ.	ϫⲓ ⲥ., ϭⲓ ⲥ.	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ϫⲓ ⲥ.</span>, <span class=""spelling S B"">ϭⲓ ⲥ.</span></span>"	-	γαμειν	"take wife [γαμειν]
<i>as nn</i>, marriage"	"take wife 
<i>as nn</i>, marriage"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=385b	ϫⲓ ⲥ., ϭⲓ ⲥ.					ϫⲓ ⲥ., ϭⲓ ⲥ.					0
7024	144	0		99	With following preposition:	With following preposition:		504b	1	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7024.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504b											0
7025	144	7024	(S) ^^^ e-	0	upon, at /$gk: [[filein]]$/	upon, at /$gk: [[filein]]$/	filein	504b	2	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7025.html	(S) <i><b>c</b></i> ⲉ-	(S) <i><b>c</b></i> ⲉ-	ⲉ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲉ-</span> (c)</span>"	-	φιλειν	upon, at [φιλειν]	upon, at	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504b	ⲉ- (c)										1
7026	144	7024	(S,B) ^^^ eJn-	0	do obeisance upon	do obeisance upon		504b	3	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7026.html	(S, B) <i><b>c</b></i> ⲉϫⲛ-	(S, B) <i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ-	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ⲉϫⲛ-</span> (c)</span>"	-		do obeisance upon	do obeisance upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504b	ⲉϫⲛ- (c)					ⲉϫⲛ- (c)					1
7027	144	7024	(S,A,sA,B) ^^^ HiJn-	0	(as last)	(as last)		504b	4	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7027.html	(S, A, sA, B) <i><b>c</b></i> ϩⲓϫⲛ-	(S, A, sA, B) <i><b>c</b></i> ϩⲓϫⲛ-	ϩⲓϫⲛ-	"<span class=""word S A sA B"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>) <span class=""spelling S A sA B"">ϩⲓϫⲛ-</span> (c)</span>"	-		<i>as last</i>	<i>as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504b	ϩⲓϫⲛ- (c)			ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)					1
7028	144	7024	(S,sA,B) ^^^ n- *^dat^*	0				504b	5	2010-08-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/7028.html	(S, sA, B) <i><b>c</b></i> ⲛ- {dat}	(S, sA, B) <i><b>c</b></i> ⲛ- {dat}	ⲛ- {dat}	"<span class=""word S sA B"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>) <span class=""spelling S sA B"">ⲛ- {dat}</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=504b	ⲛ- {dat} (c)				ⲛ- {dat} (c)	ⲛ- {dat} (c)					1
