key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
4755	149	0		99	With following preposition:	With following preposition:		364a	1	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4755.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a											0
4756	149	4755	(S,A,sA,B,F) ^^ e-	0	listen to	listen to		364a	1	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4756.html	(S, A, sA, B, F) ― ⲉ-	(S, A, sA, B, F) ― ⲉ-	― ⲉ-	"<span class=""word S A sA B F"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S A sA B F"">― ⲉ-</span></span>"	-		listen to	listen to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ⲉ-			― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-				1
4757	149	4755	(S,B) ^^ etbe-	0	hear concerning	hear concerning		364a	2	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4757.html	(S, B) ― ⲉⲧⲃⲉ-	(S, B) ― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">― ⲉⲧⲃⲉ-</span></span>"	-		hear concerning	hear concerning	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ⲉⲧⲃⲉ-					― ⲉⲧⲃⲉ-					1
4758	149	4755	(S) ^^ etn-	0	at hand of, from	at hand of, from		364a	3	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4758.html	(S) ― ⲉⲧⲛ-	(S) ― ⲉⲧⲛ-	― ⲉⲧⲛ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">― ⲉⲧⲛ-</span></span>"	-		at hand of, from	at hand of, from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ⲉⲧⲛ-										1
4759	149	4755	(S,B) ^^ n- *^dat^*	0	listen to, obey /$gk: [[akouein]]$/	listen to, obey /$gk: [[akouein]]$/	akouein	364a	4	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4759.html	(S, B) ― ⲛ- {dat}	(S, B) ― ⲛ- {dat}	― ⲛ- {dat}	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">― ⲛ- {dat}</span></span>"	-	ακουειν	listen to, obey [ακουειν]	listen to, obey	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ⲛ- {dat}					― ⲛ- {dat}					1
4760	149	4755	(S,A,sA,B,F) ^^ nsa-	0	(meaning same)	(meaning same)		364a	5	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4760.html	(S, A, sA, B, F) ― ⲛⲥⲁ-	(S, A, sA, B, F) ― ⲛⲥⲁ-	― ⲛⲥⲁ-	"<span class=""word S A sA B F"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S A sA B F"">― ⲛⲥⲁ-</span></span>"	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ⲛⲥⲁ-			― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-				1
4761	149	4755	(S,A,B) ^^ ntn-	0	hear at hand of, from	hear at hand of, from		364a	6	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4761.html	(S, A, B) ― ⲛⲧⲛ-	(S, A, B) ― ⲛⲧⲛ-	― ⲛⲧⲛ-	"<span class=""word S A B"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect B"">B</span>) <span class=""spelling S A B"">― ⲛⲧⲛ-</span></span>"	-		hear at hand of, from	hear at hand of, from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ⲛⲧⲛ-			― ⲛⲧⲛ-		― ⲛⲧⲛ-					1
4762	149	4755	(S) ^^ Ha-	0	hear about /*?*/	hear about /*?*/		364a	7	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4762.html	(S) ― ϩⲁ-	(S) ― ϩⲁ-	― ϩⲁ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">― ϩⲁ-</span></span>"	-		hear about (?)	hear about (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ϩⲁ-										1
4763	149	4755	(S,B) ^^ Hn-,^^ Ken-	0	hear with (ears)	hear with (ears)		364a	8	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4763.html	(S, B) ― ϩⲛ-, ― ϧⲉⲛ-	(S, B) ― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">― ϩⲛ-</span>, <span class=""spelling S B"">― ϧⲉⲛ-</span></span>"	-		hear with <i>ears</i>	hear with <i>ears</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ϩⲛ-, ― ϧⲉⲛ-					― ϩⲛ-, ― ϧⲉⲛ-					1
4764	149	4755	(S,sA,B) ^^ Hitn-	0	hear through, from	hear through, from		364a	9	2010-04-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/4764.html	(S, sA, B) ― ϩⲓⲧⲛ-	(S, sA, B) ― ϩⲓⲧⲛ-	― ϩⲓⲧⲛ-	"<span class=""word S sA B"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>) <span class=""spelling S sA B"">― ϩⲓⲧⲛ-</span></span>"	-		hear through, from	hear through, from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― ϩⲓⲧⲛ-				― ϩⲓⲧⲛ-	― ϩⲓⲧⲛ-					1
1985	149	0	(S,sA,B,F) ^^	1	hearing, obedience /$gk: [[akoh]]$/	hearing, obedience /$gk: [[akoh]]$/	akoh	364a	10	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1985.html	(S, sA, B, F) ―	(S, sA, B, F) ―	―	"<span class=""word S sA B F"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S sA B F"">―</span> (ⲡ)</span>"	noun male	ακοη	hearing, obedience [ακοη]	hearing, obedience	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364a	― (ⲡ)				― (ⲡ)	― (ⲡ)	― (ⲡ)				0
1986	149	0	(S,A,B,F) ats.	0	unhearing, disobedient /$gk: [[anhkoos]]$/	unhearing, disobedient /$gk: [[anhkoos]]$/	anhkoos	364b	11	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1986.html	(S, A, B, F) ⲁⲧⲥ.	(S, A, B, F) ⲁⲧⲥ.	ⲁⲧⲥ.	"<span class=""word S A B F"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S A B F"">ⲁⲧⲥ.</span></span>"	-	ανηκοοσ	unhearing, disobedient [ανηκοοσ]	unhearing, disobedient	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b	ⲁⲧⲥ.			ⲁⲧⲥ.		ⲁⲧⲥ.	ⲁⲧⲥ.				0
1987	149	1986	(S,B,F) mnt..ats.,met..ats.	0	disobedience /$gk: [[parakoh]]$/	disobedience /$gk: [[parakoh]]$/	parakoh	364b	12	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1987.html	(S, B, F) ⲙⲛⲧⲁⲧⲥ., ⲙⲉⲧⲁⲧⲥ.	(S, B, F) ⲙⲛⲧⲁⲧⲥ., ⲙⲉⲧⲁⲧⲥ.	ⲙⲛⲧⲁⲧⲥ., ⲙⲉⲧⲁⲧⲥ.	"<span class=""word S B F"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S B F"">ⲙⲛⲧⲁⲧⲥ.</span>, <span class=""spelling S B F"">ⲙⲉⲧⲁⲧⲥ.</span></span>"	-	παρακοη	disobedience [παρακοη]	disobedience	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b	ⲙⲛⲧⲁⲧⲥ., ⲙⲉⲧⲁⲧⲥ.					ⲙⲛⲧⲁⲧⲥ., ⲙⲉⲧⲁⲧⲥ.	ⲙⲛⲧⲁⲧⲥ., ⲙⲉⲧⲁⲧⲥ.				1
1988	149	1986	(S,A,B,F) r ..ats.	0	be disobedient	be disobedient		364b	13	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1988.html	(S, A, B, F) ⲣ ⲁⲧⲥ.	(S, A, B, F) ⲣ ⲁⲧⲥ.	ⲣ ⲁⲧⲥ.	"<span class=""word S A B F"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S A B F"">ⲣ ⲁⲧⲥ.</span></span>"	-		be disobedient	be disobedient	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b	ⲣ ⲁⲧⲥ.			ⲣ ⲁⲧⲥ.		ⲣ ⲁⲧⲥ.	ⲣ ⲁⲧⲥ.				1
1989	149	0	(S) mais.	0	loving to hear, to obey	loving to hear, to obey		364b	14	2010-02-16	2010-02-16	vagrant	vagrant	https://pishoyg.github.io/crum/1989.html	(S) ⲙⲁⲓⲥ.	(S) ⲙⲁⲓⲥ.	ⲙⲁⲓⲥ.	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲙⲁⲓⲥ.</span></span>"	-		loving to hear, to obey	loving to hear, to obey	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b	ⲙⲁⲓⲥ.										0
1990	149	0	(S) ma ns.	0	place of hearing, music room /$gk: [[akroama]]$/	place of hearing, music room /$gk: [[akroama]]$/	akroama	364b	15	2010-02-16	2010-02-16	vagrant	vagrant	https://pishoyg.github.io/crum/1990.html	(S) ⲙⲁ ⲛⲥ.	(S) ⲙⲁ ⲛⲥ.	ⲙⲁ ⲛⲥ.	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲙⲁ ⲛⲥ.</span></span>"	-	ακροαμα	place of hearing, music room [ακροαμα]	place of hearing, music room	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b	ⲙⲁ ⲛⲥ.										0
1991	149	0	(S,B) reFs.	0	hearer /$gk: [[akroaths]]$/	hearer /$gk: [[akroaths]]$/	akroaths	364b	16	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1991.html	(S, B) ⲣⲉϥⲥ.	(S, B) ⲣⲉϥⲥ.	ⲣⲉϥⲥ.	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ⲣⲉϥⲥ.</span></span>"	-	ακροατησ	hearer [ακροατησ]	hearer	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b	ⲣⲉϥⲥ.					ⲣⲉϥⲥ.					0
1992	149	1991	(S,B) mntr.,metr.	0	obedience /$gk: [[upakoh]]$/	obedience /$gk: [[upakoh]]$/	upakoh	364b	17	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1992.html	(S, B) ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	(S, B) ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ⲙⲛⲧⲣ.</span>, <span class=""spelling S B"">ⲙⲉⲧⲣ.</span></span>"	-	υπακοη	obedience [υπακοη]	obedience	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.					ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.					1
1993	149	1991	(B) oi nr.	0	be obedient	be obedient		364b	18	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1993.html	(B) ⲟⲓ ⲛⲣ.	(B) ⲟⲓ ⲛⲣ.	ⲟⲓ ⲛⲣ.	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲟⲓ ⲛⲣ.</span></span>"	-		be obedient	be obedient	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b						ⲟⲓ ⲛⲣ.					1
1994	149	0	(S,B) Gins.,Jins.	0	hearing, report /$gk: [[akoh, fhmh]]$/	hearing, report /$gk: [[akoh, fhmh]]$/	akoh, fhmh	364b	19	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1994.html	(S, B) ϭⲓⲛⲥ., ϫⲓⲛⲥ.	(S, B) ϭⲓⲛⲥ., ϫⲓⲛⲥ.	ϭⲓⲛⲥ., ϫⲓⲛⲥ.	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ϭⲓⲛⲥ.</span>, <span class=""spelling S B"">ϫⲓⲛⲥ.</span></span>"	-	ακοη, φημη	hearing, report [ακοη, φημη]	hearing, report	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=364b	ϭⲓⲛⲥ., ϫⲓⲛⲥ.					ϭⲓⲛⲥ., ϫⲓⲛⲥ.					0
