key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
4706	1321	4702	(B) ^^ efaHou	0	turn back	turn back		292b	22	2010-04-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/4706.html	(B) ― ⲉⲫⲁϩⲟⲩ	(B) ― ⲉⲫⲁϩⲟⲩ	― ⲉⲫⲁϩⲟⲩ	(B) ― ⲉⲫⲁϩⲟⲩ	-		turn back	turn back	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=292b						― ⲉⲫⲁϩⲟⲩ					1
4707	1321	4702	(S) ^^ eHoun (B) ^^ eKoun	0	turn in, toward	turn in, toward		292b	23	2010-04-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/4707.html	"(S) ― ⲉϩⲟⲩⲛ
(B) ― ⲉϧⲟⲩⲛ"	"(S) ― ⲉϩⲟⲩⲛ
(B) ― ⲉϧⲟⲩⲛ"	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	"(S) ― ⲉϩⲟⲩⲛ
(B) ― ⲉϧⲟⲩⲛ"	-		turn in, toward	turn in, toward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=292b	― ⲉϩⲟⲩⲛ					― ⲉϧⲟⲩⲛ					1
5972	1321	4707	^^^ e-	0				292b	24	2010-07-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/5972.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=292b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
5970	1321	4707	(S) ^^^ n-	0	(refl)	(refl)		292b	25	2010-07-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/5970.html	(S) <i><b>c</b></i> ⲛ-	(S) <i><b>c</b></i> ⲛ-	ⲛ- (c)	(S) ⲛ- (c)	-		<i>refl</i>	<i>refl</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=292b	ⲛ- (c)										2
5971	1321	4707	(S) ^^^ Sa-	0	(refl)	(refl)		292b	26	2010-07-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/5971.html	(S) <i><b>c</b></i> ϣⲁ-	(S) <i><b>c</b></i> ϣⲁ-	ϣⲁ- (c)	(S) ϣⲁ- (c)	-		<i>refl</i>	<i>refl</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=292b	ϣⲁ- (c)										2
1539	1321	0	(S,A,B) ^^	1	turning, inclination /$gk: [[prosklisis, troph]]$/	turning, inclination /$gk: [[prosklisis, troph]]$/	prosklisis, troph	292b	27	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1539.html	(S, A, B) ―	(S, A, B) ―	―	(S, A, B) ― (ⲡ)	noun male	προσκλισισ, τροπη	turning, inclination [προσκλισισ, τροπη]	turning, inclination	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=292b	― (ⲡ)			― (ⲡ)		― (ⲡ)					0
5973	1321	1539	r. mmaSe	0	(weight that) turns scale	(weight that) turns scale		292b	28	2010-07-07	1900-01-01	vagrant		https://pishoyg.github.io/crum/5973.html	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	-		<i>weight that</i> turns scale	<i>weight that</i> turns scale	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=292b	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	ⲣ. ⲙⲙⲁϣⲉ	1
1540	1321	1539	r. mbal	0	blink, wink of eye /$gk: [[riph]]$/	blink, wink of eye /$gk: [[riph]]$/	riph	292b	29	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1540.html	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	-	ριπη	blink, wink of eye [ριπη]	blink, wink of eye	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=292b	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	ⲣ. ⲙⲃⲁⲗ	1
1541	1321	0	(S,B) atr.	0	without turning, inwavering /$gk: [[aklinhs]]$/	without turning, inwavering /$gk: [[aklinhs]]$/	aklinhs	293a	30	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1541.html	(S, B) ⲁⲧⲣ.	(S, B) ⲁⲧⲣ.	ⲁⲧⲣ.	(S, B) ⲁⲧⲣ.	-	ακλινησ	without turning, inwavering [ακλινησ]	without turning, inwavering	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=293a	ⲁⲧⲣ.					ⲁⲧⲣ.					0
1542	1321	0	(B) sSr.	0	unbending	unbending		293a	31	2010-02-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/1542.html	(B) ⲥϣⲣ.	(B) ⲥϣⲣ.	ⲥϣⲣ.	(B) ⲥϣⲣ.	-		unbending	unbending	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=293a						ⲥϣⲣ.					0
