key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
4828	222	4827	(S,B) ^^ e-	0	pure from |$ {intr:} |$ {tr:} |$$ |$$ for	pure from |$ {intr:} |$ {tr:} |$$ |$$ for		399b	2	2010-04-11	2010-07-22	vagrant	vagrant	https://pishoyg.github.io/crum/4828.html	(S, B) ― ⲉ-	(S, B) ― ⲉ-	(S, B) ― ⲉ-	(S, B) ― ⲉ-	(S, B) ― ⲉ-	-		"pure from
― <b>intr:</b>
― <b>tr:</b>
――
―― for"	"pure from
― intr:
― tr:
――
―― for"	"pure from
― <b>intr:</b>
― <b>tr:</b>
――
―― for"	"pure from
― <b>intr:</b>
― <b>tr:</b>
――
―― for"	"pure from
― <b>intr:</b>
― <b>tr:</b>
――
―― for"	"pure from
― intr:
― tr:
――
―― for"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=399b	399	b	― ⲉ-	― ⲉ-									― ⲉ-	― ⲉ-									ⲉ	1
4829	222	4827	(S,B) ^^ n-	0	cleanse, be pure for	cleanse, be pure for		400a	3	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4829.html	(S, B) ― ⲛ-	(S, B) ― ⲛ-	(S, B) ― ⲛ-	(S, B) ― ⲛ-	(S, B) ― ⲛ-	-		cleanse, be pure for	cleanse, be pure for	cleanse, be pure for	cleanse, be pure for	cleanse, be pure for	cleanse, be pure for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a	― ⲛ-	― ⲛ-									― ⲛ-	― ⲛ-									ⲛ	1
4830	222	4827	(B) ^^ Ha-	0	from	from		400a	4	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4830.html	(B) ― ϩⲁ-	(B) ― ϩⲁ-	(B) ― ϩⲁ-	(B) ― ϩⲁ-	(B) ― ϩⲁ-	-		from	from	from	from	from	from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a											― ϩⲁ-	― ϩⲁ-									ϩⲁ	1
4831	222	4827	(S,A,B,F) ^^ Hn-,^^ Ken-	0	by (agent)	by (agent)		400a	5	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4831.html	(S, A, B, F) ― ϩⲛ-, ― ϧⲉⲛ-	(S, A, B, F) ― ϩⲛ-, ― ϧⲉⲛ-	(S, A, B, F) ― ϩⲛ-, ― ϧⲉⲛ-	(S, A, B, F) ― ϩⲛ-, ― ϧⲉⲛ-	(S, A, B, F) ― ϩⲛ-, ― ϧⲉⲛ-	-		by <i>agent</i>	by agent	by <i>agent</i>	by <i>agent</i>	by <i>agent</i>	by agent	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-					― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-			― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-							ϩⲛ,ϧⲉⲛ	1
6510	222	4827	(S,A,B,F) ^^^ ebol Hn-	0	be pure from	be pure from		400a	6	2010-07-22	2010-07-22	vagrant	vagrant	https://pishoyg.github.io/crum/6510.html	(S, A, B, F) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-	(S, A, B, F) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-	(S, A, B, F) c ⲉⲃⲟⲗ ϩⲛ-	(S, A, B, F) c ⲉⲃⲟⲗ ϩⲛ-	(S, A, B, F) ⲉⲃⲟⲗ ϩⲛ- (c)	-		be pure from	be pure from	be pure from	be pure from	be pure from	be pure from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-					ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-			ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ϩⲛ-							ⲉⲃⲟⲗ	1
6511	222	4827	(S,A,B,F) ^^^ Hrai Hn-,^^^ eKrai Ken-	0				400a	7	2010-07-22	2010-07-22	vagrant	vagrant	https://pishoyg.github.io/crum/6511.html	(S, A, B, F) <i><b>c</b></i> ϩⲣⲁⲓ ϩⲛ-, <i><b>c</b></i> ⲉϧⲣⲁⲓ ϧⲉⲛ-	(S, A, B, F) <i><b>c</b></i> ϩⲣⲁⲓ ϩⲛ-, <i><b>c</b></i> ⲉϧⲣⲁⲓ ϧⲉⲛ-	(S, A, B, F) c ϩⲣⲁⲓ ϩⲛ-, c ⲉϧⲣⲁⲓ ϧⲉⲛ-	(S, A, B, F) c ϩⲣⲁⲓ ϩⲛ-, c ⲉϧⲣⲁⲓ ϧⲉⲛ-	(S, A, B, F) ϩⲣⲁⲓ ϩⲛ-, ⲉϧⲣⲁⲓ ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a	ϩⲣⲁⲓ ϩⲛ-, ⲉϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-					ϩⲣⲁⲓ ϩⲛ-, ⲉϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-			ϩⲣⲁⲓ ϩⲛ-, ⲉϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲉϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-							ϩⲣⲁⲓ,ⲉϧⲣⲁⲓ	1
4832	222	0		99	With following adverb:	With following adverb:		400a	8	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4832.html						HEADER		With following adverb:	With following adverb:	With following adverb:	With following adverb:	With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a																						0
6512	222	4832	(S) ^^^ ebol	0	(emphatic of [t.])	(emphatic of [t.])		400a	9	2010-07-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/6512.html	(S) <i><b>c</b></i> ⲉⲃⲟⲗ	(S) <i><b>c</b></i> ⲉⲃⲟⲗ	(S) c ⲉⲃⲟⲗ	(S) c ⲉⲃⲟⲗ	(S) ⲉⲃⲟⲗ (c)	-		<i>emphatic of ⲧ.</i>	emphatic of ⲧ.	<i>emphatic of ⲧ.</i>	<i>emphatic of ⲧ.</i>	<i>emphatic of ⲧ.</i>	emphatic of ⲧ.	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ																				1
2189	222	0	(S,A,sA,B,F) ^^	1	purity, purification /$gk: [[kaqarioths]]$/	purity, purification /$gk: [[kaqarioths]]$/	kaqarioths	400a	10	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2189.html	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ― (ⲡ)	noun male	καθαριοτησ	purity, purification [καθαριοτησ]	purity, purification [καθαριοτησ]	purity, purification	"purity, purification <span style=""opacity:0.7"">[καθαριοτησ]</span>"	"purity, purification <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CE%B8%CE%B1%CF%81%CE%B9%CE%BF%CF%84%CE%B7%CF%83"">καθαριοτησ</a>]</span>"	purity, purification	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a	― (ⲡ)	―					― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―								0
2190	222	0	(B) att.	0	impure /$gk: [[anosios]]$/	impure /$gk: [[anosios]]$/	anosios	400a	11	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2190.html	(B) ⲁⲧⲧ.	(B) ⲁⲧⲧ.	(B) ⲁⲧⲧ.	(B) ⲁⲧⲧ.	(B) ⲁⲧⲧ.	-	ανοσιοσ	impure [ανοσιοσ]	impure [ανοσιοσ]	impure	"impure <span style=""opacity:0.7"">[ανοσιοσ]</span>"	"impure <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CE%BF%CF%83%CE%B9%CE%BF%CF%83"">ανοσιοσ</a>]</span>"	impure	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400a	400	a											ⲁⲧⲧ.	ⲁⲧⲧ.									ⲁⲧⲧ	0
