key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
6766	344	6765	(F) ^^^ ebal	0				458b	6	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6766.html	(F) <i><b>c</b></i> ⲉⲃⲁⲗ	(F) <i><b>c</b></i> ⲉⲃⲁⲗ	ⲉⲃⲁⲗ	"<span class=""word F"">(<span class=""dialect F"">F</span>) <span class=""spelling F"">ⲉⲃⲁⲗ</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=458b							ⲉⲃⲁⲗ (c)				1
6767	344	6765	(S,A) ^^^ eHoun	0	knock inward (on outside of door)	knock inward (on outside of door)		458b	7	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6767.html	(S, A) <i><b>c</b></i> ⲉϩⲟⲩⲛ	(S, A) <i><b>c</b></i> ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ	"<span class=""word S A"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>) <span class=""spelling S A"">ⲉϩⲟⲩⲛ</span> (c)</span>"	-		knock inward <i>on outside of door</i>	knock inward <i>on outside of door</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=458b	ⲉϩⲟⲩⲛ (c)			ⲉϩⲟⲩⲛ (c)							1
6768	344	6765	(S,B,F) ^^^ eHoun e-	0				458b	8	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6768.html	(S, B, F) <i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-	(S, B, F) <i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-	"<span class=""word S B F"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S B F"">ⲉϩⲟⲩⲛ ⲉ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=458b	ⲉϩⲟⲩⲛ ⲉ- (c)					ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ- (c)				1
6782	344	6765	(S,A) ^^^ eHoun Hn-	0	(as c [e-])	(as c [e-])		459a	9	2010-08-02	2010-08-02	vagrant	vagrant	https://pishoyg.github.io/crum/6782.html	(S, A) <i><b>c</b></i> ⲉϩⲟⲩⲛ ϩⲛ-	(S, A) <i><b>c</b></i> ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ-	"<span class=""word S A"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>) <span class=""spelling S A"">ⲉϩⲟⲩⲛ ϩⲛ-</span> (c)</span>"	-		<i>as c ⲉ-</i>	<i>as c ⲉ-</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=459a	ⲉϩⲟⲩⲛ ϩⲛ- (c)			ⲉϩⲟⲩⲛ ϩⲛ- (c)							1
6769	344	6765	(B) ^^^ eHrhi	0	call up	call up		459a	10	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6769.html	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ	ⲉϩⲣⲏⲓ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲉϩⲣⲏⲓ</span> (c)</span>"	-		call up	call up	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=459a						ⲉϩⲣⲏⲓ (c)					1
2462	344	0	(S,sA,B,F) ^^	1	calling, convocation /$gk: [[klhsis]]$/	calling, convocation /$gk: [[klhsis]]$/	klhsis	459a	11	2010-02-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/2462.html	(S, sA, B, F) ―	(S, sA, B, F) ―	―	"<span class=""word S sA B F"">(<span class=""dialect S"">S</span>, <span class=""dialect sA"">sA</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S sA B F"">―</span> (ⲡ)</span>"	noun male	κλησισ	calling, convocation [κλησισ]	calling, convocation	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=459a	― (ⲡ)				― (ⲡ)	― (ⲡ)	― (ⲡ)				0
2463	344	0	(S,B) reFt.	0	summoner, inviter	summoner, inviter		459a	12	2010-02-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/2463.html	(S, B) ⲣⲉϥⲧ.	(S, B) ⲣⲉϥⲧ.	ⲣⲉϥⲧ.	"<span class=""word S B"">(<span class=""dialect S"">S</span>, <span class=""dialect B"">B</span>) <span class=""spelling S B"">ⲣⲉϥⲧ.</span></span>"	-		summoner, inviter	summoner, inviter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=459a	ⲣⲉϥⲧ.					ⲣⲉϥⲧ.					0
2464	344	0	(B) Jinq.	0	act, occasion of calling	act, occasion of calling		459a	13	2010-02-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/2464.html	(B) ϫⲓⲛⲑ.	(B) ϫⲓⲛⲑ.	ϫⲓⲛⲑ.	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϫⲓⲛⲑ.</span></span>"	-		act, occasion of calling	act, occasion of calling	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=459a						ϫⲓⲛⲑ.					0
6297	345	0		99	intr :	intr :		355a	1	2010-07-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/6297.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=355a											0
6298	345	6297	s. nHht	0				355a	2	2010-07-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/6298.html	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	"<span class=""word""><span class=""spelling"">ⲥ. ⲛϩⲏⲧ</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=355a	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	ⲥ. ⲛϩⲏⲧ	1
