book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
First Epistle to the Corinthians	16	16	8	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ϯⲛⲁϣⲱⲡⲓ ϧⲉⲛ ⲉⲫⲉⲥⲟⲥ ϣⲁ ϯⲡⲉⲛⲧⲏⲕⲟⲥⲧⲏ	ϯϭⲉⲉⲧ ⲇⲉ ϩⲛ̅ ⲉⲫⲉⲥⲟⲥ ϣⲁ ⲧⲡⲉⲛⲧⲏⲕⲟⲥⲧⲏ.	I shall (lit. will) be in Ephesos until the Pentēcostē	ἐπιμενῶ δὲ ἐν Ἐφέσῳ ἕως τῆς πεντηκοστῆς·						
First Epistle to the Corinthians	16	16	9	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ⲁϥⲟⲩⲱⲛ ⲅⲁⲣ ⲛⲏⲓ ⲛ̀ϫⲉ ⲟⲩⲛⲓϣϯ ⲛ̀ⲣⲟ ⲉϥⲉⲣϩⲱⲃ ⲛⲉⲙ ⲟⲩⲙⲏϣ ⲛ̀ⲁⲛⲧⲓⲕⲓⲙⲉⲛⲟⲥ	ⲁⲩⲛⲟϭ ⲅⲁⲣ ⲛ̅ⲣⲟ ⲟⲩⲱⲛ ⲛⲁⲓ. ⲉϥⲉⲛⲉⲣⲅⲉⲓ. ⲁⲩⲱ ϩⲁϩ ⲛ̅ⲁⲛⲧⲓⲕⲓⲙⲉⲛⲟⲥ:	For a great door effectual was opened to me, and (there are) many adversaries.	θύρα γάρ μοι ἀνέῳγεν μεγάλη καὶ ἐνεργής, καὶ ἀντικείμενοι πολλοί.						
First Epistle to the Corinthians	16	16	10	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ⲉ̀ϣⲱⲡ ⲇⲉ ⲁⲣⲉϣⲁⲛ ⲧⲓⲙⲟⲑⲉⲟⲥ ⲓ ⲁⲛⲁⲩ ϩⲓⲛⲁ ⲛ̀ⲧⲉϥⲓ̀ ϩⲁⲣⲱⲧⲉⲛ ⲁⲧϭⲛⲉ ϩⲟϯ ⲡⲓϩⲱⲃ ⲅⲁⲣ ⲛ̀ⲧⲉ ⲡϭ̅ⲥ̅ ⲡⲉⲧⲉϥⲉⲣϩⲱⲃ ⲉ̀ⲣⲟϥ ⲙ̀ⲡⲁⲣⲏϯ ϩⲱ	ⲉⲣϣⲁⲛ ⲧⲓⲙⲟⲑⲉⲟⲥ ⲇⲉ ⲉⲓ ϯϩⲧⲏⲧⲛ̅ ϫⲉ ⲉϥⲉϣⲱⲡⲉ ⲁϫⲛ̅ ϩⲟⲧⲉ ϩⲁⲧⲛ ⲧⲏⲩⲧⲛ̅. ⲡϩⲱⲃ ⲅⲁⲣ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲡⲉⲧϥ̅ⲣ̅ϩⲱⲃ ⲉⲣⲟϥ ⲛ̅ⲧⲁϩⲉ.	But if adversaries Timotheos should come, see that he may come to you without fear; for the work of the Lord he worketh, as also I (do).	Ἐὰν δὲ ἔλθῃ Τιμόθεος, βλέπετε ἵνα ἀφόβως γένηται πρὸς ὑμᾶς, τὸ γὰρ ἔργον κυρίου ἐργάζεται ὡς κἀγώ·						
First Epistle to the Corinthians	16	16	11	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ⲙ̀ⲡⲉⲛⲑⲣⲉ ϩⲗⲓ ⲟⲩⲛ ϣⲟϣϥ ⲙⲁϯⲫⲟϥ ⲇⲉ ϧⲉⲛ ⲟⲩϩⲓⲣⲏⲛⲏ ϩⲓⲛⲁ ⲛ̀ⲧⲉϥⲓ̀ ϩⲁⲣⲟⲓ ϯⲥⲟⲙⲥ ⲅⲁⲣ ⲉ̀ⲃⲟⲗ ϧⲁϫⲱϥ ⲛⲉⲙ ⲛⲓⲥⲛⲏⲟⲩ	ⲙ̅ⲡⲣ̅ⲧⲣⲉ ⲗⲁⲁⲩ ϭⲉ ⲥⲟϣϥ̅. ⲙⲁⲑⲡⲟϥ ⲇⲉ ϩⲛ̅ ⲟⲩⲉⲓⲣⲏⲛⲏ ϫⲉ ⲉϥⲉⲉⲓ ϣⲁⲣⲟⲓ. ϯϭⲱϣⲧ̅ ⲅⲁⲣ ⲉⲃⲟⲗ ϩⲏⲧϥ̅ ⲙⲛ̅ ⲛⲉⲥⲛⲏⲩ:	Let no one then despise him: but escort him in [a] peace that he may come to me: for I expect him with the brethren.	μή τις οὖν αὐτὸν ἐξουθενήσῃ. προπέμψατε δὲ αὐτὸν ἐν εἰρήνῃ, ἵνα ἔλθῃ πρός με, ἐκδέχομαι γὰρ αὐτὸν μετὰ τῶν ἀδελφῶν.						
First Epistle to the Corinthians	16	16	12	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ⲉⲑⲃⲉ ⲁⲡⲟⲗⲗⲱ ⲇⲉ ⲡⲓⲥⲟⲛ ⲁⲓϯϩⲟ ⲉ̀ⲣⲟϥ ⲉ̀ⲙⲁϣⲱ ϩⲓⲛⲁ ⲛ̀ⲧⲉϥⲓ̀ ϩⲁⲣⲱⲧⲉⲛ ⲛⲉⲙ ⲛⲓⲥⲛⲏⲟⲩ ⲟⲩⲟϩ ⲡⲁⲛⲧⲱⲥ ⲡⲉ ⲫⲟⲩⲱϣ ⲁⲛ ⲡⲉ ϩⲓⲛⲁ ⲛ̀ⲧⲉϥⲓ̀ ϯⲛⲟⲩ ⲉϥⲉ̀ⲓ̀ ⲇⲉ ϩⲁⲣⲱⲧⲉⲛ ⲁϥϣⲁⲛϫⲉⲙ ⲧⲉⲩⲕⲉⲣⲓⲁ	ⲉⲧⲃⲉ ⲁⲡⲟⲗⲗⲱ ⲇⲉ ⲡⲥⲟⲛ ⲁⲓⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙ̅ⲙⲟϥ ⲉⲙⲁⲧⲉ ϫⲉ ⲉϥⲉⲉⲓ ϣⲁⲣⲱⲧⲛ̅. ⲁⲩⲱ ⲙⲉϣⲁⲕ ⲙ̅ⲡⲧⲱϣ ⲁⲛ ⲡⲉ ⲉⲧⲣⲉϥⲉⲓ ⲧⲉⲛⲟⲩ. ϥⲛⲏⲩ ⲇⲉ ⲉϥϣⲁⲛϩⲉ ⲉⲡⲟⲩⲟⲉⲓϣ.	But concerning Apollo the brother, I besought him very much that he might come to you with the brethren: and it is not at all (the) wish that he should come now; but he shall come to you if he should find (the) opportunity.	Περὶ δὲ Ἀπολλῶ τοῦ ἀδελφοῦ, πολλὰ παρεκάλεσα αὐτὸν ἵνα ἔλθῃ πρὸς ὑμᾶς μετὰ τῶν ἀδελφῶν· καὶ πάντως οὐκ ἦν θέλημα ἵνα νῦν ἔλθῃ, ἐλεύσεται δὲ ὅταν εὐκαιρήσῃ.						
First Epistle to the Corinthians	16	16	13	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ⲣⲱⲓⲥ ⲟⲩⲛ ⲟⲩⲟϩ ⲟϩⲓ ⲉⲣⲁⲧⲉⲛ ⲑⲏⲛⲟⲩ ϧⲉⲛ ⲫⲛⲁϩϯ ϭⲣⲟ ⲙ̀ⲙⲱⲧⲉⲛ ⲟⲩⲟϩ ϫⲉⲙⲛⲟⲙϯ	ⲣⲟⲉⲓⲥ ⲁϩⲉⲣⲁⲧ ⲧⲏⲩⲧⲛ̅ ϩⲛ̅ ⲧⲡⲓⲥⲧⲓⲥ. ϫⲣⲟ ⲛ̅ⲧⲉⲧⲛ̅ϭⲙ̅ϭⲟⲙ.	Watch, then, and stand in (the) faith; master yourselves, and take courage.	Γρηγορεῖτε, στήκετε ἐν τῇ πίστει, ἀνδρίζεσθε, κραταιοῦσθε.						
First Epistle to the Corinthians	16	16	14	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ϩⲱⲃ ⲛⲓⲃⲉⲛ ⲉⲧⲉⲛ̀ⲧⲱⲧⲉⲛ ⲙⲁⲣⲟⲩϣⲱⲡⲓ ϧⲉⲛ ⲟⲩⲁⲅⲁⲡⲏ	ⲛⲉⲧⲛ̅ϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ⲙⲁⲣⲟⲩϣⲱⲡⲉ ϩⲛ̅ ⲟⲩⲁⲅⲁⲡⲏ:	Let all works which are yours be done in [a] love.	πάντα ὑμῶν ἐν ἀγάπῃ γινέσθω.						
First Epistle to the Corinthians	16	16	15	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ϯϯϩⲟ ⲟⲩⲛ ⲉ̀ⲣⲱⲧⲉⲛ ⲛⲉⲛⲥⲛⲏⲟⲩ ⲧⲉⲧⲉⲛⲥⲱⲟⲩⲛ ⲙ̀ⲡⲏⲓ ⲛ̀ⲥⲧⲉⲫⲁⲛⲁ ⲛⲉⲙ ⲫⲟⲣⲧⲟⲩⲛⲁⲧⲟⲥ ϫⲉ ⲧⲁⲣⲭⲏ ⲛ̀ⲧⲉ ϯⲁⲭⲁⲓⲁ ⲧⲉ ⲟⲩⲟϩ ⲁⲩⲑⲁϣⲟⲩ ⲉⲩⲇⲓⲁⲕⲟⲛⲓⲁ ⲛ̀ⲛⲓⲁⲅⲓⲟⲥ	ϯⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲇⲉ ⲙ̅ⲙⲱⲧⲛ̅ ⲛⲁⲥⲛⲏⲩ ⲧⲉⲧⲛ̅ⲥⲟⲟⲩⲛ ⲙ̅ⲡⲏⲉⲓ ⲛ̅ⲥⲧⲉⲫⲁⲛⲁ ϫⲉ ⲡϣⲟⲣⲡ̅ ⲡⲉ ϩⲛ̅ ⲧⲁⲭⲁⲓⲁ. ⲁⲩⲱ ⲁⲩⲕⲁⲁⲩ ⲉϩⲣⲁⲓ ⲉⲧⲇⲓⲁⲕⲟⲛⲓⲁ ⲛ̅ⲛⲉⲧⲟⲩⲁⲁⲃ.	I beseech you, then, our brethren--ye know (the) house of Stephana and Phortounatos, that it is (the) beginning of [the] Achaia, and they ordained themselves to a ministry of the saints,	Παρακαλῶ δὲ ὑμᾶς, ἀδελφοί· οἴδατε τὴν οἰκίαν Στεφανᾶ, ὅτι ἐστὶν ἀπαρχὴ τῆς Ἀχαΐας καὶ εἰς διακονίαν τοῖς ἁγίοις ἔταξαν ἑαυτούς·						
First Epistle to the Corinthians	16	16	16	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ϩⲓⲛⲁ ⲛ̀ⲑⲱⲧⲉⲛ ϩⲱⲧⲉⲛ ⲛ̀ⲧⲉⲧⲉⲛϭⲛⲉϫⲱⲧⲉⲛ ⲛ̀ⲛⲁⲓⲟⲩⲟⲛ ⲙ̀ⲡⲁⲓⲣⲏϯ ⲛⲉⲙ ⲟⲩⲟⲛ ⲛⲓⲃⲉⲛ ⲉⲧⲟⲓ ⲛ̀ϣⲫⲏⲣ ⲛ̀ⲣⲉϥⲉⲣϩⲱⲃ ⲟⲩⲟϩ ⲉⲧϧⲟⲥⲓ	ϫⲉⲕⲁⲁⲥ ϩⲱⲧ ⲧⲏⲩⲧⲛ̅ ⲉⲧⲉⲧⲛⲉϩⲩⲡⲟⲧⲁⲥⲥⲉ ⲛ̅ⲛⲁⲓ ⲛ̅ⲧⲉⲉⲓⲙⲓⲛⲉ. ⲙⲛ̅ ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲟ ⲛ̅ϣⲃ̅ⲣⲣ̅ϩⲱⲃ. ⲁⲩⲱ ⲉⲧϩⲟⲥⲉ.	that ye also be subject to such, and every one who is a fellow worker and who toileth.	ἵνα καὶ ὑμεῖς ὑποτάσσησθε τοῖς τοιούτοις καὶ παντὶ τῷ συνεργοῦντι καὶ κοπιῶντι.						
First Epistle to the Corinthians	16	16	17	NT	2. NT	Pauline Epistles	3. Pauline Epistles	08. Pauline Epistles	02. First Epistle to the Corinthians	ϯⲣⲁϣⲓ ⲇⲉ ⲉ̀ϫⲉⲛ ⲧⲡⲁⲣⲟⲩⲥⲓⲁ ⲛ̀ⲥⲧⲉⲫⲁⲛⲁ ⲛⲉⲙ ⲫⲟⲣⲧⲟⲩⲛⲁⲧⲟⲥ ⲛⲉⲙ ⲁⲭⲁⲓⲕⲟⲥ ϫⲉ ⲡⲉⲧⲉⲛϭⲣⲟϩ ⲛⲁⲓ ⲁⲩϫⲉⲕⲣⲱϥ	ϯⲣⲁϣⲉ ⲇⲉ ⲉϫⲛ̅ ⲧⲡⲁⲣϩⲟⲩⲥⲓⲁ ⲛ̅ⲥⲧⲉⲫⲁⲛⲁ. ⲙⲛ̅ ⲫⲟⲣⲧⲟⲩⲛⲁⲧⲟⲥ. ⲙⲛ̅ ⲁⲭⲁⲓⲕⲟⲥ. ϫⲉ ⲛⲁⲓ ⲛⲉⲛⲧⲁⲩϫⲉⲕ ⲡⲉⲧⲛ̅ϣⲱⲱⲧ ⲉⲃⲟⲗ.	But I rejoice over (the) coming of Stephana and Phortounatos and Achaikos, because your deficiency these filled up.	χαίρω δὲ ἐπὶ τῇ παρουσίᾳ Στεφανᾶ καὶ Φορτουνάτου καὶ Ἀχαϊκοῦ, ὅτι τὸ ὑμέτερον ὑστέρημα οὗτοι ἀνεπλήρωσαν,						
