book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Numbers	34	34	24	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲧⲫⲩⲗⲏ ⲛ̀ⲧⲉ ⲛⲉⲛϣⲏⲣⲓ ⲛ̀ⲉⲫⲣⲉⲙ ⲟⲩⲁⲣⲭⲱⲛ ⲅⲁⲙⲟⲩⲏⲗ ⲡϣⲏⲣⲓ ⲛ̀ⲥⲁⲫⲁⲛ		Of the tribe of the sons of Ephraim, the prince was Camuel the son of Sabathan.	τῆς φυλῆς υἱῶν Εφραιµ ἄρχων Καµουηλ υἱὸς Σαβαθα·						
Numbers	34	34	25	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲧⲫⲩⲗⲏ ⲛ̀ⲍⲁⲃⲟⲩⲗⲱⲛ ⲟⲩⲁⲣⲭⲱⲛ ⲉⲗⲓⲥⲁⲫⲁⲧ ⲡϣⲏⲣⲓ ⲙ̀ⲫⲉⲛⲁⲕ		Of the tribe of Zabulon, the prince was Elisaphan the son of Pharnac.	τῆς φυλῆς Ζαβουλων ἄρχων Ελισαφαν υἱὸς Φαρναχ·						
Numbers	34	34	26	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲧⲫⲩⲗⲏ ⲛ̀ⲧⲉ ⲛⲉⲛϣⲏⲣⲓ ⲛ̀ⲓⲥⲁⲭⲁⲣ ⲟⲩⲁⲣⲭⲱⲛ ⲫⲁⲗⲧⲓⲏⲗ ⲡϣⲏⲣⲓ ⲛ̀ⲟⲍⲓⲏⲗ		Of the tribe of the sons of Issachar, the prince was Phaltiel the son of Oza.	τῆς φυλῆς υἱῶν Ισσαχαρ ἄρχων Φαλτιηλ υἱὸς Οζα·						
Numbers	34	34	27	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲧⲫⲩⲗⲏ ⲛ̀ⲧⲉ ⲛⲉⲛϣⲏⲣⲓ ⲛ̀ⲁⲥⲥⲏⲣ ⲟⲩⲁⲣⲭⲱⲛ ⲁⲣⲓⲱⲭ ⲡϣⲏⲣⲓ ⲛ̀ⲉⲗⲙⲓ		Of the tribe of the children of Aser, the prince was Achior the son of Selemi.	τῆς φυλῆς υἱῶν Ασηρ ἄρχων Αχιωρ υἱὸς Σελεµι·						
Numbers	34	34	28	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲧⲫⲩⲗⲏ ⲛ̀ⲛⲉⲫⲑⲁⲗⲓⲙ ⲟⲩⲁⲣⲭⲱⲛ ⲫⲁⲛⲁⲏⲗ ⲡϣⲏⲣⲓ ⲙ̀ⲃⲉⲛⲉⲙⲓⲟⲩⲇ		Of the tribe of Nephthali, the prince was Phadael the son of Jamiud.	τῆς φυλῆς Νεφθαλι ἄρχων Φαδαηλ υἱὸς Βεναµιουδ.						
Numbers	34	34	29	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲛⲁⲓ ⲛⲉ ⲛⲏ ⲉⲧⲁ ⲡϭ̅ⲥ̅ ϩⲟⲛϩⲉⲛ ⲛⲱⲟⲩ ⲉ̀ⲫⲉϣ ⲡⲕⲁϩⲓ ⲛ̀ⲭⲁⲛⲁⲁⲛ ⲉ̀ⲛⲉⲛϣⲏⲣⲓ ⲙ̀ⲡⲓⲥ̅ⲗ̅		These did the Lord command to distribute the inheritances to the children of Israel in the land of Chanaan.	οὗτοι οἷς ἐνετείλατο κύριος καταµερίσαι τοῖς υἱοῖς Ισραηλ ἐν γῇ Χανααν.						
Numbers	35	35	1	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲟⲩⲟϩ ⲁ ⲡϭ̅ⲥ̅ ⲥⲁϫⲓ ⲛⲉⲙ ⲙⲱⲩ̀ⲥⲏⲥ ⲥⲁⲛⲓⲙⲁⲛ̀ϩⲱⲧⲡ ⲛ̀ⲧⲉ ⲙⲱⲁⲃ ϧⲁⲧⲉⲛ ⲡⲓⲓⲟⲣⲇⲁⲛⲏⲥ ϧⲁⲧⲉⲛ ⲓⲉⲣⲓⲭⲱ ⲉϥϫⲱ ⲙ̀ⲙⲟⲥ		And the Lord spoke to Moses to the west of Moab by Jordan near Jericho, saying,	Καὶ ἐλάλησεν κύριος πρὸς Μωυσῆν ἐπὶ δυσµῶν Μωαβ παρὰ τὸν Ιορδάνην κατὰ Ιεριχω λέγων						
Numbers	35	35	2	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ϫⲉ ⲟⲩⲁϩⲥⲁϩⲛⲓ ⲉⲧⲟⲧⲟⲩ ⲛ̀ⲛⲉⲛϣⲏⲣⲓ ⲙ̀ⲡⲓⲥ̅ⲗ̅ ⲉⲕϫⲱ ⲙ̀ⲙⲟⲥ ⲟⲩⲟϩ ⲙⲁⲣⲟⲩϯ ⲛ̀ⲛⲓⲗⲉⲩⲓⲧⲏⲥ ⲉ̀ⲃⲟⲗ ϧⲉⲛ ⲟⲩⲕⲗⲏⲣⲟⲥ ⲛ̀ⲧⲉ ⲡⲁⲙⲁϩⲓ ⲛ̀ⲧⲉ ⲛⲟⲩⲃⲁⲕⲓ ϩⲁⲛⲃⲁⲕⲓ ⲉⲑⲣⲟⲩϣⲱⲡⲓ ⲛ̀ϧⲏⲧⲟⲩ ⲟⲩⲟϩ ⲛⲓⲙⲁⲛ̀ϣⲱⲡⲓ ⲛ̀ⲧⲉ ⲛⲓⲃⲁⲕⲓ ⲉϥⲕⲱϯ ⲉⲩⲉⲧⲏⲓⲧⲟⲩ ⲛ̀ⲛⲓⲗⲉⲓⲧⲏⲥ		Give orders to the children of Israel, and they shall give to the Levites cities to dwell in from the lot of their possession, and they shall give to the Levites the suburbs of the cities round about them.	Σύνταξον τοῖς υἱοῖς Ισραηλ καὶ δώσουσιν τοῖς Λευίταις ἀπὸ τῶν κλήρων κατασχέσεως αὐτῶν πόλεις κατοικεῖν καὶ τὰ προάστια τῶν πόλεων κύκλῳ αὐτῶν δώσουσιν τοῖς Λευίταις,						
Numbers	35	35	3	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲟⲩⲟϩ ⲉⲩⲉ̀ϣⲱⲡⲓ ⲛ̀ϫⲉ ⲛⲓⲃⲁⲕⲓ ⲙ̀ⲙⲁⲛ̀ϣⲱⲡⲓ ⲛⲱⲟⲩ ⲟⲩⲟϩ ⲛⲏ ⲉⲧⲫⲟⲣϫ ⲉ̀ⲃⲟⲗ ⲛ̀ⲧⲱⲟⲩ ⲉⲩⲉ̀ϣⲱⲡⲓ ⲉ̀ⲛⲟⲩⲧⲉⲃⲛⲱⲟⲩⲓ ⲛⲉⲙ ⲛⲟⲩϥⲧⲉⲫⲁⲧ ⲧⲏⲣⲟⲩ		And the cities shall be for them to dwell in, and their enclosures shall be for their cattle and all their beasts.	καὶ ἔσονται αὐτοῖς αἱ πόλεις κατοικεῖν, καὶ τὰ ἀφορίσµατα αὐτῶν ἔσται τοῖς κτήνεσιν αὐτῶν καὶ πᾶσι τοῖς τετράποσιν αὐτῶν.						
Numbers	35	35	4	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲟⲩⲟϩ ⲛⲏ ⲉⲧⲕⲱϯ ⲉ̀ⲛⲓⲃⲁⲕⲓ ⲉⲧⲉⲧⲉⲛⲛⲁⲧⲏⲓⲧⲟⲩ ⲛ̀ⲛⲓⲗⲉⲩⲓⲧⲏⲥ ⲓⲥϫⲉⲛ ⲡⲓⲥⲟⲃⲧ ⲛ̀ⲧⲉ ϯⲃⲁⲕⲓ ⲛⲉⲙ ⲥⲁⲃⲟⲗ ϣⲟ ⲃ̅ ⲙ̀ⲙⲁϩⲓ ⲉϥⲕⲱϯ		And the suburbs of the cities which ye shall give to the Levites, shall be from the wall of the city and outwards two thousand cubits round about.	καὶ τὰ συγκυροῦντα τῶν πόλεων, ἃς δώσετε τοῖς Λευίταις, ἀπὸ τείχους τῆς πόλεως καὶ ἔξω δισχιλίους πήχεις κύκλῳ·						
Numbers	35	35	5	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲟⲩⲟϩ ⲉⲕⲉ̀ϣⲓ ⲛ̀ϯⲃⲁⲕⲓ ⲥⲁⲃⲟⲗ ⲉϥⲕⲱϯ ⲡⲓⲥⲫⲓⲣ ⲉⲧⲥⲁⲡⲉⲓⲉⲃⲧ ϣⲟ ⲃ̅ ⲙ̀ⲙⲁϩⲓ ⲟⲩⲟϩ ⲡⲥⲫⲓⲣ ⲉⲧⲥⲁⲡⲉⲙⲉⲛⲧ ϣⲟ ⲃ̅ ⲙ̀ⲙⲁϩⲓ ⲟⲩⲟϩ ⲡⲥⲫⲓⲣ ⲉⲧⲥⲁⲫⲓⲟⲙ ϣⲟ ⲃ̅ ⲙ̀ⲙⲁϩⲓ ⲟⲩⲟϩ ⲡⲓⲥⲫⲓⲣ ⲉⲧⲥⲁⲡⲉⲙϩⲓⲧ ϣⲟ ⲃ̅ ⲙ̀ⲙⲁϩⲓ ⲟⲩⲟϩ ⲛⲓⲃⲁⲕⲓ ⲉⲩⲉ̀ϣⲱⲡⲓ ⲛⲱⲧⲉⲛ ϧⲉⲛ ⲑⲙⲏϯ ⲙ̀ⲫⲁⲓ ⲛⲉⲙ ⲛⲏ ⲉⲧϧⲉⲛⲧ ⲉ̀ⲛⲓⲃⲁⲕⲓ		And thou shalt measure outside the city on the east side two thousand cubits, and on the south side two thousand cubits, and on the west side two thousand cubits, and on the north side two thousand cubits; and your city shall be in the midst of this, and the suburbs of the cities as described.	καὶ µετρήσεις ἔξω τῆς πόλεως τὸ κλίτος τὸ πρὸς ἀνατολὰς δισχιλίους πήχεις καὶ τὸ κλίτος τὸ πρὸς λίβα δισχιλίους πήχεις καὶ τὸ κλίτος τὸ πρὸς θάλασσαν δισχιλίους πήχεις καὶ τὸ κλίτος τὸ πρὸς βορρᾶν δισχιλίους πήχεις, καὶ ἡ πόλις µέσον τούτου ἔσται ὑµῖν καὶ τὰ ὅµορα τῶν πόλεων.						
Numbers	35	35	6	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	04. Numbers	ⲟⲩⲟϩ ⲉⲣⲉⲧⲉⲛⲉ̀ϯ ⲛ̀ⲛⲓⲗⲉⲩⲓⲧⲏⲥ ⲛ̀ϯⲋ̅ ⲙ̀ⲃⲁⲕⲓ ⲛ̀ⲧⲉ ⲡⲓⲙⲁⲙ̀ⲫⲱⲧ ⲛⲏ ⲉⲧⲉⲧⲉⲛⲛⲁⲧⲏⲓⲧⲟⲩ ⲉ̀ⲑⲣⲟⲩⲫⲱⲧ ⲉ̀ⲙⲁⲩ ⲛ̀ϫⲉ ⲛⲓⲣⲉϥϧⲱⲧⲉⲃ ⲟⲩⲟϩ ⲡⲓⲕⲉⲙⲃ ⲙ̀ⲃⲁⲕⲓ ⲥⲁⲃⲟⲗ ⲛ̀ⲛⲁⲓ		And ye shall give the cities to the Levites, the six cities of refuge which ye shall give for the slayer to flee thither, and in addition to these, forty-two cities.	καὶ τὰς πόλεις δώσετε τοῖς Λευίταις, τὰς ἓξ πόλεις τῶν φυγαδευτηρίων, ἃς δώσετε φεύγειν ἐκεῖ τῷ φονεύσαντι, καὶ πρὸς ταύταις τεσσαράκοντα καὶ δύο πόλεις·						
