book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Proverbs	26	26	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲁⲓ̈ⲛⲁⲩ ⲉⲩⲣⲱⲙⲉ ⲉϥⲙⲉⲉⲩⲉ ⲉⲣⲟϥ ⲟⲩⲁⲁϥ ϫⲉ ⲟⲩⲥⲁⲃⲉ ⲡⲉ ⲟⲩⲛ̅ⲧⲉ ⲡⲁⲑⲏⲧ ⲇⲉ ϩⲉⲗⲡⲓⲥ ⲉϩⲟⲩⲟ ⲉⲣⲟϥ.	I have seen a man who seemed to himself to be wise; but a fool had more hope than he.	εἶδον ἄνδρα δόξαντα παρ’ ἑαυτῷ σοφὸν εἶναι, ἐλπίδα µέντοι ἔσχεν µᾶλλον ἄφρων αὐτοῦ.		ⲁⲉⲓⲛⲟ ⲁⲩⲣⲱⲙⲉ ⲉϥⲙⲉⲩⲉ ⲁⲣⲁϥ ϫⲉ ⲟⲩⲥⲁⲃⲉ ⲡⲉ ⲟⲩⲛ̅ⲧⲉ ⲡⲁⲑⲏⲧ ⲇⲉ ϩⲉⲗⲡⲓⲥ ⲛ̅ϩⲟⲩⲟ ⲁⲣⲁϥ				
Proverbs	26	26	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ϣⲁⲣⲉ ⲡⲣⲉϥϫⲛⲁⲁⲩ ϫⲟⲟⲥ ϫⲉ ⲉⲩⲛⲁϫⲟⲟⲩϥ ⲉⲩϩⲓⲏ ϫⲉ ⲡⲙⲟⲩⲓ ϩⲛ̅ ⲛⲉϩⲓⲟⲟⲩⲉ ⲁⲩⲱ ⲥⲉϩⲱⲧⲃ̅ ⲙ̅ⲙⲟⲟⲩ ϩⲛ̅ ⲛⲉⲡⲗⲁⲧⲓⲁ.	A sluggard when sent on a journey says, There is a lion in the ways, and there are murderers in the streets.	λέγει ὀκνηρὸς ἀποστελλόµενος εἰς ὁδόν Λέων ἐν ταῖς ὁδοῖς.		ⳉⲁⲣⲉ ⲡⲣⲉϥϫⲛⲟ ϫⲟⲟⲥ ⲉⲩⲛⲁϫⲁⲩϥ ⲁⲩⳉⲟ ϫⲉ ⲡⲙⲟⲩⲉⲓ ϩⲓ ⲛ̅ⳉⲱⲟⲩ ⲁⲟⲩ ⲥⲉⳉⲱⲧⲃⲉ ϩⲓ ⲙ̅ⲡⲗⲁⲧⲓⲁ				
Proverbs	26	26	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲛ̅ⲑⲉ ⲛⲟⲩⲣⲟ ⲉϥⲕⲱⲧⲉ ϩⲓϫⲙ̅ ⲡⲉϥⲙⲉϣϯⲃⲥ ⲧⲁⲓ ⲧⲉ ⲑⲉ ⲛⲟⲩⲣⲉϥϫⲛⲁⲁⲩ ϩⲓ ⲡⲉϥϭⲗⲟϭ.	As a door turns on the hinge, so does a sluggard on his bed.	ὥσπερ θύρα στρέφεται ἐπὶ τοῦ στρόφιíος, οὕτως ὀκνηρὸς ἐπὶ τῆς κλίνης αὐτοῦ.		ⲛ̅ⲧⳉⲉ ⲛ̅ⲟⲩⲣⲟ ⲉϥⲕⲱⲧⲉ ⲁϫⲙ̅ ⲡϥ̅ⲕⲟⲩⲣ ⲧⲉⲓ̈ ⲧⲉ ⲧⳉⲉ ⲛ̅ⲟⲩⲣⲉϥϫⲛⲟ ϩⲓ ⲡϥϭⲗⲁϭ				
Proverbs	26	26	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ϣⲁⲣⲉ ⲡⲣⲉϥϫⲛⲁⲁⲩ ⲕⲗϫ̅ ⲛⲉϥϭⲓϫ ϩⲁⲕⲟⲩⲛϥ ⲛϥ̅ⲧⲙⲉϣⲛⲧⲟⲩ ⲉⲣⲱϥ.	A sluggard having hid his hand in his bosom, will not be able to bring it up to his mouth.	κρύψας ὀκνηρὸς τὴν χεῖρα ἐν τῷ κόλπῳ αὐτοῦ οὐ δυνήσεται ἐπενεγκεῖν ἐπὶ τὸ στόµα.		ⳉⲁⲣⲉ ⲡⲣⲉϥϫⲛⲟ ϭⲱⲗϭ ⲛⲉϥϭⲓϫ ⳉⲁ ⲕⲟⲟⲛⲉϥ ϥⲧⲙ̅ⲟⲩⲱⳉ ⲛ̅ⲧⲟⲩ ⲁⲣⲱϥ				
Proverbs	26	26	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲟⲩⲥⲁⲃⲉ ⲡⲉ ⲡⲣⲉϥϫⲛⲁⲁⲩ ⲛⲁϥ ⲟⲩⲁⲁϥ ⲉϩⲟⲩⲉ ⲡⲉⲧⲧⲥⲓⲏⲩ ⲉⲧⲥⲧⲟ ⲉⲃⲟⲗ ⲛ̅ⲟⲩⲟⲩⲱ.	A sluggard seems to himself wiser than one who most satisfactorily brings back a message.	σοφώτερος ἑαυτῷ ὀκνηρὸς φαίνεται τοῦ ἐν πλησµονῇ ἀποκοµίζοντος ἀíελίαν.		ⲟⲩⲥⲁⲃⲉ ⲡⲉ ⲡⲣⲉϥϫⲛⲟ ⲛⲉϥ ⲟⲩⲁϩⲉⲉⲧϥ ⲛ̅ϩⲟⲩⲟ ⲁⲡⲉⲧⲥⲏⲟⲩ ⲉⲧⲥⲧⲟ ⲁⲃⲁⲗ ⲛ̅ⲟⲩⲟⲩⲟⲩ				
Proverbs	26	26	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲛ̅ⲑⲉ ⲙ̅ⲡⲉⲧⲁⲙⲁϩⲧⲉ ⲙ̅ⲡⲥⲁⲧ ⲛ̅ⲟⲩⲟⲩϩⲟⲟⲣ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲙ̅ⲡⲉⲧⲁϩⲉⲣⲉⲧϥ̅ ⲙ̅ⲡⲃⲟⲗ ⲛ̅ⲟⲩⲙⲓϣⲉ ⲉⲙⲡⲱϥ ⲁⲛ ⲡⲉ.	As he that lays hold of a dog’s tail, so is he that makes himself the champion of another’s cause.	ὥσπερ ὁ κρατῶν κέρκου κυνός, οὕτως ὁ προεστὼς ἀλλοτρίας κρίσεως.		ⲛ̅ⲧⳉⲉ ⲙ̅ⲡⲉⲧⲉⲙⲁϩⲧⲉ ⲙ̅ⲡⲥⲉⲧ ⲛ̅ⲟⲩⲟⲩϩⲁⲣ ⲧⲉⲓ̈ ⲧⲉ ⲧⳉⲉ ⲙ̅ⲡⲉⲧⲁϩⲉ ⲁⲣⲉⲧϥ̅ ⲙ̅ⲡⲃⲗ̅ ⲛ̅ⲟⲩⲙⲓⳉⲉ ⲉⲡⲱϥ ⲉⲛ ⲡⲉ				
Proverbs	26	26	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲛ̅ⲑⲉ ⲛ̅ⲛⲉⲧϫⲱⲛⲧ̅ ⲉⲧⲛⲟⲩϫⲉ ⲉϩⲟⲩⲛ ⲛ̅ϩⲉⲛϣⲁϫⲉ ⲉⲛ̅ⲣⲱⲙⲉ ⲉⲡⲉⲧⲛⲁⲧⲱⲙⲧ̅ ⲇⲉ ⲉⲡϣⲁϫⲉ ⲛ̅ϣⲟⲣⲡ̅ ⲛⲁⲥⲗⲁⲁⲧⲉ.	As those who need correction put forth fair words to men, and he that first falls in with the proposal will be overthrown;	ὥσπερ οἱ ἰώµενοι προβάλλουσιν λόγους εἰς ἀνθρώπους, ὁ δὲ ἀπαντήσας τῷ λόγῳ πρῶτος ὑποσκελισθήσεται,		ⲛ̅ⲧⳉⲉ ⲛ̅ⲛⲉⲧϫⲱⲛⲧ ⲁⲧⲱⲕⲉ ⲁⳉⲟⲩⲛ ⲛ̅ϩⲉⲛϣⲉϫⲉ ⲁⲛⲣⲱⲙⲉ ⲡⲉⲧⲛⲁⲧⲱⲙⲧ ⲇⲉ ⲁⲡϣⲉϫⲉ ⲛ̅ⳉⲁⲣⲡ ⲛⲁⲥⲗⲁⲁⲧⲉ				
Proverbs	26	26	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲛ̅ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧϭⲱⲱⲣϭ̅ ⲉⲛⲉⲩϣⲃⲉⲉⲣ ⲉⲩϣⲁⲛⲧⲁϩⲟ ⲟⲩⲇⲉ ϣⲁⲩϫⲟⲟⲥ ϫⲉ ⲛ̅ⲧⲁⲓ̈ⲁⲁⲥ ⲉⲓ̈ⲥⲱⲃⲉ.	so are all that lay wait for their own friends, and when they are discovered, say, I did it in jest.	οὕτως πάντες οἱ ἐνεδρεύοντες τοὺς ἑαυτῶν φίλους, ὅταν δὲ φωραθῶσιν, λέγουσιν ὅτι Παίζων ἔπραξα.		ⲧⲉⲓ̈ ⲧⲉ ⲧⳉⲉ ⲛ̅ⲟⲩⲁⲛ ⲛⲓⲙ ⲉⲧϭⲱⲣϭ ⲁⲛⲉϥⳉⲃⲉⲉⲣⲉ ⲁⲩϣⲁⲧⲉϩⲁϥ ⲇⲉ ⳉⲁⲣⲉϥϫⲟⲟⲥ ϫⲉ ⲛⲧⲁⲉⲓⲉⲉⲥ ⲉⲓ̈ⲥⲱⲃⲉ				
Proverbs	26	26	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ϣⲁⲣⲉ ⲡⲕⲱϩⲧ̅ ⲙⲟⲩϩ ϩⲛ̅ ϩⲁϩ ⲛ̅ϣⲉ ⲡⲙⲓϣⲉ ⲇⲉ ⲛⲁϭⲱ ϩⲙ̅ ⲡⲙⲁ ⲉⲧⲉⲙⲛ̅ⲣⲉϥϭⲱⲛⲧ̅ ⲛ̅ϩⲏⲧϥ̅.	With much wood fire increases; but where there is not a double-minded man, strife ceases.	ἐν πολλοῖς ξύλοις θάλλει πῦρ, ὅπου δὲ οὐκ ἔστιν δίθυµος, ἡσυχάζει µάχη.		ⳉⲁⲣⲉ ⲡⲕⲱϩⲧ ϫⲉⲣⲟ ⳉⲛ̅ ϩⲁϩ ⲛ̅ⳉⲉ ⲡⲙⲓⳉⲉ ⲇⲉ ⲛⲁϭⲟⲩ ⳉⲙ̅ ⲡⲙⲁ ⲉⲧⲉ ⲟⲩⲛ̅ ⲣⲉϥϭⲱⲛⲧ ⲛ̅ⳉⲏⲧϥ				
Proverbs	26	26	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ϩⲉⲛϫⲃ̅ⲃⲥ ⲙⲛ̅ⲟⲩⲉⲥⲭⲁⲣⲁ ⲁⲩⲱ ϩⲉⲛϣⲉ ϩⲙ̅ ⲡⲕⲱϩⲧ̅ ⲟⲩⲣⲱⲙⲉ ϩⲱⲱϥ ⲛ̅ⲣⲉϥⲥⲁϩⲟⲩ ⲉϥϣⲧⲟⲣⲧⲣ̅ ⲛ̅ⲟⲩⲙⲓϣⲉ.	A hearth for coals, and wood for fire; and railing man for the tumult of strife.	ἐσχάρα ἄνθραξιν καὶ ξύλα πυρί, ἀνὴρ δὲ λοίδορος εἰς ταραχὴν µάχης.		ⲛ̅ϫⲃ̅ⲃⲉⲥ ⲛ̅ⲟⲩⲉⲥⲭⲁⲣⲁ ⲁⲟⲩ ϩⲉⲛⳉⲉ ⲙ̅ⲡⲕⲱϩⲧ̅ ⲟⲩⲣⲱⲙⲉ ϩⲟⲩⲟⲩϥ ⲛ̅ⲣⲉϥⲥⲁϩⲟⲩ ⲉϥⳉⲧⲁⲣⲧⲣⲉ ⲛ̅ⲟⲩⲙⲓⳉⲉ				
Proverbs	26	26	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲛ̅ϣⲁϫⲉ ⲙ̅ⲡⲕ̅ⲟⲣϣϥ̅ ϭⲏⲛ ⲛⲁⲓ̈ ⲇⲉ ⲣⲱϩⲧ̅ ⲉϩⲟⲩⲛ ⲉⲛⲧⲁⲙⲓⲟⲛ ⲛ̅ⲑⲏ.	The words of cunning knaves are soft; but they smite even to the inmost parts of the bowels.	λόγοι κερκώπων µαλακοί, οὗτοι δὲ τύπτουσιν εἰς ταµιεῖα σπλάγχνων.		ⲛ̅ϣⲉϫⲉ ⲙ̅ⲡⲕⲁⲣϣϥ̅ ϭⲏⲛ ⲛⲉⲓ̈ ⲇⲉ ⲣⲱϩⲧ ⲁⳉⲟⲩⲛ ⲁⲛⲧⲁⲙⲓⲟⲛ ⲛ̅ⲧⳉⲓ				
Proverbs	26	26	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲛ̅ⲑⲉ ⲛ̅ϩⲉⲛⲃⲗ̅ϫⲉ ⲡⲉ ⲟⲩϩⲁⲧ ⲉⲩϯ ⲙ̅ⲙⲟϥ ϩⲛ̅ ⲟⲩⲕⲣⲟϥ ϣⲁⲣⲉ ϩⲉⲛⲥⲡⲟⲧⲟⲩ ⲛ̅ⲕⲣⲟϥ ϩⲃ̅ⲥ ⲟⲩϩⲏⲧ ⲛ̅ⲣⲉϥⲗⲩⲡⲏ.	Silver dishonestly given is to be considered as a potsherd: smooth lips cover a grievous heart.	ἀργύριον διδόµενον µετὰ δόλου ὥσπερ ὄστρακον ἡγητέον. χείλη λεῖα καρδίαν καλύπτει λυπηράν.		ⲛ̅ⲧⳉⲉ ⲛ̅ϩⲉⲛⲃⲗ̅ϫⲉ ⲡⲉ ⲟⲩϩⲉⲧ ⳉⲛ̅ ⲟⲩⲕⲣⲁϥ ⳉⲁⲣⲉ ϩⲉⲛⲥⲡⲁⲧⲟⲩ ⲛ̅ⲕⲣⲁϥ ϩⲱⲃⲥ ⲟⲩϩⲏⲧ ⲛ̅ⲣⲉϥⲣ̅ⲗⲩⲡⲉⲓ				
Proverbs	26	26	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ϣⲁⲣⲉ ⲡϫⲁϫⲉ ⲟⲩⲱϣⲃ̅ ⲉϥϫⲱⲣⲙ̅ ⲉⲟⲩⲟⲛ ⲛⲓⲙ ϩⲓ ⲛⲉϥⲥⲡⲟⲧⲟⲩ ϥⲙⲉⲉⲩⲉ ⲇⲉ ϩⲙ̅ ⲡⲉϥϩⲏⲧ ⲉϩⲉⲛⲕⲣⲟϥ.	A weeping enemy promises all things with his lips, but in his heart he contrives deceit.	χείλεσιν πάντα ἐπινεύει ἀποκλαιόµενος ἐχθρός, ἐν δὲ τῇ καρδίᾳ τεκταίνεται δόλους·		ⳉⲁⲣⲉ ⲡϫⲁϫⲉ ⲣⲓⲙⲉ ⲉϥϫⲱⲣⲙⲉ ⲁⲟⲩⲁⲛ ⲛⲓⲙ ⳉⲛ̅ ⲛⲉϥⲥⲡⲁⲧⲟⲩ ϥⲙⲉⲩⲉ ⲇⲉ ⳉⲙ̅ ⲡϥ̅ϩⲏⲧ ⲁϩⲉⲛⲕⲣⲁϥ				
Proverbs	26	26	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲉⲣϣⲁⲛ ⲡⲉⲕϫⲁϫⲉ ⲥⲡⲥⲱⲡⲕ̅ ⲉϥⲕⲱⲣϣ̅ ϩⲛ̅ ⲧⲉϥⲥⲙⲏ ⲙ̅ⲡⲣ̅ⲥⲱⲧⲙ̅ ⲛ̅ⲥⲱϥ ⲟⲩⲛ̅ ⲥⲁϣϥⲉ ⲅⲁⲣ ⲙ̅ⲡⲟⲛⲏⲣⲓⲁ ϩⲙ̅ ⲡⲉϥϩⲏⲧ.	Though thine enemy intreat thee with a loud voice, consent not: for there are seven abominations in his heart.	ἐάν σου δέηται ὁ ἐχθρὸς µεγάλῃ τῇ φωνῇ, µὴ πεισθῇς· ἑπτὰ γάρ εἰσιν πονηρίαι ἐν τῇ ψυχῇ αὐτοῦ.		ⲁϣⲁ ⲡⲕ̅ϫⲁϫⲉ ⲥⲉⲡⲥⲱⲡⲕ̅ ⲉϥⲕⲱⲣϣ ⳉⲛ̅ ⲧϥ̅ⲥⲙⲓ ⲙⲛ̅ⲥⲱⲧⲙⲉ ⲛ̅ⲥⲱϥ ⲟⲩⲛ̅ ⲥⲁⳉϥⲉ ⲅⲁⲣ ⲙ̅ⲡⲟⲛⲏⲣⲓⲁ ⳉⲙ̅ ⲡϥ̅ϩⲏⲧ				
Proverbs	26	26	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲡⲉⲧϩⲱⲡ ⲛ̅ⲟⲩⲙⲛ̅ⲧϫⲁϫⲉ ϣⲁϥⲧⲟⲩⲛⲉⲥ ⲟⲩⲡⲟⲛⲏⲣⲓⲁ ϣⲁⲣⲉ ⲟⲩⲥⲁⲃⲉ ⲇⲉ ϭⲱⲗⲡ̅ ⲉⲃⲟⲗ ⲛ̅ⲛⲉϥⲛⲟⲃⲉ ϩⲛ̅ ⲟⲩⲙⲏⲏϣⲉ.	He that hides enmity frames deceit: but being easily discerned, exposes his own sins in the public assemblies.	ὁ κρύπτων ἔχθραν συνίστησιν δόλον, ἐκκαλύπτει δὲ τὰς ἑαυτοῦ ἁµαρτίας εὔγνωστος ἐν συνεδρίοις.		ⲡⲉⲧϩⲱⲡ ⲛ̅ⲟⲩⲙⲛ̅ⲧϫⲁϫⲉ ⳉⲁⲣⲉϥⲧⲟⲩⲛⲟⲩⲥ ⲟⲩⲡⲟⲛⲏⲣⲓⲁ ⳉⲁⲣⲉ ⲟⲩⲥⲁⲃⲉ ⲇⲉ ϭⲱⲗⲡ ⲁⲃⲁⲗ ⲛ̅ⲛⲉϥⲛⲁⲃⲉ ⳉⲛ̅ ⲟⲩⲙⲓⲉⲓϣⲉ				
Proverbs	26	26	27	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲡⲉⲧϣⲓⲕⲉ ⲛ̅ⲟⲩϩⲓⲉⲓⲧ ⲉⲡⲉⲧϩⲓⲧⲟⲩⲱϥ ϥⲛⲁϩⲉ ⲉϩⲣⲁⲓ̈ ⲉⲣⲟϥ ⲡⲉⲧⲥⲕⲟⲣⲕⲣ̅ ⲇⲉ ⲛ̅ⲟⲩⲱⲛⲉ ⲉϥⲛⲁϩⲉ ⲉϫⲱϥ.	He that digs a pit for his neighbour shall fall into it: and he that rolls a stone, rolls it upon himself.	ὁ ὀρύσσων βόθρον τῷ πλησίον ἐµπεσεῖται εἰς αὐτόν, ὁ δὲ κυλίων λίθον ἐφ’ ἑαυτὸν κυλίει.		ⲡⲉⲧϣⲓⲕⲉ ⲛ̅ⲟⲩϩⲓⲉⲓⲧ ⲁⲡⲉⲧϩⲓⲧⲟⲩⲱϥ​ ⲁϥⲛⲁϩⲉⲓ̈ⲉ ⲁⲣⲁϥ ⲡⲉⲧⲥⲕⲁⲣⲕⲣⲉ ⲇⲉ ⲛ̅ⲟⲩⲱⲛⲉ ⲁϥⲛⲁϩⲉⲓ̈ⲉ ⲁϫⲱϥ				
Proverbs	26	26	28	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲡⲗⲁⲥ ⲛ̅ⲛⲟⲩϫ ⲙⲟⲥⲧⲉ ⲛ̅ⲧⲙⲉ ⲧⲧⲁⲡⲣⲟ ⲇⲉ ⲉϣⲧⲣⲧⲱⲣ ⲛⲁⲉⲓⲣⲉ ⲛ̅ϩⲉⲛϣⲧⲟⲣⲧⲣ̅.	A lying tongue hates the truth; and an unguarded mouth causes tumults.	γλῶσσα ψευδὴς µισεῖ ἀλήθειαν, στόµα δὲ ἄστεγον ποιεῖ ἀκαταστασίας.		ⲡⲗⲉⲥ ⲛ̅ⲛⲟⲩϫ ⲙⲁⲥⲧⲉ ⲛ̅ⲧⲙⲓⲉ ⲧⲧⲁⲡⲣⲟ ⲇⲉ ⲉⲧⳉⲧⲣ̅ⲧⲁⲣⲧ ⲛⲁⲉⲓⲣⲉ ⲛ̅ϩⲉⲛⳉⲧⲁⲣⲧⲣⲉ				
Proverbs	27	27	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲙ̅ⲡⲣ̅ϣⲟⲩϣⲟⲩ ⲙ̅ⲙⲟⲕ ⲉⲡⲉϥⲣⲁⲥⲧⲉ ⲛⲅ̅ⲥⲟⲟⲩⲛ ⲅⲁⲣ ⲁⲛ ϫⲉ ⲉⲣⲉ ⲣⲁⲥⲧⲉ ⲛⲁϫⲡⲉⲟⲩ	Boast not of to-morrow; for thou knowest not what the next day shall bring forth.	µὴ καυχῶ τὰ εἰς αὔριον· οὐ γὰρ γινώσκεις τί τέξεται ἡ ἐπιοῦσα.		ⲙⲛ̅ϣⲟⲩϣⲟⲩ ⲙ̅ⲙⲁⲕ ⲁⲡϥ̅ⲣⲉⲥⲧⲉ ⲕⲥⲁⲩⲛⲉ ⲅⲁⲣ ⲉⲛ ϫⲉ ⲁ ⲣⲉⲥⲧⲉ ⲛⲁⲧⳉⲡⲉⲟ​				
Proverbs	27	27	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲙⲁⲣⲉ ⲕⲉⲧⲁⲡⲣⲟ ⲧⲁⲓⲟⲕ ⲉⲛⲧⲱⲕ ⲁⲛ ⲧⲉ ⲟⲩϣⲙ̅ⲙⲟ ⲁⲩⲱ ⲛ̅ⲛⲉⲕⲥⲡⲟⲧⲟⲩ ⲁⲛ.	Let thy neighbour, and not thine own mouth, praise thee; a stranger, and not thine own lips.	ἐγκωµιαζέτω σε ὁ πέλας καὶ µὴ τὸ σὸν στόµα, ἀλλότριος καὶ µὴ τὰ σὰ χείλη.		ⲙⲁⲣⲉ ⲕⲉⲟⲩⲉ ⲧⲁⲓⲁⲕ ⲉⲧⲕ̅ⲧⲁⲡⲣⲟ ⲉⲛ ⲧⲉ ⲟⲩϣⲙ̅ⲙⲟ ⲁⲟⲩ ⲛⲉⲕⲥⲡⲁⲧⲟⲩ ⲉⲛ				
Proverbs	27	27	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲡⲱⲛⲉ ϩⲟⲣϣ̅ ⲁⲩⲱ ⲡϣⲱ ⲙⲟⲕϩ̅ ⲛ̅ϥⲓⲧϥ̅ ⲧⲟⲣⲅⲏ ⲇⲉ ⲙ̅ⲡⲁⲑⲏⲧ ϩⲟⲣϣ̅ ⲉϩⲟⲩⲟ ⲉⲣⲟⲟⲩ ⲙ̅ⲡⲉⲥⲛⲁⲩ.	A stone is heavy, and sand cumbersome; but a fool’s wrath is heavier than both.	βαρὺ λίθος καὶ δυσβάστακτον ἄµµος, ὀργὴ δὲ ἄφρονος βαρυτέρα ἀµφοτέρων.		ⲡⲱⲛⲉ ϩⲁⲣϣ ⲁⲟⲩ ⲡϣⲟⲩⲙⲁⲕϩ̅ ⲛ̅ϥⲓⲧϥ̅ ⲧⲟⲣⲅⲏ ⲇⲉ ⲙ̅ⲡⲁⲑⲏⲧ ϩⲁⲣϣ ⲛ̅ϩⲟⲩⲟ ⲁⲣⲁⲩ ⲙ̅ⲡⲥⲛⲟ				
Proverbs	27	27	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲡϭⲱⲛⲧ̅ ⲟⲩⲁⲧⲛⲁ ⲡⲉ ⲁⲩⲱ ⲧⲟⲣⲅⲏ ⲛⲁϣⲧ̅ ⲁⲗⲗⲁ ⲙⲉⲣⲉ ⲗⲁⲁⲩ ϥⲓ ϩⲁ ⲡⲕⲱϩ.	Wrath is merciless, and anger sharp: but envy can bear nothing.	ἀνελεήµων θυµὸς καὶ ὀξεῖα ὀργή, ἀλλ’ οὐδένα ὑφίσταται ζῆλος.		ⲡϭⲱⲛⲧ ⲟⲩⲁⲧⲛⲁⲉ ⲡⲉ ⲁⲟⲩ ⲧⲟⲣⲅⲏ ⲛⲁⳉⲧ̅ ⲁⲗⲗⲁ ⲙⲁⲣⲉ ⲗⲁⲩⲉ ϥⲓ ⳉⲁ ⲡⲕⲱϩ				
Proverbs	27	27	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲛⲁⲛⲟⲩ ϩⲉⲛϫⲡⲓⲟ ⲉⲩϭⲱⲗⲡ̅ ⲉⲃⲟⲗ ⲉϩⲟⲩⲉ ⲟⲩⲙⲛ̅ⲧϣⲃⲏⲣ ⲉⲥϩⲏⲡ.	Open reproofs are better than secret love.	κρείσσους ἔλεγχοι ἀποκεκαλυµµένοι κρυπτοµένης φιλίας.		ⲛⲁⲛⲟⲩ ϩⲉⲛϫⲡⲓⲟ ⲉⲩϭⲁⲗⲡ ⲁⲃⲁⲗ ⲛ̅ϩⲟⲩⲟ ⲁⲩⲙⲛ̅ⲧⳉⲃⲏⲣ ⲉⲥϩⲏⲡ				
Proverbs	27	27	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ⲛⲁⲛⲟⲩ ⲙ̅ⲡⲱⲗϩ ⲛ̅ⲟⲩϣⲃⲏⲣ ⲉϩⲟⲩⲉ ⲙ̅ⲡⲓ ⲛ̅ⲟⲩϫⲁϫⲉ.	The wounds of a friend are more to be trusted than the spontaneous kisses of an enemy.	ἀξιοπιστότερά ἐστιν τραύµατα φίλου ἢ ἑκούσια φιλήµατα ἐχθροῦ.		ⲛⲁⲛⲟⲩ ⲙ̅ⲡⲱⲗϩ̅ ⲛ̅ⲟⲩⳉⲃⲏⲣ ⲛ̅ϩⲟⲩⲟ ⲁⲛⲡⲓⲉⲓ ⲛ̅ⲟⲩϫⲁϫⲉ				
Proverbs	27	27	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	03. Proverbs		ϣⲁⲣⲉ ⲧⲉⲯⲩⲭⲏ ⲉⲧⲧⲥⲓⲏⲩ ϫⲏⲣ ⲉⲥⲧⲉ ⲡⲉⲃⲓⲱ ⲉⲃⲟⲗ ϣⲁⲣⲉ ⲛ̅ⲕⲉⲡⲉⲧⲥⲁϣⲉ ⲇⲉ ϩⲗⲟϭ ⲛ̅ⲧⲉⲯⲩⲭⲏ ⲉⲧⲣϭⲣⲱϩ.	A full soul scorns honeycombs; but to a hungry soul even bitter things appear sweet.	ψυχὴ ἐν πλησµονῇ οὖσα κηρίοις ἐµπαίζει, ψυχῇ δὲ ἐνδεεῖ καὶ τὰ πικρὰ γλυκεῖα φαίνεται.		ⳉⲁⲣⲉ ⲧⲯⲩⲭⲏ ⲉⲧⲥⲏⲟⲩ ⲧⲥ̅ⲧⲟ ⲡⲉⲃⲓⲟⲩ ⲁⲃⲁⲗ ⳉⲁⲣⲉ ⲡⲉⲧⲥⲁⳉⲉ ⲇⲉ ϩⲗⲁϭ ⲛ̅ⲧⲯⲩⲭⲏ ⲉⲧϣⲁⲁⲧ				
