book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Judith	5	05	13	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith			And God dried the Red sea before them,	καὶ κατεξήρανεν ὁ θεὸς τὴν ἐρυθρὰν θάλασσαν ἔµπροσθεν αὐτῶν						
Judith	5	05	14	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith			And brought them to mount Sina, and Cades-Barne, and cast forth all that dwelt in the wilderness.	καὶ ἤγαγεν αὐτοὺς εἰς ὁδὸν τοῦ Σινα καὶ Καδης Βαρνη· καὶ ἐξέβαλον πάντας τοὺς κατοικοῦντας ἐν τῇ ἐρήµῳ						
Judith	5	05	15	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith		... ]ⲕⲁϩ ⲛ̅ⲛ̅ⲁⲙⲟⲣⲣⲁⲓⲟⲥ ⲁⲩⲱ ⲛⲁ ⲉⲥⲉⲃⲱⲛ ⲧⲏⲣⲟⲩ ⲁⲩⲃⲟⲧⲟⲩ ⲉⲃⲟⲗ ϩⲣⲁⲓ̈ ϩⲛ̅ ⲧⲉⲩϭⲟⲙ ⲁⲩϫⲓⲟⲟⲣ ⲇⲉ ⲙ̅ⲡⲓⲟⲣⲇⲁⲛⲏⲥ ⲁⲩⲕⲗⲏⲣⲟⲛⲟⲙⲓ ⲛ̅ⲧⲟⲣⲓⲛⲏ ⲧⲏⲣⲥ̅	So they dwelt in the land of the Amorites, and they destroyed by their strength all them of Esebon, and passing over Jordan they possessed all the hill country.	καὶ ᾤκησαν ἐν γῇ Αµορραίων καὶ πάντας τοὺς Εσεβωνίτας ἐξωλέθρευσαν ἐν τῇ ἰσχύι αὐτῶν. καὶ διαβάντες τὸν Ιορδάνην ἐκληρονόµησαν πᾶσαν τὴν ὀρεινὴν						
Judith	5	05	16	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith		ⲁⲩⲱ ⲁⲩⲛⲟⲩϫⲉ ⲉⲃⲟⲗ ϩⲁⲧⲉⲩϩⲏ ⲙ̅ⲡⲉⲭⲁⲛⲁⲛⲁⲓⲟⲥ ⲙⲛ̅ ⲡⲉⲫⲁⲓⲣⲉⲍⲁⲓⲟⲥ ⲙⲛ̅ ⲡⲓ̈ⲉⲃⲟⲩⲍⲁⲓⲟⲥ ⲙⲛ̅ ⲥⲩⲭⲉⲙ ⲙⲛ̅ ⲛ̅ⲅⲉⲣⲅⲉⲥⲁⲓⲟⲥ ⲧⲏⲣⲟⲩ ⲁⲩⲟⲩⲱϩ ⲛ̅ϩⲏⲧⲥ̅ ⲛ̅ϩⲉⲛϩⲟⲟⲩ ⲉⲛⲁϣⲱⲟⲩ	And they cast forth before them the Chanaanite, the Pherezite, the Jebusite, and the Sychemite, and all the Gergesites, and they dwelt in that country many days.	καὶ ἐξέβαλον ἐκ προσώπου αὐτῶν τὸν Χαναναῖον καὶ τὸν Φερεζαῖον καὶ τὸν Ιεβουσαῖον καὶ τὸν Συχεµ καὶ πάντας τοὺς Γεργεσαίους καὶ κατῴκησαν ἐν αὐτῇ ἡµέρας πολλάς.						
Judith	5	05	17	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith		ⲁⲩⲱ ⲉⲙⲡⲟⲩⲣ̅ⲛⲟⲃⲉ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡⲉⲩⲛⲟⲩⲧⲉ ⲛⲉⲣⲉ ⲛ̅ⲁⲅⲁⲑⲟⲛ ϣⲟⲟⲡ ⲛⲙ̅ⲙⲁⲩ ⲡⲉ ⲉⲧⲃⲉ ϫⲉ ⲡⲛⲟⲩⲧⲉ ⲉⲧⲙⲟⲥⲧⲉ ⲙ̅ⲡϫⲓⲛϭⲟⲛⲥ̅ ⲛ̅ⲛⲉϥϣⲟⲟⲡ ⲛⲙ̅ⲙⲁⲩ ⲡⲉ	And whilst they sinned not before their God, they prospered, because the God that hateth iniquity was with them.	καὶ ἕως οὐχ ἥµαρτον ἐνώπιον τοῦ θεοῦ αὐτῶν, ἦν µετ’ αὐτῶν τὰ ἀγαθά, ὅτι θεὸς µισῶν ἀδικίαν µετ’ αὐτῶν ἐστιν.						
Judith	5	05	18	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith		ⲛ̅ⲧⲉⲣⲟⲩⲥⲁϩⲱⲟⲩ ⲇⲉ ⲉⲃⲟⲗ ⲛ̅ⲧⲉϩⲓⲏ ⲉⲛⲧⲁϥⲥⲙⲛ̅ⲧⲥ̅ ⲛⲙ̅ⲙⲁⲩ ⲁϥϥⲟⲧⲟⲩ ⲉⲃⲟⲗ ϩⲛ̅ ϩⲁϩ ⲙ̅ⲡⲟⲗⲉⲙⲟⲥ ⲉⲙⲁⲧⲉ ⲉⲙⲁⲧⲉ ⲁⲩⲱ ⲁⲩⲁⲓⲭⲙⲁⲗⲱⲧⲓⲍⲉ ⲙ̅ⲙⲟⲟⲩ ⲉⲩⲕⲁϩ ⲉⲙⲡⲱⲟⲩ ⲁⲛ ⲡⲉ ⲁⲩⲱ ⲡⲉⲣⲡⲉ ⲙ̅ⲡⲉⲩⲛⲟⲩⲧⲉ ⲁϥϣⲱⲡⲉ ⲉⲩⲕⲁϩ ⲁⲩⲱ ⲛⲉⲩⲡⲟⲗⲓⲥ ⲁⲩⲁⲙⲁϩⲧⲉ ⲙ̅ⲙⲟⲟⲩ ϩⲓⲧⲛ̅ ⲛⲉⲩϫⲓϫⲉⲉⲩ	But when they departed from the way which he appointed them, they were destroyed in many battles very sore, and were led captives into a land that was not their’s, and the temple of their God was cast to the ground, and their cities were taken by the enemies.	ὅτε δὲ ἀπέστησαν ἀπὸ τῆς ὁδοῦ, ἧς διέθετο αὐτοῖς, ἐξωλεθρεύθησαν ἐν πολλοῖς πολέµοις ἐπὶ πολὺ σφόδρα καὶ ᾐχµαλωτεύθησαν εἰς γῆν οὐκ ἰδίαν, καὶ ὁ ναὸς τοῦ θεοῦ αὐτῶν ἐγενήθη εἰς ἔδαφος, καὶ αἱ πόλεις αὐτῶν ἐκρατήθησαν ὑπὸ τῶν ὑπεναντίων.						
Judith	5	05	19	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith		ⲧⲉⲛⲟⲩ ϭⲉ ⲉⲁⲩⲕⲟⲧⲟⲩ ⲉⲡⲉⲩⲛⲟⲩⲧⲉ ⲁⲩⲉⲓ ⲉϩⲣⲁⲓ̈ ⲉⲃⲟⲗ ϩⲙ̅ ⲡϫⲱⲱⲣⲉ ⲉⲃⲟⲗ ⲉⲛⲧⲁⲩϫⲟⲟⲣⲟⲩ ⲉⲃⲟⲗ ⲛ̅ϩⲏⲧϥ̅ ⲁⲩⲁⲙⲁϩⲧⲉ ⲉⲑⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲡⲙⲁ ⲙ̅ⲡⲉⲩⲧⲃ̅ⲃⲟ ⲁⲩⲱ ⲁⲩⲟⲩⲱϩ ϩⲛ̅ ⲧⲟⲣⲓⲛⲏ ϫⲉ ⲛⲉⲥⲟ ⲛ̅ϫⲁⲓⲉ ⲡⲉ	But now are they returned to their God, and are come up from the places where they were scattered, and have possessed Jerusalem, where their sanctuary is, and are seated in the hill country; for it was desolate.	καὶ νῦν ἐπιστρέψαντες ἐπὶ τὸν θεὸν αὐτῶν ἀνέβησαν ἐκ τῆς διασπορᾶς, οὗ διεσπάρησαν ἐκεῖ, καὶ κατέσχον τὴν Ιερουσαληµ, οὗ τὸ ἁγίασµα αὐτῶν, καὶ κατῳκίσθησαν ἐν τῇ ὀρεινῇ, ὅτι ἦν ἔρηµος.						
Judith	5	05	20	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith		ⲧⲉⲛⲟⲩ ϭⲉ ⲡϫⲟⲉⲓⲥ ⲡⲁϫⲟⲉⲓⲥ ⲉϣⲱⲡⲉ ⲟⲩⲛ ⲙⲛ̅ⲧⲁⲧⲥⲟⲟⲩⲛ ϩⲙ ⲡⲉⲓⲗⲁⲟⲥ ⲁⲩⲱ ⲥⲉⲣ̅ⲛⲟⲃⲉ ⲉⲡⲉⲩⲛⲟⲩⲧⲉ ⲧⲛ̅ⲛⲁϭⲙ̅ⲡⲉⲩϣⲓⲛⲉ ⲡⲉ ϫⲉ ⲡⲁⲓ̈ ⲛⲁϣⲱⲡⲉ ⲛ̅ϩⲏⲧⲟⲩ ⲉⲩϫⲣⲟⲡ ⲁⲩⲱ ⲧⲛ̅ⲛⲁⲃⲱⲕ ⲉϩⲣⲁⲓ̈ ⲛ̅ⲧⲛ̅ⲙⲓϣⲉ ⲛⲙ̅ⲙⲁⲩ	Now therefore, my lord and governor, if there be any error against this people, and they sin against their God, let us consider that this shall be their ruin, and let us go up, and we shall overcome them.	καὶ νῦν, δέσποτα κύριε, εἰ µὲν ἔστιν ἀγνόηµα ἐν τῷ λαῷ τούτῳ καὶ ἁµαρτάνουσιν εἰς τὸν θεὸν αὐτῶν καὶ ἐπισκεψόµεθα ὅτι ἔστιν ἐν αὐτοῖς σκάνδαλον τοῦτο, καὶ ἀναβησόµεθα καὶ ἐκπολεµήσοµεν αὐτούς·						
Judith	5	05	21	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith		ⲉϣⲱⲡⲉ ⲇⲉ ⲙⲛ̅ ⲁⲛⲟⲙⲓⲁ ϩⲙ̅ ⲡⲉⲩϩⲉⲑⲛⲟⲥ ⲙⲁⲣⲉ ⲡϫⲟⲉⲓⲥ ⲥⲁⲁⲧⲟⲩ ⲙⲏⲡⲟⲧⲉ ⲛ̅ⲧⲉ ⲡⲉⲩϫⲟⲉⲓⲥ ⲙⲓϣⲉ ⲉϩⲣⲁⲓ̈ ⲉϫⲱⲟⲩ ⲁⲩⲱ ⲛ̅ⲧⲉ ⲡⲉⲩⲛⲟⲩⲧⲉ ϯ ⲉϫⲱⲟⲩ ⲛ̅ⲧⲛ̅ϣⲱⲡⲉ ⲉⲩⲛⲟϭⲛⲉϭ ⲙ̅ⲡϩⲟⲧ ⲉⲃⲟⲗ ⲙ̅ⲡⲕⲁϩ̅ ⲧⲏⲣϥ̅	But if there be no iniquity in their nation, let my lord now pass by, lest their Lord defend them, and their God be for them, and we become a reproach before all the world.	εἰ δ’ οὐκ ἔστιν ἀνοµία ἐν τῷ ἔθνει αὐτῶν, παρελθέτω δὴ ὁ κύριός µου, µήποτε ὑπερασπίσῃ ὁ κύριος αὐτῶν καὶ ὁ θεὸς αὐτῶν ὑπὲρ αὐτῶν, καὶ ἐσόµεθα εἰς ὀνειδισµὸν ἐναντίον πάσης τῆς γῆς. —						
Judith	5	05	22	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	13. Judith		ⲁⲥϣⲱⲡⲉ ⲇⲉ ⲛ̅ⲧⲉⲣⲉϥⲟⲩⲱ ⲉϥϣⲁϫⲉ ⲛ̅ϭⲓ ⲁⲭⲓⲱⲣ ⲛ̅ⲛⲉⲓϣⲁϫⲉ ⲁϥ[...	And when Achior had finished these sayings, all the people standing round about the tent murmured, and the chief men of Holofernes, and all that dwelt by the sea side, and in Moab, spake that he should kill him.	καὶ ἐγένετο ὡς ἐπαύσατο Αχιωρ λαλῶν τοὺς λόγους τούτους, καὶ ἐγόγγυσεν πᾶς ὁ λαὸς ὁ κυκλῶν τὴν σκηνὴν καὶ περιεστώς, καὶ εἶπαν οἱ µεγιστᾶνες Ολοφέρνου καὶ πάντες οἱ κατοικοῦντες τὴν παραλίαν καὶ τὴν Μωαβ συγκόψαι αὐτόν						
