book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Leviticus	14	14	28	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲟⲩⲟϩ ⲉ̀ⲃⲟⲗ ϧⲉⲛ ⲡⲓⲛⲉϩ ⲉⲧϣⲟⲡ ϧⲉⲛ ⲧϫⲓϫ ⲙ̀ⲡⲓⲟⲩⲏⲃ ⲉϥⲉ̀ⲧⲁⲗⲟ ⲉ̀ϫⲉⲛ ⲫⲙⲁϣϫ ⲛ̀ⲟⲩⲓⲛⲁⲙ ⲛ̀ⲧⲉ ⲫⲏ ⲉⲧⲛⲁⲧⲟⲩⲃⲟ ⲛⲉⲙ ⲉ̀ϫⲉⲛ ϩⲏⲧⲥ ⲛ̀ⲧⲉϥϫⲓϫ ⲛ̀ⲟⲩⲓⲛⲁⲙ ⲛⲉⲙ ⲉ̀ϫⲉⲛ ϩⲏⲧⲥ ⲛ̀ⲧⲉϥⲫⲁⲧ ⲛ̀ⲟⲩⲓⲛⲁⲙ ⲉ̀ϫⲉⲛ ⲡⲓⲙⲁ ⲟⲛ ⲛ̀ⲧⲉ ⲡⲓⲥⲛⲟϥ ⲛ̀ⲧⲉ ⲫⲏ ⲛ̀ⲧⲉ ϯⲙⲉⲧϣⲁϥⲧ		And the priest shall put of the oil that is on his hand on the tip of the right ear of him that is under purification, and on the thumb of his right hand, and on the great toe of his right foot, on the place of the blood of the trespass-offering.	καὶ ἐπιθήσει ὁ ἱερεὺς ἀπὸ τοῦ ἐλαίου τοῦ ἐπὶ τῆς χειρὸς αὐτοῦ ἐπὶ τὸν λοβὸν τοῦ ὠτὸς τοῦ καθαριζοµένου τοῦ δεξιοῦ καὶ ἐπὶ τὸ ἄκρον τῆς χειρὸς αὐτοῦ τῆς δεξιᾶς καὶ ἐπὶ τὸ ἄκρον τοῦ ποδὸς αὐτοῦ τοῦ δεξιοῦ ἐπὶ τὸν τόπον τοῦ αἵµατος τοῦ τῆς πληµµελείας·						
Leviticus	14	14	29	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲡⲓⲛⲉϩ ⲇⲉ ⲉⲧⲁϥⲥⲱϫⲡ ⲫⲏ ⲉⲧϣⲟⲡ ϧⲉⲛ ⲧϫⲓϫ ⲙ̀ⲡⲓⲟⲩⲏⲃ ⲉϥⲉ̀ⲧⲁⲗⲟ ⲉ̀ϫⲉⲛ ⲧⲁⲫⲉ ⲛ̀ⲧⲉ ⲫⲏ ⲉⲧⲁϥⲧⲟⲩⲃⲟ ⲟⲩⲟϩ ⲉϥⲉ̀ⲧⲱⲃϩ ⲉ̀ϩⲣⲏⲓ ⲉ̀ϫⲱϥ ⲛ̀ϫⲉ ⲡⲓⲟⲩⲏⲃ ⲙ̀ⲡⲉⲙ̀ⲑⲟ ⲙ̀ⲡϭ̅ⲥ̅		And that which is left of the oil which is on the hand of the priest he shall put on the head of him that is purged, and the priest shall make atonement for him before the Lord.	τὸ δὲ καταλειφθὲν ἀπὸ τοῦ ἐλαίου τὸ ὂν ἐπὶ τῆς χειρὸς τοῦ ἱερέως ἐπιθήσει ἐπὶ τὴν κεφαλὴν τοῦ καθαρισθέντος, καὶ ἐξιλάσεται περὶ αὐτοῦ ὁ ἱερεὺς ἔναντι κυρίου.						
Leviticus	14	14	30	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲟⲩⲟϩ ⲉϥⲉ̀ⲑⲁⲙⲓⲟ ⲛ̀ⲟⲩⲁⲓ ⲛ̀ⲛⲓϭⲣⲟⲙⲡϣⲁⲗ ⲓⲉ ⲛ̀ⲧⲉ ⲡⲓⲙⲁⲥ ⲃ̅ ⲛ̀ϭⲣⲟⲙⲡⲓ ⲕⲁⲧⲁ ⲫⲣⲏϯ ⲉⲧⲁ ⲧⲉϥϫⲓϫ ϫⲉⲙϥ		And he shall offer one of the turtle-doves or of the young pigeons, as he can afford it,	καὶ ποιήσει µίαν τῶν τρυγόνων ἢ ἀπὸ τῶν νεοσσῶν τῶν περιστερῶν, καθότι εὗρεν αὐτοῦ ἡ χείρ,						
Leviticus	14	14	31	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲡⲓⲟⲩⲁⲓ ⲉⲑⲃⲉ ⲫⲛⲟⲃⲓ ⲟⲩⲟϩ ⲡⲓⲟⲩⲁⲓ ⲉⲩϭⲗⲓⲗ ⲛ̀ϫⲟϥϫⲉϥ ⲛⲉⲙ ⲡⲓϣⲟⲩϣⲱⲟⲩϣⲓ ⲟⲩⲟϩ ⲉⲣⲉ ⲡⲓⲟⲩⲏⲃ ⲧⲱⲃϩ ⲉ̀ϩⲣⲏⲓ ⲉ̀ϫⲉⲛ ⲫⲏ ⲉⲧⲛⲁⲧⲟⲩⲃⲟ ⲙ̀ⲡⲉⲙ̀ⲑⲟ ⲙ̀ⲡϭ̅ⲥ̅		the one for a sin-offering, the other for a whole-burnt-offering with the meat-offering, and the priest shall make an atonement before the Lord for him that is under purification.	τὴν µίαν περὶ ἁµαρτίας καὶ τὴν µίαν εἰς ὁλοκαύτωµα σὺν τῇ θυσίᾳ, καὶ ἐξιλάσεται ὁ ἱερεὺς περὶ τοῦ καθαριζοµένου ἔναντι κυρίου.						
Leviticus	14	14	32	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲫⲁⲓ ⲡⲉ ⲫⲛⲟⲙⲟⲥ ⲛ̀ⲧⲉ ⲫⲏ ⲉⲧⲉ ⲡⲓϭⲟϩ ⲛ̀ϧⲏⲧϥ ⲛ̀ⲧⲉ ⲡⲓⲥⲉϩⲧ ⲛⲉⲙ ⲫⲏ ⲉⲧⲉϥⲛⲁϫⲓⲙⲓ ⲁⲛ ϧⲉⲛ ⲧⲉϥϫⲓϫ ⲉ̀ⲓⲛⲓ ⲉ̀ϩⲣⲏⲓ ⲉ̀ϫⲉⲛ ⲡⲉϥⲧⲟⲩⲃⲟ		This is the law for him in whom is the plague of leprosy, and who cannot afford the offerings for his purification.	οὗτος ὁ νόµος, ἐν ᾧ ἐστιν ἡ ἁφὴ τῆς λέπρας καὶ τοῦ µὴ εὑρίσκοντος τῇ χειρὶ εἰς τὸν καθαρισµὸν αὐτοῦ.						
Leviticus	14	14	33	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲟⲩⲟϩ ⲁ ⲡϭ̅ⲥ̅ ⲥⲁϫⲓ ⲛⲉⲙ ⲙⲱⲩ̀ⲥⲏⲥ ⲛⲉⲙ ⲁⲁⲣⲱⲛ ⲉϥϫⲱ ⲙ̀ⲙⲟⲥ		And the Lord spoke to Moses and Aaron, saying,	Καὶ ἐλάλησεν κύριος πρὸς Μωυσῆν καὶ Ααρων λέγων						
Leviticus	14	14	34	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ϫⲉ ⲉ̀ϣⲱⲡ ⲁⲣⲉⲧⲉⲛϣⲁⲛϣⲉ ⲛⲱⲧⲉⲛ ⲉ̀ϧⲟⲩⲛ ⲉ̀ⲡⲕⲁϩⲓ ⲛ̀ⲧⲉ ⲛⲓⲭⲁⲛⲁⲛⲉⲟⲥ ⲫⲏ ⲁ̀ⲛⲟⲕ ⲉ̀ϯⲛⲁⲧⲏⲓϥ ⲛⲱⲧⲉⲛ ϧⲉⲛ ⲟⲩⲕⲗⲏⲣⲟⲥ ⲟⲩⲟϩ ⲛ̀ⲧⲁϯ ⲛ̀ⲟⲩϭⲟϩ ⲛ̀ⲧⲉ ⲟⲩⲥⲉϩⲧ ϧⲉⲛ ⲛⲓⲏⲓ ⲛ̀ⲧⲉ ⲡⲓⲕⲁϩⲓ ⲉⲧⲉⲧⲉⲛⲛⲁϭⲓⲧϥ		Whensoever ye shall enter into the land of the Chananites, which I give you for a possession, and I shall put the plague of leprosy in the houses of the land of your possession;	Ὡς ἂν εἰσέλθητε εἰς τὴν γῆν τῶν Χαναναίων, ἣν ἐγὼ δίδωµι ὑµῖν ἐν κτήσει, καὶ δώσω ἁφὴν λέπρας ἐν ταῖς οἰκίαις τῆς γῆς τῆς ἐγκτήτου ὑµῖν,						
Leviticus	14	14	35	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲟⲩⲟϩ ⲉϥⲉ̀ⲓ̀ ⲛ̀ϫⲉ ⲫⲏ ⲉⲧⲉ ⲡⲓⲏⲓ ⲫⲱϥ ⲡⲉ ⲟⲩⲟϩ ⲉϥⲉ̀ⲧⲁⲙⲉ ⲡⲓⲟⲩⲏⲃ ⲉϥϫⲱ ⲙ̀ⲙⲟⲥ ϫⲉ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩϭⲟϩ ⲛ̀ⲧⲉ ⲟⲩⲥⲉϩⲧ ⲁϥⲟⲩⲱⲛϩ ⲉⲣⲟⲓ ϧⲉⲛ ⲡⲁⲏⲓ		then the owner of the house shall come and report to the priest, saying, I have seen as it were a plague in the house.	καὶ ἥξει τίνος αὐτοῦ ἡ οἰκία καὶ ἀναγγελεῖ τῷ ἱερεῖ λέγων Ὥσπερ ἁφὴ ἑώραταί µου ἐν τῇ οἰκίᾳ.						
Leviticus	14	14	36	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲟⲩⲟϩ ⲉϥⲉ̀ⲟⲩⲁϩⲥⲁϩⲛⲓ ⲛ̀ϫⲉ ⲡⲓⲟⲩⲏⲃ ⲛ̀ϣⲟⲣⲡ ⲉⲥⲉ̀ⲕⲉϩ ⲙ̀ⲡⲓⲏⲓ ⲙ̀ⲡⲁⲧⲉϥⲓ ⲉ̀ϧⲟⲩⲛ ⲛ̀ϫⲉ ⲡⲓⲟⲩⲏⲃ ⲉ̀ⲛⲁⲩ ⲉ̀ⲡⲓϭⲟϩ ⲟⲩⲟϩ ⲛ̀ⲛⲟⲩϣⲱⲡⲓ ⲉⲩϭⲁϧⲉⲙ ⲛ̀ϫⲉ ⲛⲏ ⲧⲏⲣⲟⲩ ⲉⲧϧⲉⲛ ⲡⲓⲏⲓ ⲟⲩⲟϩ ⲙⲉⲛⲉⲛⲥⲁ ⲛⲁⲓ ⲉϥⲉ̀ⲓ̀ ⲉ̀ϧⲟⲩⲛ ⲛ̀ϫⲉ ⲡⲓⲟⲩⲏⲃ ⲉ̀ϯⲛⲓⲁⲧϥ ⲙ̀ⲡⲓⲏⲓ		And the priest shall give orders to remove the furniture of the house, before the priest comes in to see the plague, and thus none of the things in the house shall become unclean; and afterwards the priest shall go in to examine the house.	καὶ προστάξει ὁ ἱερεὺς ἀποσκευάσαι τὴν οἰκίαν πρὸ τοῦ εἰσελθόντα ἰδεῖν τὸν ἱερέα τὴν ἁφὴν καὶ οὐ µὴ ἀκάθαρτα γένηται ὅσα ἐὰν ᾖ ἐν τῇ οἰκίᾳ, καὶ µετὰ ταῦτα εἰσελεύσεται ὁ ἱερεὺς καταµαθεῖν τὴν οἰκίαν.						
Leviticus	14	14	37	OT	1. OT	Pentateuch	1. Pentateuch	01. Pentateuch	03. Leviticus	ⲟⲩⲟϩ ⲉϥⲉ̀ⲛⲁⲩ ⲉ̀ⲡⲓϭⲟϩ ⲟⲩⲟϩ ϩⲏⲡⲡⲉ ⲓⲥ ⲡⲓϭⲟϩ ϧⲉⲛ ⲛⲓϫⲟⲓ ⲛ̀ⲧⲉ ⲡⲓⲏⲓ ϩⲁⲛϫⲁⲛⲉⲩ ⲉⲩⲟⲩⲉⲧⲟⲩⲱⲧ ⲓⲉ ⲉⲩⲟⲓ ⲛ̀ⲁⲟⲩⲁⲛ ⲛ̀ⲭⲣⲱⲙ ⲟⲩⲟϩ ⲡⲟⲩϩⲟ ⲉϥⲑⲉⲃⲓⲏⲟⲩⲧ ⲉ̀ⲛⲓϫⲟⲓ		And he shall look on the plague, and, behold, if the plague is in the walls of the house, he will see greenish or reddish cavities, and the appearance of them will be beneath the surface of the walls.	καὶ ὄψεται τὴν ἁφὴν ἐν τοῖς τοίχοις τῆς οἰκίας, κοιλάδας χλωριζούσας ἢ πυρριζούσας, καὶ ἡ ὄψις αὐτῶν ταπεινοτέρα τῶν τοίχων,						
