book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
First Samuel	10	10	15	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲁⲩⲱ ϭⲓⲥ ⲡⲉϫⲁϥ ⲛ̅ⲥⲁⲟⲩⲗ. ϫⲉ ⲙⲁⲧⲁⲙⲟⲓ̈. ϫⲉ ⲛ̅ⲧⲁ ⲥⲁⲙⲟⲩⲏⲗ ϫⲟⲟⲥ ⲛⲁⲕ ϫⲉ ⲟⲩ.	And his kinsman said to Saul, Tell me, I pray thee, What did Samuel say to thee?	καὶ εἶπεν ὁ οἰκεῖος πρὸς Σαουλ Ἀπάγγειλον δή µοι τί εἶπέν σοι Σαµουηλ.						
First Samuel	10	10	16	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲡⲉϫⲉ ⲥⲁⲟⲩⲗ ⲙ̅ⲡⲉϥⲉⲓⲱⲧ ϫⲉ ϩⲛ̅ ⲟⲩⲧⲁⲙⲟ. ⲁϥⲧⲁⲙⲟⲓ̈. ϫⲉ ⲁⲩϩⲉ ⲉⲛⲉⲟⲟⲩ. ⲡϣⲁϫⲉ ⲇⲉ ⲛ̅ⲧⲙⲛ̅ⲧⲣ̅ⲣⲟ ⲙ̅ⲡⲉϥⲟⲩⲟⲛϩϥ̅ ⲉⲣⲟϥ	And Saul said to his kinsman, he verily told me that the asses were found. But the matter of the kingdom he told him not.	καὶ εἶπεν Σαουλ πρὸς τὸν οἰκεῖον αὐτοῦ Ἀπήγγειλεν ἀπαγγέλλων µοι ὅτι εὕρηνται αἱ ὄνοι· τὸ δὲ ῥῆµα τῆς βασιλείας οὐκ ἀπήγγειλεν αὐτῷ.						
First Samuel	10	10	17	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲁⲩⲱ ⲥⲁⲙⲟⲩⲏⲗ ⲁϥⲡⲁⲣⲁⲅⲅⲓⲗⲉ ⲙ̅ⲡⲗⲁⲟⲥ ⲧⲏⲣϥ̅ ⲉⲧⲣⲉⲩⲉⲓ ⲉⲣⲁⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲉϩⲣⲁⲓ̈ ⲉⲙⲁⲥⲏⲫⲁⲑ	And Samuel summoned all the people before the Lord to Massephath.	Καὶ παρήγγειλεν Σαµουηλ παντὶ τῷ λαῷ πρὸς κύριον εἰς Μασσηφα						
First Samuel	10	10	18	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲥⲁⲙⲟⲩⲏⲗ ⲇⲉ ⲡⲉϫⲁϥ ⲛ̅ⲛ̅ϣⲏⲣⲉ ⲙ̅ⲡⲓⲏ̅ⲗ̅ ϫⲉ ⲛⲁⲓ̈ ⲛⲉⲧⲉⲣⲉ ⲡϫⲟⲉⲓⲥ ⲡⲛⲟⲩⲧⲉ ⲙ̅ⲡⲓⲏ̅ⲗ̅ ϫⲱ ⲙ̅ⲙⲟⲟⲩ. ϫⲉ ⲁⲛⲟⲕ ⲁⲓ̈ⲉⲓⲛⲉ. ⲛ̅ⲛⲉϣⲏⲣⲉ ⲙ̅ⲡⲓⲏ̅ⲗ̅ ⲉⲃⲟⲗ ϩⲛ̅ ⲕⲏⲙⲉ. ⲁⲩⲱ ⲁⲓ̈ⲛⲉϩⲙ̅ ⲧⲏⲩⲧⲛ̅ ⲛ̅ⲧⲟⲟⲧϥ̅ ⲙ̅ⲫⲁⲣⲁⲱ ⲡⲣ̅ⲣⲟ ⲛ̅ⲕⲏⲙⲉ. ⲁⲩⲱ ⲛ̅ⲧⲟⲟⲧⲟⲩ ⲛ̅ⲛⲉⲣⲱⲙⲉ ⲧⲏⲣⲟⲩ ⲉⲧϩⲟϫϩⲉϫ ⲙ̅ⲙⲱⲧⲛ̅.	And he said to the children of Israel, Thus has the Lord God of Israel spoken, saying, I brought up the children of Israel out of Egypt, and I rescued you out of the hand of Pharao king of Egypt, and out of all the kingdoms that afflicted you.	καὶ εἶπεν πρὸς υἱοὺς Ισραηλ Τάδε εἶπεν κύριος ὁ θεὸς Ισραηλ λέγων Ἐγὼ ἀνήγαγον τοὺς υἱοὺς Ισραηλ ἐξ Αἰγύπτου καὶ ἐξειλάµην ὑµᾶς ἐκ χειρὸς Φαραω βασιλέως Αἰγύπτου καὶ ἐκ πασῶν τῶν βασιλειῶν τῶν θλιβουσῶν ὑµᾶς·						
First Samuel	10	10	19	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲛ̅ⲧⲱⲧⲛ̅ ⲇⲉ ⲙ̅ⲡⲟⲟⲩ. ⲁⲧⲉⲧⲛ̅ⲥⲉϣϥ̅ ⲡⲛⲟⲩⲧⲉ. ⲛ̅ⲧⲟϥ ⲡⲉ ⲡⲉⲧⲛ̅ⲥⲱ̅ⲣ̅. ⲉⲃⲟⲗ ϩⲛ̅ ⲛⲉⲧⲛ̅ϩⲓⲥⲉ ⲧⲏⲣⲟⲩ ⲙⲛ̅ ⲛⲉⲧⲛ̅ⲑⲗⲓⲯⲓⲥ ⲁⲩⲱ ⲡⲉϫⲏⲧⲛ̅. ϫⲉ ⲛ̅ⲧⲛ̅ⲛⲁϭⲱ ⲁⲛ ϩⲓ̈ⲛⲁⲓ̈. ⲁⲗⲗⲁ ⲕⲱ ⲛ̅ⲟⲩⲣ̅ⲣⲟ ϩⲓ̈ϫⲱⲛ. ⲧⲉⲛⲟⲩ ϭⲉ ⲁϩⲉⲣⲁⲧ ⲧⲏⲩⲧⲛ̅ ⲙ̅ⲡⲙⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡϫⲟⲉⲓⲥ. ⲕⲁⲧⲁ ⲛⲉⲧⲛ̅ⲧⲱϣ. ⲕⲁⲧⲁ ⲛ̅ϣⲟ. ⲛ̅ⲛⲉⲧⲛ̅ⲫⲩⲗⲏ.	And ye have this day rejected God, who is himself your Deliverer out of all your evils and afflictions; and ye said, Nay, but thou shalt set a king over us: and now stand before the Lord according to your tribes, and according to your families.	καὶ ὑµεῖς σήµερον ἐξουθενήκατε τὸν θεόν, ὃς αὐτός ἐστιν ὑµῶν σωτὴρ ἐκ πάντων τῶν κακῶν ὑµῶν καὶ θλίψεων ὑµῶν, καὶ εἴπατε Οὐχί, ἀλλ’ ἢ ὅτι βασιλέα στήσεις ἐφ’ ἡµῶν· καὶ νῦν κατάστητε ἐνώπιον κυρίου κατὰ τὰ σκῆπτρα ὑµῶν καὶ κατὰ τὰς φυλὰς ὑµῶν.						
First Samuel	10	10	20	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲥⲁⲙⲟⲩⲏⲗ ⲇⲉ ⲁϥⲧⲁϩⲟ ⲉⲣⲁⲧϥ̅ ⲙ̅ⲡⲙⲏⲏϣⲉ ⲧⲏⲣϥ̅ ⲙ̅ⲡⲓⲏ̅ⲗ̅. ⲁⲩⲱ ⲁ ⲡⲉⲕⲗⲏⲣⲟⲥ ⲧⲁϩⲉ ⲡⲙⲏⲏϣⲉ ⲛ̅ⲃⲉⲛⲓⲁⲙⲓⲛ.	And Samuel brought nigh all the tribes of Israel, and the tribe of Benjamin is taken by lot.	καὶ προσήγαγεν Σαµουηλ πάντα τὰ σκῆπτρα Ισραηλ, καὶ κατακληροῦται σκῆπτρον Βενιαµιν·						
First Samuel	10	10	21	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲁϥⲧⲁϩⲟ ⲉⲣⲁⲧϥ̅ ⲙ̅ⲡⲙⲏⲏϣⲉ ⲛ̅ⲃⲉⲛⲓⲁⲙⲓⲛ ⲕⲁⲧⲁ ⲛⲉϥⲫⲩⲗⲏ. ⲁ ⲡⲉⲕⲗⲏⲣⲟⲥ ⲉⲓ ⲉϫⲛ̅ ⲧⲉⲫⲩⲗⲏ ⲙ̅ⲙⲁⲧⲧⲁⲣⲓⲛ. ⲁⲩⲱ ⲁϥⲧⲁϩⲟ ⲉⲣⲁⲧⲥ̅ ⲛ̅ⲧⲉⲫⲩⲗⲏ ⲙ̅ⲙⲁⲧⲧⲁⲣⲓⲛ ⲕⲁⲧⲁ ⲣⲱⲙⲉ ⲁ ⲡⲉⲕⲗⲏⲣⲟⲥ ⲉⲓ ⲉϫⲛ̅ ⲥⲁⲟⲩⲗ ⲡϣⲏⲣⲉ ⲛ̅ϭⲓⲥ. ⲁⲩⲱ ⲁⲩⲕⲱⲧⲉ ⲛ̅ⲥⲱϥ ⲙ̅ⲡⲟⲩϩⲉ ⲉⲣⲟϥ.	And he brings near the tribe of Benjamin by families, and the family of Mattari is taken by lot: and they bring near the family of Mattari, man by man, and Saul the son of Kis is taken; and he sought him, but he was not found.	καὶ προσάγει σκῆπτρον Βενιαµιν εἰς φυλάς, καὶ κατακληροῦται φυλὴ Ματταρι· καὶ προσάγουσιν τὴν φυλὴν Ματταρι εἰς ἄνδρας, καὶ κατακληροῦται Σαουλ υἱὸς Κις. καὶ ἐζήτει αὐτόν, καὶ οὐχ εὑρίσκετο.						
First Samuel	10	10	22	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲥⲁⲙⲟⲏⲗ ⲇⲉ ⲁϥⲕⲟⲧϥ̅ ⲁϥϫⲛⲉ ⲡϫⲟⲉⲓⲥ. ϫⲉ ⲉⲛⲉⲣⲉ ⲡⲣⲱⲙⲉ ⲛⲁⲉⲓ ⲉⲡⲉⲓ̈ⲙⲁ. ⲡⲉϫⲉ ⲡϫⲟⲉⲓⲥ ⲛⲁϥ ϫⲉ ⲉⲓⲥ ϩⲏⲏⲧⲉ ϥⲗⲏϭ ϩⲛ̅ ⲛⲉⲥⲕⲩⲛⲏ.	And Samuel asked yet again of the Lord, Will the man come hither? and the Lord said, Behold, he is hid among the stuff.	καὶ ἐπηρώτησεν Σαµουηλ ἔτι ἐν κυρίῳ Εἰ ἔρχεται ὁ ἀνὴρ ἐνταῦθα; καὶ εἶπεν κύριος Ἰδοὺ αὐτὸς κέκρυπται ἐν τοῖς σκεύεσιν.						
First Samuel	10	10	23	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲥⲁⲙⲟⲩⲏⲗ ⲇⲉ ⲁϥⲡⲱⲧ ⲁϥⲛ̅ⲧϥ̅ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲙⲁ ⲉⲧⲙ̅ⲙⲁⲩ. ⲁϥⲧⲁϩⲟϥ ⲉⲣⲁⲧϥ̅ ϩⲛ̅ ⲧⲙⲏⲧⲉ ⲙ̅ⲡⲗⲁⲟⲥ ⲁⲩⲱ ⲁϥϫⲓⲥⲉ ⲉⲡⲗⲁⲟⲥ ⲧⲏⲣϥ̅. ⲛ̅ⲟⲩϩⲟⲩⲉ ϣⲓ̈ⲏ ⲛ̅ⲛⲁϩⲃⲉ.	And he ran and took him thence, and he set him in the midst of the people; and he was higher than all the people by his shoulders and upwards.	καὶ ἔδραµεν καὶ λαµβάνει αὐτὸν ἐκεῖθεν καὶ κατέστησεν ἐν µέσῳ τοῦ λαοῦ, καὶ ὑψώθη ὑπὲρ πάντα τὸν λαὸν ὑπὲρ ὠµίαν καὶ ἐπάνω.						
First Samuel	10	10	24	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲡⲉϫⲉ ⲥⲁⲙⲟⲩⲏⲗ ⲉϩⲟⲩⲛ ϩⲙ̅ ⲡⲗⲁⲟⲥ ⲧⲏⲣϥ̅. ϫⲉ ⲉⲛⲉ ⲁⲧⲉⲧⲛ̅ⲛⲁⲩ ⲉⲡⲉⲛⲧⲁ ⲡϫⲟⲉⲓⲥ ⲥⲟⲧⲡϥ̅ ⲛⲁϥ. ϫⲉ ⲙⲛ̅ ⲡⲉⲧⲧⲛ̅ⲧⲱⲛ ⲉⲣⲟϥ ⲛ̅ϩⲏⲧ ⲧⲏⲩⲧⲛ̅ ⲧⲏⲣⲧⲛ̅. ⲁⲩⲱ ⲡⲗⲁⲟⲥ ⲧⲏⲣϥ̅. ⲁⲩⲉⲓⲙⲉ. ⲁⲩⲱ ⲁⲩⲱϣ ⲉⲃⲟⲗ ⲉⲩϫⲱ ⲙ̅ⲙⲟⲥ ϫⲉ ⲙⲁⲣⲉ ⲡⲣ̅ⲣⲟ ⲱⲛϩ̅.	And Samuel said to all the people, Have ye seen whom the Lord has chosen to himself, that there is none like to him among you all? And all the people took notice, and said, Let the king live!	καὶ εἶπεν Σαµουηλ πρὸς πάντα τὸν λαόν Εἰ ἑοράκατε ὃν ἐκλέλεκται ἑαυτῷ κύριος, ὅτι οὐκ ἔστιν αὐτῷ ὅµοιος ἐν πᾶσιν ὑµῖν; καὶ ἔγνωσαν πᾶς ὁ λαὸς καὶ εἶπαν Ζήτω ὁ βασιλεύς.						
