book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Isaiah	30	30	20	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲟⲩⲟϩ ⲉϥⲉ̀ϯ ⲛⲱⲧⲉⲛ ⲛ̀ϫⲉ ⲡϭ̅ⲥ̅ ⲛ̀ⲟⲩⲱⲓⲕ ⲛ̀ϩⲟϫϩⲉϫ. ⲛⲉⲙ ⲟⲩⲙⲱⲟⲩ ⲉϥϫⲏⲟⲩ ⲟⲩⲟϩ ⲛ̀ⲛⲟⲩϧⲱⲛⲧ ϫⲉ ⲉ̀ⲣⲟⲕ ⲛ̀ϫⲉ ⲛⲏ ⲉⲧⲥⲱⲣⲉⲙ ⲙ̀ⲙⲟⲕ. ⲁⲗⲗⲁ ⲛⲉⲕⲃⲁⲗ ⲉⲩⲉ̀ⲛⲁⲩ ⲉ̀ⲛⲏ ⲉⲧⲁⲩⲥⲟⲣⲙⲉⲕ.		And though the Lord shall give you the bread of affliction and scant water, yet they that cause thee to err shall no more at all draw nigh to thee; for thine eyes shall see those that cause thee to err,	καὶ δώσει κύριος ὑµῖν ἄρτον θλίψεως καὶ ὕδωρ στενόν, καὶ οὐκέτι µὴ ἐγγίσωσίν σοι οἱ πλανῶντές σε· ὅτι οἱ ὀφθαλµοί σου ὄψονται τοὺς πλανῶντάς σε,						
Isaiah	30	30	21	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲟⲩⲟϩ ⲛⲉⲕⲙⲁϣϫ ⲉⲩⲉ̀ⲥⲱⲧⲉⲙ ⲉ̀ⲛⲓⲥⲁϫⲓ ⲛ̀ⲧⲉ ⲛⲏ ⲉⲧⲁⲩⲥⲟⲣⲙⲉⲕ ⲉ̀ⲫⲁϩⲟⲩ. ⲛⲏ ⲉⲧϫⲱ ⲙ̀ⲙⲟⲥ ϫⲉ ⲫⲁⲓ ⲡⲉ ⲡⲓⲙⲱⲓⲧ ⲙⲁⲣⲉⲛⲙⲟϣⲓ ϩⲓⲱⲧϥ. ⲓⲧⲉ ⲉ̀ⲟⲩⲓⲛⲁⲙ. ⲓⲧⲉ ⲉ̀ϫⲁϭⲏ.		and thine ears shall hear the words of them that went after thee to lead thee astray, who say, This is the way, let us walk in it, whether to the right or to the left.	καὶ τὰ ὦτά σου ἀκούσονται τοὺς λόγους τῶν ὀπίσω σε πλανησάντων, οἱ λέγοντες Αὕτη ἡ ὁδός, πορευθῶµεν ἐν αὐτῇ εἴτε δεξιὰ εἴτε ἀριστερά.						
Isaiah	30	30	22	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲟⲩⲟϩ ⲉⲕⲉ̀ϥⲱϯ ⲉ̀ⲃⲟⲗ ⲛ̀ⲛⲓⲓⲇⲱⲗⲟⲛ ⲉⲧⲟⲓ ⲛ̀ⲓⲉⲃ ⲛ̀ϩⲁⲧ ⲛⲉⲙ ⲛⲏ ⲉⲧⲟⲓ ⲛ̀ⲓⲉⲃ ⲛ̀ⲛⲟⲩⲃ. ⲉⲕⲉ̀ⲧϣⲙⲱⲟⲩ. ⲟⲩⲟϩ ⲉⲕⲉ̀ϣⲁϣⲟⲩ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩⲙⲱⲟⲩ ⲛ̀ⲧⲉ ⲟⲩⲓ ⲉⲥϩⲉⲙⲥⲓ. ⲛⲉⲙ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩϩⲱⲓⲣⲓ ⲉⲕⲉ̀ϩⲓⲧⲟⲩ ⲉ̀ⲃⲟⲗ.		And thou shalt pollute the plated idols, and thou shalt grind to powder the gilt ones, and shalt scatter them as the water of a removed woman, and thou shalt thrust them forth as dung.	καὶ ἐξαρεῖς τὰ εἴδωλα τὰ περιηργυρωµένα καὶ τὰ περικεχρυσωµένα, λεπτὰ ποιήσεις καὶ λικµήσεις ὡς ὕδωρ ἀποκαθηµένης καὶ ὡς κόπρον ὤσεις αὐτά.						
Isaiah	30	30	23	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲧⲟⲧⲉ ⲡⲓⲙⲟⲩⲛϩⲱⲟⲩ ⲉϥⲉ̀ϣⲱⲡⲓ ⲙ̀ⲡϫⲣⲟϫ ⲛ̀ⲧⲉ ⲡⲉⲕⲕⲁϩⲓ. ⲟⲩⲟϩ ⲡⲱⲓⲕ ⲛ̀ⲧⲉ ⲡⲟⲩⲧⲁϩ ⲛ̀ⲧⲉ ⲡⲉⲕⲕⲁϩⲓ. ⲉⲩⲉ̀ϣⲱⲡⲓ ⲉⲩⲕⲉⲛⲓⲱⲟⲩⲧ ⲟⲩⲟϩ ⲉⲩⲉ̀ⲙⲟⲛⲓ ⲛ̀ϫⲉ ⲛⲉⲕⲧⲉⲃⲛⲱⲟⲩⲓ ϧⲉⲛ ⲡⲓⲉϩⲟⲟⲩ ⲉⲧⲉⲙ̀ⲙⲁⲩ. ϧⲉⲛ ⲟⲩⲙⲁ ⲉϥⲕⲉⲛⲓⲱⲟⲩⲧ ⲟⲩⲟϩ ⲉϥⲟⲩⲉⲥⲑⲱⲛ		Then shall there be rain to the seed of thy land; and the bread of the fruit of thy land shall be plenteous and rich: and thy cattle shall feed in that day in a fertile and spacious place.	τότε ἔσται ὁ ὑετὸς τῷ σπέρµατι τῆς γῆς σου, καὶ ὁ ἄρτος τοῦ γενήµατος τῆς γῆς σου ἔσται πλησµονὴ καὶ λιπαρός· καὶ βοσκηθήσεταί σου τὰ κτήνη τῇ ἡµέρᾳ ἐκείνῃ τόπον πίονα καὶ εὐρύχωρον,						
Isaiah	30	30	24	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲟⲩⲟϩ ⲛⲉⲧⲉⲛⲙⲁⲥⲓ ⲛⲉⲙ ⲛⲉⲧⲉⲛⲉϩⲱⲟⲩ. ⲛⲏ ⲉⲧⲉⲣϩⲱⲃ ⲉ̀ⲡⲓⲕⲁϩⲓ ⲉⲩⲉ̀ⲟⲩⲉⲙ ⲧⲟϩ ⲉϥⲙⲟϫⲧ ⲛⲉⲙ ⲟⲩⲓⲱⲧ ⲉϥϣⲏϣ ⲙ̀ⲡⲓϧⲁⲓ.		Your bulls and your oxen that till the ground, shall eat chaff mixed with winnowed barley.	οἱ ταῦροι ὑµῶν καὶ οἱ βόες οἱ ἐργαζόµενοι τὴν γῆν φάγονται ἄχυρα ἀναπεποιηµένα ἐν κριθῇ λελικµηµένα.						
Isaiah	30	30	25	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲟⲩⲟϩ ⲉϥⲉ̀ϣⲱⲡⲓ ϩⲓϫⲉⲛ ⲧⲱⲟⲩ ⲛⲓⲃⲉⲛ ⲉⲧϭⲟⲥⲓ. ⲛⲉⲙ ϩⲓϫⲉⲛ ⲕⲁⲗⲁⲙⲫⲟ ⲛⲓⲃⲉⲛ ⲉⲧϭⲟⲥⲓ. ⲛ̀ϫⲉ ⲟⲩⲙⲱⲟⲩ ⲉϥⲉⲗϧⲁϯ ϧⲉⲛ ⲡⲓⲉϩⲟⲟⲩ ⲉⲧⲉⲙ̀ⲙⲁⲩ. ⲉ̀ϣⲱⲡ ⲁⲣⲉϣⲁⲛ ⲟⲩⲙⲏϣ ⲧⲁⲕⲟ. ⲟⲩⲟϩ ⲉ̀ϣⲱⲡ ⲁⲩϣⲁⲛϩⲉⲓ ⲛ̀ϫⲉ ϩⲁⲛⲡⲩⲣⲅⲟⲥ.		And there shall be upon every lofty mountain and upon every high hill, water running in that day, when many shall perish, and when the towers shall fall.	καὶ ἔσται ἐπὶ παντὸς ὄρους ὑψηλοῦ καὶ ἐπὶ παντὸς βουνοῦ µετεώρου ὕδωρ διαπορευόµενον ἐν τῇ ἡµέρᾳ ἐκείνῃ, ὅταν ἀπόλωνται πολλοὶ καὶ ὅταν πέσωσιν πύργοι.						
Isaiah	30	30	26	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲟⲩⲟϩ ⲉϥⲉ̀ϣⲱⲡⲓ ⲛ̀ϫⲉ ⲫⲟⲩⲱⲓⲛⲓ ⲙ̀ⲡⲓⲓⲟϩ ⲙ̀ⲫⲣⲏϯ ⲙ̀ⲫⲟⲩⲱⲓⲛⲓ ⲙ̀ⲡⲓⲣⲏ. ⲟⲩⲟϩ ⲫⲟⲩⲱⲓⲛⲓ ⲙ̀ⲫⲣⲏ. ⲉϥⲉ̀ⲉⲣ ⲍ̅ ⲛ̀ⲕⲱⲃ ϧⲉⲛ ⲡⲓⲉϩⲟⲟⲩ ⲉⲧⲉⲙ̀ⲙⲁⲩ. ⲉ̀ϣⲱⲡ ⲁⲣⲉϣⲁⲛ ⲡϭ̅ⲥ̅ ⲧⲟⲩϫⲟ ⲙ̀ⲡϧⲟⲙϧⲉⲙ ⲛ̀ⲧⲉ ⲡⲉϥⲗⲁⲟⲥ. ⲟⲩⲟϩ ⲡⲓⲙⲕⲁϩ ⲛ̀ϩⲏⲧ ⲛ̀ⲧⲉ ⲡⲉⲕⲉⲣϧⲟⲧ ⲉϥⲉ̀ⲧⲟⲩϫⲟϥ.		And the light of the moon shall be as the light of the sun, and the light of the sun shall be sevenfold in the day when the Lord shall heal the breach of his people, and shall heal the pain of thy wound.	καὶ ἔσται τὸ φῶς τῆς σελήνης ὡς τὸ φῶς τοῦ ἡλίου καὶ τὸ φῶς τοῦ ἡλίου ἔσται ἑπταπλάσιον ἐν τῇ ἡµέρᾳ, ὅταν ἰάσηται κύριος τὸ σύντριµµα τοῦ λαοῦ αὐτοῦ, καὶ τὴν ὀδύνην τῆς πληγῆς σου ἰάσεται.						
Isaiah	30	30	27	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ϩⲏⲡⲡⲉ ⲓⲥ ⲫⲣⲁⲛ ⲙ̀ⲡϭ̅ⲥ̅ ⲉϥⲛⲏⲟⲩ ϩⲓⲧⲉⲛ ⲟⲩⲙⲏϣ ⲛ̀ⲥⲏⲟⲩ ⲉϥⲉ̀ⲙⲟϩ ⲛ̀ϫⲉ ⲡⲓⲙⲃⲟⲛ ⲛⲉⲙ ⲟⲩⲱⲟⲩ. ⲡⲥⲁϫⲓ ⲛ̀ⲧⲉ ⲛⲉϥⲥⲫⲟⲧⲟⲩ. ⲡⲓⲥⲁϫⲓ ⲉϥⲙⲉϩ ⲛ̀ϫⲱⲛⲧ. ⲟⲩⲟϩ ⲡϫⲱⲛⲧ ⲛ̀ⲧⲉ ⲡⲁⲙⲃⲟⲛ ⲉϥⲉ̀ⲟⲩⲱⲙ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩⲭⲣⲱⲙ.		Behold, the name of the Lord comes after a long time, burning wrath: the word of his lips is with glory, a word full of anger, and the anger of his wrath shall devour as fire.	Ἰδοὺ τὸ ὄνοµα κυρίου διὰ χρόνου ἔρχεται πολλοῦ, καιόµενος ὁ θυµός, µετὰ δόξης τὸ λόγιον τῶν χειλέων αὐτοῦ, τὸ λόγιον ὀργῆς πλῆρες, καὶ ἡ ὀργὴ τοῦ θυµοῦ ὡς πῦρ ἔδεται.						
Isaiah	30	30	28	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲟⲩⲟϩ ⲡⲉϥⲡⲛ̅ⲁ̅. ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩⲙⲱⲟⲩ ⲉϥⲱϣϯ ϧⲉⲛ ⲟⲩϧⲉⲗⲗⲟⲧ. ⲉϥⲉ̀ⲓ̀ ϣⲁ ⲉ̀ϩⲣⲏⲓ ⲉ̀ϯⲛⲁϩⲃⲓ. ⲟⲩⲟϩ ⲉϥⲉ̀ⲫⲱⲣϫ ⲉ̀ⲡϫⲓⲛϣⲑⲟⲣⲧⲉⲣ ⲛ̀ϩⲁⲛϣⲗⲟⲗ ⲉ̀ϫⲉⲛ ⲟⲩⲥⲟⲣⲙⲉⲥ ⲛ̀ⲉⲫⲗⲏⲟⲩ ⲟⲩⲟϩ ⲉⲥⲉ̀ϭⲟϫⲓ ⲛ̀ⲥⲱⲟⲩ ⲛ̀ϫⲉ ⲟⲩⲥⲟⲣⲙⲉⲥ ⲛ̀ⲉⲫⲗⲏⲟⲩ ⲉϥⲉ̀ⲟⲗⲟⲩ ⲙ̀ⲡⲉⲙ̀ⲑⲟ ⲙ̀ⲡⲟⲩϩⲟ.		And his breath, as rushing water in a valley, shall reach as far as the neck, and be divided, to confound the nations for their vain error: error also shall pursue them, and overtake them.	καὶ τὸ πνεῦµα αὐτοῦ ὡς ὕδωρ ἐν φάραγγι σῦρον ἥξει ἕως τοῦ τραχήλου καὶ διαιρεθήσεται τοῦ ἔθνη ταράξαι ἐπὶ πλανήσει µαταίᾳ, καὶ διώξεται αὐτοὺς πλάνησις καὶ λήµψεται αὐτοὺς κατὰ πρόσωπον αὐτῶν.						
Isaiah	30	30	29	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	01. Isaiah	ⲙⲏ ϩⲱϯ ⲡⲉ ⲛ̀ⲧⲉⲧⲉⲛⲟⲩⲛⲟϥ ⲛ̀ⲥⲏⲟⲩ ⲛⲓⲃⲉⲛ. ⲟⲩⲟϩ ⲛ̀ⲧⲉⲧⲉⲛϣⲉ ⲉ̀ϧⲟⲩⲛ ⲉ̀ⲛⲉⲑⲟⲩⲁⲃ ⲛ̀ⲧⲏⲓ ⲛ̀ⲥⲏⲟⲩ ⲛⲓⲃⲉⲛ ϩⲱⲥ ϩⲁⲛⲟⲩⲟⲛ ⲉⲧⲉⲣϣⲁⲓ ⲟⲩⲟϩ ⲉⲩⲟⲩⲛⲟϥ ⲉ̀ϣⲉ ⲉ̀ϧⲟⲩⲛ ⲉ̀ⲡⲧⲱⲟⲩ ⲙ̀ⲫϯ. ⲛⲉⲙ ϩⲁⲛⲥⲏⲃⲓ ⲛ̀ϫⲱ ϩⲁ ⲫϯ ⲡⲉⲑⲟⲩⲁⲃ ⲛ̀ⲧⲉ ⲡⲓⲥ̅ⲗ̅.		Must ye always rejoice, and go into my holy places continually, as they that keep a feast? and must ye go with a pipe, as those that rejoice, into the mountain of the Lord, to the God of Israel?	µὴ διὰ παντὸς δεῖ ὑµᾶς εὐφραίνεσθαι καὶ εἰσπορεύεσθαι εἰς τὰ ἅγιά µου διὰ παντὸς ὡσεὶ ἑορτάζοντας καὶ ὡσεὶ εὐφραινοµένους εἰσελθεῖν µετὰ αὐλοῦ εἰς τὸ ὄρος τοῦ κυρίου πρὸς τὸν θεὸν τοῦ Ισραηλ;						
