book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Daniel	3	03	3	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ⲟⲩⲟϩ ⲁⲩⲑⲱⲟⲩϯ ⲛ̀ϫⲉ ⲛⲓⲧⲟⲡⲁⲣⲭⲏⲥ. ⲛⲓϩⲩⲡⲁⲧⲟⲥ ⲛⲓⲥⲁⲧⲏⲅⲟⲩⲥ. ⲛⲓϩⲩⲅⲟⲩⲙⲉⲛⲟⲥ. ⲛⲓⲧⲩⲣⲁⲛⲛⲟⲥ. ⲛⲉⲙ ⲛⲓⲛⲓϣϯ ⲉⲧϩⲓϫⲉⲛ ⲛⲓⲉⲝⲟⲩⲥⲓⲁ. ⲛⲉⲙ ⲛⲓⲁⲣⲭⲱⲛ ⲧⲏⲣⲟⲩ ⲛ̀ⲧⲉ ⲛⲓⲭⲱⲣⲁ ⲉ̀ⲡⲓⲁⲓⲕ ⲛ̀ⲧⲉ ϯϩⲓⲕⲱⲛ ⲛ̀ⲛⲟⲩⲃ. ⲑⲏ ⲉⲧⲁϥⲧⲁϩⲟⲥ ⲉ̀ⲣⲁⲧⲥ ⲛ̀ϫⲉ ⲛⲁⲃⲟⲩⲭⲟⲇⲟⲛⲟⲥⲟⲣ ⲡⲟⲩⲣⲟ. ⲟⲩⲟϩ ⲛⲁⲩⲟϩⲓ ⲉ̀ⲣⲁⲧⲟⲩ ⲡⲉ ⲙ̀ⲡⲉⲙ̀ⲑⲟ ⲛ̀ϯϩⲓⲕⲱⲛ ⲛ̀ⲛⲟⲩⲃ. ⲑⲏ ⲉⲧⲁϥⲧⲁϩⲟⲥ ⲉ̀ⲣⲁⲧⲥ ⲛ̀ϫⲉ ⲛⲁⲃⲟⲩⲭⲟⲇⲟⲛⲟⲥⲟⲣ ⲡⲟⲩⲣⲟ.		So the heads of provinces, the governors, the captains, the chiefs, the great princes, those who were in authority, and all the rulers of districts, were gathered to the dedication of the image which king Nabuchodonosor had set up; and they stood before the image.	καὶ συνήχθησαν οἱ τοπάρχαι ὕπατοι στρατηγοί ἡγούμενοι τύραννοι μεγάλοι οἱ ἐπ’ ἐξουσιῶν καὶ πάντες οἱ ἄρχοντες τῶν χωρῶν εἰς τὸν ἐγκαινισμὸν τῆς εἰκόνος ἧς ἔστησεν Ναβουχοδονοσορ ὁ βασιλεύς καὶ εἱστήκεισαν ἐνώπιον τῆς εἰκόνος ἧς ἔστησεν Ναβουχοδονοσορ						
Daniel	3	03	4	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ⲟⲩⲟϩ ⲁϥⲱϣ ⲉ̀ⲃⲟⲗ ⲛ̀ϫⲉ ⲡⲓⲕⲩⲣⲓⲝ ϧⲉⲛ ⲟⲩϫⲟⲙ. ϫⲉ ⲁⲩϫⲉ ⲉ̀ⲣⲱⲧⲉⲛ ϧⲁ ⲛⲓⲉⲑⲛⲟⲥ. ⲛⲓⲗⲁⲟⲥ. ⲛⲓⲫⲩⲗⲏ. ⲛⲓⲁⲥⲡⲓ ⲛ̀ⲗⲁⲥ		Then a herald cried aloud, To you it is commanded, ye peoples, tribes, and languages,	καὶ ὁ κῆρυξ ἐβόα ἐν ἰσχύι ὑμῖν λέγεται λαοί φυλαί γλῶσσαι						
Daniel	3	03	5	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ϧⲉⲛ ϯⲟⲩⲛⲟⲩ ⲉⲧⲉⲧⲉⲛⲛⲁⲥⲱⲧⲉⲙ ⲉ̀ⲧⲥⲙⲏ ⲛ̀ϯⲥⲁⲗⲡⲓⲅⲅⲟⲥ. ϯⲥⲩⲣⲓⲅⲅⲟⲥ ⲇⲉ. ⲛⲉⲙ ϯⲕⲩⲑⲁⲣⲁ ϯⲥⲁⲙⲃⲓⲕⲏ. ⲛⲉⲙ ⲡⲓⲯⲁⲗⲧⲏⲣⲓⲟⲛ. ⲛⲉⲙ ϯⲥⲩⲙⲫⲱⲛⲓⲁ. ⲛⲉⲙ ⲅⲉⲛⲟⲥ ⲛⲓⲃⲉⲛ ⲛ̀ⲧⲉ ⲛⲓⲣⲉϥϫⲱⲟⲩⲓ. ϩⲓ ⲑⲏⲛⲟⲩ ⲉ̀ϧⲣⲏⲓ ⲟⲩⲱϣⲧ ⲛ̀ϯϩⲓⲕⲱⲛ ⲛ̀ⲛⲟⲩⲃ ⲑⲏ ⲉⲧⲁϥⲧⲁϩⲟⲥ ⲉ̀ⲣⲁⲧⲥ ⲛ̀ϫⲉ ⲛⲁⲃⲟⲩⲭⲟⲇⲟⲛⲟⲥⲟⲣ ⲡⲟⲩⲣⲟ.		at what hour ye shall hear the sound of the trumpet, and pipe, and harp, and sackbut, and psaltery, and every kind of music, ye shall fall down and worship the golden image which king Nabuchodonosor has set up.	ᾗ ἂν ὥρᾳ ἀκούσητε τῆς φωνῆς τῆς σάλπιγγος σύριγγός τε καὶ κιθάρας σαμβύκης καὶ ψαλτηρίου καὶ συμφωνίας καὶ παντὸς γένους μουσικῶν πίπτοντες προσκυνεῖτε τῇ εἰκόνι τῇ χρυσῇ ᾗ ἔστησεν Ναβουχοδονοσορ ὁ βασιλεύς						
Daniel	3	03	6	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ⲟⲩⲟϩ ⲫⲏ ⲉⲧⲉⲛ̀ϥⲛⲁϩⲓⲧϥ ⲉ̀ϧⲣⲏⲓ ⲁⲛ ⲛ̀ⲧⲉϥⲟⲩⲱϣⲧ. ϧⲉⲛ ϯⲟⲩⲛⲟⲩ ⲉⲧⲉⲙ̀ⲙⲁⲩ. ⲉⲩⲉ̀ϩⲓⲧϥ ⲉ̀ϯϩⲣⲱ ⲛ̀ⲭⲣⲱⲙ ⲉⲑⲙⲟϩ.		And whosoever shall not fall down and worship, in the same hour he shall be cast into the burning fiery furnace.	καὶ ὃς ἂν μὴ πεσὼν προσκυνήσῃ αὐτῇ τῇ ὥρᾳ ἐμβληθήσεται εἰς τὴν κάμινον τοῦ πυρὸς τὴν καιομένην						
Daniel	3	03	7	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ⲟⲩⲟϩ ⲁⲥϣⲱⲡⲓ ⲉⲧⲁⲩⲥⲱⲧⲉⲙ ⲛ̀ϫⲉ ⲛⲓⲗⲁⲟⲥ. ⲉ̀ⲧⲥⲙⲏ ⲛ̀ϯⲥⲁⲗⲡⲓⲅⲅⲟⲥ. ϯⲥⲩⲣⲓⲅⲅⲟⲥ ⲇⲉ. ⲛⲉⲙ ϯⲕⲩⲑⲁⲣⲁ ϯⲥⲁⲙⲃⲓⲕⲏ. ⲛⲉⲙ ⲡⲓⲯⲁⲗⲧⲏⲣⲓⲟⲛ. ⲛⲉⲙ ⲅⲉⲛⲟⲥ ⲛⲓⲃⲉⲛ ⲛ̀ⲧⲉ ⲛⲓⲣⲉϥϫⲱⲟⲩⲓ. ⲉⲩϩⲓⲧⲟⲩ ⲉ̀ϧⲣⲏⲓ ⲧⲏⲣⲟⲩ ⲛ̀ϫⲉ ⲛⲓⲗⲁⲟⲥ. ⲛⲓⲫⲩⲗⲏ ⲛⲓⲁⲥⲡⲓ ⲛ̀ⲗⲁⲥ. ⲁⲩⲟⲩⲱϣⲧ ⲛ̀ϯϩⲓⲕⲱⲛ ⲛ̀ⲛⲟⲩⲃ. ⲑⲏ ⲉⲧⲁϥⲧⲁϩⲟⲥ ⲉ̀ⲣⲁⲧⲥ ⲛ̀ϫⲉ ⲛⲁⲃⲟⲩⲭⲟⲇⲟⲛⲟⲥⲟⲣ ⲡⲟⲩⲣⲟ.		And it came to pass when the nations heard the sound of the trumpet, and pipe, and harp, and sackbut, and psaltery, and all kinds of music, all the nations, tribes, and languages, fell down and worshipped the golden image which king Nabuchodonosor had set up.	καὶ ἐγένετο ὅτε ἤκουσαν οἱ λαοὶ τῆς φωνῆς τῆς σάλπιγγος σύριγγός τε καὶ κιθάρας σαμβύκης καὶ ψαλτηρίου καὶ συμφωνίας καὶ παντὸς γένους μουσικῶν πίπτοντες πάντες οἱ λαοί φυλαί γλῶσσαι προσεκύνουν τῇ εἰκόνι τῇ χρυσῇ ᾗ ἔστησεν Ναβουχοδονοσορ ὁ βασιλεύς						
Daniel	3	03		OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ⲧⲟⲧⲉ ⲁⲩⲓ̀ ⲛ̀ϫⲉ ϩⲁⲛⲭⲁⲗⲇⲉⲟⲥ ⲁⲩⲉⲣⲇⲓⲁⲃⲁⲗⲓⲛ ⲛ̀ϩⲁⲛⲓⲟⲩⲇⲁⲓ. ⲟⲩⲟϩ ⲁⲩⲉⲣⲟⲩⲱ ⲡⲉϫⲱⲟⲩ ⲛ̀ⲛⲁⲃⲟⲩⲭⲟⲇⲟⲛⲟⲥⲟⲣ ⲡⲟⲩⲣⲟ.		8) Then came near certain Chaldeans, and accused the Jews to the king, saying,	τότε προσήλθοσαν ἄνδρες Χαλδαῖοι καὶ διέβαλον τοὺς Ιουδαίους						
Daniel	3	03	9	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ϫⲉ ⲡⲟⲩⲣⲟ ⲱⲛϧ ϣⲁ ⲉⲛⲉϩ.		O king, live for ever.	τῷ βασιλεῖ Ναβουχοδονοσορ βασιλεῦ εἰς τοὺς αἰῶνας ζῆθι						
Daniel	3	03	10	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ⲛ̀ⲑⲟⲕ ⲡⲟⲩⲣⲟ ⲁⲕⲭⲱ ⲛ̀ⲟⲩϩⲱⲛ. ϩⲓⲛⲁ ⲣⲱⲙⲓ ⲛⲓⲃⲉⲛ ⲉⲑⲛⲁⲥⲱⲧⲉⲙ ⲉ̀ⲧⲥⲙⲏ ⲛ̀ϯⲥⲁⲗⲡⲓⲅⲅⲟⲥ. ϯⲥⲩⲣⲓⲅⲅⲟⲥ ⲇⲉ. ⲛⲉⲙ ϯⲕⲩⲑⲁⲣⲁ. ϯⲥⲁⲙⲃⲓⲕⲏ. ⲛⲉⲙ ⲡⲓⲯⲁⲗⲧⲏⲣⲓⲟⲛ. ⲛⲉⲙ ϯⲥⲩⲙⲫⲱⲛⲓⲁ. ⲛⲉⲙ ⲅⲉⲛⲟⲥ ⲛⲓⲃⲉⲛ ⲛ̀ⲧⲉ ⲛⲓⲣⲉϥϫⲱⲟⲩⲓ.		Thou, O king, has made a decree that every man who shall hear the sound of the trumpet, and pipe, and harp, sackbut, and psaltery, and all kinds of music,	σύ βασιλεῦ ἔθηκας δόγμα πάντα ἄνθρωπον ὃς ἂν ἀκούσῃ τῆς φωνῆς τῆς σάλπιγγος σύριγγός τε καὶ κιθάρας σαμβύκης καὶ ψαλτηρίου καὶ συμφωνίας καὶ παντὸς γένους μουσικῶν						
Daniel	3	03	11	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ⲟⲩⲟϩ ⲛ̀ⲧⲉϥϣ̀ⲧⲉⲙϩⲓⲧϥ ⲉ̀ϧⲣⲏⲓ ⲛⲧⲉϥⲟⲩⲱϣⲧ ⲛ̀ϯϩⲓⲕⲱⲛ ⲛ̀ⲛⲟⲩⲃ. ⲑⲏ ⲉⲧⲁⲕⲧⲁϩⲟⲥ ⲉ̀ⲣⲁⲧⲥ. ϧⲉⲛ ϯⲟⲩⲛⲟⲩ ⲉⲧⲉⲙ̀ⲙⲁⲩ ⲛ̀ⲥⲉϩⲓⲧϥ ⲉ̀ϯϩⲣⲱ ⲛ̀ⲭⲣⲱⲙ ⲉⲑⲙⲟϩ.		and shall not fall down and worship the golden image, shall be cast into the burning fiery furnace.	καὶ μὴ πεσὼν προσκυνήσῃ τῇ εἰκόνι τῇ χρυσῇ ἐμβληθήσεται εἰς τὴν κάμινον τοῦ πυρὸς τὴν καιομένην						
Daniel	3	03	12	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	07. Daniel	ⲟⲩⲟⲛ ϩⲁⲛⲣⲱⲙⲓ ⲛ̀ⲓⲟⲩⲇⲁⲓ ⲛⲁⲓ ⲉⲧⲁⲕⲧⲁϩⲱⲟⲩ ⲉ̀ⲣⲁⲧⲟⲩ ⲉ̀ϫⲉⲛ ⲛⲓϩⲃⲏⲟⲩⲓ ⲛ̀ⲧⲉ ⲧⲭⲱⲣⲁ ⲙ̀ⲃⲁⲃⲩⲗⲱⲛ. ⲥⲉⲇⲣⲁⲕ. ⲙⲓⲥⲁⲕ. ⲁⲃⲇⲉⲛⲁⲅⲱ. ⲛⲓⲣⲱⲙⲓ ⲉⲧⲉⲙ̀ⲙⲁⲩ. ⲙ̀ⲡⲟⲩⲥⲱⲧⲉⲙ ⲛ̀ⲥⲁ ⲡⲉⲕϩⲱⲛ ⲡⲟⲩⲣⲟ. ⲛⲉⲕⲛⲟⲩϯ ⲥⲉϣⲉⲙϣⲓ ⲙ̀ⲙⲱⲟⲩ ⲁⲛ. ⲟⲩⲟϩ ϯϩⲓⲕⲱⲛ ⲛ̀ⲛⲟⲩⲃ ⲉⲧⲁⲕⲧⲁϩⲟⲥ ⲉ̀ⲣⲁⲧⲥ. ⲥⲉⲟⲩⲱϣⲧ ⲙ̀ⲙⲟⲥ ⲁⲛ		There are certain Jews whom thou has appointed over the affairs of the province of Babylon, Sedrach, Misach, and Abdenago, who have not obeyed thy decree, O king: they serve not thy gods, and worship not the golden image which thou hast set up.	εἰσὶν ἄνδρες Ιουδαῖοι οὓς κατέστησας ἐπὶ τὰ ἔργα τῆς χώρας Βαβυλῶνος Σεδραχ Μισαχ Αβδεναγω οἱ ἄνδρες ἐκεῖνοι οὐχ ὑπήκουσαν βασιλεῦ τῷ δόγματί σου τοῖς θεοῖς σου οὐ λατρεύουσιν καὶ τῇ εἰκόνι τῇ χρυσῇ ᾗ ἔστησας οὐ προσκυνοῦσιν						
