book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
First Samuel	1	01	24	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲁⲩⲱ ⲁⲥⲉⲓ ⲉϩⲣⲁⲓ̈ ⲛⲙ̅ⲙⲁϥ ⲉⲥⲏⲗⲱ. ⲙⲛ̅ ⲟⲩⲙⲁⲥⲉ ⲉϥϩⲉⲛ ϣⲟⲙⲧⲉ ⲛ̅ⲣⲟⲙⲡⲉ ⲁⲩⲱ ⲙⲛ̅ ϩⲛ̅ⲟⲉⲓⲕ. ⲙⲛ̅ ⲟⲩϣⲓ̈ ⲛ̅ⲥⲁⲙⲓ̈ⲧ. ⲁⲩⲱ ⲟⲩϣⲓ̈ ⲛ̅ⲏⲣⲡ̅ ⲁⲥⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲥⲏⲗⲱ ⲉⲡⲏⲓ̈ ⲙ̅ⲡϫⲟⲉⲓⲥ. ⲉⲣⲉ ⲡϣⲏⲣⲉ ⲕⲟⲩⲓ̈ ⲛⲙ̅ⲙⲁⲩ ⲁⲩⲧⲁϩⲟϥ ⲉⲣⲁⲧϥ̅ ⲙ̅ⲡⲉⲙⲧⲟ ⲙ̅ⲡϫⲟⲉⲓⲥ. ⲁⲩⲱ ⲡⲉϥⲉⲓⲱⲧ ⲁϥϣⲱⲧ ⲛ̅ⲧⲉⲑⲩⲥⲓⲁ. ⲉϣⲁϥⲁⲁⲥ ⲙ̅ⲙⲁϩ ⲡϫⲟⲉⲓⲥ ⲕⲁⲧⲁ ⲡⲧⲱϣ ⲛ̅ⲛ̅ϩⲟⲟⲩ ⲁⲩⲱ ⲁϥⲉⲓⲛⲉ ⲡϣⲏⲣⲉ ⲕⲟⲩⲓ̈	And she went up with him to Selom with a calf of three years old, and loaves, and an ephah of fine flour, and a bottle of wine: and she entered into the house of the Lord in Selom, and the child with them.	καὶ ἀνέβη µετ’ αὐτοῦ εἰς Σηλωµ ἐν µόσχῳ τριετίζοντι καὶ ἄρτοις καὶ οιφι σεµιδάλεως καὶ νεβελ οἴνου καὶ εἰσῆλθεν εἰς οἶκον κυρίου ἐν Σηλωµ, καὶ τὸ παιδάριον µετ’ αὐτῶν.						
First Samuel	1	01	25	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲁϥϣⲱⲱⲧ ⲙ̅ⲡⲙⲁⲥⲉ. ⲁⲛⲛⲁ ⲇⲉ ⲧⲙⲁⲁⲩ ⲙ̅ⲡϣⲏⲣⲉ ⲕⲟⲩⲓ̈. ⲁⲥϯ ⲙ̅ⲡⲉⲥⲟⲩⲟⲓ̈ ⲉϩⲏⲗⲓ̈	And they brought him before the Lord; and his father slew his offering which he offered from year to year to the Lord; and he brought near the child, and slew the calf; and Anna the mother of the child brought him to Heli.	καὶ προσήγαγον ἐνώπιον κυρίου, καὶ ἔσφαξεν ὁ πατὴρ αὐτοῦ τὴν θυσίαν, ἣν ἐποίει ἐξ ἡµερῶν εἰς ἡµέρας τῷ κυρίῳ, καὶ προσήγαγεν τὸ παιδάριον καὶ ἔσφαξεν τὸν µόσχον. καὶ προσήγαγεν Αννα ἡ µήτηρ τοῦ παιδαρίου πρὸς Ηλι						
First Samuel	1	01	26	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲡⲉϫⲁⲥ ⲛⲁϥ. ϫⲉ ⲧⲉⲕⲯⲩⲭⲏ ⲟⲛϩ̅ ϯϩⲧⲏⲕ ⲉⲣⲟⲓ̈ ⲡϫⲟⲉⲓⲥ. ⲁⲛⲟⲕ ⲧⲉ ⲧⲉⲓ̈ⲥϩⲓⲙⲉ ⲧⲉⲛⲧⲁⲥⲁϩⲉⲣⲁⲧⲥ̅ ⲙ̅ⲡⲉⲕⲙⲧⲟ ⲉⲃⲟⲗ. ϩⲙ̅ ⲡⲁⲓ̈ ⲉⲧⲣⲁϣⲗⲏⲗ ⲙ̅ⲡⲙⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡϫⲟⲉⲓⲥ	And she said, I pray thee, my lord, as thy soul liveth, I am the woman that stood in thy presence with thee while praying to the Lord.	καὶ εἶπεν Ἐν ἐµοί, κύριε· ζῇ ἡ ψυχή σου, ἐγὼ ἡ γυνὴ ἡ καταστᾶσα ἐνώπιόν σου ἐν τῷ προσεύξασθαι πρὸς κύριον·						
First Samuel	1	01	27	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲉⲧⲃⲉ ⲡⲉⲓ̈ϣⲏⲣⲉ ⲕⲟⲩⲓ̈ ⲁⲓ̈ϣⲗⲏⲗ ϭⲉ ⲉϩⲣⲁⲓ̈ ⲉⲣⲟϥ. ⲁⲩⲱ ⲛ̅ⲧⲟϥ ⲡϫⲟⲉⲓⲥ. ⲁϥϯ ⲛⲁⲓ̈ ⲙ̅ⲡⲁⲉⲧⲏⲙⲁ ⲛ̅ⲧⲁⲓ̈ⲉⲧⲓ ⲙ̅ⲙⲟϥ ⲛ̅ⲧⲟⲟⲧϥ̅.	For this child I prayed; and the Lord has given me my request that I asked of him.	ὑπὲρ τοῦ παιδαρίου τούτου προσηυξάµην, καὶ ἔδωκέν µοι κύριος τὸ αἴτηµά µου, ὃ ᾐτησάµην παρ’ αὐτοῦ·						
First Samuel	1	01	28	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel		ⲁⲛⲟⲕ ϭⲉ ϩⲱ ϯⲛⲁⲧⲁⲁϥ ⲛ̅ⲧⲁⲓ̈ⲟ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲛ̅ⲛⲉϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ⲙ̅ⲡⲉϥⲱⲛϩ̅ ⲉⲧⲣⲉϥϣⲱⲡⲉ ϩⲁⲣⲁⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ.	And I lend him to the Lord all his days that he lives, a loan to the Lord: and she said,	κἀγὼ κιχρῶ αὐτὸν τῷ κυρίῳ πάσας τὰς ἡµέρας, ἃς ζῇ αὐτός, χρῆσιν τῷ κυρίῳ.						
First Samuel	2	02	1	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel	ⲟⲩⲟϩ ⲡⲉϫⲁⲥ ϫⲉ ⲁϥⲧⲁϫⲣⲟ ⲛ̀ϫⲉ ⲡⲁϩⲏⲧ ϧⲉⲛ ⲡϭ̅ⲥ̅ ⲁϥϭⲓⲥⲓ ⲛ̀ϫⲉ ⲡⲁⲧⲁⲡ ϧⲉⲛ ⲡⲁⲛⲟⲩϯ ⲁϥⲟⲩⲱϣⲥ ⲛ̀ϫⲉ ⲣⲱⲓ ⲉ̀ϩⲣⲏⲓ ⲉ̀ϫⲉⲛ ⲛⲁϫⲁϫⲓ ⲁⲓⲟⲩⲛⲟϥ ϧⲉⲛ ⲡⲉⲕⲟⲩϫⲁⲓ	ⲁⲩⲱ ⲛ̅ⲧⲉⲩⲛⲟⲩ ⲡⲉϫⲁⲥ ϫⲉ ⲡⲁϩⲏⲧ ⲁϥⲧⲁϫⲣⲟ ϩⲙ̅ ⲡϫⲟⲉⲓⲥ. ⲡⲁⲧⲁⲡ ⲁϥϫⲓⲥⲉ ϩⲙ̅ ⲡⲁⲛⲟⲩⲧⲉ. ⲧⲁⲧⲁⲡⲣⲟ ⲁⲥⲟⲩⲱⲛ ⲉⲙⲁⲧⲉ ⲉϫⲛ̅ ⲛ̅ⲁϫⲁϫⲉ. ⲁⲓ̈ⲟⲩⲛⲟϥ ⲡϫⲟⲉⲓⲥ ⲉϫⲙ̅ ⲡⲉⲕⲟⲩϫⲁⲓ̈	My heart is established in the Lord, my horn is exalted in my God; my mouth is enlarged over my enemies, I have rejoiced in thy salvation.	Καὶ εἶπεν Ἐστερεώθη ἡ καρδία µου ἐν κυρίῳ, ὑψώθη κέρας µου ἐν θεῷ µου· ἐπλατύνθη ἐπὶ ἐχθροὺς τὸ στόµα µου, εὐφράνθην ἐν σωτηρίᾳ σου.						
First Samuel	2	02	2	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel	ϫⲉ ⲙ̀ⲙⲟⲛ ϩⲗⲓ ⲉϥⲟⲩⲁⲃ ⲙ̀ⲫⲣⲏϯ ⲙ̀ⲡϭ̅ⲥ̅ ⲙ̀ⲙⲟⲛ ϩⲗⲓ ⲉϥⲟⲓ ⲙ̀ⲫⲣⲏϯ ⲙ̀ⲡⲉⲛⲛⲟⲩϯ ⲟⲩⲟϩ ⲙ̀ⲙⲟⲛ ϩⲗⲓ ⲉϥⲟⲩⲁⲃ ⲉ̀ⲃⲏⲗ ⲉ̀ⲣⲟⲕ	ϫⲉ ⲙⲛ̅ ⲕⲉⲟⲩⲁ ⲉϥⲟⲩⲁⲁⲃ ⲛ̅ⲑⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲙⲛ̅ ⲕⲉⲇⲓⲕⲁⲓⲟⲥ ⲛ̅ⲑⲉ ⲙ̅ⲡⲉⲛⲛⲟⲩⲧⲉ. ⲙⲛ̅ ⲕⲉϩⲁⲅⲓⲟⲥ ⲛ̅ⲃⲉⲗⲗⲁⲕ	For there is none holy as the Lord, and there is none righteous as our God; there is none holy besides thee.	ὅτι οὐκ ἔστιν ἅγιος ὡς κύριος, καὶ οὐκ ἔστιν δίκαιος ὡς ὁ θεὸς ἡµῶν· οὐκ ἔστιν ἅγιος πλὴν σοῦ.						
First Samuel	2	02	3	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel	ⲙ̀ⲡⲉⲣϣⲟⲩϣⲟⲩ ⲙ̀ⲙⲱⲧⲉⲛ ⲟⲩⲇⲉ ⲙ̀ⲡⲉϥⲥⲁϫⲓ ⲛ̀ϩⲁⲛⲥⲁϫⲓ ⲉⲩϭⲟⲥⲓ ⲟⲩⲇⲉ ⲙ̀ⲡⲉⲛⲑⲣⲉⲥⲓ̀ ⲉ̀ⲃⲟⲗ ϧⲉⲛ ⲣⲱⲧⲉⲛ ⲛ̀ϫⲉ ⲟⲩⲙⲉⲧϧⲉⲣⲟⲩⲱ ϫⲉ ⲫϯ ⲛ̀ⲧⲉ ⲡⲉⲙⲓ ⲡⲉ ⲡϭ̅ⲥ̅ ⲟⲩⲟϩ ⲫϯ ⲡⲉⲧⲥⲟⲃϯ ⲛ̀ⲛⲉϥϩⲃⲏⲟⲩⲓ	ⲙ̅ⲡⲉⲣϣⲟⲩϣⲟⲩ ⲙ̅ⲙⲱⲧⲛ̅. ⲁⲩⲱ ⲙ̅ⲡⲉⲣⲧⲁⲩⲉ ⲛⲟϭ ⲛ̅ϣⲁϫⲉ. ⲙ̅ⲡⲉⲣⲧⲣⲉ ⲙⲛ̅ⲧϩⲉⲣⲟⲩⲱ. ⲉⲓ ⲉⲃⲟⲗ ϩⲛ̅ ⲧⲉⲧⲛ̅ⲧⲁⲡⲣⲟ. ϫⲉ ⲡⲛⲟⲩⲧⲉ ⲙ̅ⲡⲥⲟⲟⲩⲛ ⲡⲉ ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲛ̅ⲧⲟϥ ⲡⲉ ⲡⲛⲟⲩⲧⲉ ⲉⲧⲥⲟⲃⲧⲉ ⲛ̅ⲛⲉϥϩⲉⲃⲏⲩⲉ.	Boast not, and utter not high things; let not high-sounding words come out of your mouth, for the Lord is a God of knowledge, and God prepares his own designs.	µὴ καυχᾶσθε καὶ µὴ λαλεῖτε ὑψηλά, µὴ ἐξελθάτω µεγαλορρηµοσύνη ἐκ τοῦ στόµατος ὑµῶν, ὅτι θεὸς γνώσεων κύριος καὶ θεὸς ἑτοιµάζων ἐπιτηδεύµατα αὐτοῦ.						
First Samuel	2	02	4	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel	ⲧⲫⲓϯ ⲛ̀ⲧⲉ ⲛⲓϫⲱⲣⲓ ⲁⲥϣⲱⲡⲓ ⲟⲩⲟϩ ⲛⲏ ⲉⲧϣⲱⲡⲓ ⲁⲩⲙⲟⲣⲟⲩ ⲛ̀ⲟⲩϫⲟⲙ	ⲧⲡⲓ̈ⲧⲉ ⲛ̅ⲛⲉϫⲱⲱⲣⲉ ⲁⲥϩⲱⲣⲉⲃ. ⲁⲩⲱ ⲛⲉⲧⲟ ⲛ̅ϭⲱⲃ ⲁⲩϯ ϩⲓ̈ⲱⲟⲩ ⲛ̅ⲟⲩϭⲟⲙ.	The bow of the mighty has waxed feeble, and the weak have girded themselves with strength.	τόξον δυνατῶν ἠσθένησεν, καὶ ἀσθενοῦντες περιεζώσαντο δύναµιν·						
First Samuel	2	02	5	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	04. First Samuel	ⲛⲏ ⲉⲧⲥⲏⲟⲩ ⲙ̀ⲡⲓⲱⲓⲕ ⲁⲩⲉⲣϧⲁⲉ ⲟⲩⲟϩ ⲛⲏ ⲉⲧϩⲟⲕⲉⲣ ⲁⲩⲭⲱ ⲙ̀ⲡⲓⲕⲁϩⲓ ⲛ̀ⲥⲱⲟⲩ ϫⲉ ϯⲁϭⲣⲏⲛ ⲛ̀ⲥⲱⲟⲩ ⲁⲥⲙⲉⲥ ⲍ̅ ⲟⲩⲟϩ ⲑⲏ ⲉⲧⲟϣ ⲛ̀ϣⲏⲣⲓ ⲁⲥϣⲱⲛⲓ	ⲛⲉⲧⲥⲓ̈ⲏⲩ ⲛ̅ⲟⲉⲓⲕ ⲁⲩϣⲱⲱⲧ. ⲛⲉⲧϣⲁⲁⲧ ϩⲱⲟⲩ ⲁⲩⲕⲁ ⲡϩⲓⲥⲉ ⲛ̅ⲥⲱⲟⲩ ⲛ̅ⲧⲉ ⲡⲕⲁϩ. ϫⲉ ⲁ ⲧⲁϭⲣⲏⲛ ϫⲡⲉ ⲥⲁϣϥ ⲛ̅ϣⲏⲣⲉ. ⲧⲉⲧⲟϣ ϩⲱⲱⲥ ⲛ̅ϣⲏⲣⲉ ⲁⲥⲣ̅ϭⲱⲃ.	They that were full of bread are brought low; and the hungry have forsaken the land; for the barren has born seven, and she that abounded in children has waxed feeble.	πλήρεις ἄρτων ἠλαττώθησαν, καὶ οἱ πεινῶντες παρῆκαν γῆν· ὅτι στεῖρα ἔτεκεν ἑπτά, καὶ ἡ πολλὴ ἐν τέκνοις ἠσθένησεν.						
