book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Zephaniah	1	1	13	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ⲟⲩⲟϩ ⲉⲥⲉ̀ϣⲱⲡⲓ ⲛ̀ϫⲉ ⲧⲟⲩϫⲟⲙ ⲉⲩϩⲱⲗⲉⲙ ⲟⲩⲟϩ ⲛⲟⲩⲏⲓ ⲉⲩⲉ̀ⲧⲁⲕⲟ ⲉⲩⲉ̀ⲕⲱⲧ ⲛ̀ϩⲁⲛⲏⲓ ⲟⲩⲟϩ ⲛ̀ⲛⲟⲩϣⲱⲡⲓ ⲛ̀ϧⲏⲧⲟⲩ ⲟⲩⲟϩ ⲉⲩⲉ̀ⲧⲱϫⲓ ⲛϩⲁⲛⲓⲁϩⲁⲗⲟⲗⲓ ⲟⲩⲟϩ ⲛ̀ⲛⲟⲩⲥⲱ ⲙ̀ⲡⲟⲩⲏⲣⲡ		And their power shall be for a spoil, and their houses for utter desolation; and they shall build houses, but shall not dwell in them; and they shall plant vineyards, but shall not drink the wine of them.	καὶ ἔσται ἡ δύναµις αὐτῶν εἰς διαρπαγὴν καὶ οἱ οἶκοι αὐτῶν εἰς ἀφανισµόν, καὶ οἰκοδοµήσουσιν οἰκίας καὶ οὐ µὴ κατοικήσουσιν ἐν αὐταῖς καὶ καταφυτεύσουσιν ἀµπελῶνας καὶ οὐ µὴ πίωσιν τὸν οἶνον αὐτῶν.						
Zephaniah	1	1	14	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ϫⲉ ϥϧⲉⲛⲧ ⲛ̀ϫⲉ ⲡⲓⲛⲓϣϯ ⲛ̀ⲉϩⲟⲟⲩ ⲛ̀ⲧⲉ ⲡϭ̅ⲥ̅ ϥϧⲉⲛⲧ ϥⲓⲏⲥ ⲉ̀ⲙⲁϣⲱ ⲧⲥⲙⲏ ⲙ̀ⲡⲉϩⲟⲟⲩ ⲙ̀ⲡϭ̅ⲥ̅ ⲥⲉⲛϣⲁϣⲓ ⲟⲩⲟϩ ⲥⲛⲁϣⲧ ⲁⲩⲑⲁϣⲥ ⲉⲥϫⲟⲣ		For the great day of the Lord is near, it is near, and very speedy; the sound of the day of the Lord is made bitter and harsh.	Ὅτι ἐγγὺς ἡ ἡµέρα κυρίου ἡ µεγάλη, ἐγγὺς καὶ ταχεῖα σφόδρα· φωνὴ ἡµέρας κυρίου πικρὰ καὶ σκληρά, τέτακται δυνατή.						
Zephaniah	1	1	15	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ⲟⲩⲉϩⲟⲟⲩ ⲛ̀ⲧⲉ ⲡϫⲱⲛⲧ ⲡⲉ ⲡⲓⲉϩⲟⲟⲩ ⲉⲧⲉⲙ̀ⲙⲁⲩ ⲟⲩⲉϩⲟⲟⲩ ⲛ̀ϩⲟϫϩⲉϫ ⲛⲉⲙ ⲁⲛⲁⲅⲕⲏ ⲟⲩⲉϩⲟⲟⲩ ⲛ̀ⲁⲑⲛⲁⲩ ⲉ̀ⲫⲟⲩⲱⲓⲛⲓ ⲡⲉ ⲛⲉⲙ ⲡⲧⲁⲕⲟ ⲟⲩⲉϩⲟⲟⲩ ⲛ̀ⲭⲁⲕⲓ ⲛⲉⲙ ⲅⲛⲟⲫⲟⲥ ⲟⲩⲉϩⲟⲟⲩ ⲛ̀ϭⲏⲡⲓ ⲡⲉ ⲛⲉⲙ ⲛⲓϥ		A mighty day of wrath is that day, a day of affliction and distress, a day of desolation and destruction, a day of gloominess and darkness, a day of cloud and vapour,	ἡµέρα ὀργῆς ἡ ἡµέρα ἐκείνη, ἡµέρα θλίψεως καὶ ἀνάγκης, ἡµέρα ἀωρίας καὶ ἀφανισµοῦ, ἡµέρα σκότους καὶ γνόφου, ἡµέρα νεφέλης καὶ ὁµίχλης,						
Zephaniah	1	1	16	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ⲟⲩⲉϩⲟⲟⲩ ⲛ̀ⲥⲁⲗⲡⲓⲅⲅⲟⲥ ⲡⲉ ⲛⲉⲙ ⲟⲩϧⲣⲱⲟⲩ ⲉ̀ϫⲉⲛ ⲛⲓⲃⲁⲕⲓ ⲉⲧϫⲟⲣ ⲛⲉⲙ ⲉ̀ϫⲉⲛ ⲛⲓⲗⲁⲕϩ ⲉⲧϭⲟⲥⲓ		a day of the trumpet and cry against the strong cities, and against the high towers.	ἡµέρα σάλπιγγος καὶ κραυγῆς ἐπὶ τὰς πόλεις τὰς ὀχυρὰς καὶ ἐπὶ τὰς γωνίας τὰς ὑψηλάς.						
Zephaniah	1	1	17	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ⲟⲩⲟϩ ⲉⲓⲉ̀ϩⲟϫϩⲉϫ ⲛ̀ⲛⲓⲃⲁⲕⲓ ⲉⲧϭⲟⲥⲓ ⲟⲩⲟϩ ⲉⲓⲉ̀ϩⲟϫϩⲉϫ ⲛ̀ⲛⲓⲣⲱⲙⲓ ⲟⲩⲟϩ ⲉⲩⲉ̀ⲙⲟϣⲓ ⲙ̀ⲫⲣⲏϯ ⲛ̀ϩⲁⲛⲃⲉⲗⲗⲉⲩ ϫⲉ ⲁⲩⲉⲣⲛⲟⲃⲓ ⲙ̀ⲡϭ̅ⲥ̅ ⲟⲩⲟϩ ⲉϥⲉ̀ⲫⲱⲛ ⲙ̀ⲡⲟⲩⲥⲛⲟϥ ⲉ̀ⲃⲟⲗ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩⲕⲁϩⲓ ⲟⲩⲟϩ ⲛⲟⲩⲥⲁⲣⲝ ⲙ̀ⲫⲣⲏϯ ⲛ̀ϩⲁⲛϩⲱⲓⲣⲓ		And I will greatly afflict the men, and they shall walk as blind men, because they have sinned against the Lord; therefore he shall pour out their blood as dust, and their flesh as dung.	καὶ ἐκθλίψω τοὺς ἀνθρώπους, καὶ πορεύσονται ὡς τυφλοί, ὅτι τῷ κυρίῳ ἐξήµαρτον· καὶ ἐκχεεῖ τὸ αἷµα αὐτῶν ὡς χοῦν καὶ τὰς σάρκας αὐτῶν ὡς βόλβιτα.						
Zephaniah	1	1	18	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ⲡⲟⲩϩⲁⲧ ⲛⲉⲙ ⲡⲟⲩⲛⲟⲩⲃ ⲛ̀ⲛⲉϥϣ̀ϫⲉⲙϫⲟⲙ ⲛ̀ⲛⲁϩⲙⲟⲩ ϧⲉⲛ ⲡⲉϩⲟⲟⲩ ⲙ̀ⲡⲓϫⲱⲛⲧ ⲙ̀ⲡϭ̅ⲥ̅ ⲟⲩⲟϩ ⲉϥⲉ̀ⲙⲟⲩⲛⲕ ⲛ̀ϫⲉ ⲡⲕⲁϩⲓ ⲧⲏⲣϥ ϧⲉⲛ ⲟⲩⲭⲣⲱⲙ ⲛ̀ⲧⲉ ⲡⲉϥⲙⲟϩ ϫⲉ ⲟⲩⲏⲓ ϥⲛⲁⲓⲣⲓ ⲛ̀ⲟⲩϫⲱⲕ ⲛⲉⲙ ⲟⲩⲓⲱⲥ ⲉ̀ϫⲉⲛ ⲟⲩⲟⲛ ⲛⲓⲃⲉⲛ ⲉⲧϣⲟⲡ ϩⲓϫⲉⲛ ⲡⲕⲁϩⲓ		And their silver and their gold shall in nowise be able to rescue them in the day of the Lord’s wrath; but the whole land shall be devoured by the fire of his jealously; for he will bring a speedy destruction on all them that inhabit the land.	καὶ τὸ ἀργύριον αὐτῶν καὶ τὸ χρυσίον αὐτῶν οὐ µὴ δύνηται ἐξελέσθαι αὐτοὺς ἐν ἡµέρᾳ ὀργῆς κυρίου, καὶ ἐν πυρὶ ζήλους αὐτοῦ καταναλωθήσεται πᾶσα ἡ γῆ, διότι συντέλειαν καὶ σπουδὴν ποιήσει ἐπὶ πάντας τοὺς κατοικοῦντας τὴν γῆν.						
Zephaniah	2	2	1	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ⲑⲱⲟⲩϯ ⲛ̀ⲟⲩⲥⲉⲛϩ ⲑⲏⲛⲟⲩ ⲡⲓⲉⲑⲛⲟⲥ ⲛ̀ⲁⲧⲥⲃⲱ		Be ye gathered and closely joined together, O unchastened nation;	Συνάχθητε καὶ συνδέθητε, τὸ ἔθνος τὸ ἀπαίδευτον,						
Zephaniah	2	2	2	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ⲙ̀ⲡⲁⲧⲉⲧⲉⲛⲉⲣ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩϩⲣⲏⲣⲓ ⲉ̀ϣⲁⲥⲥⲓⲛⲓ ⲙ̀ⲡⲁⲧⲉϥⲧⲁϩⲉ ⲑⲏⲛⲟⲩ ⲛ̀ϫⲉ ⲡϫⲱⲛⲧ ⲙ̀ⲡϭ̅ⲥ̅ ⲙ̀ⲡⲁⲧⲉϥⲓ̀ ⲉ̀ϫⲉⲛ ⲑⲏⲛⲟⲩ ⲛ̀ϫⲉ ⲡⲉϩⲟⲟⲩ ⲙ̀ⲡⲉⲙⲃⲟⲛ ⲙ̀ⲡϭ̅ⲥ̅		before ye become as the flower that passes away, before the anger of the Lord come upon you, before the day of the wrath of the Lord come upon you.	πρὸ τοῦ γενέσθαι ὑµᾶς ὡς ἄνθος παραπορευόµενον, πρὸ τοῦ ἐπελθεῖν ἐφ’ ὑµᾶς ὀργὴν κυρίου, πρὸ τοῦ ἐπελθεῖν ἐφ’ ὑµᾶς ἡµέραν θυµοῦ κυρίου.						
Zephaniah	2	2	3	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ⲕⲱϯ ⲛ̀ⲥⲁ ⲡϭ̅ⲥ̅ ⲛⲏ ⲧⲏⲣⲟⲩ ⲉⲧⲑⲉⲃⲓⲏⲟⲩⲧ ⲛ̀ⲧⲉ ⲡⲕⲁϩⲓ ⲁⲣⲓϩⲱⲃ ⲉ̀ⲡϩⲁⲡ ⲟⲩⲟϩ ⲕⲱϯ ⲛ̀ⲥⲁ ϯⲙⲉⲑⲙⲏⲓ ⲟⲩⲟϩ ⲁⲣⲓⲟⲩⲱ ⲙ̀ⲙⲱⲟⲩ ϩⲟⲡⲱⲥ ⲛ̀ⲧⲟⲩⲉⲣϧⲏⲓⲃⲓ ⲉ̀ϫⲱⲧⲉⲛ ϧⲉⲛ ⲡⲓⲉϩⲟⲟⲩ ⲙ̀ⲡⲉⲙⲃⲟⲛ ⲙ̀ⲡϭ̅ⲥ̅		Seek ye the Lord, all ye meek of the earth; do judgment, and seek justice, and answer accordingly; that ye may be hid in the day of the wrath of the Lord.	ζητήσατε τὸν κύριον, πάντες ταπεινοὶ γῆς· κρίµα ἐργάζεσθε καὶ δικαιοσύνην ζητήσατε καὶ ἀποκρίνεσθε αὐτά, ὅπως σκεπασθῆτε ἐν ἡµέρᾳ ὀργῆς κυρίου.						
Zephaniah	2	2	4	OT	1. OT	Minor Prophets	5. Minor Prophets	05. Minor Prophets	09. Zephaniah	ϫⲉ ⲟⲩⲏⲓ ⲅⲁⲍⲁ ⲉⲥⲉ̀ϣⲱⲡⲓ ⲉⲩϩⲱⲗⲉⲙ ⲙ̀ⲙⲟⲥ ⲟⲩⲟϩ ⲁⲥⲕⲁⲗⲱⲛ ⲉⲥⲉ̀ϣⲱⲡⲓ ⲉ̀ⲡⲧⲁⲕⲟ ⲟⲩⲟϩ ⲁⲍⲱⲧⲟⲥ ⲉⲩⲉ̀ⲃⲉⲣⲃⲱⲣⲥ ⲉ̀ⲃⲟⲗ ⲙ̀ⲫⲛⲁⲩ ⲙ̀ⲙⲉⲣⲓ ⲟⲩⲟϩ ⲉⲩⲉ̀ϥⲱϫⲓ ⲛ̀ⲁⲕⲕⲁⲣⲱⲛ		For Gaza shall be utterly spoiled, and Ascalon shall be destroyed; and Azotus shall be cast forth at noon-day, and Accaron shall be rooted up.	Διότι Γάζα διηρπασµένη ἔσται, καὶ Ἀσκαλὼν ἔσται εἰς ἀφανισµόν, καὶ Ἄζωτος µεσηµβρίας ἐκριφήσεται, καὶ Ακκαρων ἐκριζωθήσεται.						
