book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Psalms	56	056		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(8) ⲟⲩⲟϩ ϯⲛⲁⲉⲣⲯⲁⲗⲓⲛ ⲉ̀ⲣⲟⲕ ϧⲉⲛ ⲛⲓⲉⲑⲛⲟⲥ. (9) ϫⲉ ⲁϥⲉⲣⲛⲓϣϯ ⲛ̀ϫⲉ ⲡⲉⲕⲛⲁⲓ ϣⲁ ⲉ̀ϩⲣⲏⲓ ⲉ̀ⲛⲓⲫⲏⲟⲩⲓ ⲟⲩⲟϩ ⲧⲉⲕⲙⲉⲑⲙⲏⲓ ϣⲁ ⲉ̀ϩⲣⲏⲓ ⲉ̀ⲛⲓϭⲏⲡⲓ.	ϯⲛⲁⲯⲁⲗⲗⲉⲓ ⲉⲣⲟⲕ ϫⲉ ⲁ ⲡⲉⲕⲛⲁϫⲓⲥⲉ ϣⲁ ϩⲣⲁⲓ ⲉⲙⲡⲏⲩⲉ ⲁⲩⲱ ⲧⲉⲕⲙⲉ ϣⲁ ϩⲣⲁⲓ ⲉⲛⲉⲕⲗⲟⲟⲗⲉ.	I will sing to thee among the Gentiles. (10) For thy mercy has been magnified even to the heavens, and thy truth to the clouds.	κύριε, ψαλῶ σοι ἐν ἔθνεσιν, (10) ὅτι ἐµεγαλύνθη ἕως τῶν οὐρανῶν τὸ ἔλεός σου καὶ ἕως τῶν νεφελῶν ἡ ἀλήθειά σου.						
Psalms	56	056	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(10) ϭⲓⲥⲓ ⲉ̀ϫⲉⲛ ⲛⲓⲫⲏⲟⲩⲓ ⲫϯ ⲟⲩⲟϩ ⲡⲉⲕⲱⲟⲩ ϩⲓϫⲉⲛ ⲡⲕⲁϩⲓ ⲧⲏⲣϥ.	ϫⲓⲥⲉ ⲙ̅ⲙⲟⲕ ⲉϫⲛ̅ ⲙ̅ⲡⲏⲩⲉ ⲡⲛⲟⲩⲧⲉ ⲁⲩⲱ ⲡⲉⲕⲉⲟⲟⲩ ⲉϩⲣⲁⲓ ⲉϫⲙ̅ ⲡⲕⲁϩ ⲧⲏⲣϥ̅:	Be thou exalted, O God, above the heavens; and thy glory above all the earth.	ὑψώθητι ἐπὶ τοὺς οὐρανούς, ὁ θεός, καὶ ἐπὶ πᾶσαν τὴν γῆν ἡ δόξα σου.						
Psalms	57	057		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	ⲡⲓⲯⲁⲗⲙⲟⲥ ⲛ̅ⲍ̅. ⲛ̀ⲧⲉ ⲇⲁⲩⲓⲇ. ⲉ̀ⲡϫⲱⲕ ⲉ̀ⲃⲟⲗ ⲉ̀ϣ̀ⲧⲉⲙⲧⲁⲕⲟ. ⲉⲩⲥⲧⲩⲗⲟⲅⲣⲁⲫⲓⲁ	ⲛ̅ⲍ̅. ⲉⲡϫⲱⲕ ⲉⲃⲟⲗ ⲙ̅ⲡⲣ̅ⲧⲁⲕⲟ ⲡⲉⲯⲁⲗⲙⲟⲥ ⲛ̅ⲇⲁⲩⲉⲓⲇ ⲡⲉⲛⲧⲁϥⲥⲁϩϥ̅ ⲉⲧⲉⲥⲧⲏⲗⲏ	For the end. Destroy not: by David, for a memorial.	Εἰς τὸ τέλος· µὴ διαφθείρῃς· τῷ Δαυιδ εἰς στηλογραφίαν.						
Psalms	57	057	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	ⲓⲥϫⲉ ⲧⲁⲫⲙⲏⲓ ϩⲁⲣⲁ ⲧⲉⲧⲉⲛⲥⲁϫⲓ ⲛ̀ⲑⲙⲏⲓ: ⲙⲁϩⲁⲡ ⲉϥⲥⲟⲩⲧⲱⲛ ⲛⲓϣⲏⲣⲓ ⲛ̀ⲧⲉ ⲛⲓⲣⲱⲙⲓ.	ⲉϣϫⲉ ⲛⲁⲙⲉ ⲧⲉⲧⲛ̅ϫⲱ ⲛ̅ⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ. ⲕⲣⲓⲛⲉ ⲙ̅ⲡⲥⲟⲟⲩⲧⲛ̅ ⲛ̅ϣⲏⲣⲉ ⲛ̅ⲛ̅ⲣⲱⲙⲉ	If ye do indeed speak righteousness, then do ye judge rightly, ye sons of men.	Εἰ ἀληθῶς ἄρα δικαιοσύνην λαλεῖτε; εὐθεῖα κρίνετε, οἱ υἱοὶ τῶν ἀνθρώπων;						
Psalms	57	057	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	ⲕⲉ ⲅⲁⲣ ϧⲉⲛ ⲟⲩϩⲏⲧ ⲧⲉⲧⲉⲛⲉⲣϩⲱⲃ ⲉ̀ϩⲁⲛⲁⲛⲟⲙⲓⲁ ϩⲓϫⲉⲛ ⲡⲕⲁϩⲓ: ⲟⲩⲟϩ ⲛⲉⲧⲉⲛϫⲓϫ ⲥⲉⲓⲣⲓ ⲙ̀ⲡϭⲓⲛ̀ϫⲟⲛⲥ.	ⲕⲁⲓ ⲅⲁⲣ ⲧⲉⲧⲛ̅ⲣ̅ϩⲱⲃ ϩⲛ̅ ⲡⲉⲧⲛ̅ϩⲏⲧ ⲉϩⲉⲛⲁⲛⲟⲙⲓⲁ ϩⲓϫⲙ̅ ⲡⲕⲁϩ. ⲛⲉⲧⲛ̅ϭⲓϫ ϭⲗⲟⲙⲗⲙ̅ ϩⲛ̅ ϩⲉⲛϫⲓⲛ̅ϭⲟⲛⲥ̅.	For ye work iniquities in your hearts in the earth: your hands plot unrighteousness.	καὶ γὰρ ἐν καρδίᾳ ἀνοµίας ἐργάζεσθε ἐν τῇ γῇ, ἀδικίαν αἱ χεῖρες ὑµῶν συµπλέκουσιν.						
Psalms	57	057	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	ⲁ ⲛⲓⲣⲉϥⲉⲣⲛⲟⲃⲓ ⲉⲣϣⲉⲙⲙⲟ ⲓⲥϫⲉⲛ ⲉⲩϧⲉⲛ ⲧⲟϯ: ⲁⲩϭⲓ ⲡⲗⲁⲛⲏ ⲓⲥϫⲉⲛ ⲉⲩϧⲉⲛ ⲑⲛⲉϫⲓ ⲁⲩⲥⲁϫⲓ ⲛ̀ϩⲁⲛⲙⲉⲑⲛⲟⲩϫ.	ⲁ ⲛ̅ⲣⲉϥⲣ̅ⲛⲟⲃⲉ ⲣ̅ϣⲙ̅ⲙⲟ ϫⲓⲛ ϩⲛ̅ ⲧⲟⲟⲧⲉ. ⲁⲩⲡⲗⲁⲛⲁ ϫⲓⲛ ϩⲛ̅ ⲑⲏ ⲁⲩϫⲱ ⲛ̅ϩⲉⲛϭⲟⲗ.	Sinners have gone astray from the womb: they go astray from the belly: they speak lies.	ἀπηλλοτριώθησαν οἱ ἁµαρτωλοὶ ἀπὸ µήτρας, ἐπλανήθησαν ἀπὸ γαστρός, ἐλάλησαν ψεύδη.						
Psalms	57	057	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	ⲟⲩϫⲱⲛⲧ ⲙⲁⲣⲉϥϣⲱⲡⲓ ⲛⲱⲟⲩ ⲕⲁⲧⲁ ⲡⲓⲓⲛⲓ ⲙ̀ⲡⲓϩⲟϥ ⲛⲉⲙ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩϩϥⲱ ⲛ̀ⲕⲁⲩⲣⲓ ⲛⲉⲥⲥⲱⲧⲉⲙ ⲁⲛ.	ⲟⲩⲛ ⲟⲩϭⲱⲛⲧ̅ ⲙ̅ⲙⲟⲟⲩ ⲛ̅ⲑⲉ ⲙ̅ⲡⲁ ⲡϩⲟϥ. ⲛ̅ⲑⲉ ⲛ̅ⲟⲩϩⲟϥ ⲛ̅ⲁⲗ ⲉϥϣⲧⲁⲙ ⲛ̅ⲛⲉϥⲙⲁⲁϫⲉ.	Their venom is like that of a serpent; as that of a deaf asp, and that stops her ears;	θυµὸς αὐτοῖς κατὰ τὴν ὁµοίωσιν τοῦ ὄφεως, ὡσεὶ ἀσπίδος κωφῆς καὶ βυούσης τὰ ὦτα αὐτῆς,						
Psalms	57	057	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	ⲑⲏ ⲉⲧⲉ ⲙ̀ⲡⲁⲥⲥⲱⲧⲉⲙ ⲉ̀ⲡϧⲣⲱⲟⲩ ⲛ̀ⲧⲉ ϩⲁⲛⲣⲉϥⲙⲟⲩϯ: ⲟⲩⲇⲉ ⲟⲩⲫⲁϧⲣⲓ ⲉⲩⲥⲟⲃϯ ⲙ̀ⲙⲟϥ ⲉ̀ⲃⲟⲗ ϩⲓⲧⲟⲧϥ ⲛ̀ⲟⲩⲥⲁⲃⲉ.	ⲉⲙⲉϥⲥⲱⲧⲙ̅ ⲉⲡⲉϩⲣⲟⲟⲩ ⲛ̅ⲛⲉⲧⲙⲟⲩⲧⲉ ⲉⲣⲟϥ. ⲁⲩⲱ ⲉⲩⲡⲁϩⲣⲉ ⲉⲩⲉⲓⲣⲉ ⲙ̅ⲙⲟϥ ϩⲓⲧⲛ̅ ⲟⲩⲥⲟⲫⲟⲥ.	which will not hear the voice of charmers, nor heed the charm prepared skillfully by the wise.	ἥτις οὐκ εἰσακούσεται φωνὴν ἐπᾳδόντων φαρµάκου τε φαρµακευοµένου παρὰ σοφοῦ.						
Psalms	57	057	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	ⲫϯ ⲉϥⲉ̀ϧⲉⲙϧⲉⲙ ⲛ̀ⲛⲟⲩⲛⲁϫϩⲓ ⲉ̀ϧⲟⲩⲛ ϧⲉⲛ ⲣⲱⲟⲩ: ⲛⲓⲛⲁϫϩⲓ ⲛ̀ⲧⲉ ⲛⲓⲙⲟⲩⲓ ⲁϥϧⲉⲙϧⲱⲙⲟⲩ ⲛ̀ϫⲉ ⲡϭ̅ⲥ̅.	ⲡⲛⲟⲩⲧⲉ ⲛⲁⲟⲩⲱϣϥ̅ ⲛ̅ⲛⲉⲩⲟⲃϩⲉ ϩⲛ̅ ⲣⲱⲟⲩ. ⲁ ⲡϫⲟⲉⲓⲥ ⲟⲩⲱϭⲡ̅ ⲛ̅ⲛ̅ⲛⲁϫϩⲉ ⲛ̅ⲙ̅ⲙⲟⲩⲓ.	God has crushed their teeth in their mouth: God has broken the cheek-teeth of the lions.	ὁ θεὸς συνέτριψεν τοὺς ὀδόντας αὐτῶν ἐν τῷ στόµατι αὐτῶν, τὰς µύλας τῶν λεόντων συνέθλασεν κύριος.						
Psalms	57	057	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	ⲉⲩⲉ̀ϣⲱϣϥ ⲙ̀ⲫⲣⲏϯ ⲛ̀ⲟⲩⲙⲱⲟⲩ ⲉϥⲙⲟϣⲓ: ϥⲛⲁϭⲱⲗⲕ ⲛ̀ⲧⲉϥⲫⲓϯ ϣⲁⲧⲟⲩϣⲱⲛⲓ.	ⲁϥⲥⲟϣϥⲟⲩ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲙⲟⲟⲩ ⲉϥⲥⲱⲕ. ϥⲛⲁⲥⲱⲙⲛ̅ⲧ ⲛ̅ⲧⲉϥⲡⲓⲧⲉ ϣⲁⲛ̅ⲧⲟⲩⲣ̅ϭⲱⲃ.	They shall utterly pass away like water running through: he shall bend his bow till they shall fail.	ἐξουδενωθήσονται ὡς ὕδωρ διαπορευόµενον· ἐντενεῖ τὸ τόξον αὐτοῦ, ἕως οὗ ἀσθενήσουσιν.						
