book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Second Samuel	22	22	33	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ⲡϫⲟⲉⲓⲥ ⲉⲧⲧⲁϫⲣⲟ ⲙ̅ⲙⲟⲓ̈ ϩⲛ̅ ⲟⲩϭⲟⲙ. ⲁⲩⲱ ⲁϥⲥⲟⲩⲧⲛ̅ ⲧⲁϩⲓⲏ ⲉⲥⲟⲩⲁⲁⲃ.	It is the Mighty One who strengthens me with might, and has prepared my way without fault.	ὁ ἰσχυρὸς ὁ κραταιῶν µε δυνάµει, καὶ ἐξετίναξεν ἄµωµον τὴν ὁδόν µου·						
Second Samuel	22	22	34	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ⲉϥⲉⲥⲟⲃⲧⲉ ⲛ̅ⲛⲁⲟⲩⲉⲣⲏⲧⲉ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲓ̈ⲟⲩⲗ ⲁⲩⲱ ⲉϥⲧⲁϩⲟ ⲙ̅ⲙⲟⲓ̈ ⲉⲣⲁⲧ ⲉϫⲉⲛ ⲛⲉⲙⲁ ⲉⲧϫⲟⲥⲉ.	He makes my feet like hart’s feet, and sets me upon the high places.	τιθεὶς τοὺς πόδας µου ὡς ἐλάφων καὶ ἐπὶ τὰ ὕψη ἱστῶν µε·						
Second Samuel	22	22	35	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ⲉϥⲧⲥⲁⲃⲟ ⲛ̅ⲛⲁϭⲓϫ ⲉⲡⲡⲟⲗⲩⲙⲟⲥ. ⲉⲁϥⲕⲱ ⲛ̅ⲟⲩⲡⲓⲧⲉ ⲛ̅ϩⲟⲙⲛ̅ⲧ ϩⲛ̅ ⲛⲁϩⲃⲟⲓ	He teaches my hands to war, and has broken a brazen bow by my arm.	διδάσκων χεῖράς µου εἰς πόλεµον καὶ κατάξας τόξον χαλκοῦν ἐν βραχίονί µου.						
Second Samuel	22	22	36	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ⲁⲩⲱ ⲁⲕϯ ⲛⲁⲓ ⲛ̅ⲧⲛⲁϣⲧⲉ ⲙ̅ⲡⲁⲟⲩϫⲁⲓ. ⲁⲩⲱ ⲡⲉⲕⲥⲱⲧⲙ̅ ⲉⲣⲟⲓ ⲁϥⲧⲟⲩϫⲁⲓ(sic).	And thou hast given me the shield of my salvation, and thy propitious dealing has increased me,	καὶ ἔδωκάς µοι ὑπερασπισµὸν σωτηρίας µου, καὶ ἡ ὑπακοή σου ἐπλήθυνέν µε						
Second Samuel	22	22	37	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ⲁⲕⲟⲩⲱϣⲥ̅ ⲉⲃⲟⲗ ⲛ̅ⲛⲁⲧⲁϭⲥⲉ ϩⲁⲣⲁⲧ. ⲁⲩⲱ ⲛⲁⲟⲩⲉⲣⲏⲧⲉ ⲙ̅ⲡⲟⲩϣⲧⲟⲣⲧⲉⲣ.	so as to make room under me for my going, and my legs did not totter.	εἰς πλατυσµὸν εἰς τὰ διαβήµατά µου ὑποκάτω µου, καὶ οὐκ ἐσαλεύθησαν τὰ σκέλη µου.						
Second Samuel	22	22	38	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ϯⲛⲁⲡⲱⲧ ⲛ̅ⲥⲁ ⲛⲁϫⲁϫⲉ. ⲛ̅ⲧⲁⲧⲁⲕⲟ ⲙ̅ⲙⲟⲟⲩ. ⲁⲩⲱ ⲛ̅ϯⲛⲁⲕⲧⲟ ⲙ̅ⲙⲟⲓ ⲁⲛ. ϣⲁⲛϯⲟϫⲛⲟⲩ	I will pursue my enemies, and will utterly destroy them; and I will not turn again till I have consumed them.	διώξω ἐχθρούς µου καὶ ἀφανιῶ αὐτοὺς καὶ οὐκ ἀναστρέψω, ἕως συντελέσω αὐτούς·						
Second Samuel	22	22	39	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ϯⲛⲁⲗⲟϫⲟⲩ. ⲛ̅ⲥⲉⲧⲉⲙⲉϣⲧⲱⲟⲩⲛ. ⲁⲩⲱ ⲥⲉⲛⲁϩⲉ ϩⲁ ⲛⲁⲟⲩⲉⲣⲏⲧⲉ.	And I will crush them, and they shall not rise; and they shall fall under my feet.	καὶ θλάσω αὐτούς, καὶ οὐκ ἀναστήσονται καὶ πεσοῦνται ὑπὸ τοὺς πόδας µου.						
Second Samuel	22	22	40	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ⲁⲩⲱ ⲕⲛⲁⲧⲁϫⲣⲟⲓ ϩⲛ̅ ⲟⲩϭⲟⲙ ⲉⲡⲡⲟⲗⲩⲙⲟⲥ. ⲁⲩⲱ ⲕⲛⲁⲕⲱⲗϫ̅ ϩⲁⲣⲁⲧ ⲛ̅ⲛⲉⲛⲧⲁⲩⲧⲱⲟⲩⲛ ⲉϩⲣⲏⲓ ⲉϫⲱⲓ.	And thou shalt strengthen me with power for the war; thou shalt cause them that rise up against me to bow down under me.	καὶ ἐνισχύσεις µε δυνάµει εἰς πόλεµον, κάµψεις τοὺς ἐπανιστανοµένους µοι ὑποκάτω µου·						
Second Samuel	22	22	41	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ⲁⲩⲱ ⲛⲁϫⲁϫⲉ ⲁⲩⲧⲁⲁⲩ ⲉⲩⲑⲃ̅ⲃⲓⲏⲩ ⲛⲁϩⲣⲁⲓ. ⲉⲛⲕⲟⲟⲩⲉ ⲉⲧⲙⲟⲥⲧⲉ ⲙ̅ⲙⲟⲓ. ⲁⲕⲙⲟⲩⲟⲩⲧ ⲙ̅ⲙⲟⲟⲩ.	And thou hast caused mine enemies to flee before me, even them that hated me, and thou hast slain them.	καὶ τοὺς ἐχθρούς µου ἔδωκάς µοι νῶτον, τοὺς µισοῦντάς µε, καὶ ἐθανάτωσας αὐτούς.						
Second Samuel	22	22	42	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	05. Second Samuel		ⲥⲉⲛⲁⲱϣ ⲉⲃⲟⲗ. ⲛ̅ⲧⲉⲧⲙ̅ ⲃⲟⲏⲑⲓⲁ ϣⲱⲡⲉ ⲛⲁⲩ. ⲁⲩⲱϣ ⲉⲃⲟⲗ ⲉϩⲣⲏⲓ ⲉⲡϫⲟⲉⲓⲥ. ⲁⲩⲱ ⲙ̅ⲡⲉϥⲥⲱⲧⲙ̅ ⲉⲣⲟⲟⲩ.	They shall cry, and there shall be no helper; to the Lord, but he hearkens not to them.	βοήσονται, καὶ οὐκ ἔστιν βοηθός, πρὸς κύριον, καὶ οὐχ ὑπήκουσεν αὐτῶν.						
