book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Acts of the Apostles	16	16	5	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲛⲓⲉⲕⲕⲗⲏⲥⲓⲁ ⲙⲉⲛ ⲟⲩⲛ ⲛⲁⲩⲛⲏⲟⲩ ⲛ̀ⲧⲁϫⲣⲟ ϧⲉⲛ ⲡⲓⲛⲁϩϯ ⲟⲩⲟϩ ⲛⲁⲩⲛⲏⲟⲩ ⲛ̀ⲁϣⲁⲓ ϧⲉⲛ ⲧⲟⲩⲏⲡⲓ ⲙ̀ⲙⲏⲛⲓ	ⲛ̅ⲉⲕⲕⲗⲏⲥⲓⲁ ⲛⲉⲩⲧⲁϫⲣⲟ ⲡⲉ ϩⲛ̅ ⲧⲡⲓⲥⲧⲓⲥ ⲁⲩⲱ ⲛⲉⲩⲣ̅ϩⲟⲩⲟ ϩⲛ̅ ⲧⲏⲡⲉ ⲙ̅ⲙⲏⲛⲉ.	The churches indeed then were going on (lit. coming) being confirmed in the faith, and they were going on (lit. coming) multiplying in their number daily.	αἱ μὲν οὖν ἐκκλησίαι ἐστερεοῦντο τῇ πίστει καὶ ἐπερίσσευον τῷ ἀριθμῷ καθʼ ἡμέραν.						
Acts of the Apostles	16	16	6	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲁⲩⲥⲓⲛⲓ ⲇⲉ ⲉ̀ⲃⲟⲗ ϩⲓⲧⲉⲛ ϯⲫⲣⲓⲕⲓⲁ ⲛⲉⲙ ϯⲭⲱⲣⲁ ⲛ̀ⲧⲉ ϯⲅⲁⲗⲁⲧⲓⲁ ⲉ̀ⲁϥⲧⲁϩⲛⲟ ⲙ̀ⲙⲱⲟⲩ ⲛ̀ϫⲉ ⲡⲓⲡⲛ̅ⲁ̅ ⲉⲑⲟⲩⲁⲃ ⲉ̀ϣ̀ⲧⲉⲙⲥⲁϫⲓ ⲙ̀ⲡⲓⲥⲁϫⲓ ⲛ̀ⲧⲉ ⲫϯ ϧⲉⲛ ϯⲁⲥⲓⲁ	ⲁⲩⲉⲓ ⲇⲉ ⲉⲃⲟⲗ ϩⲓⲧⲛ̅ ⲧⲉⲫⲣⲩⲅⲓⲁ ⲙⲛ̅ ⲧⲉⲭⲱⲣⲁ ⲛ̅ⲧⲅⲁⲗⲁⲧⲓⲁ. ⲉⲁⲩⲕⲱⲗⲩ ⲙ̅ⲙⲟⲟⲩ ⲉⲃⲟⲗ ϩⲓⲧⲙ̅ ⲡⲉⲡⲛ̅ⲁ̅ ⲉⲧⲟⲩⲁⲁⲃ ⲉⲧⲙ̅ϫⲉ ⲡϣⲁϫⲉ ϩⲛ̅ ⲧⲁⲥⲓⲁ.	But they passed through [the] Phrikia and the country of [the] Galatia, the holy spirit having prevented them from speaking the word of God in [the] Asia.	Διῆλθον δὲ τὴν Φρυγίαν καὶ Γαλατικὴν χώραν, κωλυθέντες ὑπὸ τοῦ ἁγίου πνεύματος λαλῆσαι τὸν λόγον ἐν τῇ Ἀσίᾳ,						
Acts of the Apostles	16	16	7	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲉⲧⲁⲩⲓ ⲇⲉ ⲉ̀ϩⲣⲏⲓ ⲉ̀ⲛⲓⲙⲁ ⲛ̀ⲧⲉ ϯⲙⲩⲥⲓⲁ ⲛⲁⲩϭⲱⲛⲧ ⲙ̀ⲙⲱⲟⲩ ⲉ̀ϣⲉ ⲉ̀ϯⲃⲏⲑⲉⲛⲓⲁ ⲟⲩⲟϩ ⲛⲁϥⲭⲱ ⲙ̀ⲙⲱⲟⲩ ⲁⲛ ⲡⲉ ⲛ̀ϫⲉ ⲡⲓⲡⲛ̅ⲁ̅ ⲛ̀ⲧⲉ ⲓⲏ̅ⲥ̅	ⲛ̅ⲧⲉⲣⲟⲩⲉⲓ ⲇⲉ ⲉⲧⲙⲩⲥⲓⲁ ⲁⲩⲡⲓⲣⲁⲍⲉ ⲉⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲧⲃⲩⲑⲩⲛⲓⲁ. ⲁⲩⲱ ⲙ̅ⲡϥ̅ⲕⲁⲁⲩ ⲛ̅ϭⲓ ⲡⲉⲡⲛ̅ⲁ̅.	But having come into the places of [the] Mysia, they were trying to go to [the] Bēthenia; and the spirit of Jesus was not allowing them.	ἐλθόντες δὲ κατὰ τὴν Μυσίαν ἐπείραζον εἰς τὴν Βιθυνίαν πορευθῆναι καὶ οὐκ εἴασεν αὐτοὺς τὸ πνεῦμα Ἰησοῦ·						
Acts of the Apostles	16	16	8	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲉⲧⲁⲩⲥⲓⲛⲓ ⲇⲉ ⲉ̀ⲃⲟⲗ ϧⲉⲛ ϯⲙⲩⲥⲓⲁ ⲁⲩⲓ̀ ⲉ̀ϩⲣⲏⲓ ⲉ̀ⲧⲣⲱⲁⲥ	ⲁⲩⲱ ⲛ̅ⲧⲉⲣⲟⲩⲥⲁⲁⲧ ⲧⲙⲩⲥⲓⲁ ⲁⲩⲉⲓ ⲉϩⲣⲁⲓ ⲉⲧⲉⲧⲣⲱⲁⲥ.	But having passed from [the] Mysia, they came into Trōas.	παρελθόντες δὲ τὴν Μυσίαν κατέβησαν εἰς Τρῳάδα.						
Acts of the Apostles	16	16	9	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲟⲩⲟϩ ⲁϥⲟⲩⲟⲛϩ ⲉ̀ⲡⲁⲩⲗⲟⲥ ⲛ̀ϫⲉ ⲟⲩϩⲟⲣⲁⲙⲁ ⲙ̀ⲡⲓⲉϫⲱⲣϩ ⲟⲩⲣⲱⲙⲓ ⲙ̀ⲙⲁⲕⲉⲇⲱⲛ ⲉϥⲟϩⲓ ⲉ̀ⲣⲁⲧϥ ⲉϥⲧⲱⲃϩ ⲙ̀ⲙⲟϥ ⲉϥϫⲱ ⲙ̀ⲙⲟⲥ ϫⲉ ⲁⲙⲟⲩ ⲉ̀ⲑⲙⲁⲕⲉⲇⲟⲛⲓⲁ ⲁⲣⲓⲃⲟⲏⲑⲓⲛ ⲉ̀ⲣⲟⲛ	ⲁⲩϩⲟⲣⲁⲙⲁ ϭⲱⲗⲡ̅ ⲉⲃⲟⲗ ⲙ̅ⲡⲁⲩⲗⲟⲥ ⲛ̅ⲧⲉⲩϣⲏ. ⲉϣϫⲉ ⲉⲣⲉ ⲟⲩⲣⲱⲙⲉ ⲙ̅ⲙⲁⲕⲉⲇⲱⲛ ⲁϩⲉⲣⲁⲧϥ̅ ⲙ̅ⲡⲉϥⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲉϥⲥⲟⲡⲥ̅ ⲙ̅ⲙⲟϥ ⲉϥϫⲱ ⲙ̅ⲙⲟⲥ ϫⲉ ⲁⲙⲟⲩ ⲉⲧⲙⲁⲕⲉⲇⲟⲛⲓⲁ ⲛⲅ̅ⲃⲟⲏⲑⲓ ⲉⲣⲟⲛ.	And a vision. was manifested to Paulos in the night; a man of Makedon standing, praying him, saying: 'Come to (the) Makedonia, help us.'	καὶ ὅραμα διὰ νυκτὸς τῷ Παύλῳ ὤφθη, ἀνὴρ Μακεδών τις ἦν ἑστὼς καὶ παρακαλῶν αὐτὸν καὶ λέγων· Διαβὰς εἰς Μακεδονίαν βοήθησον ἡμῖν.						
Acts of the Apostles	16	16	10	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ϩⲱⲥ ⲇⲉ ⲉⲧⲁⲛⲛⲁⲩ ⲉ̀ⲡⲓϩⲟⲣⲁⲙⲁ ⲥⲁⲧⲟⲧⲉⲛ ⲁⲛⲕⲱϯ ⲛⲥⲁ ⲓ̀ ⲉ̀ⲑⲙⲁⲕⲉⲇⲟⲛⲓⲁ ⲉⲛⲥⲟϭⲛⲓ ϫⲉ ⲉⲧⲁ ⲫϯ ⲑⲁϩⲙⲉⲛ ⲉ̀ϩⲓϣⲉⲛⲛⲟⲩϥⲓ ⲛⲱⲟⲩ	ⲛ̅ⲧⲉⲣⲉϥⲧⲱⲟⲩⲛ ⲇⲉ ⲁϥϫⲱ ⲉⲣⲟⲛ ⲙ̅ⲡϩⲟⲣⲁⲙⲁ. ⲛ̅ⲧⲉⲩⲛⲟⲩ ⲇⲉ ⲁⲛϣⲓⲛⲉ ⲛ̅ⲥⲁ ⲉⲓ ⲉⲃⲟⲗ ⲉⲧⲙⲁⲕⲉⲇⲟⲛⲓⲁ. ⲉⲛⲧⲁⲙⲟ ⲙ̅ⲙⲟⲟⲩ. ϫⲉ ⲁ ⲡϫⲟⲉⲓⲥ ⲧⲁϩⲙⲛ̅ ⲉⲧⲁϣⲉⲟⲉⲓϣ ⲛⲁⲩ.	But when we saw the vision we immediately sought for coming to (the) Makedonia, considering that God called us to preach good tidings to them.	ὡς δὲ τὸ ὅραμα εἶδεν, εὐθέως ἐζητήσαμεν ἐξελθεῖν εἰς Μακεδονίαν, συμβιβάζοντες ὅτι προσκέκληται ἡμᾶς ὁ θεὸς εὐαγγελίσασθαι αὐτούς.						
Acts of the Apostles	16	16	11	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲉⲧⲁⲛⲓ̀ ⲇⲉ ⲉ̀ⲃⲟⲗ ϧⲉⲛ ⲧⲣⲱⲁⲥ ⲁⲛϣⲉ ⲛ̀ⲭⲱⲗⲉⲙ ⲉ̀ⲥⲁⲙⲟⲑⲣⲁⲕⲏ ⲡⲉϥⲣⲁⲥϯ ⲇⲉ ⲁⲛⲓ̀ ⲉ̀ϩⲣⲏⲓ ⲉⲛⲉⲁⲡⲟⲗⲓⲥ	ⲛ̅ⲧⲉⲣⲉⲛⲕⲱ ⲇⲉ ⲉⲃⲟⲗ ϩⲛ̅ ⲧⲣⲱⲁⲥ ⲁⲛⲥϭⲏⲣ ⲉⲥⲁⲙⲟⲑⲣⲁⲕⲏ. ⲙ̅ⲡⲉϥⲣⲁⲥⲧⲉ ⲇⲉ ⲉⲛⲉⲁⲡⲟⲗⲓⲥ.	But having come from Trōas, we went quickly to Samothrakē: but (on) the (lit. his) morrow we came into Neapolis;	Ἀναχθέντες οὖν ἀπὸ Τρῳάδος εὐθυδρομήσαμεν εἰς Σαμοθρᾴκην, τῇ δὲ ἐπιούσῃ εἰς Νέαν Πόλιν,						
Acts of the Apostles	16	16	12	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲟⲩⲟϩ ⲉ̀ⲃⲟⲗ ⲙ̀ⲙⲁⲩ ⲁⲛⲓ̀ ⲉ̀ⲫⲓⲗⲓⲡⲡⲟⲓⲥ ⲉⲧⲉ ⲛ̀ⲑⲟⲥ ⲧⲉ ϯϩⲟⲩⲓϯ ⲛ̀ⲧⲉ ϯⲧⲟⲓ ⲛ̀ⲧⲉ ⲑⲙⲁⲕⲉⲇⲟⲛⲓⲁ ⲟⲩⲡⲟⲗⲓⲥ ⲛ̀ⲕⲟⲗⲱⲛⲓⲁ ⲛⲁⲛϣⲟⲡ ⲇⲉ ⲡⲉ ϧⲉⲛ ϯⲡⲟⲗⲓⲥ ⲉⲧⲉⲙ̀ⲙⲁⲩ ⲛ̀ϩⲁⲛⲉϩⲟⲟⲩ	ⲉⲃⲟⲗ ⲇⲉ ϩⲙ̅ ⲡⲙⲁ ⲉⲧⲙ̅ⲙⲁⲩ ⲉⲛⲉⲫⲓⲗⲓⲡⲡⲟⲥ. ⲟⲩⲡⲟⲗⲓⲥ ϫⲉ ⲕⲁⲗⲟⲛⲓⲁ. ⲉⲧⲉ ⲧⲁⲓ ⲧⲉ ⲧϣⲟⲣⲡ̅ ⲙ̅ⲧⲙⲉⲣⲓⲥ ⲛ̅ⲧⲙⲁⲕⲉⲇⲟⲛⲓⲁ. ⲛⲉⲛϣⲟⲟⲡ ⲇⲉ ϩⲛ̅ ⲧⲉⲓⲡⲟⲗⲓⲥ ⲛ̅ϩⲉⲛϩⲟⲟⲩ.	and from there we came to Philippois, which [it] is the first (city) of the district of (the) Makedonia, a colony city: but we were abiding in that city some days	κἀκεῖθεν εἰς Φιλίππους, ἥτις ἐστὶν πρώτη τῆς μερίδος Μακεδονίας πόλις, κολωνία. ἦμεν δὲ ἐν ταύτῃ τῇ πόλει διατρίβοντες ἡμέρας τινάς.						
Acts of the Apostles	16	16	13	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲛ̀ϩⲣⲏⲓ ⲇⲉ ϧⲉⲛ ⲡⲓⲉϩⲟⲟⲩ ⲛ̀ⲧⲉ ⲛⲓⲥⲁⲃⲃⲁⲧⲟⲛ ⲁⲛⲓ̀ ⲥⲁⲃⲟⲗ ⲛ̀ϯⲡⲟⲗⲓⲥ ϧⲁⲧⲉⲛ ⲫⲓⲁⲣⲟ ⲡⲓⲙⲁ ⲉ̀ⲛⲁⲛⲙⲉⲩⲓ ϫⲉ ⲟⲩⲟⲛ ⲟⲩⲡⲣⲟⲥⲉⲩⲭⲏ ⲛⲁϣⲱⲡⲓ ⲙ̀ⲙⲁⲩ ⲟⲩⲟϩ ⲉⲧⲁⲛϩⲉⲙⲥⲓ ⲛⲁⲛⲥⲁϫⲓ ⲛⲉⲙ ⲛⲓϩⲓⲟⲙⲓ ⲉⲧⲁⲩⲓ̀ ⲉ̀ⲃⲟⲗ	ⲙⲡⲉϩⲟⲟⲩ ⲇⲉ ⲛ̅ⲛ̅ⲥⲁⲃⲃⲁⲧⲟⲛ ⲁⲛⲉⲓ ⲉⲃⲟⲗ ⲡⲃⲟⲗ ⲛ̅ⲧⲡⲩⲗⲏ ⲉϫⲙ̅ ⲡⲓⲉⲣⲟ ⲉⲩⲙⲁ ⲉϣⲁⲛϣⲗⲏⲗ ⲛ̅ϩⲏⲧϥ̅. ⲁⲩⲱ ⲁⲛϩⲙⲟⲟⲥ ⲁⲛϣⲁϫⲉ ⲙⲛ̅ ⲛⲉϩⲓⲟⲙⲉ ⲛ̅ⲧⲁⲩⲉⲓ ⲉⲃⲟⲗ ϣⲁⲣⲟⲛ.	But on the day of the sabbaths we came outside of the city by the river, the place (of which) we were thinking that there would be [a] prayer there. And having sat, we were speaking to the women who came forth.	τῇ τε ἡμέρᾳ τῶν σαββάτων ἐξήλθομεν ἔξω τῆς πύλης παρὰ ποταμὸν οὗ ἐνομίζομεν προσευχὴν εἶναι, καὶ καθίσαντες ἐλαλοῦμεν ταῖς συνελθούσαις γυναιξίν.						
Acts of the Apostles	16	16	14	NT	2. NT	Acts of the Apostles	2. Acts of the Apostles	07. Acts of the Apostles	01. Acts of the Apostles	ⲟⲩⲟϩ ⲟⲩⲥϩⲓⲙⲓ ⲉ̀ⲡⲉⲥⲣⲁⲛ ⲡⲉ ⲗⲩⲇⲓⲁ ⲉ̀ⲟⲩⲥⲁⲛϭⲏϫⲓ ⲧⲉ ⲛ̀ⲧⲉ ⲟⲩⲡⲟⲗⲓⲥ ϫⲉ ⲑⲩⲁⲧⲏⲣⲱⲛ ⲉⲥⲉⲣⲥⲉⲃⲉⲥⲑⲉ ⲙ̀ⲫϯ ⲛⲁⲥⲥⲱⲧⲉⲙ ⲑⲁⲓ ⲁ ⲫϯ ⲟⲩⲱⲛ ⲙ̀ⲡⲉⲥϩⲏⲧ ⲉ̀ϯϩⲑⲏⲥ ⲉ̀ⲛⲏ ⲉ̀ⲛⲁⲣⲉ ⲡⲁⲩⲗⲟⲥ ϫⲱ ⲙ̀ⲙⲱⲟⲩ	ⲉⲩⲛ̅ ⲟⲩⲥϩⲓⲙⲉ ⲇⲉ ⲥⲱⲧⲙ̅ ⲉⲡⲉⲥⲣⲁⲛ ⲡⲉ ⲗⲩⲇⲓⲁ. ⲟⲩⲥⲁⲛ̅ϫⲏϭⲉ ⲛ̅ⲧⲉ ⲧⲡⲟⲗⲓⲥ ⲛ̅ⲑⲩⲁⲧⲓⲣⲁ. ⲉⲥϣⲙ̅ϣⲉ ⲙ̅ⲡⲛⲟⲩⲧⲉ. ⲧⲁⲓ ⲉⲛⲧⲁ ⲡϫⲟⲉⲓⲥ ⲟⲩⲱⲛ ⲙ̅ⲡⲉⲥϩⲏⲧ. ⲉⲧⲣⲉⲥϯϩⲧⲏⲥ ⲉⲛⲉⲧⲉⲣⲉ ⲡⲁⲩⲗⲟⲥ ϫⲱ ⲙ̅ⲙⲟⲟⲩ.	And a woman, her name being Lydia, being a seller of purple, of a city called Thyatērōn, worshipping God, was hearing. This (one) God opened her heart, to attend to the things which Paulos was saying.	καί τις γυνὴ ὀνόματι Λυδία, πορφυρόπωλις πόλεως Θυατείρων σεβομένη τὸν θεόν, ἤκουεν, ἧς ὁ κύριος διήνοιξεν τὴν καρδίαν προσέχειν τοῖς λαλουμένοις ὑπὸ τοῦ Παύλου.						
