book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Jeremiah	52	52	27	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	02. Jeremiah	ⲟⲩⲟϩ ⲁϥϣⲁⲣⲓ ⲉ̀ⲣⲱⲟⲩ ⲛ̀ϫⲉ ⲡⲟⲩⲣⲟ ⲙ̀ⲃⲁⲃⲩⲗⲱⲛ ϧⲉⲛ ⲇⲉⲃⲗⲁⲑⲁ ϧⲉⲛ ⲡⲕⲁϩⲓ ⲛ̀ⲉⲙⲁⲑ		And the king of Babylon smote them in Deblatha, in the land of Æmath.	καὶ ἐπάταξεν αὐτοὺς βασιλεὺς Βαβυλῶνος ἐν Δεβλαθα ἐν γῇ Αιµαθ.						
Jeremiah	52	52	28	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	02. Jeremiah										
Jeremiah	52	52	29	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	02. Jeremiah										
Jeremiah	52	52	30	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	02. Jeremiah										
Jeremiah	52	52	31	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	02. Jeremiah	ⲟⲩⲟϩ ⲁⲥϣⲱⲡⲓ ϧⲉⲛ ϯⲙⲁϩⲍ̅ ⲛ̀ⲣⲟⲙⲡⲓ ⲉⲧⲁⲩⲟⲩⲱⲧⲉⲃ ⲉ̀ⲃⲟⲗ ⲛ̀ⲓⲱⲁⲕⲓⲙ ⲡⲟⲩⲣⲟ ⲛ̀ⲓⲟⲩⲇⲁ ϧⲉⲛ ⲡⲓⲙⲁϩⲓ̅ⲃ̅ ⲛ̀ⲁⲃⲟⲧ. ϧⲉⲛ ⲥⲟⲩⲕ̅ⲇ̅ ⲙ̀ⲡⲓⲁⲃⲟⲧ. ⲁϥϭⲓ ⲛ̀ϫⲉ ⲟⲩⲗⲉⲙⲁⲭⲇⲁⲣ ⲡⲟⲩⲣⲟ ⲙ̀ⲃⲁⲃⲩⲗⲱⲛ. ϧⲉⲛ ϯⲣⲟⲙⲡⲓ ⲉⲧⲁϥⲉⲣⲟⲩⲣⲟ ⲙ̀ⲙⲟⲥ ⲛ̀ⲧⲁⲫⲉ ⲛ̀ⲓⲱⲁⲕⲓⲙ ⲡⲟⲩⲣⲟ ⲛ̀ⲓⲟⲩⲇⲁ. ⲟⲩⲟϩ ⲁϥⲉⲛϥ ⲉ̀ⲃⲟⲗ ϧⲉⲛ ⲡⲓⲏⲓ ⲉ̀ⲛⲁⲩⲁⲣⲉϩ ⲉ̀ⲣⲟϥ ⲛ̀ϧⲏⲧϥ		And it came to pass in the thirty-seventh year after that Joakim king of Juda had been carried away captive, in the twelfth month, on the four and twentieth day of the month, that Ulaemadachar king of Babylon, in the year in which he began to reign, raised the head of Joakim king of Juda, and shaved him, and brought him out of the house where he was kept,	Καὶ ἐγένετο ἐν τῷ τριακοστῷ καὶ ἑβδόµῳ ἔτει ἀποικισθέντος τοῦ Ιωακιµ βασιλέως Ιουδα ἐν τῷ δωδεκάτῳ µηνὶ ἐν τῇ τετράδι καὶ εἰκάδι τοῦ µηνὸς ἔλαβεν Ουλαιµαραδαχ βασιλεὺς Βαβυλῶνος ἐν τῷ ἐνιαυτῷ, ᾧ ἐβασίλευσεν, τὴν κεφαλὴν Ιωακιµ βασιλέως Ιουδα καὶ ἐξήγαγεν αὐτὸν ἐξ οἰκίας, ἧς ἐφυλάττετο·						
Jeremiah	52	52	32	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	02. Jeremiah	ⲁϥⲥⲁϫⲓ ⲛⲉⲙⲁϥ ⲉϥⲛⲟⲧⲉⲙ. ⲁϥϯ ⲙ̀ⲡⲉϥⲑⲣⲟⲛⲟⲥ. ⲥⲁⲡϣⲱⲓ ⲛ̀ⲛⲓⲟⲩⲣⲱⲟⲩ. ⲛⲏ ⲉⲧⲛⲉⲙⲁϥ ϧⲉⲛ ⲃⲁⲃⲩⲗⲱⲛ.		and spoke kindly to him, and set his throne above the kings that were with him in Babylon,	καὶ ἐλάλησεν αὐτῷ χρηστὰ καὶ ἔδωκεν τὸν θρόνον αὐτοῦ ἐπάνω τῶν θρόνων τῶν βασιλέων τῶν µετ’ αὐτοῦ ἐν Βαβυλῶνι·						
Jeremiah	52	52	33	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	02. Jeremiah	ⲟⲩⲟϩ ⲁϥϣⲉⲃⲧ ϯϩⲉⲃⲥⲱ ⲛ̀ⲧⲉ ⲡⲉϥⲧϩⲉⲙⲕⲟ. ⲟⲩⲟϩ ⲛⲁϥⲟⲩⲱⲙ ⲙ̀ⲡⲉϥⲱⲓⲕ ⲛ̀ⲥⲏⲟⲩ ⲛⲓⲃⲉⲛ. ⲙⲡⲉϥⲙⲑⲟ ⲛ̀ⲛⲓⲉϩⲟⲟⲩ ⲧⲏⲣⲟⲩ. ⲉⲧⲁϥⲱⲛϧ ⲛ̀ϧⲏⲧⲟⲩ		and changed his prison garments: and he ate bread continually before him all the days that he lived.	καὶ ἤMαξεν τὴν στολὴν τῆς φυλακῆς αὐτοῦ καὶ ἤσθιεν ἄρτον διὰ παντὸς κατὰ πρόσωπον αὐτοῦ πάσας τὰς ἡµέρας, ἃς ἔζησεν·						
Jeremiah	52	52	34	OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	02. Jeremiah	ⲟⲩⲟϩ ⲛⲁⲩⲥⲁϩⲛⲓ ⲛ̀ⲥⲱϥ ⲡⲉ ⲛ̀ⲥⲏⲟⲩ ⲛⲓⲃⲉⲛ. ⲉ̀ⲃⲟⲗ ϩⲓⲧⲉⲛ ⲡⲟⲩⲣⲟ ⲙ̀ⲃⲁⲃⲩⲗⲱⲛ. ⲉ̀ⲃⲟⲗ ϧⲉⲛ ⲟⲩⲉϩⲟⲟⲩ ⲉⲩⲉϩⲟⲟⲩ. ϣⲁ ⲡⲓⲉϩⲟⲟⲩ ⲉⲧⲁϥⲙⲟⲩ ⲙ̀ⲙⲟϥ.		And his appointed portion was given him continually by the king of Babylon from day to day, until the day when he died.	καὶ ἡ σύνταξις αὐτῷ ἐδίδοτο διὰ παντὸς παρὰ τοῦ βασιλέως Βαβυλῶνος ἐξ ἡµέρας εἰς ἡµέραν ἕως ἡµέρας, ἧς ἀπέθανεν.						
Lamentations of Jeremiah	1	1		OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	03. Lamentations of Jeremiah	ⲓⲉⲣⲉⲙⲓⲁⲥ ⲑⲣⲓⲛⲟⲓ ⲁ	ⲛ̅ⲑⲣⲏⲛⲟⲥ ⲛ̅ⲓⲉⲣⲉⲙⲓⲁⲥ								
Lamentations of Jeremiah	1	1		OT	1. OT	Major Prophets	4. Major Prophets	04. Major Prophets	03. Lamentations of Jeremiah	ⲁⲥϣⲱⲡⲓ ⲙⲉⲛⲉⲛⲥⲁ ⲑⲣⲟⲩⲉⲣⲭⲙⲁⲗⲱⲧⲉⲩⲓⲛ ⲙ̀ⲡⲓⲥ̅ⲗ̅. ⲟⲩⲟϩ ⲓⲗ̅ⲏ̅ⲙ̅ ⲛ̀ⲧⲟⲩϣⲟϥⲥ ⲁϥϩⲉⲙⲥⲓ ⲛ̀ϫⲉ ⲓⲉⲣⲉⲙⲓⲁⲥ. ⲁϥⲣⲓⲙⲓ ⲟⲩⲟϩ ⲁϥⲉⲣϩⲏⲃⲓ ⲙ̀ⲡⲁⲓϩⲏⲃⲓ ⲉ̀ϫⲉⲛ ⲓⲗ̅ⲏ̅ⲙ̅. ⲟⲩⲟϩ ⲡⲉϫⲁϥ ϫⲉ.	ⲁⲥϣⲱⲡⲉ ⲙⲛ̅ⲛ̅ⲥⲁ ⲧⲣⲉⲩⲁⲓⲭⲙⲁⲗⲱⲧⲓⲍⲉ ⲙ̅ⲡⲓⲏ̅ⲗ̅ ⲁⲩⲱ ⲛ̅ⲧⲉ ⲑⲓ̅ⲏ̅ⲙ̅ ⲣ̅ϫⲁⲉⲓⲉ ⲁϥϩⲙⲟⲟⲥ ⲉϩⲣⲁⲓ ⲛ̅ϭⲓ ⲓⲉⲣⲉⲙⲓⲁⲥ ⲁϥⲣⲓⲙⲉ ⲁϥⲧⲟⲉⲓⲧ ⲙ̅ⲡⲉⲉⲓⲧⲟⲉⲓⲧ ⲉϫⲛ̅ ⲑⲓ̅ⲏ̅ⲙ̅ ⲉϥϫⲱ ⲙ̅ⲙⲟⲥ	And it came to pass, after Israel was taken captive, and Jerusalem made desolate, that Jeremias sat weeping, and lamented with this lamentation over Jerusalem, and said	Καὶ ἐγένετο µετὰ τὸ αἰχµαλωτισθῆναι τὸν Ισραηλ καὶ Ιερουσαληµ ἐρηµωθῆναι ἐκάθισεν Ιερεµιας κλαίων καὶ ἐθρήνησεν τὸν θρῆνον τοῦτον ἐπὶ Ιερουσαληµ καὶ εἶπεν	ⲁϣϣⲱⲡⲓ ⲙⲉ[ⲛⲛ̈ⲥⲁ ⲧⲟⲩϥⲓ ⲡⲓ̅ⲏ̅ⲗ̅ ⲛ̈ⲉⲭⲙⲁⲗ]ⲱⲧⲟⲥ ⲛ̈ⲥⲉ[ϣⲱϥ ⲛ̈ⲓ̈(ϩ̅)ⲉ̅]ⲙ̅⳾ ⲓ̈ⲉⲣⲏⲙ[ⲓⲁⲥ] ⲁϥϩⲙⲁⲥ ⲁϥⲗⲓⲙⲓ ⲁ[ϩⲁ ⲁϥⲓ̈ⲗ ϩⲏⲃⲓ ⲙ̈ⲡ(ⲉ)ⲓ̈ϩⲏⲃⲓ] ⲉⲧⲃⲉ ⲓ̅ⲉ̅ⲙ̅ ⲉϥϫⲱ ⲙ̈[ⲙⲁⲥ] ϫⲉ					
