book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Tobit	8	08	8	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ⲡⲉϫⲁⲥ ⲛⲙ̅ⲙⲁϥ ϫⲉ ϩⲁⲙⲏⲛ.	And she said with him, Amen.	καὶ εἶπεν µετ’ αὐτοῦ Αµην.						
Tobit	8	08	9	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ⲁⲩⲛ̅ⲕⲟⲧⲕ̅ ϩⲓ ⲟⲩⲥⲟⲡ ⲛ̅ⲧⲉⲩϣⲏ. ϩⲣⲁⲅⲟⲩⲏⲗ ⲇⲉ ⲁϥⲧⲱⲟⲩⲛ ⲁϥⲃⲱⲕ ⲁϥϭⲉϫ ⲟⲩⲃⲏ.	So they slept both that night. And Raguel arose, and went and made a grave,	καὶ ἐκοιµήθησαν ἀµφότεροι τὴν νύκτα. Καὶ ἀναστὰς Ραγουηλ ἐπορεύθη καὶ ὤρυξεν τάφον						
Tobit	8	08	10	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲉϥϫⲱ ⲙ̅ⲙⲟⲥ ϫⲉ ⲙⲏⲡⲱⲥ ⲛ̅ⲧⲉ ⲡⲉⲓ̈ⲕⲉ ⲙⲟⲩ.	Saying, I fear lest he also be dead.	λέγων Μὴ καὶ οὗτος ἀποθάνῃ.						
Tobit	8	08	11	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ϩⲣⲁⲅⲟⲩⲏⲗ ⲁϥⲉⲓ ⲉϩⲣⲁⲓ̈ ⲉⲡⲉϥⲏⲓ̈.	But when Raguel was come into his house,	καὶ ἦλθεν Ραγουηλ εἰς τὴν οἰκίαν ἑαυτοῦ						
Tobit	8	08	12	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲡⲉϫⲁϥ ⲛ̅ϩⲉⲇⲛⲁ ⲧⲉϥⲥϩⲓ̈ⲙⲉ ϫⲉ ϫⲉⲩ ⲟⲩⲉⲓ̈ ⲛ̅ⲛ̅ϩⲙ̅ϩⲁⲗ ⲛ̅ⲥⲛⲁⲩ ϫⲉ ϥⲟⲛϩ. ⲉϣⲱⲡⲉ ⲇⲉ ⲙ̅ⲙⲟⲛ ϫⲉ ⲉⲧⲟⲙⲥϥ̅ ⲛ̅ⲧⲉⲧⲙ̅ ⲗⲁⲁⲩ ⲉⲓⲙⲉ.	He said unto his wife Edna. Send one of the maids, and let her see whether he be alive: if he be not, that we may bury him, and no man know it.	καὶ εἶπεν Εδνα τῇ γυναικὶ αὐτοῦ Ἀπόστειλον µίαν τῶν παιδισκῶν, καὶ ἰδέτωσαν εἰ ζῇ· εἰ δὲ µή, ἵνα θάψωµεν αὐτὸν καὶ µηδεὶς γνῷ.						
Tobit	8	08	13	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ⲑⲙ̅ϩⲁⲗ ⲁⲥⲟⲩⲱⲛ ⲁⲥⲛⲁⲩ ⲉϩⲟⲩⲛ ⲉⲣⲟⲟⲩ ⲉⲩⲟⲃϣ ⲙ̅ⲡⲉⲥⲛⲁⲩ.	So the maid opened the door, and went in, and found them both asleep,	καὶ εἰσῆ}θεν ἡ παιδίσκη ἀνοίξασα τὴν θύραν καὶ εὗρεν τοὺς δύο καθεύδοντας.						
Tobit	8	08	14	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ⲛ̅ⲧⲉⲣⲉⲥⲉⲓ ⲉⲃⲟⲗ ⲁⲥ[...]ⲟⲩ ϫⲉ ϥⲟⲛϩ.	And came forth, and told them that he was alive.	καὶ ἐξελθοῦσα ἀπή						
Tobit	8	08	15	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ϩⲣⲁⲅⲟⲩⲏⲗ ⲁϥⲥⲙⲟⲩ ⲉⲡⲛⲟⲩⲧⲉ ϩⲛ̅ ⲥⲙⲟⲩ ⲛⲓⲙ ⲉϥⲧⲃ̅ⲃⲏⲩ ⲁⲩⲱ(sic) ⲉⲩⲟⲩⲁⲁⲃ ⲉϥϫⲱ ⲙ̅ⲙⲟⲥ ϫⲉ ⲕⲥⲙⲁⲙⲁⲁⲧ ⲛ̅ⲧⲟⲕ ⲡⲛⲟⲩⲧⲉ ϩⲛ̅ ⲥⲙⲟⲩ ⲛⲓⲙ. ⲙⲁⲣⲟⲩⲥⲙⲟⲩ ⲉⲣⲟⲕ ⲛ̅ϭⲓ ⲛⲉⲕⲡⲉⲧⲟⲩⲁⲁⲃ. ⲁⲩⲱ ⲛⲉⲕⲥⲱⲛⲧ ⲧⲏⲣⲟⲩ ⲙⲛ̅ ⲛⲉⲕⲁⲅⲅⲉⲗⲟⲥ ⲙⲛ̅ ⲛⲉⲕⲥⲱⲧⲡ̅ ⲙⲁⲣⲟⲩⲥⲙⲟⲩ ⲉⲣⲟⲕ ⲉⲛⲁⲓⲱⲛ ⲧⲏⲣⲟⲩ.	Then Raguel praised God, and said, O God, thou art worthy to be praised with all pure and holy praise; therefore let thy saints praise thee with all thy creatures; and let all thine angels and thine elect praise thee for ever.	καὶ εὐλόγησεν Ραγουηλ τὸν θεὸν λέγων Εὐλογητὸς εἶ σύ, ὁ θεός, ἐν πάσῃ εὐλογίᾳ καθαρᾷ καὶ ἁγίᾳ, καὶ εὐλογείτωσάν σε οἱ ἅγιοί σου καὶ πᾶσαι αἱ κτίσεις σου, καὶ πάντες οἱ ἄγγελοί σου καὶ οἱ ἐκλεκτοί σου εὐλογείτωσάν σε εἰς πάντας τοὺς αἰῶνας.						
Tobit	8	08	16	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲕⲥⲙⲁⲙⲁⲁⲧ ϫⲉ ⲁⲕⲉⲩⲫⲣⲁⲛⲉ ⲙ̅ⲙⲟⲓ̈ ⲁⲩⲱ ⲙ̅ⲡⲉ ϩⲱⲃ ⲧⲁϩⲟⲓ̈ ⲕⲁⲧⲁ ⲡⲉⲓ̈ⲙⲉⲉⲩⲉ ⲉⲣⲟϥ. ⲁⲗⲗⲁ ⲕⲁⲧⲁ ⲡⲉⲕⲛⲁ ⲉⲧⲛⲁϣⲱϥ ⲉⲛⲧⲁⲕⲁⲁϥ ⲛⲁⲛ.	Thou art to be praised, for thou hast made me joyful; and that is not come to me which I suspected; but thou hast dealt with us according to thy great mercy.	εὐλογητὸς εἶ ὅτι ηὔφρανάς µε, καὶ οὐκ ἐγένετό µοι καθὼς ὑπενόουν, ἀλλὰ κατὰ τὸ πολὺ ἔλεός σου ἐποίησας µεθ’ ἡµῶν.						
Tobit	8	08	17	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲕⲥⲙⲁⲙⲁⲁⲧ ϫⲉ ⲁⲕϣⲛ̅ϩⲧⲏⲕ ϩⲁ ⲡⲉⲓ̈ϣⲏⲣⲉ ⲛ̅ⲟⲩⲱⲧ ⲥⲛⲁⲩ. ⲡϫⲟⲉⲓⲥ ⲁⲣⲓ ⲡⲉⲕⲛⲁ ⲛⲙ̅ⲙⲁⲩ ⲛⲅ̅ϫⲉⲕ ⲡⲉⲩⲁϩⲉ ⲉⲃⲟⲗ ϩⲛ̅ ⲟⲩⲟⲩϫⲁⲓ̈ ⲙⲛ̅ ⲟⲩⲙⲛ̅ⲧϣⲁⲛϩⲧⲏϥ ⲙⲛ̅ ⲟⲩⲛⲁ.	Thou art to be praised because thou hast had mercy of two that were the only begotten children of their fathers: grant them mercy, O Lord, and finish their life in health with joy and mercy.	εὐλογητὸς εἶ ὅτι ἠλέησας δύο μονογενεῖς· ποίησον αὐτοῖς, δέσποτα, ἔλεος, συντέλεσον τὴν ζωὴν αὐτῶν ἐν ὑγιείᾳ μετὰ εὐφροσύνης καὶ ἐλέους.						
Tobit	8	08	18	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁϥⲟⲩⲉϩⲥⲁϩⲛⲉ ⲇⲉ ⲛ̅ⲛⲉϥϩⲙ̅ϩⲁⲗ ⲉⲧⲣⲉⲩϩⲉⲥ ⲧⲃⲏ.	Then Raguel bade his servants to fill the grave.	ἐκέλευσεν δὲ τοῖς οἰκέταις χῶσαι τὸν τάφον.						
Tobit	8	08	19	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ⲁϥⲣ̅ ⲟⲩϣⲉⲗⲉⲉⲧ ⲛⲁⲩ ⲙ̅ⲙⲛ̅ⲧⲁϥⲧⲉ ⲛ̅ϩⲟⲟⲩ.	And he kept the wedding feast fourteen days.	Καὶ ἐποίησεν αὐτοῖς γάμον ἡμερῶν δέκα τεσσάρων.						
Tobit	8	08	20	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ϩⲣⲁⲅⲟⲩⲏⲗ ⲇⲉ ⲁϥϣⲁϫⲉ ⲛⲙ̅ⲙⲁϥ ⲉⲁϥⲧⲁⲣⲕⲟϥ ϫⲉⲕⲁⲥ ⲉⲛⲛⲉϥⲙⲟⲟϣⲉ ⲉⲙⲡⲁⲧⲟⲩϫⲱⲕ ⲉⲃⲟⲗ ⲛ̅ϭⲓ ⲛ̅ⲙⲛ̅ⲧⲁϥⲧⲉ ⲛ̅ϩⲟⲟⲩ ⲛ̅ⲧϣⲉⲗⲉⲉⲧ.	For before the days of the marriage were finished, Raguel had said unto him by an oath, that he should not depart till the fourteen days of the marriage were expired;	καὶ εἶπεν αὐτῷ Ραγουηλ πρὶν ἢ συντελεσθῆναι τὰς ἡμέρας τοῦ γάμου ἐνόρκως μὴ ἐξελθεῖν αὐτόν, ἐὰν μὴ πληρωθῶσιν αἱ δέκα τέσσαρες ἡμέραι τοῦ γάμου,						
Tobit	8	08	21	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲙⲛ̅ⲛ̅ⲥⲱⲟⲩ ⲛϥ̅ϫⲓ ⲛ̅ⲧⲡⲁϣⲉ ⲛ̅ⲛⲉϥϩⲩⲡⲁⲣxⲟⲛⲧⲁ ⲛϥ̅ⲃⲱⲕ ϩⲛ̅ ⲟⲩⲟⲩϫⲁⲓ̈ ⲉⲣⲁⲧϥ̅ ⲙ̅ⲡⲉϥⲉⲓ̈ⲱⲧ. ϩⲛ̅ⲕⲟⲟⲩⲉ ⲇⲉ ⲛⲅ̅ϫⲓⲧⲟⲩ ⲉⲓϣⲁⲛⲙⲟⲩ ⲁⲛⲟⲕ ⲙⲛ̅ ⲧⲁⲥϩⲓⲙⲉ.	And then he should take the half of his goods, and go in safety to his father; and should have the rest when I and my wife be dead.	καὶ τότε λαβόντα τὸ ἥμισυ τῶν ὑπαρχόντων αὐτοῦ πορεύεσθαι μετὰ ὑγιείας πρὸς τὸν πατέρα· καὶ τὰ λοιπά, ὅταν ἀποθάνω καὶ ἡ γυνή μου.						
Tobit	9	09	1	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ⲧⲱⲃⲓⲁⲥ ⲁϥⲙⲟⲩⲧⲉ ⲉϩⲣⲁⲫⲁⲏⲗ ⲡⲉϫⲁϥ ⲛⲁϥ	Then Tobias called Raphael, and said unto him,	Καὶ ἐκάλεσεν Τωβιας τὸν Ραφαηλ καὶ εἶπεν αὐτῷ						
Tobit	9	09	2	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ϫⲉ ⲁzⲁⲣⲓⲁ ⲡⲁⲥⲟⲛ ϫⲓ ⲛⲙ̅ⲙⲁⲕ ⲛ̅ⲟⲩϩⲙ̅ϩⲁⲗ ⲙⲛ̅ ϭⲁⲙⲟⲩⲗ ⲥⲛⲁⲩ ⲛⲅ̅ⲃⲱⲕ ⲉϩⲣⲁⲅⲟⲥ ⲛ̅ⲧⲉ ⲧⲙⲏⲇⲓ̈ⲁ ⲛⲅ̅ϫⲓ ⲛ̅ⲛ̅ϩⲟⲙⲧ̅ ⲛ̅ⲧⲟⲟⲧϥ̅ ⲛ̅ⲅⲁⲃⲁⲏⲗ ⲛⲅ̅ⲛⲧϥ̅ ⲉⲧϣⲉⲗⲉⲉⲧ	Brother Azarias, take with thee a servant, and two camels, and go to Rages of Media to Gabael, and bring me the money, and bring him to the wedding.	Αζαρια ἄδελφε, λαβὲ μετὰ σεαυτοῦ παῖδα καὶ δύο καμήλους καὶ πορεύθητι ἐν Ῥάγοις τῆς Μηδίας παρὰ Γαβαηλ καὶ κόμισαί μοι τὸ ἀργύριον καὶ αὐτὸν ἄγε εἰς τὸν γάμον·						
Tobit	9	09	3	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲉⲃⲟⲗ ϫⲉ ϩⲣⲁⲅⲟⲩⲏⲗ ⲁϥⲧⲁⲣⲕⲟⲓ̈ ⲉⲧⲙ̅ⲣ̅ ⲡⲉϥⲃⲟⲗ.	For Raguel hath sworn that I shall not depart.	διότι ὀμώμοκεν Ραγουηλ μὴ ἐξελθεῖν με,						
Tobit	9	09	4	OT	1. OT	Historical Books	2. Historical Books	02. Historical Books	14. Tobit		ⲁⲩⲱ ⲡⲁⲉⲓⲱⲧ ϥⲱⲡ ⲛ̅ⲥⲁ ⲛⲉϩⲟⲟⲩ. ⲉⲓ̈ϣⲁⲛⲱⲥⲕ̅ ϭⲉ ϥⲛⲁⲙ̅ⲕⲁϩ ⲛ̅ϩⲏⲧ ⲉⲙⲁⲧⲉ.	But my father counteth the days; and if I tarry long, he will be very sorry.	καὶ ὁ πατήρ μου ἀριθμεῖ τὰς ἡμέρας, καὶ ἐὰν χρονίσω μέγα, ὀδυνηθήσεται λίαν.						
