book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Gospel of St. Luke	2	02	19	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲙⲁⲣⲓⲁ ⲇⲉ ⲛ̀ⲑⲟⲥ ⲛⲁⲥⲁⲣⲉϩ ⲉ̀ⲛⲁⲓⲥⲁϫⲓ ⲧⲏⲣⲟⲩ ⲉⲥⲥⲟϭⲛⲓ ϧⲉⲛ ⲡⲉⲥϩⲏⲧ	ⲙⲁⲣⲓⲁ ⲇⲉ ⲛⲉⲥϩⲁⲣⲉϩ ⲉⲛⲉⲓ̈ϣⲁϫⲉ ⲧⲏⲣⲟⲩ ⲡⲉ ⲉⲥⲕⲱ ⲙ̅ⲙⲟⲟⲩ ϩⲙ̅ ⲡⲉⲥϩⲏⲧ.	But Mary--she was keeping all these words, meditating in her heart.	ἡ δὲ Μαρία πάντα συνετήρει τὰ ῥήματα ταῦτα συμβάλλουσα ἐν τῇ καρδίᾳ αὐτῆς.						
Gospel of St. Luke	2	02	20	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲟⲩⲟϩ ⲁⲩⲧⲁⲥⲑⲟ ⲛ̀ϫⲉ ⲛⲓⲙⲁⲛⲉⲥⲱⲟⲩ ⲉⲩϯⲱⲟⲩ ⲟⲩⲟϩ ⲉⲩϩⲱⲥ ⲉ̀ⲫϯ ⲉ̀ϩⲣⲏⲓ ⲉ̀ϫⲉⲛ ϩⲱⲃ ⲛⲓⲃⲉⲛ ⲉⲧⲁⲩⲥⲟⲑⲙⲟⲩ ⲛⲉⲙ ⲛⲏ ⲉⲧⲁⲩⲛⲁⲩ ⲉ̀ⲣⲱⲟⲩ ⲕⲁⲧⲁ ⲫⲣⲏϯ ⲉⲧⲁⲩⲥⲁϫⲓ ⲛⲉⲙⲱⲟⲩ	ⲁⲩⲕⲟⲧⲟⲩ ⲇⲉ ⲛ̅ϭⲓ ⲛ̅ϣⲟⲟⲥ ⲉⲩϯⲉⲟⲟⲩ ⲁⲩⲱ ⲉⲩⲥⲙⲟⲩ ⲉⲡⲛⲟⲩⲧⲉ ⲉϫⲛ̅ ⲛⲉⲛⲧⲁⲩⲥⲟⲧⲙⲟⲩ ⲧⲏⲣⲟⲩ ⲁⲩⲱ ⲁⲩⲛⲁⲩ ⲕⲁⲧⲁ ⲑⲉ ⲉⲛⲧⲁⲩϫⲟⲟⲥ ⲛⲁⲩ:	And the shepherds returned, glorifying and praising God over all things which they heard and the things which they saw, according as was spoken to them.	καὶ ὑπέστρεψαν οἱ ποιμένες δοξάζοντες καὶ αἰνοῦντες τὸν θεὸν ἐπὶ πᾶσιν οἷς ἤκουσαν καὶ εἶδον καθὼς ἐλαλήθη πρὸς αὐτούς.						
Gospel of St. Luke	2	02	21	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲟⲩⲟϩ ⲉⲧⲁⲩⲙⲟϩ ⲉ̀ⲃⲟⲗ ⲛ̀ϫⲉ ⲏ̅ ⲛ̀ⲉϩⲟⲟⲩ ϫⲉ ⲛ̀ⲧⲟⲩⲥⲟⲩⲃⲏⲧϥ ⲁⲩⲙⲟⲩϯ ⲉ̀ⲡⲉϥⲣⲁⲛ ϫⲉ ⲓⲏ̅ⲥ̅ ⲫⲏ ⲉⲧⲁϥⲙⲟⲩϯ ⲉ̀ⲣⲟϥ ⲙ̀ⲙⲟϥ ⲛ̀ϫⲉ ⲡⲓⲁⲅⲅⲉⲗⲟⲥ ⲓⲥϫⲉⲛ ⲙ̀ⲡⲁⲧⲟⲩⲉⲣⲃⲟⲕⲓ ⲙ̀ⲙⲟϥ ϧⲉⲛ ⲑⲛⲉϫⲓ	ⲛ̅ⲧⲉⲣⲉ ϣⲙⲟⲩⲛ ⲇⲉ ⲛ̅ϩⲟⲟⲩ ϫⲱⲕ ⲉⲃⲟⲗ ⲉⲧⲣⲉⲩⲥⲃⲃⲏⲧϥ ⲁⲩⲙⲟⲩⲧⲉ ⲉⲡⲉϥⲣⲁⲛ ϫⲉ ⲓ̅ⲥ̅ ⲡⲉⲛⲧⲁ ⲡⲁⲅⲅⲉⲗⲟⲥ ⲧⲁⲁϥ ⲉⲣⲟϥ ⲉⲙⲡⲁⲧⲥⲱⲱ ⲙ̅ⲙⲟϥ ϩⲛ̅ ⲑⲏ.	And eight days having been completed that they might circumcise him, his name was called Jesus,' which the angel called him from (the time) before he was conceived in (the) womb.	Καὶ ὅτε ἐπλήσθησαν ἡμέραι ὀκτὼ τοῦ περιτεμεῖν αὐτόν, καὶ ἐκλήθη τὸ ὄνομα αὐτοῦ Ἰησοῦς, τὸ κληθὲν ὑπὸ τοῦ ἀγγέλου πρὸ τοῦ συλλημφθῆναι αὐτὸν ἐν τῇ κοιλίᾳ.						
Gospel of St. Luke	2	02	22	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲟⲩⲟϩ ⲉⲧⲁ ⲛⲓⲉϩⲟⲟⲩ ⲙⲟϩ ⲉ̀ⲃⲟⲗ ⲛ̀ⲧⲉ ⲡⲓⲧⲟⲩⲃⲟ ⲕⲁⲧⲁ ⲡⲓⲛⲟⲙⲟⲥ ⲛ̀ⲧⲉ ⲙⲱⲩⲥⲏⲥ ⲁⲩⲉⲛϥ ⲉ̀ϩⲣⲏⲓ ⲉ̀ⲓⲗ̅ⲏ̅ⲙ̅ ⲉ̀ⲧⲁϩⲟϥ ⲉ̀ⲣⲁⲧϥ ⲙ̀ⲡϭ̅ⲥ̅	ⲁⲩⲱ ⲛ̅ⲧⲉⲣⲟⲩϫⲱⲕ ⲉⲃⲟⲗ ⲛ̅ϭⲓ ⲛⲉϩⲟⲟⲩ ⲙ̅ⲡⲉⲩⲧⲃ̅ⲃⲟ ⲕⲁⲧⲁ ⲡⲛⲟⲙⲟⲥ ⲙ̅ⲙⲱⲩ̈ⲥⲏⲥ ⲁⲩϫⲓ̈ⲧϥ̅ ⲉϩⲣⲁⲓ̈ ⲉⲑⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲉⲧⲁϩⲟϥ ⲉⲣⲁⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ	And the days having been completed for the cleansing according to the law of Moses, they brought him up to Jerusalem to present him to the Lord,	Καὶ ὅτε ἐπλήσθησαν αἱ ἡμέραι τοῦ καθαρισμοῦ αὐτῶν κατὰ τὸν νόμον Μωϋσέως, ἀνήγαγον αὐτὸν εἰς Ἱεροσόλυμα παραστῆσαι τῷ κυρίῳ,						
Gospel of St. Luke	2	02	23	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲕⲁⲧⲁ ⲫⲣⲏϯ ⲉⲧⲥϧⲏⲟⲩⲧ ϧⲉⲛ ⲡⲓⲛⲟⲙⲟⲥ ⲛ̀ⲧⲉ ⲡϭ̅ⲥ̅ ϫⲉ ϩⲱⲟⲩⲧ ⲛⲓⲃⲉⲛ ⲉⲑⲛⲁⲟⲩⲱⲛ ⲉ̀ⲧⲟϯ ⲛ̀ⲧⲉ ⲧⲉϥⲙⲁⲩ ⲉⲩⲉ̀ⲙⲟⲩϯ ⲉ̀ⲣⲟϥ ϫⲉ ⲡⲉⲑⲟⲩⲁⲃ ⲙ̀ⲡϭ̅ⲥ̅	ⲕⲁⲧⲁ ⲑⲉ ⲉⲧⲥⲏϩ ϩⲙ̅ ⲡⲛⲟⲙⲟⲥ ⲙ̅ⲡϫⲟⲉⲓⲥ ϫⲉ ϩⲟⲟⲩⲧ ⲛⲓⲙ ⲉⲧⲛⲁⲟⲩⲱⲛ ⲉⲧⲟⲟⲧⲉ ⲉⲩⲉⲙⲟⲩⲧⲉ ⲉⲣⲟϥ ϫⲉ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲙ̅ⲡϫⲟⲉⲓⲥ.	according as it is written in the law of the Lord: that every male which will open (the) womb of his mother shall be called holy to the Lord;'	καθὼς γέγραπται ἐν νόμῳ κυρίου ὅτι Πᾶν ἄρσεν διανοῖγον μήτραν ἅγιον τῷ κυρίῳ κληθήσεται,						
Gospel of St. Luke	2	02	24	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲟⲩⲟϩ ⲉ̀ϯ ⲛ̀ⲟⲩϣⲟⲩϣⲱⲟⲩϣⲓ ⲕⲁⲧⲁ ⲫⲣⲏϯ ⲉⲧⲁⲩϫⲟⲥ ϩⲓ ⲫⲛⲟⲙⲟⲥ ⲙ̀ⲡϭ̅ⲥ̅ ϫⲉ ⲟⲩϣⲱϣ ⲛ̀ϭⲣⲟⲙⲡϣⲁⲗ ⲓⲉ ⲙⲁⲥ ⲃ̅ ⲛ̀ϭⲣⲟⲙⲡⲓ	ⲁⲩⲱ ⲉϯ ⲛ̅ⲟⲩⲑⲩⲥⲓⲁ ⲕⲁⲧⲁ ⲡⲉⲛⲧⲁⲩϫⲟⲟϥ ϩⲙ̅ ⲡⲛⲟⲙⲟⲥ ⲙ̅ⲡϫⲟⲉⲓⲥ. ϫⲉ ⲟⲩⲥⲟⲉⲓϣ ⲛ̅ϭⲣⲙⲡ̅ϣⲁⲛ ⲏ ⲙⲁⲥ ⲥⲛⲁⲩ ⲛ̅ϭⲣⲟⲟⲙⲡⲉ.	and to give a sacrifice according as was said in (the) law of the Lord: ' A pair of turtledoves or two young pigeons.'	καὶ τοῦ δοῦναι θυσίαν κατὰ τὸ εἰρημένον ἐν τῷ νόμῳ κυρίου, ζεῦγος τρυγόνων ἢ δύο νοσσοὺς περιστερῶν.						
Gospel of St. Luke	2	02	25	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲟⲩⲟϩ ⲓⲥ ϩⲏⲡⲡⲉ ⲛⲉ ⲟⲩⲣⲱⲙⲓ ϧⲉⲛ ⲓⲗ̅ⲏ̅ⲙ̅ ⲉ̀ⲡⲉϥⲣⲁⲛ ⲡⲉ ⲥⲓⲙⲱⲛ ⲟⲩⲟϩ ⲡⲁⲓⲣⲱⲙⲓ ⲛⲉ ⲟⲩⲇⲓⲕⲉⲟⲥ ⲡⲉ ⲛ̀ⲣⲉϥⲉⲣϩⲟϯ ⲉϥϫⲟⲩϣⲧ ⲉ̀ⲃⲟⲗ ϧⲁⲧϩⲏ ⲙ̀ⲡϯⲛⲟⲙϯ ⲙ̀ⲡⲓⲥ̅ⲗ̅ ⲟⲩⲟϩ ⲛⲉ ⲟⲩⲟⲛ ⲡⲛ̅ⲁ̅ ⲉϥⲟⲩⲁⲃ ⲭⲏ ϩⲓϫⲱϥ	ⲉⲓⲥ ϩⲏⲏⲧⲉ ⲇⲉ ⲛⲉⲩⲛ̅ ⲟⲩⲣⲱⲙⲉ ⲡⲉ ϩⲛ̅ ⲑⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲉⲡⲉϥⲣⲁⲛ ⲡⲉ ⲥⲩⲙⲉⲱⲛ. ⲁⲩⲱ ⲡⲉⲓ̈ⲣⲱⲙⲉ ⲛⲉⲩⲇⲓⲕⲁⲓⲟⲥ ⲡⲉ ⲣ̅ⲣⲉϥϣⲙ̅ϣⲉ ⲙ̅ⲡⲛⲟⲩⲧⲉ ⲉϥϭⲱϣⲧ̅ ⲉⲃⲟⲗ ϩⲏⲧϥ̅ ⲙ̅ⲡⲥⲟⲗⲥⲗ̅ ⲙ̅ⲡⲓⲥⲣⲁⲏⲗ ⲉⲩⲛ̅ ⲟⲩⲡⲛ̅ⲁ̅ ⲉϥⲟⲩⲁⲁⲃ ϣⲟⲟⲡ ⲛⲙ̅ⲙⲁϥ	And behold, there was a man in Jerusalem, his name being Simon; and this man was righteous, devout, looking for (the) consolation of Israel: and there was (the) Holy Spirit [put] upon him.	Καὶ ἰδοὺ ἄνθρωπος ἦν ἐν Ἰερουσαλὴμ ᾧ ὄνομα Συμεών, καὶ ὁ ἄνθρωπος οὗτος δίκαιος καὶ εὐλαβής, προσδεχόμενος παράκλησιν τοῦ Ἰσραήλ, καὶ πνεῦμα ἦν ἅγιον ἐπʼ αὐτόν·						
Gospel of St. Luke	2	02	26	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲟⲩⲟϩ ⲛⲉ ⲁⲩⲧⲁⲙⲟϥ ⲡⲉ ϧⲉⲛ ⲟⲩⲭⲣⲏⲙⲁⲧⲓⲥⲙⲟⲥ ⲛ̀ⲧⲟⲧϥ ⲙ̀ⲡⲓⲡⲛ̅ⲁ̅ ⲉⲑⲟⲩⲁⲃ ⲉ̀ϣ̀ⲧⲉⲙⲉⲑⲣⲉϥⲛⲁⲩ ⲉ̀ⲫⲙⲟⲩ ⲙ̀ⲡⲁⲧⲉϥⲛⲁⲩ ⲉ̀ⲡⲭ̅ⲥ̅ ⲡϭ̅ⲥ̅	ⲉⲁⲩⲧⲁⲙⲟϥ ⲉⲃⲟⲗ ϩⲓ̈ⲧⲛ̅ ⲡⲉⲡⲛ̅ⲁ̅ ⲉⲧⲟⲩⲁⲁⲃ ϫⲉ ⲛϥ̅ⲛⲁⲙⲟⲩ ⲁⲛ ⲉⲙⲡϥ̅ⲛⲁⲩ ⲉⲡⲉⲭ̅ⲥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ.	And they were shewing to him in a revealing by the Holy Spirit, that he should not see (the) death, before he saw Christ the Lord.	καὶ ἦν αὐτῷ κεχρηματισμένον ὑπὸ τοῦ πνεύματος τοῦ ἁγίου μὴ ἰδεῖν θάνατον πρὶν ἢ ἂν ἴδῃ τὸν χριστὸν κυρίου.						
Gospel of St. Luke	2	02	27	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲟⲩⲟϩ ⲁϥⲓ̀ ϧⲉⲛ ⲡⲓⲡⲛ̅ⲁ̅ ⲉ̀ϩⲣⲏⲓ ⲉ̀ⲡⲓⲉⲣⲫⲉⲓ ⲟⲩⲟϩ ϧⲉⲛ ⲡϫⲓⲛⲧⲟⲩⲉⲛ ⲡⲓⲁⲗⲟⲩ ⲓⲏ̅ⲥ̅ ⲉ̀ϧⲟⲩⲛ ⲛ̀ϫⲉ ⲛⲉϥⲓⲟϯ ⲉ̀ⲓⲣⲓ ⲉ̀ϫⲱϥ ⲕⲁⲧⲁ ⲡⲉⲧⲥϣⲉ ⲛ̀ⲧⲉ ⲡⲓⲛⲟⲙⲟⲥ	ⲁⲩⲱ ⲁϥⲉⲓ ϩⲙ̅ ⲡⲉⲡⲛ̅ⲁ̅ ⲉⲡⲉⲣⲡⲉ ϩⲙ̅ ⲡⲧⲣⲉ ⲛ̅ⲉⲓⲟⲧⲉ ⲇⲉ ϫⲓ̈ ⲙ̅ⲡϣⲏⲣⲉ ϣⲏⲙ ⲉϩⲟⲩⲛ ⲓ̅ⲥ̅ ⲉⲧⲣⲉⲩⲉⲓⲣⲉ ⲙ̅ⲡⲥⲱⲛⲧ ⲙ̅ⲡⲛⲟⲙⲟⲥ ϩⲁⲣⲟϥ.	And he came in the Spirit up to the temple, and as (lit. in) his parents (were) bringing the child Jesus in, to do for him according to that which was required by the law,	καὶ ἦλθεν ἐν τῷ πνεύματι εἰς τὸ ἱερόν· καὶ ἐν τῷ εἰσαγαγεῖν τοὺς γονεῖς τὸ παιδίον Ἰησοῦν τοῦ ποιῆσαι αὐτοὺς κατὰ τὸ εἰθισμένον τοῦ νόμου περὶ αὐτοῦ						
Gospel of St. Luke	2	02	28	NT	2. NT	Gospels	1. Gospels	06. Gospels	03. Gospel of St. Luke	ⲁϥⲟⲗϥ ⲉ̀ϫⲉⲛ ⲛⲉϥϭⲛⲁⲩϩ ⲛ̀ϫⲉ ⲥⲓⲙⲱⲛ ⲟⲩⲟϩ ⲁϥⲥⲙⲟⲩ ⲉ̀ⲫϯ ⲉϥϫⲱ ⲙ̀ⲙⲟⲥ	ⲛ̅ⲧⲟϥ ⲇⲉ ⲁϥϫⲓ̈ⲧϥ̅ ⲉⲡⲉϥϩⲁⲙⲏⲣ ⲁϥⲥⲙⲟⲩ ⲉⲡⲛⲟⲩⲧⲉ ⲡⲉϫⲁϥ	Simon took him up on his arms, and blessed God, saying:	καὶ αὐτὸς ἐδέξατο αὐτὸ εἰς τὰς ἀγκάλας καὶ εὐλόγησεν τὸν θεὸν καὶ εἶπεν·						
